Date,SnP Return,0,5,10,15,20,25,30,35,40
5/1/2016,0.002010204,0.007304271,0.006896543,0.010140719,0.00856306,0.01071897,0.009743745,0.004731604,0.004440934,0.006808378
6/1/2016,-0.013202163,-0.007902491,-0.007906994,-0.012442947,-0.013674659,-0.013133993,-0.01408453,-0.014936291,-0.018974418,-0.015092248
7/1/2016,-0.023985817,-0.010555148,-0.016819663,-0.014333899,-0.018077627,-0.020547856,-0.021028224,-0.020931054,-0.018439921,-0.01801216
8/1/2016,-0.010897538,-0.008952128,-0.010062158,-0.008250729,-0.010793168,-0.011780047,-0.010367198,-0.009895936,-0.014139913,-0.012434713
11/1/2016,0.000852908,-0.002160919,-0.007996547,-0.006746578,-0.009383161,-0.00791589,-0.007437219,-0.006478237,-0.004638386,-0.008322569
12/1/2016,0.007772514,0.00832721,0.004971031,0.00295766,0.002542807,0.003926118,0.000528899,0.00384324,0.001398477,0.00523021
13/1/2016,-0.025282375,-0.015164677,-0.023456171,-0.021692939,-0.029301984,-0.032437243,-0.035640791,-0.025541162,-0.027374208,-0.026086507
14/1/2016,0.016558061,0.011086755,0.012353509,0.014517812,0.017596301,0.016703391,0.021031277,0.016272074,0.013040344,0.015951356
15/1/2016,-0.021835773,-0.015624756,-0.011712234,-0.012779181,-0.019399108,-0.015808269,-0.023820026,-0.023553096,-0.022776676,-0.019693524
19/1/2016,0.00053168,0.005688128,0.002094164,0.004223567,-0.001146907,-0.002642711,-0.003705021,0.001835884,0.004041839,-7.21E-05
20/1/2016,-0.011762766,-0.013759991,-0.012689516,-0.013321451,-0.012413225,-0.010848846,-0.014365423,-0.01428119,-0.012279578,-0.010122887
21/1/2016,0.005181989,0.003154318,0.004077194,0.01259496,0.00684559,0.004839943,0.004285167,-0.001420556,0.004939792,0.005549571
22/1/2016,0.020080727,0.015958622,0.011446924,0.016221473,0.020068847,0.01698523,0.024006557,0.016515387,0.022678284,0.019644577
25/1/2016,-0.015761545,-0.011883087,-0.012858089,-0.012209228,-0.015115591,-0.015826708,-0.015963636,-0.010509238,-0.017091658,-0.015925467
26/1/2016,0.014045238,0.007917424,0.010158584,0.015399794,0.015199631,0.014395395,0.016630411,0.014036448,0.015854185,0.013689652
27/1/2016,-0.010922922,-0.005570561,-0.004343834,-0.004786366,-0.007356361,-0.004522088,-0.009311358,-0.007391538,-0.008656975,-0.006799077
28/1/2016,0.005513351,0.007466772,0.006801242,0.004910543,0.00472065,0.001709454,-0.00186361,-0.003786231,-0.00531629,-0.002280843
29/1/2016,0.024458651,0.025985789,0.02532669,0.027408946,0.023591105,0.025462637,0.026465412,0.024052361,0.028456697,0.026878428
1/2/2016,-0.000443335,-0.00203869,-0.001168368,0.000297404,0.003024863,0.005287664,0.001291307,0.005692668,0.001654033,0.002530675
2/2/2016,-0.018920969,-0.010815395,-0.016158024,-0.010560821,-0.014803684,-0.011159515,-0.015544682,-0.012264356,-0.014320862,-0.017188504
3/2/2016,0.00497962,0.009199248,0.013332721,0.013773333,0.01120192,0.010926465,0.006911893,0.006995123,0.006203845,0.011040882
4/2/2016,0.001525568,0.005932058,0.008413923,0.007874329,0.007038676,0.005351278,0.00843802,0.009909316,-0.001120429,0.004299396
5/2/2016,-0.018654158,-0.000867149,-0.006664631,-0.00325858,-0.011379127,-0.014856674,-0.015640704,-0.012143075,-0.015148603,-0.014090809
8/2/2016,-0.014255058,-0.003104284,-0.013214422,-0.002098044,-0.016647469,-0.025921488,-0.034367677,-0.024220923,-0.019427525,-0.020774646
9/2/2016,-0.00066384,0.007299927,0.004887089,0.000806552,0.004141899,0.005258471,0.007090333,0.006628606,0.003545491,0.002870099
10/2/2016,-0.000188968,0.002535813,0.000853307,0.004700499,0.002414698,0.001151778,0.004306228,0.001187415,0.002185509,0.003053839
11/2/2016,-0.012377447,-0.010673442,-0.00949091,-0.015669508,-0.008438494,-0.009972218,-0.00814785,-0.008583914,-0.017535876,-0.012518791
12/2/2016,0.019330015,0.018755503,0.022245364,0.024907414,0.01909022,0.017728437,0.015008886,0.021565916,0.018729953,0.022080589
16/2/2016,0.016381738,0.008857225,0.017216375,0.011993586,0.018631406,0.024632569,0.023328893,0.02143239,0.016602861,0.021385044
17/2/2016,0.016346111,0.01275251,0.016772099,0.021512246,0.017917212,0.017847503,0.016976122,0.017460687,0.01921217,0.021407107
18/2/2016,-0.004676632,-0.000382137,-0.000605786,-0.00416418,-0.003249229,-0.001807239,-0.002803616,0.000939492,-0.002636972,-0.002174034
19/2/2016,-2.60E-05,-0.000180416,-0.001877147,-0.006502688,-0.002768003,-0.000692326,-0.002230691,0.000119111,-0.002766914,-0.000787745
22/2/2016,0.014350731,0.005414519,0.013895169,0.007558171,0.012611743,0.016913489,0.013143462,0.011294931,0.012393708,0.015184644
