Date,^GSPC,0,5,10,15,20,25,30,35,40
2014-01-21,0.0027699124,-4.817917943E-05,-0.0017838627,0.0012877369,0.0015669726,0.0019769389,0.0004196055,0.0025938284,0.0039966088,0.0034629777
2014-01-22,0.0005746998,0.0003855191,-0.0007453803,-0.0008015791,0.0004518181,-0.0005193669,-0.0006781891,0.0008032396,0.001134593,-0.0002065422
2014-01-23,-0.0089293245,-0.0114900414,-0.00936459,-0.0080036921,-0.0086829774,-0.009362448,-0.0093174186,-0.0062770862,-0.0075115953,-0.0081302254
2014-01-24,-0.0210964215,-0.016757844,-0.0187478457,-0.0198064335,-0.0195594374,-0.0191647224,-0.0192221925,-0.0168594904,-0.0164853372,-0.0175754763
2014-01-27,-0.0048882216,0.0009417087,-0.0027801283,-0.0015135305,-0.0027814209,-0.0046311375,-0.0041706525,-0.0032577347,-0.0038674623,-0.0027494114
2014-01-28,0.0061218754,0.0086543672,0.0093853539,0.0088812876,0.0078642219,0.0075188819,0.0085033737,0.0105861593,0.009999672,0.0089921858
2014-01-29,-0.010261704,-0.0100978259,-0.0116062406,-0.0112937344,-0.0113557745,-0.0117320456,-0.0121253096,-0.0112111717,-0.0095527451,-0.0108075971
2014-01-30,0.0112040442,0.0116254985,0.009656704,0.0125517771,0.0115751708,0.0114336442,0.013085857,0.0139925834,0.0161755439,0.0186985601
2014-01-31,-0.0064862899,-0.0072150696,-0.0049234945,-0.0055126594,-0.0054138936,-0.0052489396,-0.0055666734,-0.0036335737,-0.0030340124,-0.0037867436
2014-02-03,-0.0230966046,-0.0203334149,-0.0240085181,-0.0224293992,-0.021582773,-0.0221908875,-0.0227259248,-0.0233441293,-0.022078488,-0.0220754556
2014-02-04,0.0076120434,0.0067552477,0.0052599376,0.008028538,0.0055117616,0.0060742926,0.0055249557,0.0070962887,0.0083176512,0.0065387995
2014-02-05,-0.0020302821,0.0037386268,-0.0014788508,-0.0015382366,-0.0005122684,-0.0015531853,0.0004925281,0.0016277023,0.0002892241,0.000783192
2014-02-06,0.0123630544,0.0036996212,0.0022109468,0.0054874332,0.0055384478,0.0068298858,0.0058055297,0.0094865542,0.0065263566,0.0084230788
2014-02-07,0.0132141936,0.0199688245,0.0205909628,0.01321851,0.01844896,0.0165362358,0.0185839795,0.0188379157,0.0166561995,0.0159742553
2014-02-10,0.0015680046,0.0039818883,0.0015931576,0.0045643207,0.0033431314,0.0037886035,0.002571363,0.0028305072,0.003060801,0.0024412796
2014-02-11,0.0110013758,0.0135879172,0.0129235601,0.01321851,0.0126479715,0.0119555751,0.0094173625,0.0104231406,0.0111007001,0.0115238521
2014-02-12,-0.0002692985,-0.0012733266,-0.0040995348,-0.0038686031,-0.0026739445,-0.0037976243,-0.0005601123,0.0001815334,0.0007151496,-0.0001291651
2014-02-13,0.0057932118,0.003378218,0.0040834788,0.0049254121,0.0047447151,0.0061096624,0.0040195026,0.005247565,0.0044918545,0.0046109734
2014-02-14,0.0047976895,0.0054472946,0.0049783261,0.0042211004,0.0026839804,0.0042125396,0.0035773851,0.0042965245,0.0052216705,0.004364741
2014-02-18,0.0011578035,-0.0046321433,-0.0015445389,0.0004784698,0.0016260054,0.0009075589,0.0020330101,0.0024769437,0.0028942823,0.0016896967
2014-02-19,-0.0065458619,-0.0057600047,-0.0069962777,-0.0056914547,-0.0064908359,-0.0074347481,-0.0084118582,-0.007192608,-0.0088333692,-0.006618374
2014-02-20,0.0060133417,0.0059432928,0.0065903226,0.0064061638,0.0064446805,0.0053636692,0.0061920546,0.008166397,0.0088696685,0.0085724629
2014-02-21,-0.0019205665,0.0014056601,-0.001084378,-0.0009664837,-0.0015521944,-0.0020012856,-0.0005468503,0.0006923582,0.0015181024,0.0005802028
2014-02-24,0.0061674554,0.0041855611,0.0058414266,0.0046594087,0.0035872031,0.0017594378,0.0032859892,0.0054993872,0.0062999818,0.0048307907
2014-02-25,-0.0013485906,-0.0005181283,-0.0023722146,-0.0021152329,-0.000823725,-0.0016838629,-0.0018623173,0.0004310943,-0.0019550603,0.0003743758
2014-02-26,2.16997082534E-05,-0.0020106081,-0.003802184,-0.0055088149,-0.0027611591,-0.002552921,-0.0022454672,-0.0008389298,0.0007382706,-0.0005772691
2014-02-27,0.0049358815,0.0049795415,0.0041934531,0.0051131099,0.0033838674,0.0020652711,0.0029271804,0.0038074795,0.005167162,0.0043304022
2014-02-28,0.0027788242,0.0117497016,0.0060038092,0.0052802637,0.0067171678,0.0058617219,0.0064514279,0.0065131914,0.0074132141,0.0050004972
2014-03-03,-0.0074058664,-0.0073534045,-0.0074672047,-0.0053333556,-0.0059023071,-0.0064248629,-0.0075118244,-0.0064485464,-0.0057737287,-0.006237234
2014-03-04,0.0151523228,0.0155488634,0.0151986815,0.01321851,0.0150761232,0.0135454675,0.0142793655,0.0158496704,0.0143615361,0.0137099056
2014-03-05,-5.33524369706E-05,0.0024368726,-0.0008566193,-0.0001659691,-0.0001665018,-0.0022460464,-0.0026268344,-0.0020108987,-0.0029961579,-0.0026294943
2014-03-06,0.0017169331,0.00539672,0.0019420031,-0.0002458189,-0.0001002196,-0.0007879958,0.0003664829,0.0005201902,-0.0013012886,-0.0009141658
2014-03-07,0.0005379447,0.0025456548,-0.0009730477,-0.0026393766,-0.0010882877,-0.0033313036,-0.0021899976,-0.0001917928,0.0008220617,-0.0007724278
2014-03-10,-0.0004633536,0.0025295224,-0.0021417346,-0.0017294763,-0.0012875535,-0.0008235034,-0.0008153506,0.0011192188,0.0019359738,0.0017226702
2014-03-11,-0.0050950969,0.0016538706,-0.0025754571,-0.0027399091,-0.0036706943,-0.0047868844,-0.0036117099,-0.0025851987,-0.0033019874,-0.0034891954
2014-03-12,0.0003051242,-0.0046428479,-0.0052406341,-0.0030232957,-0.0026206728,-0.0017107874,-0.0032124817,-0.0013354104,-0.0004479531,-0.000258971
2014-03-13,-0.0117700915,-0.0007886197,-0.0048218723,-0.0051953914,-0.0055956282,-0.0066917092,-0.0071694981,-0.0082424767,-0.0081561785,-0.0068687042
2014-03-14,-0.0028257665,0.0006312914,-0.0038405228,0.0006169919,0.000038486,0.0009376928,-0.0001519322,0.0013175458,0.0003378652,0.000210355
2014-03-17,0.0095677176,0.0124230431,0.0103091747,0.0094938371,0.0097936746,0.0096106566,0.0107041597,0.0107173715,0.0116403904,0.0100068133
2014-03-18,0.0071936823,0.0041430481,0.0021215826,0.0043268902,0.0042414917,0.0034275986,0.0049306266,0.0062445421,0.0067167822,0.0071306909
2014-03-19,-0.0061505248,-0.0065701548,-0.0090254899,0.01321851,-0.0049046483,-0.0058212411,-0.0056869593,-0.0044397134,-0.0043653287,-0.0057851756
2014-03-20,0.006022334,0.0033580028,0.0013451539,0.0015347395,0.0008039158,-0.0008787531,0.0010074601,0.0028034765,0.003390003,0.0037017902
2014-03-21,-0.00293698,0.0035149679,-0.0001287144,-0.0004738225,0.0010674987,-0.0001371745,-0.0017069168,-0.0008284375,-0.0073178541,-0.0019770702
2014-03-24,-0.0048765814,-0.0049074329,-0.0106340423,-0.0064215166,-0.0073458906,-0.0069112256,-0.0091240443,-0.0073894802,-0.0066385213,-0.008347976
2014-03-25,0.004394271,0.0039229207,0.0005494375,0.0007656813,0.0013282783,0.0009768959,0.0009788573,0.0025876444,0.0035699513,0.0028752061
2014-03-26,-0.0070249367,-0.0015165024,-0.0048686173,-0.0073915133,-0.0080918092,-0.0097518452,-0.007690955,-0.0064799469,-0.006681852,-0.006065364
2014-03-27,-0.0019018916,-0.0006422792,-0.0031696316,-0.0007919585,-0.0010549687,-0.0010140631,-0.0017696284,-0.000524953,-0.0014646277,-0.0002902569
2014-03-28,0.0046294892,0.0036457703,0.0007575788,-0.0009911126,-0.0005228668,-0.0007443093,0.0007390119,0.0022016894,0.0021632724,0.0027732253
2014-03-31,0.0078928715,0.0130555788,0.0096421409,0.01321851,0.0126100592,0.0140094757,0.01189119,0.0143594611,0.0122011956,0.0110225733
2014-04-01,0.0070146882,0.0011910088,0.0020281095,0.0024846504,0.0027901661,0.0029052384,0.0032042265,0.0046155807,0.0028073378,0.003893421
2014-04-02,0.0028492634,0.0021979325,0.0018334147,0.0016167378,0.0009681098,-0.0004044976,-9.24542546272E-05,2.03810632229E-05,0.0023565963,0.0019470099
2014-04-03,-0.0011270847,0.0021624863,-0.0020944104,-0.0044066263,-0.0036252551,-0.00454849,-0.003888309,-0.0031968262,-0.0032454878,-0.0035280185
2014-04-04,-0.0126165431,-0.0054621659,-0.0111610275,-0.0103176655,-0.0098298993,-0.0113147646,-0.0139897652,-0.0112585407,-0.0115799634,-0.0122184539
2014-04-07,-0.0108083125,-0.0030858386,-0.00587097,-0.0049655987,-0.0055738576,-0.0065378137,-0.0084980447,-0.0077266544,-0.0051833857,-0.007354633
2014-04-08,0.003743538,0.0024603624,0.0028773528,0.0064447429,0.0056325216,0.0054351538,0.0039839111,0.0055383388,0.0074823815,0.0056370092
2014-04-09,0.0108590395,0.0092845429,0.0089071803,0.01321851,0.0108046476,0.0116411718,0.0091371201,0.010967331,0.0100821983,0.0138652725
2014-04-10,-0.0211059679,-0.0096355844,-0.0161917824,-0.0170815401,-0.0177378785,-0.0174849927,-0.019578021,-0.0165053159,-0.0193325952,-0.0176231451
2014-04-11,-0.0095320599,-0.0035957918,-0.0079484973,-0.0086668646,-0.0090137869,-0.0099452026,-0.0108135864,-0.0097684488,-0.0090875309,-0.0082829101
2014-04-14,0.0081837082,0.0067738313,0.0062600262,0.0063104774,0.0057823015,0.0055951569,0.0047079027,0.0046388041,0.0068950523,0.0065394989
2014-04-15,0.0067345795,0.0057951342,0.0015957654,0.0020976551,0.0036188699,0.0031986851,0.0033457577,0.0048974436,0.0064762663,0.0062671769
2014-04-16,0.0104338684,0.0122508863,0.0096761752,0.0107853161,0.0100140199,0.0092938915,0.0098014027,0.0126509946,0.0122550372,0.0114789121
2014-04-17,0.0013629237,0.0021811593,0.0017593708,0.0024091043,0.0016115382,0.0002543945,0.0007394999,0.0021825843,0.0027906522,0.0015437212
2014-04-21,0.0037680156,0.0011099707,-0.000470398,0.0040140701,0.0019207019,0.002651751,0.002991464,0.0035084952,0.0051036496,0.0025237873
2014-04-22,0.0040837889,0.000849206,0.0044940989,0.0059589455,0.0054283328,0.0061354954,0.0049289353,0.007220706,0.0068194326,0.0070365123
2014-04-23,-0.0022157668,0.0028286744,-0.0031377058,-0.001887735,-0.0019387081,-0.0025601536,-0.0008115768,-0.0003950503,0.0024966858,0.0010238513
2014-04-24,0.0017154879,0.0057606287,0.0013017431,0.0039235326,0.0030207597,0.0019984152,0.0007147044,0.0009848867,0.0036141891,0.000982279
2014-04-25,-0.0081293448,-0.0003795642,-0.0081210695,-0.0074593006,-0.0085335076,-0.0079093575,-0.0088196956,-0.0080224853,-0.0083205067,-0.0078887073
2014-04-28,0.0032308115,0.0102262748,0.0038345754,0.0037939064,0.0057101529,0.004404461,0.0033990368,0.0046462845,0.0052173231,0.0041767517
2014-04-29,0.0047494603,0.0050566159,0.0059569189,0.0066049933,0.0070351949,0.0067157205,0.0067439303,0.0077507962,0.0065515693,0.006753664
2014-04-30,0.0029875497,0.0033564493,-3.81339341402E-05,0.0032061469,0.0038167192,0.0033245999,0.0015929826,0.003293084,0.0020954702,0.0025261855
2014-05-01,-0.0001432715,-0.0015244968,-0.0017977767,-0.0016757231,-0.0001073033,-0.000386415,2.75708734989E-05,0.0012558158,0.0014125854,0.000851932
2014-05-02,-0.001349355,-0.0041958839,-0.0025130399,-0.0021240516,-0.0039709508,-0.005017275,-0.0046620797,-0.0024356507,-0.0007225741,-0.0032364512
2014-05-05,0.0018694673,0.0029397905,-0.0002064854,0.001566397,0.0026833806,0.0025433004,0.0018564761,0.0025221538,0.003931636,0.0028829388
2014-05-06,-0.0090290312,-0.0074652005,-0.0125068557,-0.0097792679,-0.0098397154,-0.00960299,-0.0098475963,-0.007342333,-0.0078963302,-0.0083537912
2014-05-07,0.0056007547,0.0138951754,0.0096501317,0.0056488509,0.0082032755,0.0062160902,0.0062455349,0.0071734991,0.0053980891,0.0063216235
2014-05-08,-0.0013745692,-0.0013066884,-0.0052057151,-0.0044371272,-0.0050296243,-0.004846856,-0.0043601561,-0.0033471994,-0.0025992598,-0.0038681058
2014-05-09,0.0015183229,0.0065105595,0.0062058596,0.0045184474,0.0042716293,0.0025906004,0.0027066432,0.0037529338,0.0040032435,0.0040486194
2014-05-12,0.0096262562,0.003345659,0.0055809719,0.0059722476,0.0062426124,0.0061344206,0.0071237572,0.0089312289,0.0102899801,0.0103892265
2014-05-13,0.0004216689,0.0014190935,-0.0004739296,9.99681651592E-06,-0.0009590089,-0.0023634415,-0.0019167401,-0.0002115034,0.0006121062,-0.0001863604
2014-05-14,-0.0047120896,-0.0035556667,-0.0060101431,-0.0053150235,-0.0040238667,-0.0039883051,-0.0045966581,-0.0037707593,-0.0034784656,-0.0041998765
2014-05-15,-0.0094059038,-0.0028647967,-0.0062729008,-0.0074629085,-0.0079654045,-0.0091236606,-0.0083043128,-0.0082538035,-0.0075281318,-0.0087209558
2014-05-16,0.0037399624,0.0048186779,0.0029334594,0.0025367569,0.0029427474,0.0027845018,0.0037052296,0.0052303169,0.0037805159,0.0040746508
2014-05-19,0.0038374143,0.0036787502,0.0035490058,0.0049805958,0.0060134381,0.0045494903,0.0016963743,0.0036969464,0.0022640619,0.0033813361
2014-05-20,-0.0065196046,-0.0027273744,-0.0039276313,-0.0055943774,-0.0052615777,-0.0060467198,-0.0064390022,-0.0052274428,-0.0043218415,-0.0064793201
2014-05-21,0.0080833404,0.0066900272,0.0078131687,0.0074559483,0.0081002191,0.0071745627,0.0069281049,0.008686034,0.0092213918,0.0077622407
2014-05-22,0.0023594442,-0.0009634718,-0.0008804779,0.0016423855,0.002965603,0.0033512283,0.0018031895,0.0038353559,0.0030639954,0.0040079905
2014-05-23,0.0042393929,0.0025612228,0.0018227622,0.0018042317,0.0023603924,0.0018529259,0.0029090121,0.0044579227,0.0042729061,0.0042518442
2014-05-27,0.0059699503,0.0056949835,0.003430197,0.0056721764,0.0053337235,0.004969392,0.0038802102,0.0052539166,0.0046132244,0.0072206724
2014-05-28,-0.0011146928,0.0016389377,-0.0007193647,0.0002559703,-0.0002589393,-0.0008385107,0.0001540445,0.0015300009,0.0011485871,0.00017526
2014-05-29,0.0053527587,0.0054958444,0.0061546862,0.006369058,0.006712459,0.0054450091,0.0032626353,0.004772855,0.0058438126,0.0045934049
2014-05-30,0.0018419804,0.0072926711,0.0032133497,0.0023376886,0.002298221,0.0019039717,0.001452975,0.0022752192,0.003633406,0.0027141776
2014-06-02,0.0007275617,0.0013837852,0.0003849659,0.0007315977,0.0004770663,-0.0007695537,-0.002158314,-0.000624815,-0.0006638858,-0.0005944995
2014-06-03,-0.0003792887,-0.0017397292,-0.0051956065,-0.0037251813,-0.0025518537,-0.0035543945,-0.0021478087,-0.0008754861,-1.25635415316E-05,-6.45155087113E-05
2014-06-04,0.0018898768,0.0060595684,0.00496112,0.0059684254,0.0050359322,0.0046420638,0.0040091872,0.0041813571,0.0055876989,0.0050259996
2014-06-05,0.0065040821,0.0032400265,0.0022196993,0.0019666813,0.0026072636,0.0018748175,0.0032717697,0.005840661,0.0043372102,0.0046179909
2014-06-06,0.0046170833,0.004376594,0.0024898965,0.0020087976,0.0033405637,0.0021416023,0.002635017,0.0042258445,0.0042322762,0.0041016135
2014-06-09,0.0009383313,0.0041931085,0.0004110262,0.0008870978,0.0017259717,0.0007930864,0.0012614019,0.0035876613,0.0018312093,0.0014457693
2014-06-10,-0.0002460142,0.0020399578,-0.0003158078,-0.0001538899,0.0005460232,-0.000046296,0.0005892068,0.0022725221,0.0007025748,0.0017461628
2014-06-11,-0.0035433109,-0.0016520396,-0.0009000152,0.0007831668,-0.0004862566,-0.0010845121,-0.0018056631,-0.0013745464,-0.0004918575,-0.0004562763
2014-06-12,-0.0071141395,-0.0059568826,-0.0080096014,-0.0058659008,-0.0060503799,-0.0065240301,-0.0062006954,-0.0061617251,-0.0072153155,-0.0059122844
2014-06-13,0.0031296593,0.0025618132,0.001802016,0.0022989903,0.003002597,0.0024210811,0.0015005283,0.0026260745,0.0026594177,0.0023750765
2014-06-16,0.0008363553,0.0008182544,-0.0008025598,-0.001482903,0.00269752,0.0026898775,0.0023054555,0.0031839516,0.0030882973,0.0028759902
2014-06-17,0.0021702125,0.005913198,0.004277369,0.0039138524,0.0040166574,0.0027995314,0.0033037439,0.0029776562,0.0031548608,0.0023765294
2014-06-18,0.007689243,0.0096864067,0.009649585,0.0068570501,0.0080401367,0.0067058057,0.0078162588,0.0092855673,0.0073505547,0.0079944283
2014-06-19,0.0012766633,0.0047714729,0.0019766502,0.0022490509,0.0011503678,-3.21846455336E-05,0.0005838051,0.0021844096,0.0021815337,0.0012144642
2014-06-20,0.0017285637,0.0016385522,-0.0003837198,0.0002856059,-0.0003466029,-0.0005815532,0.000981722,0.0014465824,0.0037290789,0.0020289663
2014-06-23,-0.000132473,-0.0024809148,-0.003004631,-0.001676484,-0.0006715264,-0.0016529057,-0.0022654496,-0.0023762137,-0.0011881627,-0.0025396831
2014-06-24,-0.0064561066,-0.0023026075,-0.0053948555,0.01321851,0.01844896,-0.0073496103,-0.0007502846,0.0006278343,-0.0040824041,-0.0031765299
2014-06-25,0.0048855575,0.0024081822,0.0031344239,0.001153254,0.0037940508,0.0032015052,0.0047827102,0.0064419266,0.0055747274,0.0046323659
2014-06-26,-0.0011795791,-0.0022196509,-0.0036668628,-0.0008607404,-0.0013233423,-0.0023529232,-0.0041413195,-0.0031077042,-0.0008629486,-0.0023345668
2014-06-27,0.0019090451,0.0053327624,0.0039112456,0.0038678972,0.0042619118,0.0033423547,0.0028745048,0.0041185971,0.0021646693,0.0030742325
2014-06-30,-0.0003723263,0.00090326,-0.0003454629,0.0029121339,0.001996303,0.0010675807,-0.0001895353,0.0012129806,0.0016672015,0.001085843
2014-07-01,0.006655573,0.0063545108,0.0037353206,0.006536663,0.0053788684,0.0056168865,0.0058583394,0.0075875577,0.0078680273,0.0089357058
2014-07-02,0.0006585962,-0.0013652015,-0.0044867508,-0.0030144071,-0.0024837032,-0.002954565,-0.0022169128,-0.0026400965,-0.0026691947,-0.0026893523
2014-07-03,0.0054645501,0.0059910957,0.0031171497,0.002630637,0.0038253339,0.0026444755,0.003072191,0.004338963,0.0032931082,0.0039103162
2014-07-07,-0.0039312391,-0.0009736195,-0.0052256435,-0.0056194337,-0.0052325707,-0.0055930745,-0.0058904719,-0.0057625193,-0.0049937852,-0.0051028794
2014-07-08,-0.0070737619,-2.33314931393E-05,-0.0046677515,-0.0050401753,-0.0051059369,-0.0053949021,-0.0050273426,-0.0033266228,-0.0034870338,-0.0028330982
2014-07-09,0.0046335165,0.0016546082,0.0007620156,0.0022452092,0.0021460392,0.0019284245,0.0007572286,0.0027586687,0.0038055368,0.0046866275
2014-07-10,-0.0041396281,0.000862591,-0.00292488,-0.0023144567,-0.0027510114,-0.0037241559,-0.0034325793,-0.0010016449,-0.0019052271,-0.0023676204
2014-07-11,0.0014698417,0.0041574817,0.0007722341,0.0006162431,0.0001922585,-0.0006521884,-0.0001675971,-0.0001127813,0.0014968123,0.0010301024
2014-07-14,0.0048318611,0.0056223944,0.0036803875,0.0034099082,0.0032451423,0.0008632001,0.003012266,0.0046085995,0.0061372351,0.004476063
2014-07-15,-0.0019339649,-0.0012948588,-0.0040620621,-0.0017673634,-0.0034207627,-0.0043155979,-0.0055178739,-0.0037488285,-0.0043864809,-0.0036812508
2014-07-16,0.004192285,0.0017652195,0.0007111654,0.0018342873,0.00274699,0.0018657204,0.0029150806,0.0041735861,0.0020688046,0.0027736574
2014-07-17,-0.0119046058,-0.0079472531,-0.0107875038,-0.0122676147,-0.0107904226,-0.0116089992,-0.0123138968,-0.0098092221,-0.0090862811,-0.0099373115
2014-07-18,0.0102126091,0.0071750488,0.0051492192,0.0065071923,0.0072134342,0.0068275593,0.0071805157,0.0092523787,0.0112846252,0.0121732382
2014-07-21,-0.0023229465,-0.0004815757,-0.0011837557,-0.0007311841,-0.0011381097,-0.0019913819,-0.0012749583,-0.0001209807,0.0008465052,0.001210534
2014-07-22,0.005003611,1.91871076822E-05,-0.0034153685,-0.0007799659,0.0004792307,0.0008758456,0.000650119,0.0013852436,0.001836773,0.0020670043
2014-07-23,0.001752901,0.007493848,0.0033247303,0.003155062,0.0043161195,0.0050191153,0.006094981,0.0060245525,0.0059563126,0.0039286315
2014-07-24,0.0004880365,0.0060491022,0.001522338,0.001143978,0.0006973464,-6.56116753817E-05,0.0015045479,0.0010018609,0.0014421046,0.0018887678
2014-07-25,-0.0048609457,-0.0104807187,-0.0109500233,-0.0077563496,-0.0090338159,-0.0095085949,-0.0090176389,-0.0062167346,-0.0067533497,-0.007405947
2014-07-28,0.0002881132,-0.0028336663,-0.0026426017,-0.0024595978,-0.003370624,-0.0031595435,-0.0030730776,-0.0032964926,-0.0029961579,-0.0028978921
2014-07-29,-0.0045380684,0.0079786386,0.0044712685,0.0037093386,0.0016239211,0.0004895516,0.0004253238,0.0002536532,0.000900628,0.0011243606
2014-07-30,6.0910859931E-05,-0.0029356666,-0.0023561902,-0.0039017713,-0.0060294867,-0.0059390068,-0.0029783901,-0.0024120137,-0.0031271651,-0.0023217089
2014-07-31,-0.020201932,-0.0161822755,-0.0188741554,-0.0199170858,-0.0198831055,-0.0213538371,-0.0220020637,-0.0190645233,-0.0188056976,-0.019328393
2014-08-01,-0.0028632165,0.0021608453,0.0009556934,0.0016995966,-0.0011981111,-0.0008743536,-0.0012990795,0.0009972621,0.003982963,0.0015814118
2014-08-04,0.0071633145,0.0038153529,0.0014663953,0.0029069157,0.0033314601,0.0006486662,0.0021309927,0.0028123464,0.0018511117,0.0028415285
2014-08-05,-0.009732679,-0.0004194938,-0.0036665462,-0.0027527483,-0.0038680192,-0.0040149745,-0.0052462909,-0.0046584047,-0.0032098219,-0.0051504271
2014-08-06,1.56382717567E-05,0.0101691484,0.0061352197,0.0051738499,0.0051107677,0.0034521352,0.0053838976,0.0059324745,0.004664436,0.0048308093
2014-08-07,-0.0055721155,-0.0037375502,-0.0036746189,-0.0044737337,-0.0040374789,-0.0054959338,-0.0052290242,-0.0040598419,-0.0039545503,-0.0056221383
2014-08-08,0.0114654228,0.0103454106,0.0086589595,0.0090805124,0.0102424677,0.0097034806,0.0085394457,0.0106408019,0.0109089669,0.0086293984
2014-08-11,0.002755625,0.0059085954,0.0029007681,0.0051044701,0.0034830356,0.0021701623,0.0027875155,0.0040711109,0.0041289572,0.0048057809
2014-08-12,-0.0016379824,0.0019694846,-0.0016847607,-0.0007220227,-0.001364246,-0.0011102147,-0.0014506802,-0.0015786868,0.000235213,-0.0015292652
2014-08-13,0.0066847673,0.007662341,0.0045014061,0.0067474064,0.0070659295,0.0068146996,0.0068023428,0.0079742055,0.0079759303,0.0074490355
2014-08-14,0.0043363983,0.003476128,0.0008315798,0.0024927668,0.0023134109,0.0017041247,0.0021857806,0.0042407978,0.0056735072,0.0036595399
2014-08-15,-6.13747476219E-05,0.0005342346,-0.0007683672,0.0004802812,0.0011293255,0.0005813409,-0.0008682944,0.0004775226,0.0048946496,0.0034777652
2014-08-18,0.0084954829,0.0068247337,0.0046308413,0.0058672358,0.0057058167,0.0055146776,0.0057070963,0.0079251286,0.0054932218,0.0063819392
2014-08-19,0.0049881905,0.0026780628,0.0019339789,0.0022105742,0.0022821371,0.0023671091,0.0028992556,0.0037241746,0.0055328775,0.0034235716
2014-08-20,0.0024747482,0.0042497646,0.0022124145,0.0040603401,0.0036747642,0.0035317838,0.0027730092,0.0043853614,0.0036710594,0.0040173074
2014-08-21,0.0029455471,0.0034767166,0.0005469043,-0.000238372,-3.49078327417E-05,-0.0010275077,0.0002416819,0.0010597575,-0.0003578737,-0.000162405
2014-08-22,-0.0019945751,-0.002914276,-0.0044993293,-0.0032231184,-0.001508031,-0.0016667638,-0.0026010238,-0.0009893961,-0.0003619231,-0.0014586486
2014-08-25,0.0047763541,0.0065701269,0.0042082332,0.0048036892,0.006566504,0.0046155099,0.0045522824,0.0064320285,0.0044864845,0.0048290761
2014-08-26,0.0010505291,0.0011699181,-0.0015982185,-0.0001499075,-0.0009070635,-0.001867814,-0.002103325,-0.0006555337,0.0012827609,-0.000354982
2014-08-27,4.9985750322E-05,0.0027203709,-0.0010118131,0.0001940504,0.0009809118,0.0017095674,0.0009468161,0.0016260426,0.0010111108,0.0002175542
2014-08-28,-0.0016913306,0.0021018032,0.0003045909,-0.0002393322,-0.0002289861,-0.0015509669,-0.0015674084,-0.0011544432,0.0004036445,-0.0005704938
2014-08-29,0.0033149144,0.003736468,0.0013967361,0.0023484053,0.0026066191,0.0019125883,0.0021704175,0.0032855589,0.0037004836,0.0033407956
2014-09-02,-0.0005442143,0.0037115365,-0.0025754794,-0.0024815174,-0.002921002,-0.0039411429,-0.0022694692,-0.0002678763,0.0009032395,-0.0002668351
2014-09-03,-0.0007794445,0.0010410994,-0.0015778057,0.0010542981,4.58396971226E-05,-0.0008749031,-0.0013767891,-0.0008987375,-0.0003613941,-0.0011546686
2014-09-04,-0.0015355996,-0.0010908041,-0.0025951527,-0.0015514428,-0.0024491195,-0.0020986106,-0.0039360151,-0.0021442026,-0.0025680587,-0.0024716984
2014-09-05,0.0050232479,0.002816068,0.0008448996,0.0040316684,0.0039247395,0.0032483395,0.0022835359,0.0036730673,0.0048059989,0.0041778274
2014-09-08,-0.0030778459,0.0002795551,-0.0026679747,-0.0013459967,-0.0029846746,-0.0034769792,-0.0025714282,-0.0020639803,-0.0013656449,-0.0023391228
2014-09-09,-0.0065665217,-0.0039237868,-0.0060112495,-0.0066396566,-0.0080648921,-0.0096819401,-0.0079658795,-0.0073263384,-0.0078593139,-0.0078685572
