Date,SnP Return,0,5,10,15,20,25,30,35,40
3/1/2014,-0.00033302,-0.001524087,-0.004596544,-0.004041276,-0.005550915,-0.004820603,-0.005527416,-0.000929152,-0.002840315,-0.002503899
6/1/2014,-0.002514927,-0.004043137,-0.006413284,-0.004407579,-0.005636919,-0.003372068,-0.004218776,-0.001512001,-0.004549989,-0.002976302
7/1/2014,0.006063345,0.001900523,9.61E-05,0.003830081,0.005585238,0.005375371,0.005423872,0.009073393,0.007066777,0.00562417
8/1/2014,-0.000212232,-0.001756734,-0.002956141,0.005528851,0.002947369,0.005176864,0.006103967,0.006531921,0.002069303,0.002586893
9/1/2014,0.000348249,0.001408077,0.000412986,0.00174201,0.000755998,0.002415365,0.00269816,0.00566374,0.001653621,0.003043164
10/1/2014,0.00230403,0.000126329,1.18E-05,0.001022643,0.000378869,0.003141916,0.002752649,0.007400704,0.003500693,0.003204897
13/1/2014,-0.012655966,0.000831752,-0.001259106,-0.001270263,-0.002797659,-0.001617845,-0.002480566,0.000460849,-0.001325347,-0.002448002
14/1/2014,0.010759876,0.003215653,0.002219914,0.005152219,0.001554477,0.003680277,0.004599688,0.012249717,0.010041045,0.010089538
15/1/2014,0.005152889,-0.001820046,-0.001972505,-0.002634089,-0.003794183,-0.002071702,-0.002379566,-0.000191934,-0.002723965,-0.003473028
16/1/2014,-0.001348028,-0.002251794,-0.002608726,-0.002929844,-0.005549639,-0.004861477,-0.005784672,-0.0006725,-0.002948055,-0.001616824
17/1/2014,-0.003902781,-0.005859018,-0.006180695,-0.003963622,-0.007173107,-0.005621915,-0.006664979,-0.000805471,-0.000968109,-0.001577489
21/1/2014,0.002769912,-0.000536543,-0.000570126,0.00154997,-0.001154108,0.001161203,0.000185498,0.004921512,0.002442205,0.003146192
22/1/2014,0.0005747,-0.003321086,-0.002813337,-0.001651234,-0.002415974,-0.001722419,-0.001089243,0.001523926,-0.000644153,-0.000195481
23/1/2014,-0.008929325,-0.002192319,0.001657334,-0.001548473,-0.002474991,-0.002260947,-0.003641733,-0.000852496,-0.005127745,-0.004808655
24/1/2014,-0.021096421,0.004654787,0.001796767,0.002101285,0.000407081,0.000771391,-0.000562297,0.002384598,-0.001980096,-0.000503899
27/1/2014,-0.004888222,-0.001975439,-0.002452971,-0.002970231,-0.005130051,-0.0027739,-0.003172291,0.000178939,-0.004080533,-0.002203979
28/1/2014,0.006121875,0.003159137,0.004043185,0.00265211,-0.00028317,0.002282114,0.002195363,0.006228784,0.002083369,0.0060439
29/1/2014,-0.010261704,-0.001187865,-0.002423085,-0.002071709,-0.003987382,-0.003074342,-0.003003937,-0.000341385,-0.003126576,-0.001132891
30/1/2014,0.011204044,0.005334116,0.003202397,0.006312071,0.005941579,0.007697838,0.011517941,0.016995927,0.013345009,0.02158305
31/1/2014,-0.00648629,-0.002384401,-0.002224282,-0.001685207,-0.004086841,-0.002822221,-0.003747103,-0.00360833,-0.005961313,-0.005663082
3/2/2014,-0.023096605,0.005527832,0.003611557,0.003427683,0.001606204,0.00291553,0.001637228,0.002625067,0.000114212,0.000997093
4/2/2014,0.007612043,0.002412998,-0.000462969,0.001233792,-0.000624501,0.002277292,0.000631899,0.00395532,0.000590054,0.000139572
5/2/2014,-0.002030282,-0.000461073,-0.002563204,-0.000989202,-0.003041978,-0.001736804,-0.001655318,-0.001220175,-0.004245086,-0.002916172
6/2/2014,0.012363054,0.000151848,-0.000419932,0.001004022,-0.000183793,0.003966612,0.004489409,0.007066692,0.004820944,0.007693993
7/2/2014,0.013214194,0.010850077,0.012503332,0.011638268,0.010902502,0.01256267,0.012279581,0.015030978,0.013286114,0.012710679
10/2/2014,0.001568005,0.00141955,-0.001315535,0.00134093,-0.001086188,-0.000390486,-0.001347065,0.002057908,-0.001964916,0.000164241
11/2/2014,0.011001376,0.006641441,0.007002307,0.012537497,0.009571781,0.010158224,0.0053324,0.008426771,0.00580659,0.006760417
12/2/2014,-0.000269299,-0.000949419,-0.00222586,-0.00225195,-0.002322326,2.43E-05,-0.000358865,0.002729559,-0.000310673,0.001216765
13/2/2014,0.005793212,0.004719984,0.003691018,0.002906101,0.000991568,0.002541153,0.001160217,0.004561114,0.001381059,0.001583405
14/2/2014,0.004797689,0.00587948,0.003549114,0.003107854,0.001012895,0.001602363,0.000511784,0.004328223,0.000183669,0.001370175
18/2/2014,0.001157803,0.001177433,-0.001410019,0.005126874,0.00439216,0.005528804,0.007233337,0.01140259,0.006583711,0.007833219
19/2/2014,-0.006545862,-0.001193327,-0.002440005,-0.003510989,-0.005805889,-0.004747905,-0.005693891,-0.005215485,-0.00828208,-0.007926499
20/2/2014,0.006013342,0.001605904,0.002310096,0.002135806,0.001016042,0.002102052,0.004139627,0.010801129,0.010123676,0.007975259
21/2/2014,-0.001920567,-0.002659186,-0.00394221,-0.003121594,-0.005390942,-0.003464614,-0.002641898,-0.00167968,-0.004463973,-0.001667018
24/2/2014,0.006167455,0.000124985,0.000517197,-0.000492484,-0.001657851,-0.000296481,-5.26E-05,0.004400213,0.004535661,0.003539102
25/2/2014,-0.001348591,-0.001894973,-0.002165013,-0.001466381,-0.002751851,-0.001502018,-0.002268526,0.000766795,-0.002505172,0.004146135
26/2/2014,2.17E-05,-0.005751237,-0.006745019,-0.006789517,-0.004847965,-0.00343596,-0.002663293,-0.001555308,-0.002795004,-0.001264874
27/2/2014,0.004935881,-0.000679301,-0.001201445,-0.002390713,-0.0056931,-0.004759382,-0.003339106,-0.000782502,-0.002854912,-0.001944854
28/2/2014,0.002778824,0.007401538,0.004079124,0.003161475,0.003015879,0.003144657,0.0024687,0.006779921,0.001241444,0.003407454
3/3/2014,-0.007405866,-0.003032306,-0.004394815,-0.00417689,-0.006075584,-0.005889763,-0.0059087,-0.004933105,-0.006315281,-0.005379109
4/3/2014,0.015152323,0.00876228,0.008793216,0.00906531,0.009147733,0.010512949,0.009974928,0.015188966,0.011945864,0.010493174
5/3/2014,-5.34E-05,-0.002103359,-0.003571359,-0.002875122,-0.004977817,-0.003824032,-0.004039775,6.12E-05,-0.003196117,-0.003385428
6/3/2014,0.001716933,0.001218775,-0.002149493,-0.002584847,-0.004644263,-0.003546558,-0.00314659,-0.000720165,-0.004685146,-0.00325568
7/3/2014,0.000537945,0.000738611,-0.001006331,-0.000273654,-0.00277226,-0.002510747,-0.002863322,-0.000785229,-0.004637823,-0.003846891
10/3/2014,-0.000463354,-0.00195716,-0.002766622,-0.002810055,-0.004895393,-0.003375841,-0.005821656,-0.002996098,-0.004805806,-0.002242348
11/3/2014,-0.005095097,-0.000243786,-0.002256263,-0.002630084,-0.003777273,-0.004146825,-0.003943861,-0.001480505,-0.005590193,-0.002507867
12/3/2014,0.000305124,-0.003188136,-0.005909769,-0.005262572,-0.007486086,-0.006049494,-0.007167404,-0.001638589,-0.00632353,-0.003528722
13/3/2014,-0.011770092,-0.003200949,-0.00406309,-0.002241007,-0.003950113,-0.002480039,-0.00393848,-0.000435483,-0.003820576,-0.001776747
14/3/2014,-0.002825766,-0.002838296,-0.004202113,-0.002757064,-0.004659027,-0.003385112,-0.004298334,0.001374364,-0.004597158,-0.002113641
17/3/2014,0.009567718,0.005175355,0.003594872,0.002964612,0.001326829,0.004373125,0.003549041,0.005167475,0.00285598,0.002566291
18/3/2014,0.007193682,-0.001136131,-0.00306528,-0.001887099,-0.00349619,-0.001564076,0.000512228,0.002336924,-0.001006222,0.001302547
19/3/2014,-0.006150525,-0.001771997,-0.002122088,0.002096999,-0.001176863,-0.000648901,-0.002205105,-0.00147475,-0.00359395,-0.002990319
20/3/2014,0.006022334,-0.000940799,-0.002686296,-0.004529264,-0.006333919,-0.005813334,-0.005483837,-0.002396355,-0.003428045,-0.002699445
21/3/2014,-0.00293698,-0.000979776,0.000834024,0.001275032,0.003440173,0.004681141,0.003877952,0.006210234,0.001895163,0.004045284
24/3/2014,-0.004876581,-0.002216732,-0.002767186,-0.003879493,-0.005561716,-0.005028532,-0.005129855,-0.001990513,-0.004381143,-0.003799893
25/3/2014,0.004394271,0.001220584,0.000918642,-0.000230152,-0.001522308,-0.000826831,-0.001995479,0.001298952,-0.002246256,9.24E-05
26/3/2014,-0.007024937,-0.00410652,-0.004724853,-0.004028501,-0.005390581,-0.00415944,-0.003268044,-0.002409895,-0.003791355,-0.003705779
27/3/2014,-0.001901892,-0.003114533,-0.003501456,-0.002660382,-0.004913573,-0.003749886,-0.003710442,-0.001453864,-0.004331297,-0.001987094
28/3/2014,0.004629489,-0.000608075,-0.001315494,-0.001319774,-0.002625343,-0.001750955,-0.000995195,0.002092623,-0.001893539,-0.0005761
31/3/2014,0.007892872,0.006590071,0.004049661,0.008040091,0.004638331,0.006802022,0.005725616,0.009518053,0.006902609,0.005801287
1/4/2014,0.007014688,-0.002148781,-0.001580322,0.000140338,-0.001779387,0.002115661,0.000277285,0.00415102,0.001293137,0.002162675
2/4/2014,0.002849263,-0.002356296,-0.002793969,-0.003784105,-0.006489887,-0.005249112,-0.004651581,-0.003278844,-0.003715562,-0.004658547
3/4/2014,-0.001127085,-0.002211804,-0.003561207,-0.004212135,-0.004715376,-0.00299998,-0.003708923,-0.002123817,-0.004281249,-0.003952271
4/4/2014,-0.012616543,-0.001883367,-0.002491844,-0.003698978,-0.00491285,-0.003627575,-0.003005066,-0.001061416,-0.002476021,-0.003176575
7/4/2014,-0.010808312,0.002725815,0.001045493,0.000531995,-0.001516809,-0.000267825,0.000542914,0.002525083,0.001042146,0.000138225
8/4/2014,0.003743538,0.000904276,0.000929954,0.006522525,0.004230804,0.004925239,0.004148887,0.006501381,0.003829287,0.005061889
9/4/2014,0.010859039,0.000277478,0.000424275,0.00547745,0.003444398,0.006160221,0.004140809,0.008806198,0.007134356,0.008388739
10/4/2014,-0.021105968,-0.001671283,-0.002381294,-0.002936409,-0.004069045,-0.002683681,-0.001720407,-0.000210066,-0.001136708,-0.002564947
11/4/2014,-0.00953206,-0.005240281,-0.006096331,-0.004647529,-0.007692347,-0.005377908,-0.004856981,-0.004000694,-0.006570652,-0.005233719
14/4/2014,0.008183708,0.001973702,0.002308431,0.002385883,0.000683661,0.002149557,0.000119315,0.000574626,-0.000127894,0.000712842
15/4/2014,0.006734579,0.002121188,0.000552096,8.43E-05,-0.001167655,0.000176003,-0.001167582,0.001110912,-0.001407525,-0.000811008
16/4/2014,0.010433868,0.006800722,0.004202592,0.003969833,0.002231098,0.003143977,0.004341863,0.011419693,0.007107262,0.010168072
17/4/2014,0.001362924,0.000329647,0.001391154,0.003577859,0.000702568,0.001808667,0.00082119,0.001259741,-0.000465964,0.000187536
21/4/2014,0.003768016,-0.001552205,-0.002575899,0.003448928,0.000342891,0.00232305,0.00404691,0.006018534,0.00345586,0.003083971
22/4/2014,0.004083789,-0.00323756,1.41E-05,0.002851982,0.000375686,0.003206402,0.0027273,0.008219951,0.006490214,0.005273254
23/4/2014,-0.002215767,-0.002120103,-0.002731798,-0.001835486,-0.004958034,-0.004270037,-0.004615504,-0.000595473,0.001249925,0.000846949
24/4/2014,0.001715488,0.00154353,0.000326185,0.001912372,-0.000383379,0.000451115,-0.002277518,0.000898441,-0.00260551,-0.000223293
25/4/2014,-0.008129345,-0.001598935,-0.00236849,-0.003639368,-0.006261606,-0.003289526,-0.002642799,-0.000292805,-0.002082868,-0.002431467
28/4/2014,0.003230812,0.008559065,0.004834544,0.00596854,0.004576153,0.004249088,0.003122621,0.004683883,0.000371022,0.001728237
29/4/2014,0.00474946,0.001575886,0.002359823,0.001763512,0.000814892,0.002735404,0.004360846,0.007808045,0.004130691,0.00456678
30/4/2014,0.00298755,-0.000992542,-0.003225187,0.001041642,0.001413841,0.002324148,0.000556153,0.003490202,-0.000379422,0.00032232
1/5/2014,-0.000143271,-0.003667434,-0.003317272,-0.004522135,-0.006286482,-0.005537212,-0.001846832,-0.000414171,-0.002542361,-0.00072479
2/5/2014,-0.001349355,-0.000268509,0.001788335,0.002566114,0.000178825,0.002697772,0.000822331,0.002321176,-0.000650166,-0.00095477
5/5/2014,0.001869467,-0.000343561,-0.001015333,0.000300345,-0.001733841,0.00034418,0.000274433,0.002337782,-0.000219582,0.000970113
6/5/2014,-0.009029031,-0.004365219,-0.006144956,-0.007478071,-0.008045277,-0.006528751,-0.007301238,-0.005066824,-0.006947383,-0.008391501
7/5/2014,0.005600755,0.00822905,0.006320433,0.00521649,0.003732617,0.003374502,0.002808522,0.006586075,0.002425239,0.003256854
8/5/2014,-0.001374569,-0.003438467,-0.005257899,-0.004550005,-0.006914956,-0.005737065,-0.0075514,-0.004361223,-0.007898218,-0.005001814
9/5/2014,0.001518323,0.000993726,0.001078984,-0.000393253,-0.002841309,-0.001500102,-0.001296943,0.00042976,-0.002573296,-0.000827127
12/5/2014,0.009626256,-0.003493812,-0.000406958,0.000618086,-0.00085732,0.002423722,0.003308296,0.009175927,0.006720188,0.008486304
