Date,^GSPC,0,5,10,15,20,25,30,35,40
2016-09-12,0.014570387,0.0160248484,0.017082341,0.01321851,0.01844896,0.0176407918,0.0153850354,0.0169557612,0.0152909253,0.0174067467
2016-09-13,-0.014941748,-0.0099132936,-0.0171885323,-0.0161940902,-0.0145889204,-0.0163099766,-0.0175312106,-0.0175456181,-0.0148787014,-0.0164554268
2016-09-14,-0.0005878494,-0.0015372057,-0.0034425575,-0.0056895623,-0.0062879715,-0.0061258115,-0.0054372251,-0.0030253455,-0.0023863222,-0.0006761998
2016-09-15,0.0100585163,0.0069039036,0.0060162162,0.0078081088,0.0072460957,0.0068418495,0.0063143857,0.0081628654,0.0099400375,0.0092348401
2016-09-16,-0.003779428,-0.0032207612,-0.0032889508,-0.0028661033,-0.0019092653,-0.0012092665,-0.0012082309,-0.000582708,-0.0020029321,-0.0004599383
2016-09-19,-1.86032703473E-05,0.0052111894,0.0008917246,-0.0008401647,4.39342111349E-05,-0.0004114397,0.0002366416,0.0020941738,0.0009005591,0.001875679
2016-09-20,0.0002990937,0.0061093792,0.0028291419,0.0023406278,0.0008755177,-0.0006670989,-0.0010321178,-0.0010591,-0.00059372,-0.0003330149
2016-09-21,0.0108580001,0.0091424845,0.0078889644,0.0094540687,0.0096203815,0.009534914,0.0099775046,0.0097022559,0.0094489027,0.0131706772
2016-09-22,0.0064787522,0.0089335218,0.0088368757,0.0097634699,0.0084032696,0.0082163904,0.0086329877,0.008795755,0.0096017811,0.0098510552
2016-09-23,-0.0057532933,-0.0097873043,-0.0120433364,-0.0088926302,-0.0085564312,-0.009168569,-0.0045889653,-0.0036265682,-0.0036128629,-0.0068170214
2016-09-26,-0.0086248498,-0.0011672135,-0.0042501297,-0.0045610303,-0.0054480229,-0.0060208756,-0.0065013021,-0.0068625044,-0.0075939447,-0.0067935949
2016-09-27,0.0064234952,0.0065064952,0.0017929785,0.0047399495,0.0048366813,0.005538309,0.0049730465,0.0050515961,0.0056590345,0.0052001383
2016-09-28,0.0052825764,0.0030523594,0.0051770601,0.0047716927,0.0038676616,0.0057720616,0.0049337931,0.006647082,0.0063689966,0.006401496
2016-09-29,-0.0093651276,-0.006331088,-0.0100414176,-0.0101019638,-0.0091982,-0.0108714625,-0.0091991704,-0.0067155585,-0.008168105,-0.007052769
2016-09-30,0.0079363927,0.0115850698,0.0063469671,0.0132185081,0.0090727601,0.0079140924,0.0065969788,0.0092409309,0.0076452997,0.0083286352
2016-10-03,-0.0032660235,-0.0068715215,-0.0065301713,-0.0084683532,-0.0067839194,-0.008250732,-0.0067754555,-0.004604267,-0.005582761,-0.0058064712
2016-10-04,-0.0049678818,-0.0086265262,-0.0124184508,-0.0112046758,-0.0098096561,-0.0096629597,-0.0104553755,-0.0084338095,-0.0083926711,-0.0079160007
2016-10-05,0.0042874861,-0.0011333097,0.0023316853,0.0030460833,0.002747668,0.0016827155,0.0026444346,0.0049448144,0.0055488143,0.0057870997
2016-10-06,0.0004814443,0.0037388336,-0.0006564558,-0.0016481038,-0.0020817444,-0.002765011,-0.0019601658,0.0006369539,-0.0007498041,0.0001025703
2016-10-07,-0.0032587878,0.0059186835,0.0017364491,0.0011029821,0.0014462415,0.001337884,-0.0008282885,-0.0013661087,0.0004429035,0.0003310731
2016-10-10,0.0045953304,0.0010079741,-0.0004943348,0.0020331703,0.0019530784,0.0011795145,0.0021928512,0.0038488228,0.0061813351,0.005949737
2016-10-11,-0.0125245779,-0.0069816299,-0.0113155898,-0.0119958194,-0.0123010427,-0.0131623037,-0.0153443087,-0.0095119979,-0.0166157056,-0.012258173
2016-10-12,0.0011459326,0.0086036073,0.005531501,0.0052593024,0.0040913364,0.0025447197,0.0017976165,0.0019748583,0.0006176867,0.0020914124
2016-10-13,-0.0031040765,-0.0039091632,-0.0050213076,-0.003201439,-0.0036525745,-0.0035316329,-0.0027313214,-0.0020960849,-0.0021344908,-0.0044401223
2016-10-14,0.0002015839,0.0059944522,0.0032294672,0.0031333053,0.0019832887,0.0009401385,0.0019572377,0.0006984044,0.000382578,0.0009133639
2016-10-17,-0.0030426179,0.0001800302,-0.0041501466,-0.0007209601,-0.0011799019,-0.0015763249,-0.0044028163,-0.0022948477,-0.0027300548,-0.0030872719
2016-10-18,0.0061415058,-0.000731213,0.0013749059,0.0049308026,0.0043274909,0.0037276298,0.0040402077,0.0063852053,0.0059789885,0.0053350339
2016-10-19,0.002189572,0.0029253773,0.0045439582,0.0028949864,0.0041018901,0.0038268641,0.004170537,0.0036871526,0.0036096945,0.0047603007
2016-10-20,-0.0013766711,-0.0080746878,-0.0065702405,-0.0049079256,-0.0059506949,-0.0064158142,-0.0050061569,-0.0018481463,-0.0013154261,-0.0023360783
2016-10-21,-8.41452423144E-05,-0.0034188405,-0.0039520189,-0.0059644682,-0.004949294,-0.0061029755,-0.0058838967,-0.0045985617,-0.0025294591,-0.0037000505
2016-10-24,0.0047385946,0.0048619304,0.0018464997,0.0007530898,0.0014186092,4.06056642532E-06,0.0017770417,0.0014041476,0.0025217161,0.0024719704
2016-10-25,-0.0038049575,-0.0050690528,-0.0020969361,0.0004568137,-0.003406221,-0.0013766326,-0.0040267687,-0.0014570169,0.0001193304,-0.0034193052
2016-10-26,-0.0017419277,0.013619734,0.0070685074,0.0081966259,0.008007193,0.0077263396,0.0052221976,0.0040897373,0.0048400611,0.0044910004
2016-10-27,-0.0029911961,-0.0061785989,-0.0066325776,-0.0081090713,-0.0072984509,-0.0101524629,-0.012142729,-0.009919947,-0.0096289869,-0.0061798273
2016-10-28,-0.0031131402,0.0093131196,0.006965722,0.0068725101,0.0062453216,0.0047394875,0.0040691607,0.0042712446,0.0022409596,0.0046993922
2016-10-31,-0.000122284,0.0056018978,0.0004597604,0.0020905249,-0.0001790021,0.0004164297,0.0013046972,0.0019662213,-0.0003505033,0.0013950067
2016-11-01,-0.0068100188,-0.0110261459,-0.0117027331,-0.0096665798,-0.0087567773,-0.0078297704,-0.0097306538,-0.0092388056,-0.0068806205,-0.0095776031
2016-11-02,-0.0065468848,-0.0001940969,-0.0048671365,-0.0059628049,-0.0063138641,-0.0074958764,-0.0048914496,-0.0048725512,-0.0059095994,-0.0091420757
2016-11-03,-0.0044332129,-0.0018590242,-0.0041915216,-0.0161467232,-0.0077554062,-0.0083520561,-0.002102375,-0.0089530535,-0.0093941558,-0.0071353102
2016-11-04,-0.00166752,-0.0025186818,-0.0021225698,-0.0028806822,-0.0032583755,-0.002561707,-0.0019018389,-0.0008816738,-0.0033476744,-0.0007098354
2016-11-07,0.0219801998,0.0173961055,0.0154686915,0.01321851,0.0184489563,0.020669207,0.0193758085,0.0215645377,0.0213979874,0.0171856396
2016-11-08,0.0037648784,0.011861708,0.0113395872,0.0111019593,0.0082415901,0.008351801,0.0058561936,0.0067049544,0.0044396315,0.0084092841
2016-11-09,0.0110161198,0.008362988,0.0094416197,0.01321851,0.0175559334,-0.0098055415,0.0054797158,0.0099097695,0.0136376079,0.0091331322
2016-11-10,0.0019488454,-0.0059604719,-0.0099481791,-0.0081334254,-0.0054445565,-0.0062276982,-0.0018667988,-0.0036330298,-0.0101156216,-0.0054900749
2016-11-11,-0.0013989282,0.0052443091,0.0017955378,0.0033401204,0.0002679434,0.0001230966,0.0001477487,0.0033577215,0.0031949598,-0.0003304528
2016-11-14,-0.0001155095,-0.000982061,-0.0019823033,0.0022778977,0.000096539,9.6969306469E-06,0.0065972395,0.0088913199,0.0104117487,0.0088793375
2016-11-15,0.0074529553,0.0002463534,0.0036264099,0.0033164015,0.0037837792,0.0030396711,0.0031356961,0.0055375192,0.0060991291,0.0051288479
2016-11-16,-0.0015835169,-0.0004730746,-0.0030763019,-0.0050187996,-0.0048513226,-0.0042045545,-0.0049962755,-0.0050416999,-0.0030517876,-0.0022972049
2016-11-17,0.0046654695,0.0049320497,0.0049764495,0.0017464347,0.0046174247,0.0054202843,0.0042162463,0.0043230969,0.0042334385,0.0055546998
2016-11-18,-0.0023896514,0.0031146258,0.0015837308,-0.0010705553,-0.0020415653,-0.0037750993,-0.0030738823,-0.0024553593,-0.0009048022,-0.0019808291
2016-11-21,0.0074337024,0.0047455002,0.008555267,0.01321851,0.008515941,0.0068281181,0.0061463453,0.0093643349,0.0091934595,0.0126817608
2016-11-22,0.0021630908,0.003483491,0.0028712973,0.0023064511,0.0010098629,-0.000268057,-0.0006330162,-0.001112882,0.0005425606,0.0014034593
2016-11-23,0.0008076985,-0.0003704932,0.0011114199,0.0025275704,0.0012619253,-0.0001673345,2.67848372459E-06,0.0021504536,0.0024430808,0.0039397571
2016-11-25,0.0039067456,0.0054035094,0.0030517336,0.0049344255,0.0031868182,0.0026678238,0.0017027147,0.0032979902,0.0021506753,0.002098497
2016-11-28,-0.0052683893,-0.0002612732,-0.0043120794,-0.0012852214,-0.0044861957,-0.0052964818,-0.0049379766,-0.0041764174,-0.0047111604,-0.0031421175
2016-11-29,0.0013344022,0.003817264,-0.0016558561,-0.004769058,-0.004759023,-0.0039907806,-0.002813695,-0.001865888,-0.0023807157,-0.0011395821
2016-11-30,-0.0026569303,-0.0024583433,0.0004354436,0.01321851,0.0016189385,0.0038511008,0.0058308169,0.0063081998,0.0043473504,0.0063626003
2016-12-01,-0.0035217232,-0.0024183262,-0.0065558404,-0.0096257711,-0.0080579296,-0.0070642196,-0.0069122184,-0.0052041281,-0.0098635145,-0.0078397626
2016-12-02,0.0003969277,0.0020632222,0.002425909,0.0029240977,0.0014356282,0.0251638629,0.075957343,0.0996468663,-0.0168967415,0.027530307
2016-12-05,0.005804427,0.0038299095,0.0036059972,0.0062196921,0.0047740452,0.0038899146,0.0041469,0.0041794311,0.0055774953,0.0050183916
2016-12-06,0.0034050842,0.0078926217,0.0089039244,0.0097474437,0.0087435413,0.0069887582,0.0055132806,0.0080834422,0.0073342752,0.0077938698
2016-12-07,0.0130773591,0.0135355303,0.0092585413,0.0102947494,0.0089253979,0.0083030667,0.0077173002,0.0088283699,0.0082734469,0.0090674507
2016-12-08,0.0021570147,-0.0014846157,-0.0075828359,-0.0055282386,-0.0019203369,-0.0005895626,0.0005092323,0.0008899458,0.0018844008,0.001004952
2016-12-09,0.0059214186,0.0041807648,0.0038326215,0.003764282,0.0030757748,0.0013113096,0.0013343319,0.0041775461,0.0038047992,0.0054547992
2016-12-12,-0.0011380821,0.004958082,0.0006610863,0.0007620379,0.0008134786,0.0003223959,-2.44565308094E-05,0.0008388106,0.0013689939,-0.0019233124
2016-12-13,0.0065184833,0.0025280491,0.0003381558,0.0014258912,0.0028201509,0.0021337215,0.0022347718,0.0032421406,0.0049905162,0.0018546609
2016-12-14,-0.0081502957,-0.0084149707,-0.0110939872,-0.0086144982,-0.0109944139,-0.0112324357,-0.0136923492,-0.0120170247,-0.0128356153,-0.0100702709
2016-12-15,0.0038757077,0.0044407025,0.0019209404,0.0017988188,0.0010483731,0.0003235247,0.0014048144,0.0041639637,0.004223777,0.0054477081
2016-12-16,-0.0017521568,0.0024533421,-0.000932442,0.0024747597,0.0025077648,0.0015935767,0.0031925701,0.0028284509,0.004240036,0.0020883726
2016-12-19,0.0019731727,0.0047284197,0.0013189036,0.0010800082,0.0004966054,-0.0009862334,-0.0003859028,0.0012201108,0.0011224523,0.0006091781
2016-12-20,0.0036309126,-0.0016227644,-0.0011116527,-0.0009752819,-0.0009353403,-0.0004645158,-0.0017800219,-0.0008437168,0.0014802534,-0.0005607391
2016-12-21,-0.0024603857,-0.0015354585,-0.0024105888,-0.0057349941,-0.0065483395,-0.006519556,-0.0060268827,-0.0041704159,-0.0032531284,-0.0039682789
2016-12-22,-0.0018647114,0.0037568584,-0.0004823692,0.0038660821,0.0013069417,0.0012861174,0.0005402975,0.0003085546,-0.0007583406,0.002291983
2016-12-23,0.0012509325,0.002273472,0.0006083995,0.0027370807,0.0027116556,0.0032118671,0.0025132447,0.0039449986,0.0038079079,0.0024117492
2016-12-27,0.002245849,-1.95894390345E-05,-0.0001004525,0.0019458039,0.000677187,0.0001478903,-0.0003895834,0.0007850919,0.0013013203,0.0002907179
2016-12-28,-0.0083916407,-0.003705021,-0.0094016511,-0.0098113446,-0.0093107615,-0.0102751106,-0.0092136338,-0.0087540299,-0.0091629829,-0.0086696213
2016-12-29,-0.0002933477,0.0033177435,0.0013781767,0.0014331229,-4.06131148338E-05,-0.001054937,-0.000640288,0.0005590208,0.0012878142,0.0003640614
2016-12-30,-0.0046478349,-5.25955110788E-05,-0.0046833623,-0.0046693059,-0.0045052022,-0.0056835953,-0.0027906168,-0.0023720451,-0.0046483651,-0.0030372469
