Date,SnP Return,0,5,10,15,20,25,30,35,40
4/3/2014,0.015152323,0.010620736,0.009312978,0.011190667,0.005955284,0.005776615,0.008728107,0.006450794,0.008210894,0.005078786
5/3/2014,-5.34E-05,0.004661599,0.0052558,0.004613713,0.003820153,0.005055564,0.004007597,0.000159919,0.004993347,0.001163726
6/3/2014,0.001716933,0.006002439,0.003420578,0.001628409,-0.001254001,-9.58E-05,0.001697537,-0.000436054,-0.001955606,-0.004340379
7/3/2014,0.000537945,0.005304974,0.001689881,0.002800008,-0.001306195,5.50E-05,0.003908963,0.000870083,0.002701122,0.001285464
10/3/2014,-0.000463354,0.004960306,0.002748834,0.002512768,-0.001066143,0.000950578,0.002534656,0.002160494,0.002395734,0.003633544
11/3/2014,-0.005095097,0.004486255,0.004589206,0.003686942,-1.05E-05,0.000946315,0.001945549,0.00074068,0.00379369,-0.000512334
12/3/2014,0.000305124,0.002077268,0.002510661,0.000910922,-0.000605875,0.002393435,0.003048731,0.003665341,0.004475689,0.001794138
13/3/2014,-0.011770092,0.004544252,0.002604898,0.002963328,-0.000548232,0.002552453,0.002746515,0.000488338,0.002755843,0.001820008
14/3/2014,-0.002825766,0.003755624,0.002295846,0.001265809,0.001326603,0.004726612,0.00343533,0.00252095,0.004110178,0.00186245
17/3/2014,0.009567718,0.008419819,0.006525381,0.007471692,0.003430615,0.00498554,0.00590246,0.005060281,0.00618127,0.004099825
18/3/2014,0.007193682,0.004283386,0.004301289,0.003489856,0.000912463,0.004477145,0.006679203,0.006122278,0.008315982,0.00417458
19/3/2014,-0.006150525,-0.000291359,0.000476895,0.001570324,-0.001660415,0.001251162,0.001674178,9.94E-05,0.003177091,-0.000943073
20/3/2014,0.006022334,0.00471341,0.004602489,0.004089155,0.000919007,0.00313441,0.004938041,0.002483351,0.006227298,0.00127808
21/3/2014,-0.00293698,0.005122826,0.00616393,0.004169154,0.001071714,0.005350751,0.004080444,0.001882687,0.005343384,-0.000127278
24/3/2014,-0.004876581,0.001021976,0.000652901,-0.002262629,-0.001773443,0.000772909,0.00070606,0.001512644,0.002557212,-0.002044937
25/3/2014,0.004394271,0.005116826,0.004979266,0.003932928,0.001938054,0.003231456,0.004073693,0.002502056,0.004369984,0.002740471
26/3/2014,-0.007024937,0.002760538,0.001628716,0.000566197,-0.003297132,-0.001767939,0.00135071,-0.002097966,2.85E-05,-0.00175417
27/3/2014,-0.001901892,0.002740466,0.003136065,0.000948327,0.000625613,0.003496841,0.003442353,0.002846927,0.004793981,0.002067778
28/3/2014,0.004629489,0.004535182,0.005012837,0.002330146,0.000601489,0.00194241,0.003482871,0.001662411,0.005221203,0.000833831
