Date,^GSPC,^^GSPC,0,5,10,15,20,25,30,35,40
2016-08-10,-0.0028687971,-0.0028687971,0.0027640529,0.0026040452,-0.0005022658,-0.0019352306,-0.0006906014,-0.0003099041,-0.0009860146,-0.002309924,-0.0030177375
2016-08-11,0.0047234152,0.0047234152,0.0030365104,0.0053386921,0.0051646251,0.0047840895,0.0029327981,0.005094151,0.0074316799,0.0058401031,0.006150296
2016-08-12,-0.0007963633,-0.0007963633,0.000173127,-0.0013501369,-0.0005022658,-2.09584832191E-05,-0.0001552072,-0.0003099063,-0.0009860159,0.0002593938,0.0018827156
2016-08-15,0.0027890161,0.0027890161,-0.0014366107,0.0021866425,-0.0005022649,0.0009640427,-0.0003683667,-0.0001130955,0.0052838833,0.0021536332,0.0002777129
2016-08-16,-0.0054941422,-0.0054941422,0.0026019716,-0.0009588315,-0.000502264,-0.0025656708,-0.0006905997,-0.0003099041,0.0008384701,-1.32843852043E-05,-0.0050978102
2016-08-17,0.0018668463,0.0018668463,0.0051056333,0.004994595,0.0018581585,0.0019548638,0.001638372,-0.000309902,-0.0009860146,-0.0003314819,0.0035505244
2016-08-18,0.0021972018,0.0021972018,0.0014438902,0.0020144798,0.0023971533,0.0043526944,-0.0005492354,0.006935576,0.0075830123,0.0004733615,0.0058465148
2016-08-19,-0.0014413099,-0.0014413099,-0.0016013398,-0.0026853867,-0.000502264,-0.002261728,-0.0003309335,-0.0003099042,-0.0009860146,-0.0025667138,-0.0035443325
2016-08-22,-0.0005634816,-0.0005634816,0.0021301343,0.0025307948,0.0003125577,0.000759881,-0.0004245644,0.0003462013,-0.0009860172,0.0010130815,-0.0024899859
2016-08-23,0.0019498668,0.0019498668,-0.0012369459,0.0019260156,0.0001024526,0.0066116545,0.0003364596,0.0042408123,0.0097335707,0.0031754375,0.0045363056
2016-08-24,-0.0052540553,-0.0052540553,-0.0001590359,-0.0019250256,-0.000502264,0.0002740286,-0.0006906013,-0.0003099042,-0.0009860159,0.0057619512,-0.0027677147
2016-08-25,-0.0013661601,-0.0013661601,0.0041022543,0.0054426859,0.0005613756,0.0023477478,0.0018772716,0.0030621043,-0.0003961827,-0.0017476473,-0.000279869
2016-08-26,-0.0015800644,-0.0015800644,-0.0021414317,-0.0011385363,-0.0005022658,-0.003262708,-0.0006906013,-0.0003099042,-0.0009860172,-0.0027417522,-0.0016123708
2016-08-29,0.0052144285,0.0052144285,0.0073117502,0.0086433077,0.0058507589,0.0070666289,0.0054440578,0.004951986,0.004456847,0.0029734429,0.0041503236
2016-08-30,-0.0019555916,-0.0019555916,-0.0025799114,-0.0018102229,-0.000502264,-0.0052993409,-0.0006906013,-0.000309902,-0.0009860172,-0.002248181,-0.005097134
2016-08-31,-0.0023786911,-0.0023786911,-0.0004834535,-0.0010373066,-0.0005022658,-0.0021738131,-0.0006906013,-0.000309902,-0.0009860146,-0.0037516672,-0.0041565029
2016-09-01,-4.13855045771E-05,-4.13855045771E-05,0.0034221408,0.0064284988,0.0008154875,0.0069289589,0.0032546343,-3.71207715943E-06,0.0015788018,0.0021199249,0.0012063719
2016-09-02,0.0041922416,0.0041922416,0.0063582705,0.0071650469,0.000880202,0.0031479513,0.0022828607,0.0043808171,0.0064813765,0.0001311619,0.0017301491
2016-09-06,0.0029772424,0.0029772424,0.0014637883,0.004087179,0.0062254132,0.0042181974,0.0042912378,0.0033201864,0.004534787,0.0029558316,0.0032681595
2016-09-07,-0.0001463958,-0.0001463958,0.0040331427,-0.001569849,-0.0005022658,-0.0002033338,-0.0006906013,-0.0003099042,0.0016844727,-0.0010257382,-0.003315297
2016-09-08,-0.0022254881,-0.0022254881,-0.0030709533,0.000027793,-0.000502264,-0.0022550914,-0.0006906029,-0.0003099042,0.0024694032,0.000451114,0.000091305
2016-09-09,-0.0248277423,0.01,0.0110996561,0.0054571237,-0.0005022666,0.0162995774,-0.0006906013,-0.0003099063,0.0169123393,0.0172626264,0.0078120548
2016-09-12,0.014570387,0.014570387,0.018146107,0.0174443759,0.0189208984,0.0162995867,0.0193104986,0.0154976388,0.0119800493,0.0163065176,0.0163127743
2016-09-13,-0.014941748,0.01,0.0024632041,0.004544287,-0.0005022658,0.0110677946,-0.0006906013,-0.0003099042,-0.0008797148,0.0132002737,0.0078120548
2016-09-14,-0.0005878494,-0.0005878494,-0.0017763684,-0.0005028346,-0.0005022658,-0.0020042695,2.1118321456E-05,-0.0003099042,-0.0009860146,-0.0032296665,-0.0018607536
2016-09-15,0.0100585163,0.0100585163,0.0059352759,0.0077156201,0.0079109631,0.0072652008,0.0062886779,0.0069277305,0.0063695926,0.0072394749,0.0089705167
2016-09-16,-0.003779428,-0.003779428,-0.0016317302,-0.0001119627,-0.0005022658,-0.0013694856,-0.0006906013,-0.0003099063,-0.0009860159,-0.0004035663,-0.0029623387
2016-09-19,-1.86032703473E-05,-1.86032703473E-05,0.0051647378,0.0022856358,-0.0005022658,0.0009683175,-0.0006816282,-0.0003099042,-0.0009860146,0.0004087295,0.0012012818
2016-09-20,0.0002990937,0.0002990937,0.0031515977,0.0043332097,-0.000502264,0.0006093923,0.0048072804,0.0001739678,-0.0009860146,0.0008521341,-0.0004416425
2016-09-21,0.0108580001,0.0108580001,0.0083515542,0.0122163594,0.0104452325,0.0099134222,0.0085541066,0.0104725221,0.0102134999,0.0057979161,0.0076626353
2016-09-22,0.0064787522,0.0064787522,0.0066350438,0.0105719361,0.0110177156,0.0087287631,0.0070101782,0.0065780347,0.0106565338,0.0098196892,0.0080312071
2016-09-23,-0.0057532933,-0.0057532933,0.0039802883,-0.0008172146,-0.000502264,-0.0003314521,-0.0006906029,-0.0003099042,-0.0009860146,-0.0012309235,-0.0036645252
2016-09-26,-0.0086248498,-0.0086248498,-0.0015754153,-0.0001342958,-0.0005022658,-0.0039504077,-0.0006906013,-0.0003099063,-0.0009860146,-0.0034742728,-0.0051629636
2016-09-27,0.0064234952,0.0064234952,0.004883511,0.002757448,0.0020638271,0.0049973512,0.0036835191,0.0061831819,0.002881838,-0.0002925247,0.0050069513
2016-09-28,0.0052825764,0.0052825764,0.0020898746,0.0060145259,0.0046875454,0.0032016607,0.0026629069,0.0035942199,0.0104112495,0.007719649,0.005469935
2016-09-29,-0.0093651276,-0.0093651276,0.0024164494,0.0005504577,-0.0005022658,-0.0010751616,-0.0006906013,4.04233869631E-05,-0.0009860146,0.008409882,0.0026502204
2016-09-30,0.0079363927,0.0079363927,0.0090029333,0.0085189575,0.0077050906,0.0071200859,0.0086545479,0.0083686719,0.0077490839,0.0078324256,0.0079507772
2016-10-03,-0.0032660235,-0.0032660235,-0.0005010017,-0.0037041772,-0.0005022658,-0.0008657314,-0.0006906013,-0.0003099042,-0.0009860146,-0.0024757497,-0.0050750347
2016-10-04,-0.0049678818,-0.0049678818,0.0058520269,0.0004914273,-0.0005022658,0.005972812,-0.0006906013,-0.0003099063,-0.0009860159,-0.000587089,-0.0051158099
2016-10-05,0.0042874861,0.0042874861,-0.0009275079,0.0035392742,0.0054825325,0.0017838972,0.0006171236,0.0040120939,0.0087244213,0.0064141266,0.0054297498
2016-10-06,0.0004814443,0.0004814443,0.0018699865,0.0023906601,-0.000502264,0.0013006665,-0.0001743813,-0.0003099042,-0.0009860172,-0.0023274273,-0.0006233957
2016-10-07,-0.0032587878,-0.0032587878,0.0038934082,0.0029313634,-0.0005022658,0.0024574585,-0.0006906013,0.0013540387,-0.0009860172,-0.0031879265,-0.0011704359
2016-10-10,0.0045953304,0.0045953304,0.0005467574,0.0030541336,0.0037855387,0.0027050385,0.0004387664,0.0034231225,0.0053358465,0.0067674695,0.0053288713
2016-10-11,-0.0125245779,0.01,-0.0024458035,0.0009976258,-0.0005022658,0.000992272,-0.0006906013,-0.0003099063,0.0096093509,0.012399178,0.0078120553
2016-10-12,0.0011459326,0.0011459326,0.0062174052,0.0077124173,0.0020533898,0.0057385135,0.0031884154,-0.0003099042,0.0023628785,0.0012041908,0.0003706547
2016-10-13,-0.0031040765,-0.0031040765,-0.0020415864,-0.0020574364,-0.000346805,-0.0015130937,-0.0006906013,-0.0003099063,-0.0009860146,-0.0019062627,-0.0040471777
2016-10-14,0.0002015839,0.0002015839,0.0040828269,0.0045829737,0.0046721837,0.0014383383,-0.0004347279,-0.0003099041,-0.0009860172,-0.0006424449,-0.001743135
2016-10-17,-0.0030426179,-0.0030426179,-0.0009812179,-0.000675655,-0.0005022658,-0.0001974143,-0.0006905997,-0.0003099042,-0.0009860146,-0.0025671106,-0.0031637494
2016-10-18,0.0061415058,0.0061415058,-0.0004750353,0.0062580379,0.0034517006,0.0042079818,0.0083575342,0.0094789602,0.0091641266,0.0077462122,0.0052766991
2016-10-19,0.002189572,0.002189572,0.0015896957,0.006510146,0.0049501108,0.0044701109,1.18667958304E-05,0.002040558,0.0097388495,0.0023135021,0.0008925577
2016-10-20,-0.0013766711,-0.0013766711,0.0005528869,-0.0027287574,-0.0005022658,-0.0050621293,-0.0006906013,-0.0003099041,0.00049286,-0.0018185563,-0.001752696
2016-10-21,-8.41452423144E-05,-8.41452423144E-05,-0.003822393,-0.0028208774,-0.0005022658,-0.0045538582,-0.0006906013,-0.0003099063,-0.0009860146,0.0010360759,-0.0043603126
2016-10-24,0.0047385946,0.0047385946,0.0045767147,0.0045358557,-0.0005022658,0.0021708356,0.0012127765,-0.0003099042,-0.0009860172,0.0019820202,0.0018825806
2016-10-25,-0.0038049575,-0.0038049575,0.0042612692,-0.0031820433,-0.000502264,-0.0005432386,0.0007214161,-0.0003099042,-0.0009860146,0.0007472355,-0.0010628412
2016-10-26,-0.0017419277,-0.0017419277,0.0129421772,0.0088397199,0.0106993895,0.0069006309,0.0029922435,0.0019035279,-0.0009860146,-0.0005097538,0.0033648973
2016-10-27,-0.0029911961,-0.0029911961,-0.003822393,0.0008592303,-0.000502264,-0.0011782777,-0.0006906013,-0.0003099042,-0.0009860172,0.0008556712,-0.0051710233
2016-10-28,-0.0031131402,-0.0031131402,0.0081158346,0.009282467,0.0034575274,0.005319098,0.0016454912,0.0010059925,0.0029051397,0.0025694482,0.0016515683
2016-10-31,-0.000122284,-0.000122284,0.0060262494,0.0048999693,-0.000502264,0.0018145647,0.0029013942,0.0017899736,0.0022520456,0.0017108824,-0.0008137412
2016-11-01,-0.0068100188,-0.0068100188,0.0126390578,0.002235882,-0.000502264,5.62388449907E-05,-0.0006906013,-0.0003099041,-0.0009860146,-0.0037182122,-0.0051112697
2016-11-02,-0.0065468848,-0.0065468848,-0.0004101763,-0.002642422,-0.0005022658,-0.0056605507,-0.0006906014,-0.0003099042,-0.0009860159,-0.0050699227,0.0078120548
2016-11-03,-0.0044332129,-0.0044332129,0.0175577048,-0.0027680388,-0.0005022658,-0.0013732314,-0.0006906013,-0.0003099063,-0.0009860146,0.0064828647,0.0078120539
2016-11-04,-0.00166752,-0.00166752,-0.003717293,0.001099579,-0.0005022658,-0.0017464682,-0.0005416996,0.0018023059,0.0036630169,0.0034070108,-0.0034088399
2016-11-07,0.0219801998,0.0219801998,0.0155580854,0.0169891529,0.0155865336,0.0162995867,0.0191588141,0.0199551359,0.0118708033,0.0197908357,0.0186020546
2016-11-08,0.0037648784,0.0037648784,0.0082231238,0.0119763846,0.0106974849,0.0073362738,0.009182265,0.0077950489,0.002055035,0.0065749958,0.0045403307
2016-11-09,0.0110161198,0.0110161198,0.002600529,0.0110336151,0.0082562473,0.0051203948,0.0023702276,-0.0003099041,0.0122659132,0.0130645484,0.012265685
2016-11-10,0.0019488454,0.0019488454,0.0094074607,0.003168432,-0.0005022658,0.0149477832,-0.0006906014,0.0003875104,-0.0009860159,0.0026351772,-0.0044431034
2016-11-11,-0.0013989282,-0.0013989282,0.0042764256,0.0034698758,-0.000502264,-0.0014194157,0.002348918,-0.0003099042,-0.0009860172,0.00285412,-0.0002867673
2016-11-14,-0.0001155095,-0.0001155095,-0.0026273844,0.0010335562,0.0003478319,0.0028159702,0.0054123839,0.0145210195,0.0131710339,0.013220042,0.0083777905
2016-11-15,0.0074529553,0.0074529553,-0.0006358291,0.0042595351,0.0016431813,0.0018630382,0.0034129396,0.0031276708,0.0135085192,0.0027736407,0.0046678078
2016-11-16,-0.0015835169,-0.0015835169,-0.0009502152,-0.0016758339,-0.000502264,-0.0078846943,-0.0006906013,-0.000309902,-0.0009860172,-0.0073510017,-0.005241151
2016-11-17,0.0046654695,0.0046654695,0.0013691841,0.0064049615,-0.0005022658,0.0023803497,-0.0006906013,0.0029156171,0.0037852367,-0.0029340163,-0.0018514888
2016-11-18,-0.0023896514,-0.0023896514,0.000265491,0.0031762507,-0.000502264,-0.0014844332,-0.0004264288,-0.000309902,-0.0009860172,-0.0017205551,-0.0023529232
2016-11-21,0.0074337024,0.0074337024,0.0054221516,0.0088761095,0.0104411123,0.0080782026,0.0097424742,0.0065901289,0.0119800493,0.0122689726,0.0085486881
2016-11-22,0.0021630908,0.0021630908,0.0023499543,0.0061976099,-3.10877803713E-05,0.002885092,0.001156723,-0.0003099042,-0.0005957386,0.0017851498,-0.0002342025
2016-11-23,0.0008076985,0.0008076985,-0.0010315333,0.004006044,-0.000502264,0.0002020448,-0.0006906013,-0.000309902,0.00545535,0.0062466646,0.0014237291
2016-11-25,0.0039067456,0.0039067456,0.0053253779,0.0054053925,0.0047073658,0.0039450321,0.0042399275,0.0010922432,0.0027843111,0.0018058382,0.0017009554
2016-11-28,-0.0052683893,-0.0052683893,0.0009023079,-9.76701267064E-05,-0.0005022658,-0.0018689223,-0.0006906013,-0.0003099042,-0.0009860172,0.0004083943,-0.0028890315
2016-11-29,0.0013344022,0.0013344022,0.0034982015,-0.0003211112,-0.000502264,-0.0053861849,-0.0006906013,-0.0003099042,-0.0009860146,-0.0099722557,-0.0037705423
2016-11-30,-0.0026569303,-0.0026569303,0.0060778605,0.0011361851,-0.0005022649,-0.0035146102,-0.0006906013,0.0031499271,-0.0127959363,0.0006570984,0.0055733291
2016-12-01,-0.0035217232,-0.0035217232,0.000769071,-0.00169292,-0.000502264,0.0030661598,-0.0006906014,-0.0003099041,-0.0002319217,0.002985483,0.0028979294
2016-12-02,0.0003969277,0.0003969277,-0.0008851183,0.0050349985,0.0031717455,0.0047525596,0.2824124992,0.0605409332,-0.3983710706,-0.0148828328,-0.0018709162
2016-12-05,0.005804427,0.005804427,0.0013848885,0.0048931376,0.0050341696,0.007002078,0.0019557895,0.0060932776,0.0101938397,0.0074885087,0.0037212931
2016-12-06,0.0034050842,0.0034050842,0.0059608426,0.0099746101,0.0085674198,0.008980656,0.0086348671,0.0075960197,0.0071271746,0.0071954597,0.0075132586
2016-12-07,0.0130773591,0.0130773591,0.013783305,0.0112303589,0.01153374,0.0123097245,0.0061094784,0.0059375078,0.0029038121,0.0039973371,0.0069002681
2016-12-08,0.0021570147,0.0021570147,0.0010934987,-0.0023836512,-0.000502264,-0.0032039098,-0.0006906014,-0.0003099042,0.0019799662,0.003970148,-0.0011630524
2016-12-09,0.0059214186,0.0059214186,0.003639817,0.006174488,0.0037475347,0.0015920149,0.0052689249,0.0038991491,0.0076073711,0.0060711196,0.0026467065
2016-12-12,-0.0011380821,-0.0011380821,0.0056790942,0.0035594811,0.0011872237,0.0021381695,-0.000664906,-0.000309902,-0.0009860146,-0.0022113882,0.0002056872
2016-12-13,0.0065184833,0.0065184833,0.0029959281,0.0031523022,0.0031800605,0.0053334273,0.0017582644,0.0003211365,0.0008309656,0.0036706328,0.0038242429
2016-12-14,-0.0081502957,-0.0081502957,-0.0031763744,0.0015971148,-0.0005022658,0.0087380074,-0.0006906013,-0.0003099063,-0.0009860146,0.0040685982,0.0078120553
2016-12-15,0.0038757077,0.0038757077,0.0036759858,0.0041797794,0.0034836752,0.0025306381,0.0008528739,0.0025626963,-0.0005421027,0.0027702656,0.0047094906
2016-12-16,-0.0017521568,-0.0017521568,0.0021464101,0.0022767927,0.0062992787,0.0060321465,4.25773323514E-05,0.0022327667,-0.000209848,0.000512043,0.003545925
2016-12-19,0.0019731727,0.0019731727,0.0050690146,0.0039313319,0.0023852885,0.0006719138,-0.0006906012,-0.0002401652,-0.0009860146,0.0012358744,-8.22581350803E-05
2016-12-20,0.0036309126,0.0036309126,-0.0009831693,-0.000327142,-0.0005022658,-0.001443103,-0.0006906013,-0.000309902,0.0045900242,0.0007345807,-0.0008446733
2016-12-21,-0.0024603857,-0.0024603857,-0.0018201203,-0.0005797017,-0.0005022658,-0.005684698,-0.0006906013,-0.0003099042,-0.0009860172,-0.0065909252,-0.0051822998
2016-12-22,-0.0018647114,-0.0018647114,0.0034436558,0.0024848953,0.0014100817,0.0026647933,0.0037782108,0.0023407286,-0.0009860172,-0.0032583233,0.0010391376
2016-12-23,0.0012509325,0.0012509325,0.0011085162,0.0032427006,0.0016218694,0.0035637999,0.0012596729,0.0035816871,0.0026665875,0.0021995958,0.0027698455
2016-12-27,0.002245849,0.002245849,-0.0016517371,0.0024592471,0.003136331,0.0016210368,-0.0002972301,0.0021746478,0.0024983343,0.0019773412,0.0001506191
2016-12-28,-0.0083916407,-0.0083916407,0.0008403549,-0.001124762,-0.0005022658,0.0013914257,-0.0006906013,-0.0003099063,-0.0009860172,0.0017810669,-0.0006128009
2016-12-29,-0.0002933477,-0.0002933477,0.0023209269,0.0038050441,0.0008531887,0.0011907993,0.0006103909,-0.0003099063,-0.0008818593,0.0002339799,0.0010434883
2016-12-30,-0.0046478349,-0.0046478349,0.0008092748,-0.0006636023,-0.0005022658,-0.0018661823,-0.0006906013,-0.0003099041,-0.0009860146,-8.94069671631E-07,-0.0020510191
