Date,^GSPC,^^GSPC,0,5,10,15,20,25,30,35,40
2014-01-29,-0.010261704,0.01,0.0065731667,0.0012511224,-0.0005022658,0.0041123368,-0.0006906014,-0.0003099063,-0.0009860172,-0.0034040548,0.0010228278
2014-01-30,0.0112040442,0.0112040442,0.0079735508,0.011639772,0.0118333204,0.010537494,0.0102672614,0.0148570584,0.0119800493,0.0141848437,0.0142099373
2014-01-31,-0.0064862899,-0.0064862899,-0.0029813857,-0.0008430132,-0.0005022658,-0.0087725855,-0.0006906013,-0.0003099042,-0.0009860146,-0.0013206024,-0.0051815854
2014-02-03,-0.0230966046,0.01,0.0106265675,0.0052076261,-0.0005022621,0.0128145516,-0.0006906014,-0.0003099063,0.0034183702,0.0113597214,0.0078120548
2014-02-04,0.0076120434,0.0076120434,0.0024593922,0.0070339721,0.0062312251,0.0062383115,0.0039776801,0.0083694924,0.0119800474,0.006788048,0.0047300216
2014-02-05,-0.0020302821,-0.0020302821,0.0035375722,0.0011239988,-0.000502264,0.0015707873,-0.0006374317,-0.0003099063,-0.0009860172,0.0001506507,0.0001355652
2014-02-06,0.0123630544,0.0123630544,0.0035310232,0.0047090314,-0.000161982,0.0080000507,0.0078294016,0.0145660406,0.0058836532,0.0050909268,0.0066657374
2014-02-07,0.0132141936,0.0132141936,0.0176286716,0.0185857154,0.0158752911,0.0162995867,0.0151826963,0.0146067217,0.0119800474,0.0169181954,0.0150884371
2014-02-10,0.0015680046,0.0015680046,0.0034793939,0.0039731041,0.0047409167,0.0067491904,0.0052311164,0.0035830613,0.0018155624,0.0032170303,0.0026934869
2014-02-11,0.0110013758,0.0110013758,0.013643329,0.0134337293,0.0141951526,0.0122122206,0.0133449621,0.0091620786,0.0083330981,0.0123756779,0.0110149169
2014-02-12,-0.0002692985,-0.0002692985,-0.0026921295,-0.0008943751,-0.0005022658,-0.0017064307,-0.0006906013,-0.0003099042,0.0022333879,0.0016711857,0.0006217491
2014-02-13,0.0057932118,0.0057932118,0.0056539504,0.005883886,0.0042046774,0.0043649226,0.0040996969,0.0048315306,0.0078931898,0.0047536194,0.0039419327
2014-02-14,0.0047976895,0.0047976895,0.0062729986,0.0066957599,0.0016117247,0.0047606174,0.0024948837,0.0035532021,0.0048304298,0.0010693092,0.0024918099
2014-02-18,0.0011578035,0.0011578035,-0.003822393,0.0003644638,0.0007043117,0.0015382292,0.0014797007,-7.06735445419E-05,0.0032700351,0.0037588533,0.0008741925
2014-02-19,-0.0065458619,-0.0065458619,-0.003822393,8.34879465401E-05,-0.0005022658,-0.0037601069,-0.0006906013,-0.0003099042,-0.0009860146,-0.0029909797,-0.005027377
2014-02-20,0.0060133417,0.0060133417,0.0036342985,0.0079953531,0.0068729888,0.0070088971,0.0062131779,0.0082079116,0.0090965219,0.0076478971,0.0095667709
2014-02-21,-0.0019205665,-0.0019205665,0.0005364341,0.0017743125,-0.000502264,-0.0011359584,-2.61057284661E-05,-0.0001679987,-2.19802604988E-05,-0.0001063645,-0.0004252149
2014-02-24,0.0061674554,0.0061674554,0.0006868357,0.006792929,0.0042050485,0.0046618944,0.0045834598,0.0052810656,0.0079210773,0.0061932504,0.0060018189
2014-02-25,-0.0013485906,-0.0013485906,-0.0002329971,0.0002768347,-0.0005022658,0.0009657191,-0.0006906013,-0.0003099042,0.0004225466,-0.0011085365,-0.0032905424
2014-02-26,2.16997082534E-05,2.16997082534E-05,-0.0027784863,-0.0016360688,-0.0005022658,-0.0004407037,-0.0006906013,-0.0003099042,1.41678610817E-05,0.00155917,-0.0004100651
2014-02-27,0.0049358815,0.0049358815,0.0034100458,0.005565613,0.0017770664,0.0030204244,0.0027967659,0.0023676855,0.0027437499,0.0045106374,0.0061781774
2014-02-28,0.0027788242,0.0027788242,0.0117023196,0.0088031078,0.0059005399,0.0078201769,0.0024152417,0.0033018824,0.0007063851,0.0017234366,0.004721567
2014-03-03,-0.0074058664,-0.0074058664,-0.0032952279,-0.00101298,-0.0005022658,-0.0049373414,-0.0006905997,-0.0003099042,-0.0009860146,-0.0036092717,-0.0052847452
2014-03-04,0.0151523228,0.0151523228,0.0134505378,0.0162817426,0.0141318571,0.0143300965,0.0140576679,0.0135445669,0.0119800493,0.0142504815,0.0150178457
2014-03-05,-5.33524369706E-05,-5.33524369706E-05,0.0003486227,0.0023074569,0.0001853913,0.0014095558,-0.0004463466,-0.0003099041,-0.0008832234,-0.001197787,-0.0028439509
2014-03-06,0.0017169331,0.0017169331,0.0041942084,0.0035745068,-0.000502264,-0.000266945,0.0011247715,0.0004276592,0.0028720775,-0.0093366466,-0.0015393365
2014-03-07,0.0005379447,0.0005379447,0.0014521687,0.0007807696,-0.0005022658,0.0005260929,-0.0006906029,-0.0003099042,-0.0009860172,-0.0007261727,-0.0002930043
2014-03-10,-0.0004633536,-0.0004633536,0.0013800242,0.0003285008,-0.000502264,-0.0001233201,-0.0006906013,-0.000309902,-0.0009153995,-0.0020918231,-0.0004596394
2014-03-11,-0.0050950969,-0.0050950969,0.0006654162,0.0006059436,-0.0005022658,-0.0011802316,-0.0006906013,-0.0003099042,-0.0009860146,-0.0040130187,-0.0032837437
2014-03-12,0.0003051242,0.0003051242,-0.0018590712,-0.0020536496,-0.0005022658,-0.0013135057,-0.0006906013,-0.0003099042,-0.0005882906,-0.0013115723,-0.0006778846
2014-03-13,-0.0117700915,0.01,0.0002817239,-0.0016898829,-0.000502264,-0.0030431002,-0.0006906012,-0.0003099063,-0.0009860146,0.0037817117,0.0049139531
2014-03-14,-0.0028257665,-0.0028257665,0.0011421058,-0.0007156837,0.0006738086,0.0025364216,-0.0004046025,0.0030767273,0.0012734155,0.0008902978,0.0019207536
2014-03-17,0.0095677176,0.0095677176,0.0105806394,0.0115732048,0.0084481174,0.0101546943,0.0091692787,0.0076715834,0.0117742848,0.0078732474,0.008766721
2014-03-18,0.0071936823,0.0071936823,0.0036385951,0.0046294229,0.0041030259,0.00362706,0.0037322808,0.0045309868,0.0045528831,0.0065441299,0.007562275
2014-03-19,-0.0061505248,-0.0061505248,-0.0007086704,-9.30046662688E-05,-0.0005022649,-0.0063386783,-0.0006906014,0.000618902,-0.0009860159,-0.0082750376,-0.0069231801
2014-03-20,0.006022334,0.006022334,0.0021901729,0.0035051927,0.002270146,0.0021674428,0.0011841472,0.000387583,0.0023439121,0.0020402595,0.0040988172
2014-03-21,-0.00293698,-0.00293698,0.002999801,0.0039045634,-0.000502264,0.0021552937,-0.0006906014,-0.0003099042,-0.0009860146,-0.0004570168,-0.0014880197
2014-03-24,-0.0048765814,-0.0048765814,-0.0034548063,0.0009436766,-0.0005022658,-0.005833026,-0.0006906012,-0.000309902,-0.0009860146,-0.0027362294,-0.0051289126
2014-03-25,0.004394271,0.004394271,0.0036403944,0.003927255,0.0003688519,0.0030177627,-0.0001381665,-0.0003099042,0.0015638822,0.0005735252,0.0014820038
2014-03-26,-0.0070249367,-0.0070249367,-0.0022200015,-0.0026243366,-0.0005022658,0.0005459897,-0.0006906013,-0.0003099063,-0.0009860146,-0.000018362,0.0078120548
2014-03-27,-0.0019018916,-0.0019018916,1.79994385689E-05,0.000729667,0.003667454,-0.000943644,-0.0006906014,-0.0003099042,-0.0009860146,-0.0012247898,-0.0015344592
2014-03-28,0.0046294892,0.0046294892,0.0026857762,0.0041539394,-0.000502264,0.0027423128,-0.0006906013,-0.0003099042,0.0021340756,0.0022858605,0.0029714792
2014-03-31,0.0078928715,0.0078928715,0.0119041419,0.0117362319,0.0137166046,0.0112080909,0.0132919438,0.0118069472,0.0106458906,0.0090731075,0.0118328817
2014-04-01,0.0070146882,0.0070146882,-0.0002876068,0.0037593218,0.0018005564,0.0027119983,0.0003098618,0.0050300849,0.0066584204,0.0037902892,0.0010532155
2014-04-02,0.0028492634,0.0028492634,0.0012904566,0.0041033728,0.0017372651,0.0023888815,2.03846138902E-05,-0.0003099063,0.0026150891,0.0035016201,0.0017912225
2014-04-03,-0.0011270847,-0.0011270847,0.0012161934,0.0007505622,-0.000502264,-0.0015473515,-0.0006906013,-0.0003099042,-0.0009860146,-0.0029820018,0.0028169467
2014-04-04,-0.0126165431,0.01,-0.0029144783,-9.08249057829E-05,-0.0005022658,-0.0042925924,-0.0006906014,-0.0003099041,0.008423809,0.0017501749,0.0078120548
2014-04-07,-0.0108083125,0.01,-0.0014988808,-0.0023443024,-0.0005022658,-0.0032517258,-0.0006906013,-0.0003099042,0.0083619021,0.0003555361,0.0013336674
2014-04-08,0.003743538,0.003743538,0.0044929236,0.0053631011,0.0084771058,0.0089970641,0.0056410898,0.0076661585,0.0093087628,0.0001379997,0.0057921978
2014-04-09,0.0108590395,0.0108590395,0.0065095136,0.0090512801,0.0086717559,0.0090557374,0.0094515532,0.008829359,0.0095701963,0.0104985386,0.0099687111
2014-04-10,-0.0211059679,0.01,0.0033232041,0.0023971277,-0.0005022658,0.006395054,-0.0006906012,-0.0003099041,0.0110634398,0.0113952076,0.0078120539
2014-04-11,-0.0095320599,-0.0095320599,-0.0032895864,8.64788889885E-05,-0.000502264,-0.0040814616,-0.0006906013,-0.0003099063,-0.0009860146,0.0029587261,-0.0050610295
2014-04-14,0.0081837082,0.0081837082,0.0056610629,0.008365578,0.007797081,0.0063315649,0.0051914575,0.0047017513,0.005563139,0.0033503398,0.0041689165
2014-04-15,0.0067345795,0.0067345795,0.0060978392,0.0044275657,0.0013643804,0.0025846073,0.0017038088,0.0042640963,0.0073822853,0.0044733668,0.0043527549
2014-04-16,0.0104338684,0.0104338684,0.0117519656,0.0109443171,0.0096380673,0.0087377662,0.0092526823,0.0088355877,0.0102166776,0.0106423376,0.0122714331
2014-04-17,0.0013629237,0.0013629237,-0.0008200582,0.0031434693,-0.000502264,0.0015403703,0.0023431287,0.0018502122,0.0018415828,0.0007244051,0.0018646941
2014-04-21,0.0037680156,0.0037680156,0.0002196,0.0019841155,0.0052733012,0.0031147236,0.0034783953,0.0028663725,0.0018754075,0.0044764793,0.0035617785
2014-04-22,0.0040837889,0.0040837889,0.0013387331,0.0060634892,0.0060542501,0.0056392699,0.0060189995,0.0061659724,0.0094250944,0.0079693645,0.0061722314
2014-04-23,-0.0022157668,-0.0022157668,0.0011720539,0.0005773902,-0.000469968,-0.0006772503,-0.0006906013,-0.0003099063,-0.0009860172,0.0020078942,0.0014104568
2014-04-24,0.0017154879,0.0017154879,0.0062598176,0.0055713826,0.0054353238,0.0029206509,0.0025800846,0.0027609109,0.0005977418,0.0029490795,0.0022764551
2014-04-25,-0.0081293448,-0.0081293448,-0.001075513,-0.000639766,-0.0005022658,-0.0062684156,-0.0006906014,-0.000309902,-0.0009860172,-0.0072225276,0.0078120539
2014-04-28,0.0032308115,0.0032308115,0.0103621632,0.0068393373,0.0051578833,0.0025963066,0.0047096903,0.0020037314,-0.0009860159,0.0030918885,0.0036489065
2014-04-29,0.0047494603,0.0047494603,0.0032395723,0.0076062186,0.0045406772,0.0058677085,0.0034180181,0.00685851,0.0106959902,0.0052634161,0.0056997361
2014-04-30,0.0029875497,0.0029875497,0.001796054,0.0021114033,0.0025373173,0.0050969208,0.0030348769,0.0004162853,0.0036133095,0.0017055087,0.0028615324
2014-05-01,-0.0001432715,-0.0001432715,-0.0008374746,0.0004480062,-0.0005022658,0.0009074155,-0.0006906013,0.0005486942,-0.0001205163,0.0009829681,0.0006523412
2014-05-02,-0.001349355,-0.001349355,-0.003822393,-0.0015627071,-0.0005022658,-0.0037617981,-0.0005261698,-0.0003099042,0.0039606341,-0.0027979445,-0.0033200318
2014-05-05,0.0018694673,0.0018694673,0.0025919655,0.0024636991,0.0017940574,0.0024078162,-0.0002323577,0.0003805549,0.0006986314,0.0023972429,0.0029118299
2014-05-06,-0.0090290312,-0.0090290312,-0.0036146347,0.0020336949,-0.0005022658,-0.0026017297,-0.0006906014,-0.0003099041,-0.0009860172,-0.0048909206,-0.0051433956
2014-05-07,0.0056007547,0.0056007547,0.0123308888,0.011361653,0.0004712935,0.006851932,0.0050152657,0.0063348501,0.0039904448,0.0064885383,0.0054307566
2014-05-08,-0.0013745692,-0.0013745692,-0.0033721807,-0.003789383,-0.0005022658,-0.0037519317,-0.0006906013,-0.0003099063,-0.0009860172,-0.0031501297,-0.0043815346
2014-05-09,0.0015183229,0.0015183229,0.0042603482,0.0070712185,0.0045302245,0.0039917687,0.0015676294,0.0012381512,0.0024212128,0.002911862,0.003125906
2014-05-12,0.0096262562,0.0096262562,0.0011650582,0.0066418853,0.005831013,0.0051352484,0.0055465093,0.0057554082,0.0119800474,0.0106840329,0.0090062311
2014-05-13,0.0004216689,0.0004216689,0.0010214823,0.0019123098,-0.0005022658,-0.0002332274,-0.0004408824,-0.0003099042,-0.0009860172,-0.0011486374,-0.0004194612
2014-05-14,-0.0047120896,-0.0047120896,-0.0028146831,-0.0024924595,-0.0005022658,-0.0015626214,-0.0006906013,-0.0003099042,-0.0009860172,-0.004438132,-0.0045401482
2014-05-15,-0.0094059038,-0.0094059038,-0.003822393,-0.0004594503,-0.0005022658,-4.57521528006E-05,-0.0006906012,-0.000309902,-0.0009860146,-0.0003641434,-0.005107332
2014-05-16,0.0037399624,0.0037399624,0.0042905128,0.0048602046,0.0026395337,0.0063367747,0.0048659113,0.0038174503,0.0010368449,0.0037490819,0.0019056057
2014-05-19,0.0038374143,0.0038374143,0.0010335019,0.0039909249,0.0051868116,0.0056320364,0.0028350712,0.0026355684,0.0043273997,0.0032035876,0.0041447021
2014-05-20,-0.0065196046,-0.0065196046,-0.0029404801,-0.0021894504,-0.0005022658,-0.0044820625,-0.0006906013,-0.000309902,-0.0009860172,-0.0006904602,-0.0052316636
2014-05-21,0.0080833404,0.0080833404,0.0050223637,0.0083399042,0.0077289296,0.0070164585,0.0049272678,0.0066642929,0.0092155673,0.007052863,0.007233005
2014-05-22,0.0023594442,0.0023594442,-0.0001304357,0.0019619451,0.0005439396,0.0025910363,-0.0005484545,0.003546169,0.0019255679,0.0021770354,0.0022445167
2014-05-23,0.0042393929,0.0042393929,0.0013521586,0.0037137528,0.0019263518,0.0047388123,0.0018173491,0.002672499,0.0076106121,0.0048024654,0.0039987476
2014-05-27,0.0059699503,0.0059699503,0.0043594111,0.0061837379,0.0069797863,0.0045112995,0.0040475279,0.0054664649,0.0048616761,0.0029281396,0.0041271811
2014-05-28,-0.0011146928,-0.0011146928,-0.000220377,0.00177776,-0.000502264,-0.0005096346,0.0003240278,-0.0003099041,0.0033257259,-0.000663653,-3.4318305552E-05
2014-05-29,0.0053527587,0.0053527587,0.0048157014,0.0069994191,0.0071045188,0.0065008858,0.0081865024,0.0070033674,0.0053322776,0.0056260284,0.0063585239
2014-05-30,0.0018419804,0.0018419804,0.0078661125,0.0054648756,0.0021487426,0.0038589127,0.0027983135,0.0004977331,9.60075994954E-05,-0.0012502596,0.0014834288
2014-06-02,0.0007275617,0.0007275617,0.0006064626,0.002494175,0.0002580793,0.0001141019,-0.0006033693,-0.0003099042,0.0013890951,0.0010335781,-0.0015447214
2014-06-03,-0.0003792887,-0.0003792887,-0.00377435,-0.0019048466,-0.000502264,-0.0014962684,-0.0006905997,-0.0003099042,-0.0009860159,-0.0013405383,0.0003166269
2014-06-04,0.0018898768,0.0018898768,0.0050150156,0.0062059173,0.0050569125,0.0055698939,0.004318112,0.0051301303,0.0034151268,0.0044806451,0.0051159803
2014-06-05,0.0065040821,0.0065040821,0.0038208559,0.00495796,0.000705449,0.003082375,0.000642704,0.0037383004,0.0046262401,0.0045762835,0.0047384491
2014-06-06,0.0046170833,0.0046170833,0.0031226005,0.0039094761,0.0019158015,0.0034247339,-0.000059898,0.0013103995,0.0030652937,0.0033534169,0.0029895548
2014-06-09,0.0009383313,0.0009383313,0.0027683049,0.0020494901,0.0023605113,0.0004642848,-0.0006906013,-0.0003099042,-0.0009306126,0.0012363605,0.0022722944
2014-06-10,-0.0002460142,-0.0002460142,0.0026035623,0.0019891364,0.0004571498,0.00198045,-0.0003321077,-0.0003099063,-0.0009860172,0.0001188181,0.0004171878
2014-06-11,-0.0035433109,-0.0035433109,-0.0026379279,0.0010037301,-0.0005022658,-0.0003515482,-2.45159026235E-05,-0.0003099041,-0.0009860172,-0.0019197743,-0.000968311
2014-06-12,-0.0071141395,-0.0071141395,-0.003822393,-2.7606729418E-05,-0.000502264,-0.0042988788,-0.0006906013,-0.0003099041,-0.0009860159,-0.0056954958,-0.0052562952
2014-06-13,0.0031296593,0.0031296593,0.0019969291,0.0042265141,0.0017589286,0.0043872809,0.0029025429,0.002729716,0.0024598702,0.0025480408,0.0026712338
2014-06-16,0.0008363553,0.0008363553,2.46718991548E-05,0.0014905795,-0.0005022658,0.0059007201,0.0045385696,0.0063320044,0.001804736,0.0024800915,0.0019355495
2014-06-17,0.0021702125,0.0021702125,0.0044101486,0.0055713253,0.0051245,0.0054178936,0.0021057792,0.00154111,0.0040147002,0.0019757655,0.0018141768
2014-06-18,0.007689243,0.007689243,0.0097764814,0.0117672216,0.0080649089,0.0089409016,0.0098702591,0.0061972663,0.0078747831,0.0078881383,0.0070545273
2014-06-19,0.0012766633,0.0012766633,0.0043366775,0.0046390947,0.0024648537,0.0034888815,0.0032105958,0.0011244433,-0.0009860172,-0.0002675634,0.0018748268
2014-06-20,0.0017285637,0.0017285637,-0.000888705,0.0023903504,-0.0005022658,-0.0003716014,-0.0006905997,-0.0003099042,0.0021330623,0.0034998488,0.0025070109
2014-06-23,-0.000132473,-0.000132473,-0.0025296193,0.0001669992,-0.000502264,-0.0009256266,-0.0006905997,-0.000309902,-0.0009860172,-0.0026134737,-0.0033006221
2014-06-24,-0.0064561066,-0.0064561066,-0.0021213789,-0.0026451638,-0.000502264,-0.0004610661,-0.0004205697,0.0032985378,-0.0009860159,0.0022585858,-0.0056606401
2014-06-25,0.0048855575,0.0048855575,0.0020816813,0.0050534676,0.001340495,0.004148148,0.0024027741,0.003105992,0.010211695,0.0054721767,0.0051462753
2014-06-26,-0.0011795791,-0.0011795791,-0.0022092606,-0.0004055556,-0.000502264,-0.0013344623,-0.0006906013,-0.0003099042,-0.0009860146,-0.0006272681,-0.0018540584
2014-06-27,0.0019090451,0.0019090451,0.0062158983,0.0068473648,0.0039013985,0.0056137471,0.003152675,0.0043546222,0.0022135244,0.0039672796,0.0029357611
2014-06-30,-0.0003723263,-0.0003723263,-0.000682133,0.0023210857,0.0024650265,0.0028257193,0.0025057085,0.0007517725,-0.0009860172,0.0023354925,0.0014468092
2014-07-01,0.006655573,0.006655573,0.0055089695,0.0073440517,0.0062092044,0.0053054541,0.0054041254,0.0060056285,0.0065803099,0.0053804414,0.0065705935
2014-07-02,0.0006585962,0.0006585962,0.0038422642,-0.0008383454,-0.0005022658,-0.0007488076,-0.000678565,-0.0003099042,-0.0009860172,-0.0024622325,-0.0018394338
2014-07-03,0.0054645501,0.0054645501,0.006128923,0.0050500641,0.0042548319,0.0045558279,0.0030709978,0.0010705721,0.0031987717,0.0039884076,0.0036338312
2014-07-07,-0.0039312391,-0.0039312391,0.000208867,-0.0017405581,-0.0005022658,-0.0033531412,-0.0006906013,-0.0003099042,-0.0009860172,0.0002314933,-0.0050728498
2014-07-08,-0.0070737619,-0.0070737619,0.0012065878,-0.0009541134,-0.000502264,-0.0035638921,-0.0006906013,-0.000309902,-0.0009860146,-0.0071764495,-0.0047716647
2014-07-09,0.0046335165,0.0046335165,0.0004402755,0.0032409688,0.0007107653,0.0033185882,0.000282901,0.0025837244,0.0051554446,0.0041071828,0.0033503887
2014-07-10,-0.0041396281,-0.0041396281,-0.000215817,0.000319181,-0.000502264,-0.0016495194,-0.0006906013,-0.000309902,-0.0009860146,-0.0016100165,-0.0029615471
2014-07-11,0.0014698417,0.0014698417,0.0030384951,0.0027934399,-0.000502264,-0.00126707,-0.0006906013,-0.0003099042,-0.0009860146,-0.0019437596,0.0002356488
2014-07-14,0.0048318611,0.0048318611,0.0038942664,0.0055635064,0.0055363346,0.0052870391,0.0036257538,0.0014471135,-0.0004739165,0.0060619218,0.0060338392
2014-07-15,-0.0019339649,-0.0019339649,-0.0013113099,-0.0012597749,-0.000502264,-0.0014215987,-0.0006906013,-0.000309902,-0.0009860146,-0.0016740747,-0.0019504903
2014-07-16,0.004192285,0.004192285,0.0024165649,0.0042292667,0.0011681376,0.0037828498,0.0005915572,0.0020570457,0.0021880267,0.0003969036,0.0022685882
2014-07-17,-0.0119046058,0.01,0.0020965722,0.0002994137,-0.0005022658,0.0069546178,-0.0006906013,-0.0003099041,-0.0009860172,0.0079077557,0.0051849233
2014-07-18,0.0102126091,0.0102126091,0.0063712625,0.0069470825,0.0055377372,0.0074782846,0.0062037217,0.0091917133,0.0073268735,0.0093432665,0.0129810739
2014-07-21,-0.0023229465,-0.0023229465,-0.0002956328,0.001249617,-0.0005022658,-0.0003776364,-0.0006906013,-0.000309902,-0.0009409479,-9.12882387638E-05,0.000599415
2014-07-22,0.005003611,0.005003611,0.0007302717,0.0010931715,-0.0005022658,0.0018620705,-0.0006905997,-0.0003099042,0.0019112292,-0.0013718121,0.0017975033
2014-07-23,0.001752901,0.001752901,0.0042623803,0.0056292475,0.0034706087,0.0052875569,0.0067117093,0.0043908982,0.0082846135,0.0054119136,0.0036075898
2014-07-24,0.0004880365,0.0004880365,0.0041053006,0.0038288541,0.0010307049,0.0030809361,-0.0005076123,-0.0003099063,-0.0009860146,-0.0017794743,-0.0007500267
2014-07-25,-0.0048609457,-0.0048609457,-0.0019439079,-7.13123008609E-05,-0.0005022658,-0.0068790838,-0.0006906013,-0.0003099041,-0.0009860172,-0.0048996601,-0.0053132055
2014-07-28,0.0002881132,0.0002881132,-0.0016167425,0.000931554,-0.000502264,-0.0011635628,-0.0006906029,-0.0003099042,-1.78465852514E-05,-0.0047438238,-0.0044729551
2014-07-29,-0.0045380684,-0.0045380684,0.0026899993,0.0065470878,-0.0005022658,-0.000567086,0.0003236375,-0.0003099042,0.0008637666,-0.000617791,-0.0001068525
2014-07-30,6.0910859931E-05,6.0910859931E-05,-0.0025948766,-0.0001083743,-0.0005022658,-0.0035345852,-0.0006906013,-0.0003099041,0.0002621564,-0.000570016,-0.0029194718
2014-07-31,-0.020201932,0.01,0.0097773336,0.0052041984,-0.0005022658,0.0162995886,-0.0006906014,-0.0003099063,0.0027185334,0.0112756053,0.0078120534
2014-08-01,-0.0028632165,-0.0028632165,0.0016740991,0.00257952,-0.0005022658,0.000985655,0.0009688605,-0.000309902,-9.33055998757E-05,0.0009846576,0.0015961346
2014-08-04,0.0071633145,0.0071633145,0.0012117496,0.0042484598,0.0017150484,0.0035201991,0.0033816663,0.0019361665,0.0003264257,0.0041947691,0.0041607423
2014-08-05,-0.009732679,-0.009732679,-0.0018000922,-0.0023348676,-0.000502264,-0.0040235668,-0.0006906013,-0.0003099041,-0.0009860146,-0.0052887555,-0.0050615724
2014-08-06,1.56382717567E-05,1.56382717567E-05,0.0084472839,0.0077746436,0.0066614291,0.0052203638,0.0033504157,0.0015929004,0.0010402494,0.0029828642,0.0037878715
2014-08-07,-0.0055721155,-0.0055721155,-0.0024224531,-0.0018661655,-0.0005022658,-0.0036233701,-0.0006906013,-0.000309902,-0.0009860172,-0.00299697,-0.0052661104
2014-08-08,0.0114654228,0.0114654228,0.0103822537,0.0117978798,0.0073366975,0.0110338368,0.0079325046,0.0080870502,0.0084087141,0.0085063791,0.0096054263
2014-08-11,0.002755625,0.002755625,0.0012792668,0.0051341327,0.0024914278,0.0049275979,0.003138094,0.0029714254,0.0033696592,0.0020384882,0.0033618584
2014-08-12,-0.0016379824,-0.0016379824,0.0015928836,0.0011906596,-0.000502264,-0.0006348938,-0.0006906013,-0.0003099063,-0.0009860146,-0.003794061,-0.0017916858
2014-08-13,0.0066847673,0.0066847673,0.0057091461,0.00629762,0.0061891084,0.0072381794,0.0058528394,0.0053917198,0.0068741147,0.0081441943,0.0077625201
2014-08-14,0.0043363983,0.0043363983,0.0030754071,0.0031777248,0.0025283487,0.0028480757,0.0014498625,0.0018313483,0.0057393364,0.0048489319,0.0036189505
2014-08-15,-6.13747476219E-05,-6.13747476219E-05,0.0003461691,0.0014026081,0.000953555,0.00225701,0.0006968366,0.0001978625,-8.3644175902E-05,0.001291927,0.0007281364
2014-08-18,0.0084954829,0.0084954829,0.0055293255,0.0062633962,0.0047037834,0.0070739258,0.0059515126,0.0058044828,0.0084421728,0.0047691287,0.0065020174
2014-08-19,0.0049881905,0.0049881905,0.0019670341,0.0046144021,0.0016765224,0.0024693552,-0.0006905997,0.0008609129,0.0035351026,0.0008549504,0.002768103
2014-08-20,0.0024747482,0.0024747482,0.0040138885,0.0046395925,0.005865843,0.0056475485,0.0032761018,0.0019202896,0.0052257632,0.0044616805,0.0033453936
