Date,^STI,0,1,5,10
2014-03-28,0.0030656783,-0.0031697825,-0.0039775157,0.001854266,0.0042942809
2014-03-31,0.0051723863,0.0003849426,0.0004521792,0.0003539678,0.0029920246
2014-04-01,0.0030999511,0.0003723754,0.0004321183,-0.0005983924,-0.0004108474
2014-04-02,-0.0017961894,-0.005522822,-0.00640473,0.0084294453,9.06363129616E-06
2014-04-03,0.0085079915,0.0027286042,0.0012952554,0.008383601,0.0070870174
2014-04-04,-0.0022820899,-0.0090713464,-0.0100651216,-0.0021210779,-0.0050541107
2014-04-07,-0.0059722179,0.0003912738,0.0004622901,-0.0054409401,-0.0057491623
2014-04-08,0.0032824427,-0.0019838223,-0.0027541677,0.0107521499,0.0043668449
2014-04-09,0.0018178442,0.0015551797,0.0008406679,0.0013088519,0.0022999719
2014-04-10,-0.0019770316,-0.0019838223,-0.0027541677,-0.0011664601,-0.0080580134
2014-04-11,-0.0016745628,-0.0019838223,-0.0027541677,-0.0005418584,0.0009592492
2014-04-14,0.0051801074,-0.0114845522,-0.0125543959,-0.0031988556,-0.0010334104
2014-04-15,0.0097475646,-0.0019838223,-0.0027541677,0.0042516151,0.0047022384
2014-04-16,0.0021170442,-0.0043911031,-0.0052373358,0.003568843,-0.0007678643
2014-04-17,0.0001844469,-0.0007785494,-0.0014052214,0.0016266368,0.0013871957
2014-04-21,0.0006237003,-0.0019838223,-0.0027541677,0.0019781739,0.0025313795
2014-04-22,0.0066428393,0.0004169522,0.0005032807,0.0049142041,0.0045162402
2014-04-23,-0.0059735162,-0.0031825872,-0.0039907224,-0.0002534715,-0.0032361485
2014-04-24,0.0079242726,-0.0007850556,-0.0014156075,0.0034513781,0.0053455848
2014-04-25,-0.004994245,-0.004384595,-0.0052306247,-0.0024296828,-0.0032238681
2014-04-28,-0.0076372223,0.0016124886,0.0031254925,0.0018338347,-0.0039127283
2014-04-29,-0.0015338355,0.0027664066,0.0031254957,0.0065272884,0.002504806
2014-04-30,0.0082953735,-0.0031666234,-0.0039742566,0.0048262668,0.0025548898
2014-05-02,-0.0037316069,0.0003786432,0.0004421223,0.0032100305,-0.0024879016
2014-05-05,-0.0033722538,-0.0031634821,-0.003971017,-0.0010880884,-0.0044428874
2014-05-06,0.0012208613,-0.0008041607,0.0031254957,0.0038603982,0.0043671848
2014-05-07,-0.0028170772,0.0015364778,-0.0020948523,-0.0030264994,-0.0043178461
2014-05-08,0.0034731068,-0.0019838223,0.0031254962,0.0041396711,0.000690016
2014-05-09,0.0013661741,0.0003476394,0.0003926279,0.0010230215,-0.0010366421
2014-05-12,-0.0091744181,0.0003354624,-0.0018817023,-0.0009573251,-0.0055465028
2014-05-14,0.0113123301,0.0003234167,0.0003539578,0.0067138518,0.0111594349
2014-05-15,0.0041031177,0.0003114911,0.0031254957,0.0018554665,0.0047012307
2014-05-16,-0.0030297745,-0.0042791348,-0.0051218369,0.0003109705,-0.004077049
2014-05-19,-4.90898110783E-05,-0.0019838223,-0.0027541677,0.0021112412,0.0010359008
2014-05-20,0.0009313988,0.0003114911,-0.0018774471,-0.002010324,-9.59048047662E-05
2014-05-21,-0.001130627,-0.0031299954,-0.0039364733,0.0028564772,-0.0036643073
2014-05-22,0.0011887918,-0.0019838223,-0.0027541677,0.0035605393,0.0016770735
2014-05-23,0.0037777284,-0.0054401988,0.0010223228,0.003118149,0.0036833417
2014-05-26,0.0014814626,-0.0019838223,-0.0027541677,0.002455431,-0.0011975672
2014-05-27,-0.0026902273,-0.0019838223,-0.0027541677,0.0017918833,0.0006292798
2014-05-28,-0.0006782783,-0.004303108,0.0022032228,0.0050897007,0.0006321371
2014-05-29,0.0087850403,0.003791838,0.001707154,0.0061403266,0.007259727
2014-05-30,-0.001473454,-0.0183488056,-0.0196350366,-0.0091478145,-0.0121080577
2014-06-02,0.001936892,0.0051037027,0.0022153715,0.004132404,0.0031400127
2014-06-03,-0.0016881786,0.0003537722,0.0004024224,0.0025204979,0.0007558251
2014-06-04,-0.0050176179,-0.0008196216,-0.0014707861,-0.0013500452,-0.0022473577
2014-06-05,-0.0001615989,-0.0054856185,-0.0063663521,0.0041764304,-5.35603612661E-05
2014-06-06,0.006016078,0.0026791319,0.0012760889,0.0018965574,0.0064217923
2014-06-09,0.0017472653,-0.0019838223,-0.0027541677,0.0015268493,0.0002792077
2014-06-10,-0.0034489649,-0.000825692,-0.0014804788,0.0008577434,-0.002881119
2014-06-11,-0.0011482715,-0.004303108,-0.0075567984,-0.0017938446,-0.0002743425
2014-06-12,0.0009023086,0.0026427009,0.0012619758,0.003862448,0.0007690238
2014-06-13,0.000072876,-0.0066103451,-0.007526536,0.0001999689,-0.0014130902
2014-06-16,-0.0009083271,0.0026427009,0.0012619758,-0.0005154004,0.0001580101
2014-06-17,-0.004819748,-0.0031359419,-0.0039426074,0.0008083573,-0.0027305651
2014-06-18,0.0007205073,-0.0019838223,-0.0027541677,0.0018322701,-0.00046877
2014-06-19,-0.0023770995,-0.0054582246,-0.0063380967,0.0039886134,-0.0005430365
2014-06-20,-0.0031312074,-0.0043152831,-0.0051591243,-0.0013805069,-0.0014704801
2014-06-23,-0.0004297434,0.0003476394,0.0003926279,0.0002076337,-0.0010002181
2014-06-24,0.0014204088,-0.0031480212,-0.0039550695,0.0030773198,0.0018819431
2014-06-25,-0.0001502214,-0.0043214178,-0.0051654526,-0.0023775399,-0.0030776933
2014-06-26,0.005207884,0.0026791319,0.0012760889,0.0035067592,0.0046699829
2014-06-27,-0.0022963232,-0.0043091783,-0.0051528295,-0.0001848219,-0.0022408143
2014-06-30,-0.0047129816,-0.0043214178,-0.0051654526,-0.0004636236,-0.0029894765
2014-07-01,-0.0040102879,-0.0031572497,-0.0039645862,-0.0017523561,-0.0043612886
2014-07-02,0.0065380564,-0.0019838223,-0.0027541677,0.0029691327,0.0055574551
2014-07-03,0.0028269578,0.0003599422,0.0031254957,0.0048056873,0.0005216058
2014-07-04,-0.0002749724,-0.0043275859,-0.0075887651,-0.0014904244,-0.0026747547
2014-07-07,0.0058868536,0.0015272009,0.0008298298,0.0039997678,0.0058277845
2014-07-08,-0.0025034515,-0.0019838223,-0.0027541677,0.000795492,0.0004663123
2014-07-09,-0.0024029184,-0.0019838223,-0.0027541677,-0.001126959,-0.0010687858
2014-07-10,-0.0018212373,-0.0019838223,-0.0027541677,-0.0006124247,-0.0026857629
2014-07-11,0.0073835871,-0.0019838223,-0.0027541677,0.0041596657,0.0003783507
2014-07-14,-0.0008352684,-0.0054948451,-0.0063758702,-0.0012109615,-0.0020712409
2014-07-15,0.0001336722,-0.0043400181,-0.0051846416,0.000867785,-0.000787206
2014-07-16,0.003944913,-0.0008041607,-0.0014461041,0.0038566403,0.0033973865
2014-07-17,0.0007441664,-0.0008072872,-0.0014510932,0.0028059678,0.0027402062
2014-07-18,0.0011001679,-0.0031603584,-0.0039677927,0.0005807327,-0.0010914356
2014-07-21,0.0011290881,-0.0008072872,-0.0014510932,0.0023270613,-0.0001800936
2014-07-22,0.0007962059,-0.0008103931,-0.0014560549,0.0023941137,0.0009310599
2014-07-23,0.0071467511,-0.0031572497,-0.0039645862,0.0024785157,0.0017959615
2014-07-24,0.0039404831,-0.0019838223,0.0031254957,0.0062041921,0.0021272674
2014-07-25,-0.0011097668,-0.0008103931,-0.0014560549,0.0007723449,-0.0013096286
2014-07-29,0.0017625819,-0.0019838223,-0.0027541677,0.0017539142,-2.21394002438E-05
2014-07-30,-0.0007243737,-0.0031572497,-0.0060603698,-0.0028325859,-0.0042771194
2014-07-31,0.0060675088,-0.0019838223,-0.0027541677,0.0010954244,0.0014257645
2014-08-01,-0.0088235224,-0.0031603584,-0.0039677927,-0.0016668411,-0.0043692924
2014-08-04,-0.0078105526,-0.0019838223,-0.0027541677,-0.0003058417,-0.0002190303
2014-08-05,0.0027896264,-0.0019838223,0.0031254957,0.0014544772,0.0004971605
2014-08-06,-0.0022382843,0.0015364778,0.0008334236,0.0028453842,-0.0026602801
2014-08-07,-0.0018117585,-0.0031541577,-0.0039613969,0.0003840961,-0.0056643002
2014-08-08,-0.0076722038,-0.0031572497,-0.0039645862,6.31343573332E-06,-0.0054236334
2014-08-11,0.0053250022,-0.0043400181,-0.0051846416,0.0013724519,0.0003121411
2014-08-12,-0.0009259099,0.0003723754,0.0004321183,0.0020624436,0.0011525964
2014-08-13,-0.0005995582,-0.0031603584,-0.0060644294,-0.0005771816,-0.0031483155
2014-08-14,-0.0019950263,-0.0043462859,-0.0051911059,0.0009539807,-0.0007419959
2014-08-15,0.0060336487,0.0015551797,0.0031254957,0.0076373718,0.005183314
2014-08-18,-0.0006005209,-0.0043400181,-0.0051846416,0.000158201,-0.0029771049
2014-08-19,0.0011011579,-0.0019838223,-0.0027541677,0.0014151856,-0.001220433
2014-08-20,0.0021746645,-0.0008041607,0.0031254957,0.0032335976,0.0013710698
2014-08-21,0.0001324318,-0.0031634821,-0.003971017,-0.0007866221,-0.0032855403
2014-08-22,0.0004240598,0.0003723754,0.0004321183,0.0020187572,-0.0016634148
2014-08-25,0.0014363545,-0.0031603584,0.0031254941,0.0063069733,0.0034233266
2014-08-26,-0.0021823792,-0.0008072872,-0.0027651023,-0.0004188344,-0.0032259896
2014-08-27,0.0055338115,-0.0008103931,0.0031254957,0.0045148614,0.0065350034
2014-08-28,-0.0033694664,-0.0031572497,0.0022509322,0.0020583961,-0.0016317721
2014-08-29,-0.0009402847,-0.0019838223,0.0031254957,0.0027584862,-0.001183941
2014-09-01,-0.0039029641,0.0003599422,-0.0013879226,-0.0014705705,-0.0017943922
2014-09-02,0.0042665674,-0.0008165613,-0.0014659017,0.0034665829,0.0045727063
2014-09-03,0.0061314424,-0.0031510824,-0.0039582239,0.0047841598,0.0040349271
2014-09-04,-0.0007258826,0.0015087933,0.0008226992,0.0023835963,-0.0010787947
2014-09-05,-0.0013786066,-0.0031449795,0.0031254957,0.0019673919,-0.0010045338
2014-09-08,-0.0019589994,-0.0031480212,-0.0057706772,-0.001641768,-0.0031975675
2014-09-09,0.0023269988,-0.0031510824,-0.0039582239,0.0014733188,-0.0005410369
2014-09-10,-0.0012961222,-0.0008165613,0.0031254957,0.0022922596,-0.000186393
2014-09-11,0.0025875762,-0.0019838223,0.0031254957,0.0031210529,-0.0003257785
2014-09-12,-0.0005169652,0.0003415355,-0.0013074237,0.0011316705,-0.0028534532
2014-09-15,-0.0099369933,-0.007820202,-0.008774532,-0.0029100999,-0.0076616425
2014-09-16,-0.0121032028,-0.0031603584,-0.0057714633,-0.0042667659,-0.0078888983
2014-09-17,0.0072643034,-0.0008072872,-0.0014510932,0.005562725,0.005216849
2014-09-18,0.0002457044,-0.0008103931,-0.0014560549,0.0012408607,0.0006257128
2014-09-19,0.0023506858,-0.0008134879,-0.0014609923,0.0034554023,0.0016452093
2014-09-22,-0.002569062,-0.0043275859,-0.0051718173,5.94286248088E-05,-0.0023009609
2014-09-23,0.0004609851,-0.0019838223,-0.0027541677,0.0002768459,-0.0002615256
2014-09-24,-0.0016022182,0.0015272009,0.0008298298,-0.0019424567,-0.0031012427
2014-09-25,-0.0005528932,-0.0008196216,-0.0014707861,0.0056226053,0.0034338683
2014-09-26,0.0003706316,-0.0031480212,-0.0039550695,-0.0020943051,-0.002719067
2014-09-29,-0.000756614,-0.0019838223,-0.0027541677,0.0026805094,-3.39476391673E-05
2014-09-30,-0.0039534233,-0.0008196216,0.0031254957,-0.000777333,-0.0034407526
2014-10-01,-0.0038679854,-0.0031480212,-0.0039550695,-0.0038949652,-0.0051207002
2014-10-02,-0.0108983726,-0.0031510824,-0.0057448023,-0.005700103,-0.0133803189
2014-10-03,0.0075687552,0.0026669241,0.00127136,0.0031035095,0.0076966668
2014-10-07,-0.0028473692,-0.004303108,-0.0051465663,0.0006311284,-0.0011423538
2014-10-08,-0.0053410204,0.0014905804,0.000815643,0.0002180301,-0.0045327712
2014-10-09,0.0100340774,-0.0077896845,-0.0087430533,0.0037316279,0.005449635
2014-10-10,-0.01091457,-0.0031541577,-0.0039613969,-0.002616859,-0.0062714424
2014-10-13,-0.0067601089,-0.0019838223,-0.0027541677,0.0002564685,-0.005263241
2014-10-14,-0.0024231825,-0.0031572497,-0.0039645862,0.0018418133,-0.0013284013
2014-10-15,0.0013514746,-0.0008103931,-0.0014560549,-0.0001505669,-0.0001612129
2014-10-16,-0.0140126646,-0.0031572497,-0.0039645862,-0.0060761971,-0.0133700017
2014-10-17,0.0042771807,-0.0019838223,-0.0027541677,0.0061314749,0.006321115
2014-10-20,0.0041961096,-0.0019838223,-0.0027541677,0.0028381506,0.0008175112
2014-10-21,0.0067953439,0.0038525593,0.0017306763,0.0036237538,0.0022118837
2014-10-23,0.0104858087,-0.0019838223,-0.0027541677,0.0035299873,0.0055936258
2014-10-24,-0.0043195122,-0.0043091783,-0.0051528295,0.0004834104,-0.0051096212
2014-10-27,0.0011041234,0.0003415355,0.0003828849,-0.0015303409,-0.001892224
2014-10-28,-0.004492317,-0.0019838223,-0.0027541677,-0.0011554817,0.0003699046
2014-10-29,0.0038473455,0.0003294237,0.0003635504,0.005005938,0.0041385693
2014-10-30,0.0031834925,0.0003174376,0.0031254957,0.0018954035,-0.0001903791
2014-10-31,0.0122732039,0.0003055762,0.0003254795,0.0055527706,0.0078331064
2014-11-03,0.0050540429,-0.0031270469,-0.0057134111,0.0023256419,-0.0014699465
2014-11-04,-0.0028208909,-0.0019838223,-0.0027541677,-0.0029979888,-0.0053551625
2014-11-05,0.0018175895,-0.0019838223,-0.0027541677,0.0026198067,-0.0033221059
2014-11-06,0.0010397271,0.0002996912,0.0003160834,0.0010467432,0.0005727941
2014-11-07,-0.0013896383,-0.0031241113,-0.0039304025,0.0005880659,-0.0046676453
2014-11-10,0.0044357875,-0.0008435342,-0.0015089586,0.0035107117,0.0017741658
2014-11-11,-0.0026846359,-0.0008464539,-0.0015136204,0.0045051249,0.0018012235
2014-11-12,-0.0025669481,-0.0008493578,-0.0015182588,-0.0004551588,-0.0032302197
2014-11-13,0.0064414036,-0.0019838223,-0.0027541677,-0.0044534868,0.0019834489
2014-11-14,0.0032444188,0.0002764482,0.0031254957,0.0003603725,-0.0013343012
2014-11-17,-0.0081764873,-0.0076562129,-0.0127926636,-0.0070795724,-0.0069182161
2014-11-18,0.0075912331,0.00255987,0.0012298878,0.0013908669,0.0085638817
2014-11-19,0.0062663172,-0.0019838223,0.0031254957,0.0015823422,0.0003012307
2014-11-20,-0.005702122,-0.0008551255,-0.0033823075,-0.0036784085,-0.0033460297
2014-11-21,0.0089237422,-0.0008579865,0.0031254957,0.006611513,0.005605069
2014-11-24,-0.0014328888,-0.0031096591,-0.0039154948,0.0036582276,0.0003295122
2014-11-25,0.0013342153,-0.0019838223,-0.0042664572,-0.0019923123,-0.0001301104
2014-11-26,0.0013951208,-0.0042440919,-0.0050856913,0.001926817,0.0010204855
2014-11-27,-0.0026006427,-0.0053959424,-0.0093807373,-0.0019100858,-0.0034295712
2014-11-28,0.0028514093,-0.0008435342,-0.0015089586,-0.0066387979,0.0013982262
2014-12-01,-0.0134795203,-0.0008464539,-0.0015136204,-0.0191845819,-0.0141095873
2014-12-02,0.0050332864,-0.0008493578,0.0031254957,0.008258828,0.0051985243
2014-12-03,-0.005714173,-0.003118285,0.0031254957,-0.0026621176,-0.0083775837
2014-12-04,0.0004328479,-0.0019838223,0.0031254957,0.0080878232,0.0015770504
2014-12-05,0.005904137,-0.0019838223,-0.0027541677,0.0043904744,0.0005247341
2014-12-08,-0.0080184311,-0.0088521354,-0.0098389965,-0.0064407764,-0.0084756333
2014-12-09,0.0066488801,-0.0019838223,-0.0042502941,-0.0005525444,0.0003204597
2014-12-10,0.0017966557,0.0003174376,0.0003444161,0.0029906575,0.0029885331
2014-12-11,-0.002140146,-0.0008376474,-0.0014995639,0.0004025446,-0.003955191
2014-12-12,0.0016348253,-0.0019838223,-0.0027541677,-0.0026225718,-0.0034390688
2014-12-15,-0.0090628506,-0.0042791348,-0.0072640101,-0.0030502826,-0.0083501302
2014-12-16,-0.0242897214,-0.0077745449,-0.0087274369,-0.0040072808,-0.0137310084
2014-12-17,0.0037687995,-0.0031510824,-0.0039582239,0.0072469455,0.005753736
2014-12-18,0.0050750308,-0.0008165613,-0.0014659017,0.0031041605,0.0016612662
2014-12-19,0.0110009196,0.001499665,0.0008191618,0.0062904595,0.0117809316
2014-12-22,0.0155604107,0.0037619527,0.003125496,0.0118641425,0.0111983661
2014-12-23,0.0004652378,-0.0019838223,-0.0042664572,-0.0040499652,-0.0029401109
2014-12-29,0.0105012551,0.00255987,0.0031254955,0.0104091465,0.0099574067
2014-12-30,-0.0004692251,-0.0031153951,-0.0057442295,-0.0002286006,-0.000272763
2014-12-31,-0.0002852973,-0.0042556543,-0.0050976188,0.0018835152,0.0005068267
2015-01-02,0.0016153198,-0.0019838223,0.0031254957,0.0070164949,0.0008536717
2015-01-05,-0.0126321666,-0.007714767,-0.0117507596,-0.0057086991,-0.01199737
2015-01-06,-0.0140179197,-0.0066224253,-0.0075389952,-0.0046813553,-0.011523718
2015-01-07,0.0049876647,0.0003415355,0.0031254957,0.0047160885,-0.0006362386
2015-01-08,0.0140742022,0.0026306831,0.0012573205,0.003928829,0.0045023225
2015-01-09,-0.0019959956,-0.0065983273,-0.0020912276,-0.0022283616,-0.0035332292
2015-01-12,0.0019301618,-0.0019838223,-0.0027541677,0.0005070344,-0.0007244479
2015-01-13,-0.0011426408,-0.0043091783,-0.0051528295,-0.0081111481,-0.0049116984
2015-01-14,-0.0044726763,-0.0054948451,-0.0008409801,-0.0002201339,-0.0042241532
2015-01-15,0.0038050086,0.0015272009,-0.0015422571,0.0010380084,0.0048236251
2015-01-16,-0.0114949804,-0.0054948451,-0.0094415247,-0.0062513007,-0.011780886
2015-01-19,0.0021245817,-0.0043400181,-0.0051846416,0.0027501509,0.0002750056
2015-01-20,0.0079257201,0.0062087569,0.0031254957,0.0038032029,0.0063026771
2015-01-21,0.0061120029,-0.0043091783,-0.0051528295,-0.0014374405,0.000703916
2015-01-22,0.0047080136,-0.0043214178,-0.0051654526,0.0083458694,0.008051672
2015-01-23,0.0121532716,-0.0031572497,0.0020690334,0.0062187817,0.008283088
2015-01-26,-0.0038120287,0.0026914021,0.0012808429,-0.0069178669,-0.0067861304
2015-01-27,0.0040171816,-0.0054856185,-0.0008298242,0.0045723789,0.0075412239
2015-01-28,0.0020347233,0.0038372604,-0.0019522351,0.0025142748,0.000375309
2015-01-29,-2.92044692234E-05,-0.0031419517,-0.0039488054,-0.0003090091,0.0024473341
2015-01-30,-0.0081789224,-0.0019838223,-0.0027541677,0.0002475604,-0.0023075715
2015-02-02,0.0094358058,-0.0043091783,-0.0051528295,0.0065762508,0.0036224863
2015-02-03,-0.0044881491,-0.0031510824,-0.0039582239,0.0009494917,-0.000548888
2015-02-04,0.0027983087,-0.0031541577,0.0019889099,0.0081279874,0.0014122883
2015-02-05,-0.0032209137,-0.0008134879,-0.0027065775,-0.0051766438,-0.0056035277
2015-02-06,0.0072478369,0.0003476394,0.0003926279,0.0120832948,0.0057542408
2015-02-09,-0.0038952733,-0.0043152831,-0.0051591243,-0.0044806441,-0.0044453088
2015-02-10,0.0047342046,-0.0019838223,-0.0027541677,-0.0006242869,0.0048145391
2015-02-11,0.0030034514,-0.0008165613,-0.0014659017,0.0024892818,0.0015684376
2015-02-12,-0.0074012891,-0.0043214178,-0.0051654526,-0.0042549567,-0.0100949332
2015-02-13,0.0020597955,-0.0031572497,-0.0039645862,0.0074528176,0.0025198078
2015-02-16,0.0002743,0.0003599422,-0.0013608057,-0.0048900871,-0.0013422118
2015-02-17,-0.003288001,-0.0019838223,-0.0027541677,-0.0032613799,-0.0032560471
2015-02-18,0.0057651181,0.0003476394,0.0003926279,0.0008386374,0.0033383472
2015-02-23,-0.0041884112,-0.0054856185,-0.0063663521,0.0010645334,-0.0014365464
2015-02-24,0.0047558835,0.0015179752,0.0008262552,-0.0016755126,-0.0007469952
2015-02-25,0.0009362504,-0.0054856185,-0.0063663521,0.000706234,-0.0026132222
2015-02-26,-0.0042668259,-0.0019838223,-0.0027541677,0.0002066484,-0.0022362582
2015-02-27,-0.0068296321,-0.0019838223,-0.0027541677,-0.0086208405,-0.0053921416
2015-03-02,0.0003025779,-0.0019838223,-0.0027541677,-0.0033385912,-0.0019045845
2015-03-03,0.0053384873,0.0003537722,0.0004024224,0.0103647774,0.0070822779
2015-03-04,-0.001924664,-0.0019838223,0.0031254957,0.005418689,0.0001771962
2015-03-05,-0.0059493947,-0.0019838223,-0.0042502941,-0.0015325928,-0.0060955957
2015-03-06,0.0065289262,-0.0019838223,0.0031254957,0.0076246704,0.0029067993
2015-03-09,-0.0037935519,-0.0019838223,-0.0027541677,-0.002765255,0.0005997652
2015-03-10,-0.0018551279,-0.0019838223,0.0031254957,-0.0051542362,-0.0064093098
2015-03-11,-0.0058050501,-0.0019838223,-0.0027541677,-0.0027124835,-0.0074184518
2015-03-12,-0.0014780362,-0.0008196216,-0.0014707861,0.0024212236,-0.0013233712
2015-03-13,-0.0032154074,-0.0054856185,-0.0088081248,0.0015156055,-0.0032224599
2015-03-16,0.0039383915,-0.0019838223,0.0031254957,0.0015579835,0.0011296133
2015-03-17,-0.0018055436,-0.0008134879,-0.0014609923,-0.002217547,-0.0012350651
2015-03-18,-0.0024362212,-0.0019838223,-0.0027541677,-0.0015586931,-0.0022768732
2015-03-19,0.0072348383,-0.0008165613,-0.0014659017,-0.0005141106,0.0021655746
2015-03-20,0.0077310506,0.0026547816,0.0031254957,0.0067650084,0.0067319679
2015-03-23,-0.0006771812,-0.0042970655,-0.0072413976,0.0013330691,-0.002126025
2015-03-24,0.0009174698,0.0003294237,0.0003635504,0.0017683441,0.0003645858
2015-03-25,0.0016861169,0.0003174376,0.0003444161,0.0014573196,-0.0003140001
2015-03-26,0.0036697701,-0.0042850804,-0.0051279715,0.0073090279,0.0021741902
2015-03-27,0.0053795083,0.0003174376,0.0003444161,0.0073068677,0.0057337601
2015-03-30,0.0012050103,-0.0031329626,0.001934921,-0.0003492115,-0.0040288642
2015-03-31,-0.0021010633,0.0003114911,0.0003349227,-0.0015016254,-0.0031156447
2015-04-01,0.000002904,-0.0019838223,0.0031254957,0.0008800561,0.000684117
2015-04-02,0.0019505018,-0.0054312553,-0.0063102772,0.0040158946,0.0043316605
2015-04-06,-0.000243269,-0.0019838223,-0.0027541677,0.0039239386,9.34489071369E-06
2015-04-07,0.0036742543,-0.0008317009,-0.001490071,0.007128119,0.0072679855
