Date,SnP Return,Portfolio Return
2016-01-05,0.00201020425963,0.0107189696282
2016-01-06,-0.0132021629159,-0.0131339933723
2016-01-07,-0.0239858165446,-0.0205478556454
2016-01-08,-0.0108975376928,-0.0117800468579
2016-01-11,0.000852908478711,-0.0079158898443
2016-01-12,0.00777251423845,0.00392611837015
2016-01-13,-0.0252823753841,-0.0324372425675
2016-01-14,0.0165580611849,0.0167033914477
2016-01-15,-0.0218357728207,-0.0158082693815
2016-01-19,0.000531680187445,-0.00264271069318
2016-01-20,-0.0117627660262,-0.0108488462865
2016-01-21,0.00518198853996,0.00483994325623
2016-01-22,0.0200807267905,0.0169852301478
2016-01-25,-0.0157615449848,-0.0158267077059
2016-01-26,0.0140452379211,0.0143953952938
2016-01-27,-0.0109229224534,-0.00452208844945
2016-01-28,0.00551335062319,0.00170945434365
2016-01-29,0.0244586510594,0.0254626367241
2016-02-01,-0.00044333466432,0.00528766447678
2016-02-02,-0.0189209689347,-0.0111595150083
2016-02-03,0.00497962002235,0.0109264645725
2016-02-04,0.00152556835802,0.00535127753392
2016-02-05,-0.0186541580952,-0.0148566737771
2016-02-08,-0.0142550582337,-0.0259214881808
2016-02-09,-0.000663840393829,0.00525847123936
2016-02-10,-0.000188968354347,0.00115177768748
2016-02-11,-0.0123774471693,-0.00997221842408
2016-02-12,0.0193300150777,0.0177284367383
2016-02-16,0.016381737872,0.0246325694025
2016-02-17,0.0163461105045,0.0178475026041
2016-02-18,-0.00467663200243,-0.00180723855738
2016-02-19,-2.60334080879e-05,-0.000692325702403
2016-02-22,0.0143507312539,0.0169134885073
2016-02-23,-0.0125325773268,-0.0107083795592
2016-02-24,0.00442995987972,0.00861950963736
2016-02-25,0.0112843665533,0.0104251466691
2016-02-26,-0.00187186515327,-0.0012418050319
2016-02-29,-0.0081541314224,-0.00584259582683
2016-03-01,0.0235883858535,0.0183257013559
2016-03-02,0.00408594956528,0.0110140470788
2016-03-03,0.00349263419912,0.00116572447587
2016-03-04,0.00330043995647,0.00447304546833
2016-03-07,0.000884623035137,-0.00225215451792
2016-03-08,-0.0113037560547,-0.01381765306
2016-03-09,0.00503967278222,0.0100082568824
2016-03-10,0.000155792534013,-0.00219581509009
2016-03-11,0.0162625455332,0.0146220773458
2016-03-14,-0.00126176824164,0.00111411791295
2016-03-15,-0.001838630965,-0.00700630806386
2016-03-16,0.00558472788483,0.00390243204311
2016-03-17,0.00657358301021,0.00882912054658
2016-03-18,0.00439596710198,0.00612424546853
2016-03-21,0.000985092132833,0.000676613941323
2016-03-22,-0.000877772980475,-0.00295607745647
2016-03-23,-0.00640650958383,-0.0111774904653
2016-03-24,-0.000378142009604,0.00103952572681
2016-03-28,0.000545107171987,-0.000490215257742
2016-03-29,0.00877801208391,0.00850344449282
2016-03-30,0.00434087979624,0.00142856559251
2016-03-31,-0.00204184239013,0.00170925445855
2016-04-01,0.00631095903716,0.00709465192631
2016-04-04,-0.00321347981188,-0.00791997276247
2016-04-05,-0.0101962984758,-0.00865306891501
2016-04-06,0.0104527978523,0.011864525266
2016-04-07,-0.0120480740051,-0.0108205312863
2016-04-08,0.00278270289483,0.00476848660037
2016-04-11,-0.0027435462066,-0.0017747260863
2016-04-12,0.00961575414016,0.00828037131578
2016-04-13,0.00999006968459,0.00798869132996
2016-04-14,0.000172912227568,-0.00471310457215
2016-04-15,-0.000984769658889,0.00209581712261
2016-04-18,0.0065197258913,0.00733514362946
2016-04-19,0.00307973793246,0.00194567174185
2016-04-20,0.000761254803917,-0.00147651799489
2016-04-21,-0.00520756291791,-0.0125059001148
2016-04-22,4.78587439003e-05,0.00497577851638
2016-04-25,-0.00181368959093,-0.00326167885214
2016-04-26,0.001871000122,0.00300965737551
2016-04-27,0.00164799402985,0.00249885814264
2016-04-28,-0.00927363570179,-0.000422900600825
2016-04-29,-0.00507594934304,-0.00205300049856
2016-05-02,0.00777960678668,0.00682874256745
2016-05-03,-0.00871449965192,-0.00486102374271
2016-05-04,-0.00595458270602,-0.00339853856713
2016-05-05,-0.000239036509946,0.00704507436603
2016-05-06,0.0031696106672,0.000332310504746
2016-05-09,0.000753212905197,0.000807293108664
2016-05-10,0.0124063656358,0.010748998262
2016-05-11,-0.00960752304999,-0.00903978571296
2016-05-12,-0.000169479502624,0.00117061717901
2016-05-13,-0.00851443412914,-0.00664586480707
2016-05-16,0.00974897650847,0.00769722089171
2016-05-17,-0.00945586346871,-0.00697603914887
2016-05-18,0.000205157713103,-0.00255470070988
2016-05-19,-0.00371359461059,0.000294809229672
2016-05-20,0.00600145907833,0.00730175478384
2016-05-23,-0.00208763642351,0.002575465478
2016-05-24,0.0135886377602,0.0108425365761
2016-05-25,0.006950529426,0.00291509088129
2016-05-26,-0.000210465855567,0.00108619011007
2016-05-27,0.00427769496851,0.00468748807907
2016-05-31,-0.00100576889609,0.00162182573695
2016-06-01,0.00113439867635,0.0053703864105
2016-06-02,0.00282069633786,0.00416035763919
2016-06-03,-0.0029160622587,-0.000472668500151
2016-06-06,0.00488532837819,0.00279698474333
2016-06-07,0.00128861576982,-0.00220316695049
2016-06-08,0.0033041017947,0.001612631022
2016-06-09,-0.00171923573099,-0.00317888846621
2016-06-10,-0.00921753236004,-0.00959240458906
2016-06-13,-0.00814829842286,-0.00558868888766
2016-06-14,-0.00180050544054,0.00128967245109
2016-06-15,-0.00184240889064,0.00164828903507
2016-06-16,0.00312809299826,0.0047131376341
2016-06-17,-0.00326328388849,-0.00327388336882
2016-06-20,0.00579138263509,0.00359906349331
2016-06-21,0.00270839043965,0.00108388019726
2016-06-22,-0.00165292891443,0.00152117072139
2016-06-23,0.0132755669843,0.0153758525848
2016-06-24,-0.0365807927237,-0.027970328927
2016-06-27,-0.0182622464548,-0.0134222013876
2016-06-28,0.0176141217236,0.0208621639758
2016-06-29,0.0168892431094,0.0175448358059
2016-06-30,0.0134738627221,0.0192058105022
2016-07-01,0.0019467064123,-0.00166750361677
2016-07-05,-0.00687102882157,-0.00374202989042
2016-07-06,0.00533868675274,0.00155759905465
2016-07-07,-0.000871957827345,-0.00475150952116
2016-07-08,0.0151381865685,0.0117229428142
2016-07-11,0.00340281942221,0.00192750326823
2016-07-12,0.00698484255455,0.00359391514212
2016-07-13,0.000134758645919,0.000671359943226
2016-07-14,0.00524542263473,0.00446805777028
2016-07-15,-0.000929379168291,-0.00113039743155
2016-07-18,0.00237946212498,0.00168908503838
2016-07-19,-0.00143620483231,-0.0041887331754
2016-07-20,0.00426120866868,0.00482171168551
2016-07-21,-0.00361907001451,0.000597685109824
2016-07-22,0.00454362659529,0.00394052825868
2016-07-25,-0.0030160188196,-0.00177224038634
2016-07-26,0.000322732542557,0.0036169718951
2016-07-27,-0.00119926117018,-0.00660658627748
2016-07-28,0.00160492069299,-0.0035817916505
2016-07-29,0.0016299800886,0.000354066956788
2016-08-01,-0.00127059425526,0.000882483436726
2016-08-02,-0.00638194100068,0.00429668370634
2016-08-03,0.00312904282482,0.0037483824417
2016-08-04,0.000212549328373,-0.00129535607994
2016-08-05,0.00856669720348,0.00630041956902
2016-08-08,-0.000907577012204,-0.000895004952326
2016-08-09,0.000389717685689,-0.000495973741636
2016-08-10,-0.0028687970638,-0.00263413228095
2016-08-11,0.00472341518158,0.00594274606556
2016-08-12,-0.000796363279624,0.000406407460105
2016-08-15,0.00278901605887,0.000713687273674
2016-08-16,-0.00549414221734,-0.00647525629029
2016-08-17,0.00186684630002,0.0012002850417
2016-08-18,0.00219720177467,0.00581771787256
2016-08-19,-0.00144130986896,-0.00162490992807
2016-08-22,-0.000563481604179,0.00122235435992
2016-08-23,0.00194986682789,0.00601384649053
2016-08-24,-0.00525405528923,-0.00809875223786
2016-08-25,-0.00136616007325,0.00185074238107
2016-08-26,-0.00158006440418,-0.00412862282246
2016-08-29,0.00521442854348,0.00670293252915
2016-08-30,-0.00195559157928,-0.00328806322068
2016-08-31,-0.00237869109857,-0.00324685825035
2016-09-01,-4.13855045771e-05,0.00527560524642
2016-09-02,0.00419224157835,0.00473675504327
2016-09-06,0.00297724237064,0.00437416881323
2016-09-07,-0.000146395773939,-0.00242699775845
2016-09-08,-0.00222548806364,-0.00103785435203
2016-09-09,-0.0248277422987,-0.0233160797507
2016-09-12,0.0145703870136,0.0176952835172
2016-09-13,-0.0149417480289,-0.0151874981821
2016-09-14,-0.000587849399683,-0.00476347655058
2016-09-15,0.0100585163381,0.00698414398357
2016-09-16,-0.00377942795585,-2.41796515184e-05
2016-09-19,-1.86032703473e-05,0.00118772662245
2016-09-20,0.00029909368142,-0.000191698374692
2016-09-21,0.0108580001374,0.0104883061722
2016-09-22,0.00647875216939,0.0104292593896
2016-09-23,-0.00575329331245,-0.00735353166237
2016-09-26,-0.00862484977007,-0.00589715735987
2016-09-27,0.00642349517151,0.00535319000483
2016-09-28,0.00528257635091,0.00544748827815
2016-09-29,-0.00936512755657,-0.0106513509527
2016-09-30,0.00793639271705,0.00956464931369
2016-10-03,-0.00326602347724,-0.00708619412035
2016-10-04,-0.00496788181582,-0.00926904845983
2016-10-05,0.00428748612314,0.00291671231389
2016-10-06,0.000481444286581,-0.00159229349811
2016-10-07,-0.00325878776737,0.00182960741222
2016-10-10,0.0045953303756,0.00232806196436
2016-10-11,-0.0125245778666,-0.011279319413
2016-10-12,0.00114593259377,0.00500008929521
2016-10-13,-0.00310407649963,-0.00182634836528
2016-10-14,0.000201583858762,0.00307840434834
2016-10-17,-0.00304261789208,-0.000436453090515
2016-10-18,0.00614150576636,0.00467849103734
2016-10-19,0.00218957196554,0.00426597800106
2016-10-20,-0.00137667105116,-0.00411550095305
2016-10-21,-8.41452423144e-05,-0.00542222522199
2016-10-24,0.00473859464041,0.00139422307257
2016-10-25,-0.00380495745764,0.000653620052617
2016-10-26,-0.00174192770218,0.00984711106867
2016-10-27,-0.00299119610329,-0.00836950913072
2016-10-28,-0.00311314016176,0.00520273670554
2016-10-31,-0.00012228399444,0.0016488134861
2016-11-01,-0.00681001880647,-0.00870344601572
2016-11-02,-0.00654688478768,-0.00571432849392
2016-11-03,-0.00443321288133,-0.0112361926585
2016-11-04,-0.00166752004698,-0.00357461767271
2016-11-07,0.021980199777,0.0200122091919
2016-11-08,0.00376487836712,0.0103103034198
2016-11-09,0.0110161197981,0.00835537631065
2016-11-10,0.00194884539149,-0.00477124983445
2016-11-11,-0.00139892821094,0.00107345578726
2016-11-14,-0.000115509457193,0.00161816144828
2016-11-15,0.00745295529499,0.00467204954475
2016-11-16,-0.00158351690248,-0.00582912750542
2016-11-17,0.00466546946208,0.00276898127049
2016-11-18,-0.00238965143737,-0.0032466808334
2016-11-21,0.00743370239191,0.00880922656506
2016-11-22,0.00216309075569,0.00271028652787
2016-11-23,0.000807698475976,0.000998852076009
2016-11-25,0.00390674563408,0.00412959232926
2016-11-28,-0.00526838927521,-0.00358020560816
2016-11-29,0.00133440216881,-0.00459882058203
2016-11-30,-0.00265693032079,0.00118970300537
2016-12-01,-0.00352172320857,-0.00683271232992
2016-12-02,0.000396927698723,0.0148714790121
2016-12-05,0.0058044270335,0.00556026678532
2016-12-06,0.00340508422864,0.00791341625154
2016-12-07,0.01307735911,0.0093631958589
2016-12-08,0.00215701468264,0.000320228107739
2016-12-09,0.00592141858244,0.00234404252842
2016-12-12,-0.00113808213152,0.00162283109967
2016-12-13,0.00651848330423,0.00331763876602
2016-12-14,-0.00815029572429,-0.0105231357738
2016-12-15,0.00387570768806,0.00156446010806
2016-12-16,-0.00175215677889,0.00436387769878
2016-12-19,0.00197317274315,0.000393645517761
2016-12-20,0.00363091263558,0.000335262215231
2016-12-21,-0.00246038566924,-0.00531498715281
2016-12-22,-0.0018647113534,0.00141192297451
2016-12-23,0.00125093247983,0.00408020010218
2016-12-27,0.0022458490148,0.00119397556409
2016-12-28,-0.00839164073685,-0.00991795491427
2016-12-29,-0.000293347683225,0.000934589537792
2016-12-30,-0.00464783485689,-0.00409374386072
