,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,AGN,LNT,ALXN,ALLE,ADS,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANTM,AON,APA,AIV,AAPL,AMAT,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AN,AZO,AVB,AVY,BHI,BLL,BAC,BK,BCR,BAX,BBT,BDX,BBBY,BBY,BIIB,BLK,HRB,BA,BWA,BXP,BSX,BMY,AVGO,CHRW,CA,COG,CPB,COF,CAH,HSIC,KMX,CCL,CAT,CBG,CBS,CELG,CNC,CNP,CTL,CERN,CF,SCHW,CHTR,CHK,CVX,CMG,CB,CHD,CI,XEC,CINF,CTAS,CSCO,C,CTXS,CLX,CME,CMS,COH,KO,CTSH,CL,CMCSA,CMA,CAG,CXO,COP,ED,STZ,GLW,COST,COTY,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DLPH,DAL,XRAY,DVN,DLR,DFS,DISCA,DISCK,DG,DLTR,D,DOV,DOW,DPS,DTE,DD,DUK,DNB,ETFC,EMN,ETN,EBAY,ECL,EIX,EW,EA,EMR,ENDP,ETR,EVHC,EOG,EQT,EFX,EQIX,EQR,ESS,EL,ES,EXC,EXPE,EXPD,ESRX,EXR,XOM,FFIV,FB,FAST,FRT,FDX,FIS,FITB,FSLR,FE,FISV,FLIR,FLS,FLR,FMC,FTI,FL,F,FBHS,BEN,FCX,FTR,GPS,GRMN,GD,GE,GGP,GIS,GM,GPC,GILD,GPN,GS,GT,GWW,HAL,HBI,HOG,HAR,HRS,HIG,HAS,HCA,HCP,HP,HES,HOLX,HD,HON,HRL,HST,HPQ,HUM,HBAN,IDXX,ITW,ILMN,IR,INTC,ICE,IBM,IP,IPG,IFF,INTU,ISRG,IVZ,IRM,JEC,JBHT,SJM,JNJ,JCI,JPM,JNPR,KSU,K,KEY,KMB,KIM,KMI,KLAC,KSS,KR,LB,LLL,LH,LRCX,LEG,LEN,LVLT,LUK,LLY,LNC,LLTC,LKQ,LMT,L,LOW,LYB,MTB,MAC,M,MNK,MRO,MPC,MAR,MMC,MLM,MAS,MA,MAT,MKC,MCD,MCK,MJN,MDT,MRK,MET,MTD,KORS,MCHP,MU,MSFT,MAA,MHK,TAP,MDLZ,MON,MNST,MCO,MS,MOS,MSI,MUR,MYL,NDAQ,NOV,NTAP,NFLX,NWL,NFX,NEM,NWSA,NWS,NEE,NLSN,NKE,NI,NBL,JWN,NSC,NTRS,NOC,NRG,NUE,NVDA,ORLY,OXY,OMC,OKE,ORCL,PCAR,PH,PDCO,PAYX,PNR,PBCT,PEP,PKI,PRGO,PFE,PCG,PM,PSX,PNW,PXD,PBI,PNC,RL,PPG,PPL,PX,PCLN,PFG,PG,PGR,PLD,PRU,PEG,PSA,PHM,PVH,PWR,QCOM,DGX,RRC,RTN,O,RHT,REGN,RF,RSG,RAI,RHI,ROK,COL,ROP,ROST,RCL,R,CRM,SCG,SLB,SNI,STX,SEE,SRE,SHW,SIG,SPG,SWKS,SLG,SNA,SO,LUV,SWN,SE,SPGI,SWK,SPLS,SBUX,STT,SRCL,SYK,STI,SYMC,SYY,TROW,TGT,TEL,TGNA,TDC,TSO,TXN,TXT,COO,HSY,TRV,TMO,TIF,TWX,TJX,TMK,TSS,TSCO,TDG,RIG,TRIP,FOXA,FOX,TSN,UDR,ULTA,USB,UAA,UNP,UAL,UNH,UPS,URI,UTX,UHS,UNM,URBN,VFC,VLO,VAR,VTR,VRSN,VRSK,VZ,VRTX,VIAB,V,VNO,VMC,WMT,WBA,DIS,WM,WAT,WEC,WFC,HCN,WDC,WU,WY,WHR,WFM,WMB,WYN,WYNN,XEL,XRX,XLNX,XL,XYL,YHOO,YUM,ZBH,ZION,ZTS
0,3.42876116338e-05,6.35549815587e-05,0.000118275106589,5.02508508661e-05,0.000145676046089,0.000164325635899,8.34455482823e-05,0.000169021572257,9.63444472038e-05,9.1935888418e-05,9.51246598032e-05,2.90987648679e-05,5.7544248007e-05,6.76759367998e-05,0.00023856272,0.000136032627116,0.000140315026577,0.000148927730667,4.15991368853e-05,0.00025493664769,6.29193809673e-05,0.000152090659382,4.7082227052e-05,8.9245394502e-05,9.32005257174e-05,4.03611103403e-05,0.00017686168003,4.54521221205e-05,0.000206522861075,4.32026148062e-05,7.85084749125e-05,4.18339585265e-05,4.89007559105e-05,4.38664022752e-05,5.64468935186e-05,9.28969245964e-05,4.72364620566e-05,8.95627060644e-05,4.87720611369e-05,0.000161594314716,0.000103688722378,8.6817932587e-05,3.94671492927e-05,0.000139357924256,5.1555649888e-05,9.71625155427e-05,0.000124998054817,8.46683677004e-05,0.00023135320398,2.82172890391e-05,8.07472919879e-05,3.25694546481e-05,0.000144590187182,3.53327617435e-05,0.000118485438895,5.46625801693e-05,4.03807901858e-05,6.34443100672e-05,0.000149392416426,7.58349960924e-05,5.98089040053e-05,4.23970263776e-05,5.48298227812e-05,4.91568946869e-05,3.23111342037e-05,4.60104452452e-05,0.000123440781977,0.000386673881477,0.000254476638303,4.16594161112e-05,0.000195893419627,6.50688752147e-05,0.000117566826381,4.03492482561e-05,0.00011207034707,0.000131539276655,0.000168466009865,9.10465074809e-05,4.94536381389e-05,0.00020227538293,5.37792814185e-05,7.05006757181e-05,7.71243893095e-05,5.28219049418e-05,0.00017130996679,9.48587135203e-05,7.60903680784e-05,9.33949637797e-05,7.30351849473e-05,0.000127552506912,0.000221067620112,5.29168314674e-05,0.000128124515707,8.78143334701e-05,0.000238518162207,8.40634530075e-05,0.000134085147649,0.000679101360568,5.41383242035e-05,0.00019552546964,3.2823523282e-05,3.85287874275e-05,0.000125202965118,0.000139755167616,2.92002149887e-05,5.80756258578e-05,6.00313701607e-05,5.59342824325e-05,0.000110331276129,3.65270430836e-05,6.00658529788e-05,4.25267038802e-05,0.000130146750377,3.34943634388e-05,0.000135634630561,3.32985880125e-05,4.80232015129e-05,6.76639139374e-05,8.7155344042e-05,0.000157124210291,8.3707886636e-05,4.05205317368e-05,7.9730169125e-05,7.69883602094e-05,4.96010414846e-05,0.000223100320081,4.81619244289e-05,7.70701925511e-05,8.52272394662e-05,6.48563700345e-05,0.000134281175413,3.51236819154e-05,9.27296741767e-05,5.12427601155e-05,9.62552838598e-05,9.26332946214e-05,0.00014397424829,4.88588349293e-05,0.000139346999626,6.38319091366e-05,5.904117433e-05,0.000139289106184,0.000122110804006,0.000152742409715,0.000125224129876,3.6690790092e-05,7.47919753282e-05,8.05215702352e-05,4.76821807674e-05,3.88590865398e-05,8.53312782434e-05,4.0578115933e-05,8.732215088e-05,0.000116115735512,7.80421491036e-05,6.57801199925e-05,0.000121489679082,4.32706239216e-05,4.50277453513e-05,0.000204949340073,0.000183858473187,5.42131345258e-05,0.000638166675471,4.71873043497e-05,0.000684729681873,9.65663622427e-05,0.000156241748319,4.7330341284e-05,7.70160156379e-05,4.77309128208e-05,4.52505726866e-05,6.46761282128e-05,4.04539395779e-05,7.76888447227e-05,0.000187873430171,6.04068866339e-05,8.07776401863e-05,6.18039225827e-05,4.82075872909e-05,0.00012820349747,0.000138438544438,8.28188286054e-05,3.63429736842e-05,6.69935599971e-05,7.37064848972e-05,5.13816382152e-05,0.000398818893386,7.77663555062e-05,3.48251738004e-05,9.6116439969e-05,9.35598704955e-05,0.000124156238895,0.000104861330609,0.000133286559877,0.00011818718692,7.43680836619e-05,8.40253411361e-05,6.08696523087e-05,0.000488868141018,0.000260362824283,0.000265110379304,0.000165805643475,4.26735383828e-05,4.52776316288e-05,5.36423780839e-05,4.03637118392e-05,8.50432394591e-05,4.19806950231e-05,0.000146290981698,0.000105761092653,3.92475304581e-05,0.000142153003321,6.98081280253e-05,0.00011762308659,0.00016374938888,0.000190458115103,0.000280595476523,6.78681881731e-05,5.34952999183e-05,0.000107762161006,0.00013392262391,0.000102897353989,0.000156068188718,0.000129260274326,9.33479051568e-05,4.7158861634e-05,3.75804640054e-05,7.80126823193e-05,7.85313203011e-05,0.000159586260098,0.000181791227026,5.10086331379e-05,0.000165799504995,2.81362225654e-05,0.000384390696211,6.13981662982e-05,8.33616088383e-05,7.21528854938e-05,5.69789141367e-05,7.20162714911e-05,6.31254133139e-05,7.24273810521e-05,0.000106778303344,0.000167322138102,5.68213411851e-05,0.000128444460992,8.91877955996e-05,5.47080683113e-05,6.66950530738e-05,2.91439281194e-05,7.65730308881e-05,3.84833549194e-05,0.000173600048765,0.000141547535127,5.39690697844e-05,5.788169463e-05,3.89908101788e-05,4.01476623445e-05,0.00017735918848,0.00012630223031,0.000242951354142,8.61214437389e-05,0.000106877889179,9.74539813157e-05,6.38899972699e-05,0.000113361216494,5.94598489625e-05,9.74621226347e-05,0.00015099478132,7.34306549837e-05,9.91191940608e-05,7.36467398524e-05,0.000154958967281,0.000123695492623,4.6568158369e-05,3.03035621862e-05,6.38668651535e-05,0.000112735993568,4.05251236658e-05,7.3206786912e-05,0.000193727632918,0.000343360148555,0.000192960193894,0.000180924050435,6.84698157879e-05,2.57042995737e-05,0.000154779850407,9.90600645348e-05,5.65819808692e-05,0.000141885903651,4.38505019471e-05,4.6313904755e-05,0.000156361797084,9.48198901866e-05,5.62450512939e-05,6.44284371699e-05,6.60989510027e-05,5.50378856283e-05,0.000343669553096,9.12370266668e-05,0.000361221225075,9.67816373256e-05,5.4204444075e-05,8.51080440636e-05,0.000111889577902,7.94409091212e-05,8.30404558057e-05,0.000256936781289,5.68133450702e-05,5.90748881705e-05,0.000154079087478,7.00412705942e-05,0.000187050449697,0.000255939488817,5.57484233015e-05,0.000159960562406,0.000144768118807,0.000469627297683,7.2220318193e-05,0.000236494482925,0.000322252513462,0.000106109802651,9.97661649397e-05,4.361368395e-05,9.06332271917e-05,7.79520118789e-05,5.95556053897e-05,0.000123163119086,0.000195851597403,9.50946378433e-05,4.56759335268e-05,5.22654292947e-05,0.000303778345164,9.44717851494e-05,0.000291881785653,7.74252684326e-05,6.15501262324e-05,3.66501135512e-05,0.000210044967292,5.94046976886e-05,6.39472777155e-05,6.06637070996e-05,9.47614384779e-05,3.98087943065e-05,8.27994400611e-05,3.20248170621e-05,2.456907376e-05,5.36432632121e-05,0.000241182493568,4.67633914164e-05,4.55034248095e-05,4.74051114857e-05,8.4020735924e-05,4.22776018652e-05,0.00013882624438,0.000192299840808,3.11406422675e-05,0.000237851238344,5.08013331608e-05,5.15657238092e-05,3.61886270606e-05,0.000132996822723,5.20624523179e-05,2.69409868676e-05,3.31899773885e-05,4.51258149906e-05,5.82986304508e-05,5.42504234046e-05,5.01959243725e-05,0.000103848051511,0.000164071536404,0.000271085653357,0.000144420253589,6.17280028358e-05,0.000270940132339,5.39224474547e-05,5.46207780967e-05,0.000135551828358,0.000189606037084,5.76926042192e-05,3.15813088779e-05,8.82515317733e-05,0.000108975004175,6.55626251919e-05,4.53426874914e-05,5.40274562664e-05,0.000102280274831,0.000179163060848,0.000101127369222,0.000189734662799,4.13653446698e-05,6.45622380332e-05,0.000102963845996,0.000359786958341,9.26645819099e-05,4.72872029203e-05,7.56284417232e-05,0.000207295669106,4.03771622781e-05,0.000213382469636,5.61510947578e-05,5.12802915002e-05,3.27168641309e-05,0.00014663004095,0.000453607531344,0.000100465324956,5.89031398098e-05,4.52921756686e-05,0.000282259107172,5.57485935055e-05,6.16931938191e-05,0.000205087439479,4.07941391808e-05,4.41277473179e-05,0.000123167064029,6.16085137929e-05,3.75323875274e-05,8.09479830593e-05,5.43367749153e-05,0.00015504989441,0.000215364571601,0.000178728744674,7.38846972384e-05,9.9207168878e-05,9.18038493471e-05,8.98996285525e-05,3.91586977762e-05,4.29857055137e-05,0.000118999583335,0.000129160796688,7.30909092202e-05,2.42053477925e-05,9.64621846611e-05,0.000134242077037,8.82112047332e-05,0.000345751502378,0.000380606234323,8.86790420233e-05,8.15568792033e-05,0.000181853575445,4.71363275603e-05,0.00019907504858,2.68861560133e-05,0.000266295540177,7.23466392763e-05,0.000248749007744,7.35236401051e-05,4.01526055038e-05,0.000238317194032,4.61085472913e-05,0.000145248959487,4.79436397474e-05,0.00028917309618,8.44219845407e-05,0.000155393489564,5.86568161741e-05,8.85466315351e-05,9.00327445488e-05,6.64770519941e-05,3.56717020261e-05,0.000338412414723,0.000235405128278,5.80153504609e-05,3.84084240637e-05,0.000114206834954,6.50628649052e-05,0.000124394326885,5.60331963964e-05,3.67107032693e-05,8.73119266878e-05,4.57525185985e-05,3.27169538711e-05,6.36083628178e-05,0.000234337310719,7.01044079227e-05,6.0494081118e-05,0.000128275480951,0.000211886552747,0.00064708019155,7.43210596938e-05,0.000386718124092,3.82215350161e-05,0.000119732402727,0.000118063238107,4.80967375716e-05,6.49144503289e-05,0.00014731713554,0.000135799189106,9.20207456058e-05,6.54197432626e-05,0.00011220623242
1,3.53977253086e-05,6.20493172868e-05,0.000120262087239,5.04071181945e-05,0.000148950579489,0.000168985909872,8.51368846918e-05,0.000167087421049,0.000108662402979,9.71340632851e-05,9.31829456739e-05,3.03945074363e-05,5.73891243819e-05,6.21195067219e-05,0.000238389258767,0.000141445960116,0.000140351005388,0.00014798752501,4.77143718775e-05,0.000263008531585,5.82280691182e-05,0.000159639653968,4.65497437581e-05,8.34932724452e-05,8.7868652089e-05,4.34544452129e-05,0.000183917684494,5.20665492107e-05,0.000210216503981,4.53920688546e-05,7.35000389546e-05,4.50794869091e-05,5.29289931128e-05,4.62595699463e-05,5.62370547534e-05,9.25500969954e-05,4.86189287487e-05,8.74700051806e-05,4.67620699207e-05,0.000163871947157,0.00010427435166,8.64250569577e-05,3.65809136602e-05,0.000149529034005,5.7724542146e-05,9.72951770323e-05,0.000126690165157,8.50352628225e-05,0.000234540057608,2.77186044658e-05,8.029912695e-05,3.42691751111e-05,0.000147469702191,2.99809441377e-05,0.000119144539734,5.44524648048e-05,4.4905422631e-05,5.75594888364e-05,0.000157079901864,7.77381697539e-05,7.17034214883e-05,4.38092642878e-05,5.18350811375e-05,4.9450590001e-05,3.7840820259e-05,5.22089356284e-05,0.000124622538582,0.000391739181612,0.000264910188977,4.08509944161e-05,0.000192750186031,6.60892615797e-05,0.000116118301417,4.65015755872e-05,0.0001058269344,0.000130404954127,0.00017091689457,8.90124236631e-05,4.89208953137e-05,0.000191397519465,5.31188120217e-05,7.36538303464e-05,7.99938248634e-05,5.17985445898e-05,0.000170457042246,9.23431370354e-05,7.35130543155e-05,9.20560572942e-05,7.55497011979e-05,0.000132960084274,0.000229712880744,5.84788545589e-05,0.000130625106946,8.66942889535e-05,0.000235392178832,9.31530545552e-05,0.000132390661055,0.000667375147253,5.58031114039e-05,0.000197488348042,2.97987698686e-05,3.96003297598e-05,0.000111995854074,0.000145214707029,2.89736801062e-05,5.60702448794e-05,5.92688865825e-05,6.50115621828e-05,0.000112765383212,4.09838967668e-05,7.11864485515e-05,4.66823406331e-05,0.00013296413508,3.33668909486e-05,0.000135609827558,3.43004251125e-05,4.84013121259e-05,8.36061878599e-05,8.70545181857e-05,0.000160554934328,8.64044632394e-05,4.45761071258e-05,7.41079725453e-05,7.64565567491e-05,4.71904070445e-05,0.000213383822674,4.63866695489e-05,8.03809705905e-05,8.46703325169e-05,6.676940243e-05,0.000133380577469,3.27988873349e-05,9.14108309403e-05,5.13351420645e-05,9.57289051489e-05,9.59296773364e-05,0.000145051029642,4.46266734415e-05,0.00014669446738,6.54438398574e-05,5.61060949728e-05,0.000134701544889,0.000119070109162,0.000152614763073,0.000133093438338,4.12869484805e-05,7.62989634023e-05,8.26991338145e-05,5.12095160825e-05,4.42227984198e-05,8.62383333247e-05,4.5315021875e-05,8.76024473576e-05,0.000117909221399,7.79769893958e-05,6.41106679693e-05,0.000134155276538,5.05741077042e-05,5.11061680844e-05,0.000217121514409,0.000187630187351,5.30656020366e-05,0.000532955280958,5.67569738108e-05,0.000811308059772,9.68651731097e-05,0.000148314654268,4.79621879673e-05,7.62342675431e-05,5.05158877986e-05,4.83165330902e-05,6.61683743183e-05,4.55663025306e-05,8.49061052706e-05,0.000187464051777,5.95820153058e-05,7.76384996547e-05,6.29998631833e-05,4.93380009095e-05,0.000133675170977,0.000148376456561,8.58646289161e-05,3.93393028648e-05,6.33346593193e-05,7.19561019884e-05,5.89546494798e-05,0.000405161673816,8.09072906442e-05,3.29096493905e-05,9.69322804822e-05,9.39584087863e-05,0.000117252143732,0.000102115912098,0.00013622513002,0.000116056895055,8.56478665633e-05,8.32182556673e-05,5.9510448622e-05,0.00052973499343,0.000257010431254,0.000257950378644,0.000162232153001,4.19812092793e-05,4.57600937792e-05,6.17005944089e-05,4.30550096463e-05,8.43266378984e-05,4.09746566054e-05,0.000152218335914,0.000105319483931,4.29511456765e-05,0.000140747997589,6.74080767717e-05,0.000122042815368,0.000164786112932,0.000178273861351,0.00028834936397,6.77181565489e-05,5.84300216565e-05,0.000107494907625,0.000130275796615,0.000111207690842,0.000160157112921,0.000124149222703,9.40615009195e-05,4.89323297459e-05,3.67922177418e-05,6.89442898462e-05,7.78460426701e-05,0.000163846978071,0.000191609001148,6.31738017739e-05,0.000162478430842,2.84038752076e-05,0.000385287019452,5.50787634865e-05,9.28901362442e-05,7.06772870775e-05,5.66863223014e-05,7.34922753345e-05,6.06070994735e-05,7.6188342363e-05,7.27394723151e-05,0.000166541586443,5.30580494485e-05,0.000129291006973,9.02056885172e-05,5.39638661451e-05,7.31561129585e-05,2.95167434258e-05,7.82232078883e-05,4.76806837905e-05,0.000173848418623,0.00014033910196,5.44676183059e-05,7.32933474351e-05,4.00601384539e-05,4.56447370229e-05,0.000179449949591,0.000127027140734,0.000243673639988,8.13355400712e-05,0.000105879535845,9.37063020851e-05,6.50904991541e-05,0.000115624176763,5.22721666337e-05,9.4109938304e-05,0.000151699542672,7.16851141703e-05,0.000100039988665,7.9838370105e-05,0.000143793061184,0.00012398941552,4.45752748618e-05,2.98485599278e-05,6.29181022949e-05,0.000122425543853,4.65065081212e-05,8.54580512959e-05,0.000204170831095,0.000326790958428,0.000192039836154,0.000179227890555,6.98086038568e-05,2.24506188911e-05,0.000157645058373,9.93124329953e-05,5.50296776599e-05,0.000143208483152,4.37389322617e-05,4.19797402755e-05,0.000168560165434,9.52610969297e-05,5.8930573385e-05,6.4996695819e-05,6.60957465448e-05,5.40993125474e-05,0.000348740308141,9.0081106661e-05,0.000357806035071,8.84391860621e-05,5.89225630825e-05,7.84027052956e-05,0.000108527611908,7.44771532462e-05,8.32907546931e-05,0.000254916546507,5.56104733501e-05,6.50481097907e-05,0.000155944836794,6.97316746716e-05,0.000198499026389,0.00025041473399,5.59987090284e-05,0.000162431810803,0.00014420778396,0.000439090166914,7.09425776071e-05,0.000245407735268,0.000322978121799,9.72578211963e-05,9.01199282346e-05,4.8986796186e-05,8.97262505495e-05,7.88192855984e-05,6.29072079172e-05,0.000134207783479,0.000195225005548,9.11077124725e-05,4.87862689855e-05,4.94798558529e-05,0.000318307244404,9.31618320234e-05,0.000263312378491,7.73661149012e-05,6.37891715676e-05,3.59637001984e-05,0.00021160664282,6.30868446399e-05,6.43632012438e-05,5.98909181671e-05,9.46196475128e-05,3.36665158786e-05,8.25550755975e-05,3.6064495044e-05,2.50935379878e-05,5.45355932382e-05,0.000238497395481,4.89276451187e-05,4.84962562001e-05,4.45574580244e-05,8.77510195026e-05,4.3914575751e-05,0.000144913975347,0.000178408351443,3.6520557396e-05,0.000235844367167,5.33562394867e-05,5.64898824227e-05,4.03605064059e-05,0.000133098705237,5.09980958564e-05,3.12115675502e-05,3.3052877629e-05,4.9159426154e-05,6.03967265941e-05,5.90820610694e-05,5.00458243517e-05,0.000102738365041,0.000161055552755,0.000274432128293,0.000144316418332,6.22425290392e-05,0.000279199671393,5.14117594243e-05,6.1072306545e-05,0.000124438298502,0.000199335846261,7.62669301677e-05,2.96688616894e-05,9.08629099032e-05,0.00010898988365,6.09638425188e-05,4.53221482259e-05,5.0025673475e-05,0.000101771783898,0.000177557015217,9.54919601229e-05,0.000188406908058,4.80175117032e-05,6.6693151035e-05,9.88398771611e-05,0.000335971184218,9.62384127268e-05,5.43727433859e-05,7.54634665681e-05,0.00020612222221,4.38412185832e-05,0.000231519806482,6.2127984846e-05,5.01728037483e-05,3.6286721705e-05,0.000152210548374,0.000470261523172,0.000103867878989,5.96496337232e-05,4.80011103197e-05,0.000279580620886,5.48382896763e-05,6.29802668216e-05,0.000206294737554,4.29236516365e-05,5.16163131346e-05,0.000121330774917,6.19602597212e-05,3.64605642485e-05,8.30815253375e-05,5.81233096307e-05,0.00014725468152,0.00021673401227,0.000177631024609,7.6680788444e-05,9.87982153416e-05,8.74784841128e-05,9.23009319419e-05,3.64083491135e-05,4.27888632792e-05,0.000118290693611,0.000129374897972,7.51123727546e-05,2.55418534357e-05,9.35740692905e-05,0.000135787052276,8.92565703948e-05,0.000357921752819,0.0003857347382,9.0667981756e-05,8.40008545608e-05,0.000172696030764,5.20703130025e-05,0.00020151893788,2.97069135754e-05,0.000289580023174,6.68055319356e-05,0.000253922955175,6.49679520215e-05,3.98102107127e-05,0.000241644093017,4.12494955436e-05,0.000138125381297,5.27305384997e-05,0.000287582431558,8.3347528929e-05,0.000145611515398,5.88028964526e-05,9.91996126613e-05,8.97581864105e-05,6.59906740366e-05,3.46369815776e-05,0.000356103930234,0.000238239656852,5.60812331356e-05,4.25035594181e-05,0.000105002163697,6.55044403165e-05,0.000125740393146,5.5482182877e-05,3.67606564259e-05,8.59357495617e-05,5.01006415617e-05,4.24680477314e-05,7.33442467103e-05,0.000225362925591,6.92737260087e-05,6.92497292876e-05,0.00012392860498,0.0002092468878,0.000642351143941,7.28214021599e-05,0.000380539349449,4.22169114937e-05,0.000122435916268,0.000120706585298,4.6832877108e-05,6.30816517101e-05,0.000147918939007,0.000147273363862,9.17382307924e-05,7.72547815214e-05,0.000113429031938
