Date,^GSPC,0,10,20,30,40
2014-11-04,-0.0028338532,0.0035506217,0.0010598693,-0.0053435229,-0.0041564461,-0.0058029788
2014-11-05,0.0056843107,0.0098237321,0.0068763848,-0.0017825933,0.0030440716,0.006377161
2014-11-06,0.0037684038,0.0065103224,0.0099053234,0.0076105129,0.0061781732,0.0063771619
2014-11-07,0.0003495251,0.0017314283,0.0024978104,0.0025357599,-0.0003236523,-0.0030796295
2014-11-10,0.0031153271,0.0036516236,0.0064227339,-0.0006405776,-0.0001770603,0.004784273
2014-11-11,0.0006964517,-0.0005667629,0.0030579185,-0.0031464165,-0.0002548369,-0.0015790295
2014-11-12,-0.0007013627,-0.0016053133,-0.0024069222,-0.0042376667,-0.0036858125,-0.0012828535
2014-11-13,0.0005297044,-0.001495447,-0.007488193,-0.0075517148,-0.0077469195,-0.0071426602
2014-11-14,0.0002402412,-0.0049984762,-0.0010387674,-0.0009651454,-0.0005022138,-0.0013342663
2014-11-17,0.0007350888,0.000310109,0.0015412299,-0.0028863586,0.0003995793,-0.0004005097
2014-11-18,0.0051208496,1.95614993572E-05,-0.0006813612,0.0048229997,0.0040778508,0.0035972982
2014-11-19,-0.0015022868,-0.0049551921,-0.0005954728,0.0006639445,0.0038790228,0.0017669685
2014-11-20,0.0019651639,-0.000748123,0.0061917547,0.0072697788,0.0027284948,0.0046610353
2014-11-21,0.0052232126,0.0038362583,0.0099053234,0.0063555408,0.0043981774,0.0009654397
2014-11-24,0.0028599298,0.0043057604,0.0019315425,0.0013085902,3.79607081413E-06,0.00410516
2014-11-25,-0.0011506916,-0.0016257241,-0.0003169114,0.0009836033,-0.0049535418,-0.0022072634
2014-11-26,0.0028020526,0.0023021474,0.0040689316,0.000079331,0.0052084243,-0.00201777
2014-11-28,-0.0025456644,0.0012764493,0.0056922687,-0.0060525797,-0.0148933399,-0.0086975452
2014-12-01,-0.0068527897,-0.0025660181,-0.0149520468,-0.0179558545,-0.0148933399,-0.0154991942
2014-12-02,0.006364167,0.0066880076,0.0049670897,0.0082536992,0.0074402774,0.0053579267
2014-12-03,0.0037576737,0.008056106,0.0099053234,-0.0035722842,-0.014893339,0.0063771615
2014-12-04,-0.0011625716,0.004427121,0.0011391724,-0.0006198576,-0.0080880914,-0.0015129475
2014-12-05,0.0016638314,0.0029351329,0.001810519,-0.0015540225,-0.003690253,0.0013317545
2014-12-08,-0.0072830219,0.0011172742,-0.0044329222,-0.0113229994,-0.0148933381,-0.0129241487
2014-12-09,-0.0002378522,-0.0052058371,-0.0020857062,0.0082376013,-0.0005542561,0.0045406763
2014-12-10,-0.0164861208,-0.0059303502,-0.0132387225,-0.0135243647,-0.0148933399,-0.0140208704
2014-12-11,0.0045254338,0.0021192832,-0.0040572155,0.0017944328,0.001617738,0.0018273499
2014-12-12,-0.0163464658,-0.0114026619,-0.0058726054,-0.009417206,-0.011087602,-0.0115114925
2014-12-15,-0.0063627862,0.0025023231,-0.0079701245,-0.0108778402,-0.0052401405,-0.0003058682
2014-12-16,-0.00852526,4.84483316541E-05,-0.0017897924,-0.0079683531,-0.0038154963,-0.0005254121
2014-12-17,0.0201480735,0.0113591524,0.0099053225,0.0090833725,0.0060495446,0.0050077178
2014-12-18,0.0237313745,0.0137265483,0.0099053234,0.0054454254,0.0081588747,0.0053579267
2014-12-19,0.004559638,0.0012737513,0.0099053234,0.0067296494,-0.0028407732,0.0063771633
2014-12-22,0.0038032226,0.0057189558,0.0046545691,0.0006426787,-0.0083142985,-0.0024227072
2014-12-23,0.0017448387,0.0029198779,0.0099053234,4.16906550527E-05,0.0050361538,0.0004060143
2014-12-24,-0.0001393062,-0.0024873549,-0.0041648196,-0.001065176,0.0013293875,-0.0022139233
2014-12-26,0.0033041101,-0.0004707053,0.0080319382,0.0025006421,0.0034066802,0.0007668342
2014-12-29,0.000861403,0.0002279701,0.0015686834,0.0010583913,0.0056358753,0.0038624967
2014-12-30,-0.0049005927,-0.0015382357,-0.0014272993,-0.0052017933,-0.0086361235,-0.0086643286
2014-12-31,-0.0103643839,-0.0103263753,-0.0103710294,-0.00956898,-0.005295068,-0.0048063202
2015-01-02,-0.0003400214,-0.0004373891,0.0024800757,-0.0033024456,0.0059675137,0.0033593555
2015-01-05,-0.0184472135,-0.006397591,-0.0079400558,-0.0135072619,-0.0148933362,-0.0236566961
2015-01-06,-0.0089332548,-0.006827618,-0.0074222721,-0.010047324,-0.0112438612,-0.0130976858
2015-01-07,0.0115627358,0.0065069469,0.009330187,0.0067047426,0.0081588747,0.0056464821
2015-01-08,0.0177301685,0.011153602,0.0099053234,0.0083740186,0.0081588747,0.0059920778
