Date,True,Predicted
2014-06-23,-0.000132472972327,-0.00195240019611
2014-06-24,-0.00645610655987,-0.00366676068805
2014-06-25,0.0048855575116,0.0039117390302
2014-06-26,-0.00117957912445,-0.000724916777445
2014-06-27,0.00190904511827,0.000235430427086
2014-06-30,-0.000372326268003,0.000867970676247
2014-07-01,0.00665557298947,0.0074665305709
2014-07-02,0.000658596162261,0.000215656379785
2014-07-03,0.00546455008241,0.00470248139042
2014-07-07,-0.00393123905908,-0.00324058672764
2014-07-08,-0.00707376194048,-0.0055168685586
2014-07-09,0.00463351649371,0.00320442130057
2014-07-10,-0.00413962814962,-0.00417106590341
2014-07-11,0.001469841704,0.00150758300397
2014-07-14,0.00483186108334,0.0054082159521
2014-07-15,-0.00193396492782,-0.00332399046399
2014-07-16,0.00419228501402,-0.00043304874649
2014-07-17,-0.0119046058414,-0.0150442139534
2014-07-18,0.0102126091096,0.0104243830477
2014-07-21,-0.0023229465146,-0.00184892570643
2014-07-22,0.00500361095825,0.00317888902399
2014-07-23,0.00175290104464,0.00264373874891
2014-07-24,0.000488036458805,-0.000496074407532
2014-07-25,-0.00486094571949,-0.00179501645482
2014-07-28,0.000288113211924,-0.00439423213338
2014-07-29,-0.00453806841016,-0.00175144231287
2014-07-30,6.0910859931e-05,-0.00239236805732
2014-07-31,-0.0202019319802,-0.0160307821128
2014-08-01,-0.00286321647471,-1.56918092089e-05
2014-08-04,0.00716331454385,0.00107091808518
2014-08-05,-0.00973267904391,-0.00449191858072
2014-08-06,1.56382717567e-05,0.000833502839431
2014-08-07,-0.00557211547605,-0.00425169933541
2014-08-08,0.0114654228024,0.00905940131322
2014-08-11,0.00275562496105,0.00419517005313
2014-08-12,-0.00163798240239,-0.0019351207893
2014-08-13,0.00668476725501,0.00670616580016
2014-08-14,0.00433639826904,-7.42159412214e-05
2014-08-15,-6.13747476219e-05,0.000830628074364
2014-08-18,0.008495482893,0.00726693910371
2014-08-19,0.00498819050702,0.00162974286328
2014-08-20,0.00247474819157,0.00669707644917
2014-08-21,0.00294554710347,0.00184481246585
2014-08-22,-0.00199457506824,-0.00132530701247
2014-08-25,0.00477635409921,0.00700850749158
2014-08-26,0.00105052910224,0.000216196327143
2014-08-27,4.9985750322e-05,-0.00021068501771
2014-08-28,-0.00169133060373,-0.000245633863333
2014-08-29,0.0033149143879,0.00367726843529
2014-09-02,-0.000544214307476,6.44378715067e-05
2014-09-03,-0.000779444456149,0.000980055688189
2014-09-04,-0.00153559956037,-0.000857129667873
2014-09-05,0.00502324794336,0.00439639571485
2014-09-08,-0.00307784591667,-0.00243479320366
2014-09-09,-0.00656652170577,-0.00311814367967
2014-09-10,0.00363944360111,0.00361558169604
2014-09-11,0.000881516882239,-0.000332709319398
2014-09-12,-0.00598040543744,-0.00385081816367
2014-09-15,-0.000710403657569,-0.000416056944888
2014-09-16,0.007456507031,0.0070238613974
2014-09-17,0.00129480516917,0.00537636532345
2014-09-18,0.00487925709697,0.00777472461912
2014-09-19,-0.000477383541575,-0.000206886037621
2014-09-22,-0.0080456023556,-0.00626208934741
2014-09-23,-0.00579324981187,-0.00591441092846
2014-09-24,0.00780197660825,0.005077480887
2014-09-25,-0.0163009134704,-0.012602092046
2014-09-26,0.00853926145204,0.00485931437652
2014-09-29,-0.00255005097884,-0.00364361406465
2014-09-30,-0.0027898166629,-0.0013461922249
2014-10-01,-0.0133371061733,-0.012357239752
2014-10-02,5.14344867941e-06,-0.000904340283175
