Date,^GSPC,0,10,20,30,40
2014-11-04,-0.0028338532,0.0100555411,-0.0010063322,0.0048284079,-0.0024069594,-0.0040061655
2014-11-05,0.0056843107,0.0108612441,0.0007423935,-0.0055744187,-0.014085439,0.0118326461
2014-11-06,0.0037684038,0.0064003742,0.0066608312,0.0067727524,0.0097378725,0.002473847
2014-11-07,0.0003495251,0.0049220361,0.0029546628,0.0067282859,0.0017809058,0.0078894543
2014-11-10,0.0031153271,0.0077114496,0.0015634643,-0.0048498954,-0.0012252419,-0.0007167617
2014-11-11,0.0006964517,0.0003522849,0.0034864452,0.0045859832,0.0005309666,-0.0009770039
2014-11-12,-0.0007013627,0.0021307981,-0.0013017431,-0.0012231818,-0.0009462396,0.0041578133
2014-11-13,0.0005297044,-0.0004680566,-0.0059004445,-0.0084245037,-0.0042404244,0.004462637
2014-11-14,0.0002402412,-0.0005420828,-0.000227455,0.0020064423,0.0016120593,-0.0044064908
2014-11-17,0.0007350888,0.0015628226,0.0004463689,0.0032629652,0.0010811067,-0.0019288533
2014-11-18,0.0051208496,0.0002684267,-0.0002014311,0.0020815069,0.0011522658,-0.0004899213
2014-11-19,-0.0015022868,0.0016146572,0.0005733669,0.0055879303,0.0002145995,0.0011552004
2014-11-20,0.0019651639,0.0008350546,0.0031245146,0.0021687746,0.0049836459,0.0032589883
2014-11-21,0.0052232126,-0.0004215892,0.0069238292,0.0014574225,0.0013093888,-0.0015682941
2014-11-24,0.0028599298,0.0058377655,0.0004838035,-0.0030246549,0.0022533652,-6.38887286186E-05
2014-11-25,-0.0011506916,0.0044583566,0.0019351058,-0.0015171696,-0.0011082981,0.0036007557
2014-11-26,0.0028020526,0.0036530355,0.0006490145,0.006406249,-0.001959356,0.0056273248
2014-11-28,-0.0025456644,0.0063831811,-0.0131786987,-0.0108534824,-0.0049091959,0.0040727705
2014-12-01,-0.0068527897,-0.0042369412,-0.0107276812,-0.0095664766,-0.0378872082,-0.0097131701
2014-12-02,0.006364167,0.0041843271,-0.0006559715,0.0039485125,0.0051762434,0.0054797623
2014-12-03,0.0037576737,0.0039865719,0.0043204492,-0.0056283814,0.0007781242,-0.0064252093
2014-12-04,-0.0011625716,0.006959876,-0.0069770701,-0.0088644996,-0.0035024327,0.0032642148
2014-12-05,0.0016638314,0.0064336937,-0.0005596709,-0.0055693076,-0.0017339338,-0.0005064327
2014-12-08,-0.0072830219,0.003486752,-0.0113473386,-0.0203618202,-0.0015233888,-0.0034003975
2014-12-09,-0.0002378522,-0.0047938526,0.0012148889,-0.0026539885,0.0050439229,-0.0080737937
2014-12-10,-0.0164861208,-0.0078227632,-0.020408323,-0.0289142374,-0.0049091955,-0.0067041535
2014-12-11,0.0045254338,0.0024499325,0.0003281375,-0.0003995206,0.0009109499,0.0111619858
2014-12-12,-0.0163464658,-0.0140937697,-0.0140663739,-0.0115802381,-0.0094994828,-0.0097131701
2014-12-15,-0.0063627862,-0.0001926674,-0.0102984384,-0.0092717092,-0.0196815785,-0.0012726728
2014-12-16,-0.00852526,-0.0003402876,-0.0016392479,-0.0031713205,-0.0034298296,-0.0080605708
2014-12-17,0.0201480735,0.0106998971,0.0098897386,0.0424933955,0.016810935,0.0276590399
2014-12-18,0.0237313745,0.0113109108,0.0059361481,0.0067727515,0.0092714243,0.0171703957
2014-12-19,0.004559638,8.18008556962E-05,0.0078617614,0.0013728174,0.0090441704,0.0033090254
2014-12-22,0.0038032226,0.0094370516,-0.0073231496,-0.0080885105,-0.0039663953,0.007476042
2014-12-23,0.0017448387,0.0074445116,0.0078737633,0.0067727515,0.0031232424,0.0027523665
2014-12-24,-0.0001393062,-0.000499784,-0.0021664323,-0.0001169029,-0.0001544063,9.72785055637E-05
2014-12-26,0.0033041101,-0.0002866164,0.0064615742,0.0018098867,0.0022769379,0.0029919893
2014-12-29,0.000861403,0.001022568,0.0026243371,0.0030429238,0.0012837462,-0.0034048147
2014-12-30,-0.0049005927,-0.0003566034,-4.49763610959E-05,-0.0037157587,-0.0009476924,-0.0038897842
2014-12-31,-0.0103643839,-0.0126281083,-0.0093284789,-0.0086861756,-0.0038915041,-0.0097131701
2015-01-02,-0.0003400214,-0.0003183931,0.0059798658,0.006672794,0.0022439556,-0.0024531609
2015-01-05,-0.0184472135,-0.007247448,-0.0183498673,-0.0294360649,-0.0034418777,-0.0055766725
2015-01-06,-0.0089332548,-0.0021543037,-0.0044122925,-0.0070921681,-0.0028809153,-0.0059519047
2015-01-07,0.0115627358,0.0147292782,0.0065310979,0.0057008127,0.0038870387,0.0087534236
2015-01-08,0.0177301685,0.0106998971,0.0098897386,0.006672794,0.00867383,0.0183036439
2015-01-09,-0.0084393222,-0.0094352141,-0.0026777061,0.000129011,3.44980508089E-05,-0.0067170337
2015-01-12,-0.0081266169,-0.0082708225,-0.0131190494,-0.0172888711,-0.0047138245,-0.0077374531
2015-01-13,-0.0025818857,0.00167026,-0.0064421576,-0.0053898101,-0.0012024902,-0.0097131701
2015-01-14,-0.0058300286,-0.0048941243,-0.0133605171,-0.006777355,0.0014472697,-0.0084915357
2015-01-15,-0.0092909032,-0.0011516865,-0.0084301457,-0.0185341425,-0.0065706372,-0.0074327132
2015-01-16,0.0133348932,0.0106141791,0.0098897386,0.0263549555,0.015379536,0.0193205923
2015-01-20,0.0015487525,0.0020065801,0.0018216157,-0.0078324042,0.0012833406,-0.0011452436
2015-01-21,0.0047204649,-0.0012098365,0.0034794305,0.0400149636,0.0077788085,0.0020529563
2015-01-22,0.015154313,0.0106998971,0.0098897386,0.0067262715,0.0053593656,0.0115029747
2015-01-23,-0.0055066563,-0.0048983749,-0.0100966934,-0.0088017434,-0.0091915317,-0.0050633918
2015-01-26,0.0025651682,0.0033716182,0.0086039118,0.0066727945,0.0040431274,0.0092155086
2015-01-27,-0.0134782878,-0.0116466563,-0.0132555105,-0.0135033838,-0.0003400906,-0.0097131701
2015-01-28,-0.013587503,-0.0185415838,-0.016530985,-0.0240089465,-0.0049091959,-0.0086964937
2015-01-29,0.0094895171,5.20786270499E-05,-0.0074261408,-0.0039264667,0.000162221,0.0133639043
2015-01-30,-0.0130770991,-0.0173801892,-0.0118942652,-0.009644568,-0.0224041082,-0.0097131701
2015-02-02,0.0128791703,0.0097124809,0.0098897386,0.0067727515,0.0126378508,0.0163922198
2015-02-03,0.0143362382,0.0100864777,0.0041769384,0.0067727515,0.0099998452,0.0479735024
2015-02-04,-0.0041647063,0.005159941,-0.0089431126,-0.0024467479,-0.0024855931,-0.0097131701
2015-02-05,0.0102388108,0.0092627117,0.0098897386,0.0066727945,0.0047757579,0.0023727585
2015-02-06,-0.0034240277,-0.0053771548,-0.009576682,-0.0139249023,-0.0038171518,-0.0095048044
2015-02-09,-0.0042562396,-0.0024006413,0.0031301561,-0.0003608279,0.0006829062,-0.003666237
2015-02-10,0.0106189797,0.0078875758,0.0040278933,0.006672794,0.0004043779,0.0184439011
2015-02-11,-2.90342065519E-05,0.0076040523,-0.002083892,-0.0010923832,-0.0040041399,-0.0054499335
2015-02-12,0.009598295,0.0091525624,0.0098897386,0.0019745613,0.0181047916,0.0273614451
2015-02-13,0.0040664593,-0.0122438818,0.0052482146,0.0067472709,0.007120098,-0.0036132992
2015-02-17,0.0015962999,0.0024427306,0.0073502129,0.0062856628,0.0010017781,-0.0053346106
2015-02-18,-0.0003143585,0.0165931787,0.0021878672,0.006672794,0.0004413226,0.0134066259
