Date,^GSPC,0,10,20,30,40
2014-01-03,-0.0003330203,0.0015421771,-0.0026023723,-0.0016953368,0.0001649931,-0.0002179518
2014-01-06,-0.0025149269,-0.0015091598,-0.0058597559,-0.0037289113,-0.0020582676,-0.0021173675
2014-01-07,0.0060633452,0.0046031792,0.0027471762,0.0030486202,0.0049579106,0.0049987826
2014-01-08,-0.0002122317,-0.0023560822,-0.0024096332,0.0024838913,0.0025361106,0.0021870378
2014-01-09,0.0003482487,0.0036322903,0.0007029269,0.0008855229,0.0014828183,0.0013297964
2014-01-10,0.0023040304,-0.0013053901,0.0003291136,0.002836125,0.0039045662,0.0033602174
2014-01-13,-0.0126559665,-0.0111650378,-0.0133436164,-0.0159226172,-0.0127632972,-0.0131182931
2014-01-14,0.0107598763,0.0108754681,0.0097655356,0.0094332034,0.012582086,0.0100916382
2014-01-15,0.0051528891,0.0035917889,6.45322725177E-05,0.0011770511,0.0031230003,0.0029642005
2014-01-16,-0.0013480284,0.0009082668,0.0004788376,-0.0018155891,-0.0014521256,-0.0035243575
2014-01-17,-0.0039027806,-0.0021580365,-0.0045506237,-0.0043418203,-0.0039670859,-0.001318451
2014-01-21,0.0027699124,0.0006784014,0.0020179041,0.0026177131,0.0021831132,0.004893912
2014-01-22,0.0005746998,0.0005833097,-0.0017210785,0.003119126,0.0011020973,0.0004665125
2014-01-23,-0.0089293245,-0.0125612468,-0.0133436145,-0.0068767685,-0.0073591135,-0.0087541547
2014-01-24,-0.0210964215,-0.0170356408,-0.0133436145,-0.0151671451,-0.0159049779,-0.0166787058
2014-01-27,-0.0048882216,-0.000888491,-0.0063215066,-0.0060839858,-0.0032577291,-0.0047027953
2014-01-28,0.0061218754,0.0084378701,0.0076806545,0.0072530359,0.011336267,0.008013906
2014-01-29,-0.010261704,-0.0090355501,-0.011047855,-0.0119497441,-0.0115617402,-0.0127071217
2014-01-30,0.0112040442,0.0108635072,0.0086213741,0.0067794528,0.0142558292,0.0136355888
2014-01-31,-0.0064862899,-0.0087898597,-0.0092705777,-0.0053167921,-0.0047385264,-0.0053052455
2014-02-03,-0.0230966046,-0.019965969,-0.0133436145,-0.0225438364,-0.0218651406,-0.0207479429
2014-02-04,0.0076120434,0.0051494446,0.0044775493,0.0095146671,0.0076849088,0.0057885107
2014-02-05,-0.0020302821,0.002031453,-0.0009372262,-0.0011680312,0.0024030954,0.0014300812
2014-02-06,0.0123630544,0.0008079484,0.0013954118,0.0057254285,0.0092972405,0.0079711694
2014-02-07,0.0132141936,0.0192343574,0.0149331335,0.0154156387,0.0167127512,0.0148559008
2014-02-10,0.0015680046,0.0042203162,0.0048079044,0.0052619465,0.0045358092,0.0024720114
2014-02-11,0.0110013758,0.0144856097,0.0135737509,0.0118601695,0.0130068846,0.0115460511
2014-02-12,-0.0002692985,-0.0020282567,-0.0060844989,-0.0028443392,-0.0015691612,-0.0010861121
2014-02-13,0.0057932118,0.0032918379,0.0029980112,0.0036684144,0.0041779354,0.0028059501
2014-02-14,0.0047976895,0.0060403403,0.0029715002,0.0036876397,0.0051749125,0.0021553282
