Date,^GSPC,^^GSPC,0,10,20,30,40
2016-08-11,0.0047234152,0.0047234152,0.0029303972,0.0051944647,0.0056017516,0.0094441436,0.0079268692
2016-08-12,-0.0007963633,-0.0007963633,0.0012376532,-0.0007394403,-0.0001150472,0.0035386467,0.0014808448
2016-08-15,0.0027890161,0.0027890161,0.0010085534,0.0051023252,0.0011043577,-0.0026930454,0.0024656495
2016-08-16,-0.0054941422,-0.0054941422,-0.004551705,-0.0089482749,-0.007464637,-0.0119578447,-0.0073061921
2016-08-17,0.0018668463,0.0018668463,0.0061296765,0.0016796933,0.0011044191,0.0079910588,0.0033367518
2016-08-18,0.0021972018,0.0021972018,0.000481233,0.0050086286,0.0043350896,0.0069419923,0.0082927747
2016-08-19,-0.0014413099,-0.0014413099,-6.62468373775E-05,-0.00550339,-0.0025739628,-0.0013946227,-0.0021592258
2016-08-22,-0.0005634816,-0.0005634816,0.0044034254,0.0026830286,0.0008579744,-0.0041076099,-0.0004807375
2016-08-23,0.0019498668,0.0019498668,-4.44501638412E-05,0.0016569681,0.004549142,0.0095088743,0.0074764779
2016-08-24,-0.0052540553,-0.0052540553,0.0004394781,-0.0089482749,-0.0069483533,-0.0041076099,-0.0081023481
2016-08-25,-0.0013661601,-0.0013661601,0.0054671708,0.0023336653,0.001849425,0.001498301,0.0015273262
2016-08-26,-0.0015800644,-0.0015800644,-0.0034709647,-0.0041523082,-0.0025720168,-0.0038560829,-0.0021432033
2016-08-29,0.0052144285,0.0052144285,0.0092851873,0.0051589003,0.006421254,0.0075753503,0.0059193689
2016-08-30,-0.0019555916,-0.0019555916,-0.0015439987,-0.0089482749,-0.0042993254,-0.0025089427,-0.0034894282
2016-08-31,-0.0023786911,-0.0023786911,0.0001554862,-0.0038687666,-0.0036897585,-0.0030451706,-0.0036735511
2016-09-01,-4.13855045771E-05,-4.13855045771E-05,0.0051757954,0.0029293988,0.0034469562,0.0031552655,0.0032504573
2016-09-02,0.0041922416,0.0041922416,0.0068055466,0.0044757463,0.0053451546,0.0074698827,0.0039904714
2016-09-06,0.0029772424,0.0029772424,0.0011026543,0.0049770679,0.0029583285,0.0056909197,0.0027671615
2016-09-07,-0.0001463958,-0.0001463958,-0.0037490577,-0.0088172015,-0.0027097012,0.0005637393,-0.000657727
2016-09-08,-0.0022254881,-0.0022254881,-0.0030793063,-0.0089482749,-0.0010204595,0.0003985506,0.0023204843
2016-09-09,-0.0248277423,-0.0248277423,0.0023555364,-0.0089482777,-0.0101009971,-0.0204521306,-0.0219233334
2016-09-12,0.014570387,0.014570387,0.0200030282,0.0149692306,0.0180769861,0.0178167745,0.017413415
2016-09-13,-0.014941748,-0.014941748,-0.0100922137,-0.0089482749,-0.0101009971,-0.0051678894,-0.0182386525
2016-09-14,-0.0005878494,-0.0005878494,-0.0013802126,-0.00651797,-0.0047841421,-0.0044287699,-0.001605609
2016-09-15,0.0100585163,0.0100585163,0.007936772,0.006029278,0.0069307806,0.0074270288,0.0097220996
2016-09-16,-0.003779428,-0.003779428,-0.003433954,-0.0074429642,-0.0004468895,-0.0029798748,0.0001615696
2016-09-19,-1.86032703473E-05,-1.86032703473E-05,0.0060874466,-0.0002697427,0.0012574531,0.0003271606,0.0019221818
2016-09-20,0.0002990937,0.0002990937,0.0073046312,0.0013120137,0.0010497682,-0.0016728227,-0.0015438152
2016-09-21,0.0108580001,0.0108580001,0.011659842,0.009916666,0.0101403398,0.0130807161,0.0087091057
2016-09-22,0.0064787522,0.0064787522,0.00924455,0.006016341,0.0087474519,0.0101374872,0.0105812913
2016-09-23,-0.0057532933,-0.0057532933,-0.0083900802,-0.0089482749,-0.0085488688,-0.0013534478,-0.0052262042
2016-09-26,-0.0086248498,-0.0086248498,-0.0009060912,-0.0063289274,-0.0039566746,-0.0041076099,-0.0068257367
2016-09-27,0.0064234952,0.0064234952,0.0061822869,-0.0019309516,0.0061717974,0.004600246,0.0053304452
2016-09-28,0.0052825764,0.0052825764,0.0024193507,0.0063313618,0.0034489008,0.0057903207,0.0075041177
2016-09-29,-0.0093651276,-0.0093651276,-0.0055996105,-0.0089482749,-0.0069143362,-0.0041076103,-0.0068404283
2016-09-30,0.0079363927,0.0079363927,0.0121570677,0.0071212621,0.0091152852,0.006709375,0.0088496404
2016-10-03,-0.0032660235,-0.0032660235,-0.0054717734,-0.0089482749,-0.0075225644,-0.0046727634,-0.006024139
2016-10-04,-0.0049678818,-0.0049678818,-0.0079413764,-0.0089482749,-0.0085342089,-0.0041076099,-0.009388377
2016-10-05,0.0042874861,0.0042874861,-0.0004028138,0.0041968198,0.0029955748,0.005202482,0.0059573492
2016-10-06,0.0004814443,0.0004814443,0.0048069432,-0.004566201,-0.0008406136,0.0016328692,0.000236921
2016-10-07,-0.0032587878,-0.0032587878,0.0055184308,-0.0009795567,0.0008278498,-0.0031493162,0.0001274347
2016-10-10,0.0045953304,0.0045953304,0.0007445272,0.0025281245,0.0011083279,0.0074729254,0.005285304
2016-10-11,-0.0125245779,-0.0125245779,-0.0071013309,-0.0089482749,-0.0101009971,-0.0141086821,-0.009388377
2016-10-12,0.0011459326,0.0011459326,0.0090331789,0.0054548047,0.0040049003,0.0050840559,0.0015375242
2016-10-13,-0.0031040765,-0.0031040765,-0.003155794,-0.0007569147,-0.002648572,-0.0057939729,-0.0020046262
2016-10-14,0.0002015839,0.0002015839,0.006332444,0.0010170974,0.0023227641,-0.0004482616,0.0003207112
2016-10-17,-0.0030426179,-0.0030426179,-0.0008608513,-0.001886351,-0.0014708918,-0.0027882543,-0.0019541956
2016-10-18,0.0061415058,0.0061415058,-0.0002453104,0.00755852,0.0038379114,0.0077631553,0.0066048587
2016-10-19,0.002189572,0.002189572,0.0046162177,0.0018276479,0.0045379177,0.0022969414,0.0034723077
2016-10-20,-0.0013766711,-0.0013766711,-0.0066325329,-0.0089482749,-0.0055246423,0.0008835546,-0.0007853685
2016-10-21,-8.41452423144E-05,-8.41452423144E-05,-0.0020224117,-0.0089482749,-0.0052340622,-0.0026226784,-0.0073182806
2016-10-24,0.0047385946,0.0047385946,0.0047428869,0.0011910126,0.0016046669,0.0007854206,0.0021621482
2016-10-25,-0.0038049575,-0.0038049575,-0.0094680339,-0.0010939259,-0.0030477424,0.0014321832,0.0007337173
2016-10-26,-0.0017419277,-0.0017419277,0.0097522009,0.0033379365,0.007981346,0.0041009658,0.004600944
2016-10-27,-0.0029911961,-0.0029911961,-0.0050111488,-0.0089482749,-0.0095856013,-0.0084217712,-0.0075795725
2016-10-28,-0.0031131402,-0.0031131402,0.0048183985,0.0054322835,0.0059315348,0.00672101,0.0048857275
2016-10-31,-0.000122284,-0.000122284,0.004953349,0.0031926036,0.001724788,0.0047489707,0.0017696889
2016-11-01,-0.0068100188,-0.0068100188,-0.007242769,-0.0089482749,-0.0093453079,-0.0041076099,-0.009388377
2016-11-02,-0.0065468848,-0.0065468848,0.001040671,-0.0089482749,-0.004973162,-0.0041076099,-0.009388377
2016-11-03,-0.0044332129,-0.0044332129,-0.0005746745,-0.0153291542,-0.0089903502,-0.0041076099,-0.0090084365
2016-11-04,-0.00166752,-0.00166752,0.000337081,-0.0032834508,-0.0022991258,-0.0038290385,-0.0019353409
2016-11-07,0.0219801998,0.0219801998,0.0177771114,0.0149492463,0.0184492879,0.0228495859,0.0203486644
2016-11-08,0.0037648784,0.0037648784,0.0110788103,0.0072560078,0.0088169621,0.0084670726,0.0078422343
2016-11-09,0.0110161198,0.0110161198,0.0045541059,0.0127135022,0.0029345881,0.0126186348,0.0095185703
2016-11-10,0.0019488454,0.0019488454,0.0015913844,-0.0089482749,-0.0082189776,-0.0041076099,-0.0036821011
2016-11-11,-0.0013989282,-0.0013989282,0.0050512124,-0.0013175244,0.0007717581,0.0046750982,0.0006829742
2016-11-14,-0.0001155095,-0.0001155095,-0.0004338566,0.0017801803,0.0004300736,0.0060491082,0.00784807
2016-11-15,0.0074529553,0.0074529553,0.0026488733,-0.0089482749,0.0031980872,0.0049287896,0.0064545022
2016-11-16,-0.0015835169,-0.0015835169,-0.0007105749,-0.0089482749,-0.0045178798,-0.0041076099,-0.004008275
2016-11-17,0.0046654695,0.0046654695,0.0079840235,-5.73117285967E-05,0.0016605305,0.0056667714,0.0027370937
2016-11-18,-0.0023896514,-0.0023896514,0.0035958048,-0.0003243554,-0.0024411385,-0.0008112495,-0.0030312566
2016-11-21,0.0074337024,0.0074337024,0.0043009799,0.0113107832,0.0068592886,0.0038885972,0.0094047049
2016-11-22,0.0021630908,0.0021630908,0.0043910109,0.002219649,0.0016698577,-0.0002558215,0.0012483839
2016-11-23,0.0008076985,0.0008076985,-1.74716114998E-06,0.0054043783,0.0004732693,0.0035607852,0.0030595763
2016-11-25,0.0039067456,0.0039067456,0.0059866291,0.0036418336,0.0036490224,0.0039897901,0.0027698306
2016-11-28,-0.0052683893,-0.0052683893,-0.0017644335,-0.0012059743,-0.0040696701,-0.0059404355,-0.0031025228
2016-11-29,0.0013344022,0.0013344022,0.0033155587,-0.0089482749,-0.0030566715,-0.0060316985,-0.0015265783
2016-11-30,-0.0026569303,-0.0026569303,0.0021250844,-0.0065229237,0.0001395987,0.0019195406,0.0077503743
2016-12-01,-0.0035217232,-0.0035217232,-0.0030900352,-0.0066393623,-0.0058582542,-0.0041076099,-0.0066644717
2016-12-02,0.0003969277,0.0003969277,0.0015666969,0.0011460958,0.0208464041,-0.0041076117,0.03753433
2016-12-05,0.005804427,0.005804427,0.0045607574,0.0044767987,0.0050502354,0.0022022203,0.0060187969
2016-12-06,0.0034050842,0.0034050842,0.007535832,0.0082842382,0.0073561529,0.0082839001,0.0085887844
2016-12-07,0.0130773591,0.0130773591,0.0131950006,0.0010184227,0.0110829743,0.0107757244,0.0095638344
2016-12-08,0.0021570147,0.0021570147,-0.0014768485,-0.0040259482,-0.0020259386,-0.0003827233,0.0027221451
2016-12-09,0.0059214186,0.0059214186,0.004235385,0.0043832799,0.0027332092,0.0034048115,0.0038046381
2016-12-12,-0.0011380821,-0.0011380821,0.0040622558,-0.0015616901,0.000910325,0.0033923304,-0.0006811498
