Date,^GSPC,0,10,20,30,40
2016-01-05,0.0020102043,0.0082557597,0.0106973239,0.0113376385,0.0089460381,0.0062312864
2016-01-06,-0.0132021629,-0.0078786987,-0.0117141204,-0.0157334544,-0.0163788436,-0.0173052305
2016-01-07,-0.0239858165,-0.0095130274,-0.0169548398,-0.0180282208,-0.0194789986,-0.0190939044
2016-01-08,-0.0108975377,-0.008457384,-0.0110311969,-0.012447862,-0.0136406834,-0.0139831087
2016-01-11,0.0008529085,-0.0024239866,-0.00940343,-0.0096447519,-0.0071475735,-0.0081908914
2016-01-12,0.0077725142,0.0084293195,0.0048943535,0.0030696562,0.003799522,0.0038156777
2016-01-13,-0.0252823754,-0.0160125077,-0.0231894004,-0.0289484683,-0.026771185,-0.026849576
2016-01-14,0.0165580612,0.011589164,0.0139092576,0.0181650346,0.0138228799,0.0152838037
2016-01-15,-0.0218357728,-0.0164674755,-0.0152807697,-0.0179963648,-0.0202800892,-0.0216446444
2016-01-19,0.0005316802,0.004723813,-0.0001003982,-0.0012961827,-0.0004953271,0.0004542779
2016-01-20,-0.011762766,-0.0149498116,-0.0128145999,-0.0148695628,-0.0112833212,-0.0108776625
2016-01-21,0.0051819885,0.001772511,0.0068744977,0.0049530795,0.0047829099,0.005428376
2016-01-22,0.0200807268,0.0163998658,0.0131387347,0.0188689971,0.0182004307,0.0196811058
2016-01-25,-0.015761545,-0.0123242781,-0.0155509477,-0.01705916,-0.0166356185,-0.0169975754
2016-01-26,0.0140452379,0.0075608774,0.0118085818,0.0143537819,0.0145461154,0.0138155374
2016-01-27,-0.0109229225,-0.0061262497,-0.0057654261,-0.0057573491,-0.0066145528,-0.0082206256
2016-01-28,0.0055133506,0.0074960186,0.0033297707,0.0036418152,-0.0071244171,-0.0017086644
2016-01-29,0.0244586511,0.0262902208,0.0273938277,0.0268294354,0.0274858781,0.0273451922
2016-02-01,-0.0004433347,-0.0017953727,-0.0001905005,0.0010377355,0.001817807,0.0006459461
2016-02-02,-0.0189209689,-0.0101793817,-0.0141338852,-0.0129282098,-0.0168644988,-0.018458779
2016-02-03,0.00497962,0.0091007509,0.0125650892,0.0097636996,0.0098931081,0.0106042004
2016-02-04,0.0015255684,0.0063418998,0.0079132289,0.0054583578,0.0021515548,0.001954318
2016-02-05,-0.0186541581,-0.0016743524,-0.0074555388,-0.0143390416,-0.0148907259,-0.0154655644
2016-02-08,-0.0142550582,-0.0040545636,-0.0161338809,-0.0238810693,-0.0205614975,-0.0201593773
2016-02-09,-0.0006638404,0.0076212099,0.0033397443,0.0046884355,0.0036158128,0.0014655991
