Date,^GSPC,0,10,20,30,40
2014-01-03,-0.0003330203,0.0014667038,-0.0006586196,-0.000737209,0.0005433105,0.0008873922
2014-01-06,-0.0025149269,-0.0032419686,-0.0056005133,-0.0052981237,-0.0035870268,-0.0037373275
2014-01-07,0.0060633452,0.0029577004,0.0038862183,0.0042259956,0.0047035512,0.0045521878
2014-01-08,-0.0002122317,-0.0024652695,0.0006548293,0.0008087439,0.0019155498,0.0008026231
2014-01-09,0.0003482487,0.0044329726,0.0032302567,0.0028317363,0.0031691469,0.0021085011
2014-01-10,0.0023040304,-0.0027627304,0.0003142552,0.0022258694,0.0034996479,0.0029626881
2014-01-13,-0.0126559665,-0.0125666162,-0.0119179797,-0.0136865642,-0.013012023,-0.011505332
2014-01-14,0.0107598763,0.0104012772,0.011297424,0.0104823378,0.0121225904,0.0118270043
2014-01-15,0.0051528891,0.0015762716,0.0006152731,0.001381089,0.0018233369,0.001546629
2014-01-16,-0.0013480284,0.0002016514,0.0012467914,-0.0054807721,-0.0043821161,-0.0036769902
2014-01-17,-0.0039027806,-0.0024383147,-0.0029766408,-0.0041626561,-0.0037221696,-0.0019451926
2014-01-21,0.0027699124,-0.0006897864,0.0017522938,0.0021570441,0.0026440739,0.0029766962
2014-01-22,0.0005746998,-8.85228915741E-05,0.0008391606,0.0010730767,0.0010676228,0.0004539082
2014-01-23,-0.0089293245,-0.0126233169,-0.0081463179,-0.0081000639,-0.0075841917,-0.0080657675
2014-01-24,-0.0210964215,-0.0194742368,-0.0193631101,-0.0187253572,-0.0185127799,-0.0182853955
2014-01-27,-0.0048882216,-0.0018327445,-0.002367855,-0.0029112894,-0.0032257612,-0.0031350926
2014-01-28,0.0061218754,0.0069800063,0.0091559811,0.0096776365,0.0106173424,0.0095419115
2014-01-29,-0.010261704,-0.0098538071,-0.0098706235,-0.0100753122,-0.0112587914,-0.0112251887
2014-01-30,0.0112040442,0.0097089407,0.0112261225,0.0111727912,0.0149449711,0.0164642563
2014-01-31,-0.0064862899,-0.0091527407,-0.0071779425,-0.006168209,-0.0057056483,-0.0062182757
2014-02-03,-0.0230966046,-0.0221870415,-0.020973169,-0.0220797058,-0.0226896295,-0.0226710948
2014-02-04,0.0076120434,0.0049334403,0.0059681493,0.0063192966,0.006482785,0.0057302889
2014-02-05,-0.0020302821,0.0007428615,-0.0001139986,-3.09554999735E-05,0.0013417898,0.0014953628
2014-02-06,0.0123630544,0.0011808039,0.0033776277,0.0063784176,0.0072210831,0.0076958203
2014-02-07,0.0132141936,0.0228324598,0.0211963777,0.0214319778,0.0194088215,0.0183647129
2014-02-10,0.0015680046,0.0021544185,0.0041902995,0.004034412,0.0026934884,0.0028972711
2014-02-11,0.0110013758,0.0131174483,0.0144284509,0.0127374499,0.0107258187,0.0112077136
2014-02-12,-0.0002692985,-0.0015899447,-0.0025940258,-0.0021048494,-0.0015328528,-0.0003568771
2014-02-13,0.0057932118,0.0038697073,0.0049226574,0.0057999349,0.0043273645,0.0041426795
2014-02-14,0.0047976895,0.0054976776,0.004313925,0.004660544,0.0045658367,0.0040977847
2014-02-18,0.0011578035,-0.002442876,0.0022569495,0.003303729,0.0029373225,0.0021595865
2014-02-19,-0.0065458619,-0.0058128203,-0.0052969554,-0.0065405488,-0.0068145762,-0.0068139437
2014-02-20,0.0060133417,0.0061105935,0.006726507,0.0065794721,0.0075425198,0.0085468455
2014-02-21,-0.0019205665,-0.000919545,-0.0014653755,-0.0008407169,0.0003822135,-0.0002430281
2014-02-24,0.0061674554,0.0033256311,0.0040463631,0.0036916455,0.0046802893,0.0058517382
2014-02-25,-0.0013485906,-0.0022476349,-0.0019957921,-0.0007239049,-0.0002575679,0.0001635823
2014-02-26,2.16997082534E-05,-0.00382671,-0.0062405389,-0.0027501683,-0.0022685671,-0.0007277798
2014-02-27,0.0049358815,0.0043109205,0.0057763797,0.0042097431,0.0042609996,0.0045010732
2014-02-28,0.0027788242,0.0086764731,0.0050022091,0.0070714961,0.0063940504,0.0061487078
2014-03-03,-0.0074058664,-0.0080088248,-0.0067227691,-0.0063385978,-0.0073911816,-0.0070664437
2014-03-04,0.0151523228,0.0160562579,0.0160080828,0.0159977887,0.0164791708,0.0155307096
2014-03-05,-5.33524369706E-05,-0.0001177515,0.0002664182,-0.0005791819,-0.0018050055,-0.0020633868
2014-03-06,0.0017169331,0.0038930776,0.0010516798,0.0012564272,2.39606106392E-05,-0.0007786737
2014-03-07,0.0005379447,0.0018162704,-0.00107038,-0.0018211052,-0.0010324877,-0.0007551078
2014-03-10,-0.0004633536,0.0015705706,-0.0005757737,0.0002895599,0.0009189584,0.0014232041
2014-03-11,-0.0050950969,-0.0009212964,-0.0021552803,-0.0029457621,-0.0031692326,-0.0031124077
2014-03-12,0.0003051242,-0.0054634828,-0.0032755876,-0.0017383523,-0.001396679,-0.0005225349
2014-03-13,-0.0117700915,-0.0020399024,-0.0035961662,-0.0053522078,-0.0078692016,-0.0074247117
2014-03-14,-0.0028257665,-0.002370661,-0.0005864138,-0.0001725535,-0.0002734146,-0.0005875513
2014-03-17,0.0095677176,0.0121531458,0.0107384855,0.0115605091,0.0105139863,0.0104711468
2014-03-18,0.0071936823,0.0028506874,0.0043638703,0.0046111527,0.0059231486,0.0064212271
2014-03-19,-0.0061505248,-0.0082098718,-0.003018468,-0.0040751718,-0.0051301157,-0.0056420067
