Date,^STI,0,5,10
2014-09-23,0.0004609851,0.0038560173,0.003866531,0.0013869181
2014-09-24,-0.0016022182,0.0029102173,0.0012856759,-0.0017986409
2014-09-25,-0.0005528932,-0.0023149382,-0.00045605,-0.0018157624
2014-09-26,0.0003706316,0.0021880027,0.0017264988,9.4335526228E-05
2014-09-29,-0.000756614,0.0009765346,0.0016703401,-0.0008508153
2014-09-30,-0.0039534233,-0.0018958561,-0.0027542692,-0.0036795158
2014-10-01,-0.0038679854,-0.0005788375,-0.0014781244,-0.0025665797
2014-10-02,-0.0108983726,-0.006239146,-0.0069141164,-0.010585472
2014-10-03,0.0075687552,0.006446084,0.0058653243,0.00759238
2014-10-07,-0.0028473692,-0.0041143466,-0.0026608668,-0.0035817996
2014-10-08,-0.0053410204,-0.0021437742,-0.0024366379,-0.0054878816
2014-10-09,0.0100340774,0.0090373727,0.0091551878,0.0092453361
2014-10-10,-0.01091457,-0.0088238381,-0.0087223612,-0.0099176019
2014-10-13,-0.0067601089,-0.0046280976,-0.0042854454,-0.0068702959
2014-10-14,-0.0024231825,-0.0027237888,-0.0016773678,-0.0029414967
2014-10-15,0.0013514746,0.0027949102,0.002068527,0.0005536228
2014-10-16,-0.0140126646,-0.0097697303,-0.0113722999,-0.0128822997
2014-10-17,0.0042771807,0.0019608885,0.0032970831,0.0035772547
2014-10-20,0.0041961096,0.0053875372,0.0053270794,0.0034911223
2014-10-21,0.0067953439,0.0087168254,0.0081113912,0.0058676787
2014-10-23,0.0104858087,0.0108126914,0.0098712631,0.0101806559
2014-10-24,-0.0043195122,-0.0034033228,-0.0033911951,-0.0058201198
2014-10-27,0.0011041234,-0.0010482185,-0.0004847478,-0.0016953461
2014-10-28,-0.004492317,-0.0019323621,-0.0018142276,-0.001984518
2014-10-29,0.0038473455,0.0052586133,0.0058715902,0.0049616285
2014-10-30,0.0031834925,0.0046044346,0.0039640144,0.00172076
2014-10-31,0.0122732039,0.0117622633,0.0115276016,0.0114456676
2014-11-03,0.0050540429,0.0077178711,0.0076637343,0.00360002
2014-11-04,-0.0028208909,0.0005630814,-0.0006206259,-0.0019864179
2014-11-05,0.0018175895,0.0018602666,0.0029950701,0.0012598298
2014-11-06,0.0010397271,0.0035439543,0.0037481226,0.0021360628
2014-11-07,-0.0013896383,-0.0018952824,-0.0007955693,-0.0040044989
2014-11-10,0.0044357875,0.0071626985,0.006304089,0.0051617995
2014-11-11,-0.0026846359,-0.0058949105,-0.0038724057,-0.0034842119
2014-11-12,-0.0025669481,-0.0005142987,-0.0002846327,-0.0019583926
2014-11-13,0.0064414036,0.0083947871,0.0055852085,0.0053847693
2014-11-14,0.0032444188,0.0048571201,0.0047500879,0.0023328289
2014-11-17,-0.0081764873,-0.0075220633,-0.009184761,-0.0091091264
2014-11-18,0.0075912331,0.0086165546,0.0079015829,0.0092801899
2014-11-19,0.0062663172,0.0063154092,0.005580876,0.0040678941
2014-11-20,-0.005702122,-0.0053033028,-0.0061754379,-0.0055595953
2014-11-21,0.0089237422,0.0100105135,0.0101909041,0.0089785755
2014-11-24,-0.0014328888,-0.002620399,-0.0016265437,-0.0033543147
2014-11-25,0.0013342153,0.003858529,0.002613131,0.0010206029
2014-11-26,0.0013951208,0.0012670085,0.0019462593,0.0012277924
2014-11-27,-0.0026006427,-0.0020946618,-0.0018413085,-0.002799578
2014-11-28,0.0028514093,0.003655632,0.0007241834,0.0018584765
2014-12-01,-0.0134795203,-0.0092482902,-0.0122740641,-0.0143613871
2014-12-02,0.0050332864,0.0029748529,0.0053928308,0.0038221031
2014-12-03,-0.005714173,-0.0054388698,-0.0082418807,-0.0075884629
2014-12-04,0.0004328479,0.0018758029,0.0038340874,0.0003010742
2014-12-05,0.005904137,0.006763095,0.0072211921,0.0047064871
2014-12-08,-0.0080184311,-0.0043175071,-0.0054517295,-0.0081135463
2014-12-09,0.0066488801,0.0097799031,0.0089731663,0.0063206777
2014-12-10,0.0017966557,0.0062182695,0.0058600642,0.0038943999
2014-12-11,-0.002140146,0.0006558597,0.0009764172,-0.0025756881
2014-12-12,0.0016348253,0.0019999538,0.0011884347,0.0001004674
2014-12-15,-0.0090628506,-0.0061749872,-0.0056157149,-0.0086104013
2014-12-16,-0.0242897214,-0.0243073795,-0.0253106132,-0.0196139049
2014-12-17,0.0037687995,0.0028519016,0.0053140447,0.0024034753
2014-12-18,0.0050750308,0.0040639788,0.0041098036,0.0038182996
2014-12-19,0.0110009196,0.0108746765,0.0110655837,0.0117688924
2014-12-22,0.0155604107,0.0133023206,0.014765095,0.0130889155
2014-12-23,0.0004652378,0.0040831044,0.0019203387,0.0008205138
2014-12-29,0.0105012551,0.0127263069,0.0119761825,0.0101121478
2014-12-30,-0.0004692251,-2.88859009743E-05,-5.89117407799E-05,-0.0004200265
2014-12-31,-0.0002852973,-0.000559153,-0.0003008023,-0.0002651401
2015-01-02,0.0016153198,-0.000196645,0.0015046448,-0.0006462522
2015-01-05,-0.0126321666,-0.0116368942,-0.0128710587,-0.0138957296
2015-01-06,-0.0140179197,-0.0133516211,-0.0133468248,-0.0144684482
2015-01-07,0.0049876647,0.0055101421,0.0051227622,0.0020352639
2015-01-08,0.0140742022,0.0143749602,0.0129500218,0.0110435449
2015-01-09,-0.0019959956,-0.0057374574,-0.0047782995,-0.004510697
2015-01-12,0.0019301618,0.0028951634,0.0022780448,0.0017317012
2015-01-13,-0.0011426408,-0.0013801791,-0.0036183689,-0.0016480088
2015-01-14,-0.0044726763,-0.0045064874,-0.0057264641,-0.004630629
2015-01-15,0.0038050086,0.005925185,0.003698647,0.004682377
2015-01-16,-0.0114949804,-0.0058043543,-0.0069985855,-0.0106192026
2015-01-19,0.0021245817,-0.0014643688,-0.0001836754,-0.0013135448
2015-01-20,0.0079257201,0.012423574,0.0099989586,0.008200489
2015-01-21,0.0061120029,0.0045495583,0.0031361841,0.0031185038
2015-01-22,0.0047080136,0.0043770093,0.0054264441,0.0047228821
2015-01-23,0.0121532716,0.0097248498,0.0094239898,0.0098638535
2015-01-26,-0.0038120287,-0.0049681943,-0.006894365,-0.0070572309
2015-01-27,0.0040171816,-0.0011965837,0.0005049165,0.00501021
2015-01-28,0.0020347233,0.0074363444,0.0057628863,4.867836833E-05
2015-01-29,-2.92044692234E-05,-0.0018872004,-0.0012426097,-0.000538148
2015-01-30,-0.0081789224,-0.0069871638,-0.0053841267,-0.0067250654
2015-02-02,0.0094358058,0.0066062901,0.0071711056,0.0058439486
2015-02-03,-0.0044881491,-0.0042940155,-0.0037289504,-0.0045042522
2015-02-04,0.0027983087,0.0050771181,0.0065128729,0.0029761493
2015-02-05,-0.0032209137,-0.002582252,-0.0037656501,-0.0038666669
2015-02-06,0.0072478369,0.0054451283,0.0079770386,0.0056732856
2015-02-09,-0.0038952733,-0.000214491,-0.0017919298,-0.003091637
2015-02-10,0.0047342046,0.0027049314,0.0021688864,0.0040956438
2015-02-11,0.0030034514,0.0041428246,0.003960561,0.0008187406
2015-02-12,-0.0074012891,-0.0083968379,-0.007829044,-0.0083757993
2015-02-13,0.0020597955,0.0001235586,0.0012602042,-9.2476606369E-05
2015-02-16,0.0002743,0.0039967857,0.0027035363,0.0006672628
2015-02-17,-0.003288001,-0.0017678551,-0.0013330244,-0.0033782087
2015-02-18,0.0057651181,0.0071964022,0.0048206188,0.00519697
2015-02-23,-0.0041884112,-0.0026238486,-0.0024162661,-0.0039340444
2015-02-24,0.0047558835,0.0070897108,0.0037826337,0.0042269491
2015-02-25,0.0009362504,0.003525855,0.0032291859,0.0004541948
2015-02-26,-0.0042668259,-0.004724307,-0.0031234454,-0.0054685865
2015-02-27,-0.0068296321,-0.0036722254,-0.0057506338,-0.0066350531
2015-03-02,0.0003025779,-0.0038905498,-0.003965158,-0.0032774322
2015-03-03,0.0053384873,0.0017619655,0.0035094507,0.0036209673
2015-03-04,-0.001924664,9.25101339817E-05,0.0012018885,-0.0011376254
2015-03-05,-0.0059493947,-0.0032744464,-0.0037918538,-0.0062630977
2015-03-06,0.0065289262,0.0038605481,0.0054416582,0.0046482831
2015-03-09,-0.0037935519,-0.0051553734,-0.0044112913,-0.0035715848
2015-03-10,-0.0018551279,-0.0004853513,-0.0021061338,-0.0038905386
2015-03-11,-0.0058050501,-0.0036838129,-0.0044983122,-0.0068354998
2015-03-12,-0.0014780362,-0.0012398846,-0.0006890856,-0.0031638965
2015-03-13,-0.0032154074,0.0004929621,0.0011073966,-0.001812458
2015-03-16,0.0039383915,0.0033314917,0.0037592947,0.0025469251
2015-03-17,-0.0018055436,0.0002439432,-0.001148127,-0.0001215823
2015-03-18,-0.0024362212,-0.0038285758,-0.0043417718,-0.0031244941
2015-03-19,0.0072348383,0.0115266889,0.0069415011,0.0077532455
2015-03-20,0.0077310506,0.0059223194,0.007100638,0.0062436014
2015-03-23,-0.0006771812,0.0033606673,0.0026648268,0.0006977394
2015-03-24,0.0009174698,0.0029420108,0.0024770238,0.0011137202
2015-03-25,0.0016861169,0.0027943421,0.003220018,0.000960201
2015-03-26,0.0036697701,0.0045382222,0.0058578327,0.0038843155
2015-03-27,0.0053795083,0.004678987,0.0065020733,0.0046644583
2015-03-30,0.0012050103,0.0001563039,-0.000359552,-0.0021815747
2015-03-31,-0.0021010633,-0.0001810882,-0.0010604877,-0.0022288933
2015-04-01,0.000002904,0.0003705621,0.0003284607,-0.0005383566
2015-04-02,0.0019505018,0.0034612883,0.0039950423,0.0035843886
2015-04-06,-0.000243269,0.0030696839,0.0037082471,0.0006908625
2015-04-07,0.0036742543,0.0025431458,0.0039884411,0.0035363473
2015-04-08,-0.0014265007,0.0025930107,0.0009011403,-0.0004187375
2015-04-09,-0.0001097772,-0.001881849,-0.0020491332,-0.0015017986
2015-04-10,0.0034848994,-0.0008363966,0.0008632187,0.001218576
2015-04-13,0.0034527582,0.0017573517,0.0020475611,0.0013796948
2015-04-14,0.0104748206,0.0130664986,0.0105174445,0.009538684
2015-04-15,0.005344806,0.0050259801,0.0054124482,0.0049819089
2015-04-16,-0.002358701,-2.41827219725E-05,0.00070519,-0.0012850799
2015-04-17,-0.0018195691,0.0017244201,0.0015912727,7.74674117565E-05
2015-04-20,-0.0062432097,-0.0051127616,-0.0046593547,-0.0060918834
2015-04-21,0.0015288691,-0.0021605045,-0.001331754,0.0007730275
2015-04-22,-0.0035318757,-0.0001422353,-0.0006520376,-0.0035374556
2015-04-23,0.0018602718,0.0015105829,0.0028097071,0.0001752339
2015-04-24,0.002921999,0.0061940635,0.0037027895,0.0029086545
2015-04-27,0.0008109714,0.007852166,0.0073468052,0.0041785948
2015-04-28,-0.0059221931,-0.0018619988,-0.0023303982,-0.005337473
2015-04-29,-0.002274396,-1.53109431267E-05,0.0008116029,-0.0006985031
2015-04-30,6.88191643157E-05,0.0024815295,0.0026041493,0.0018064976
2015-05-04,-0.0013457338,-0.0046198294,-0.0045722891,-0.0054971892
2015-05-05,-0.0033103833,-0.0035295282,-0.0039016791,-0.0038893912
2015-05-06,-0.0032895528,-0.002095677,-0.0008027814,-0.002271831
2015-05-07,-0.0078374679,-0.0044579282,-0.0044397842,-0.0056956541
2015-05-08,0.005586236,0.0013933219,0.0031392314,0.0033486076
2015-05-11,0.0054284561,0.006021915,0.0054382235,0.0050371699
2015-05-12,-0.0082365387,-0.0086773336,-0.0055915173,-0.0097424295
2015-05-13,0.0031440368,0.001268249,0.0021048374,0.0022386052
2015-05-14,0.0007555727,0.0026042033,0.0028705001,0.0020012334
2015-05-15,0.0021159701,0.0036765821,0.0031506903,-0.0002539121
2015-05-18,-0.0010198465,0.0012668241,0.0003602859,-0.0024136044
2015-05-19,-0.0015997518,-0.0022559911,-0.0015388858,-0.004400868
2015-05-20,-0.0041661477,-0.0038814694,-0.0032060817,-0.006172467
2015-05-21,0.00005238,-0.0007169712,0.0006198026,-0.0015569851
2015-05-22,0.0029955799,-0.0004498269,0.0010544267,0.001382038
2015-05-25,0.0030878681,2.7921050787E-06,0.0003615469,0.000045374
2015-05-26,-0.000251449,5.98896294832E-05,4.70094382763E-05,-0.0022002123
2015-05-27,-0.0101788668,-0.0094892941,-0.0092074294,-0.0089067128
2015-05-28,-0.0020956386,-0.0051268339,-0.0047302879,-0.0024518594
2015-05-29,-0.0075361193,-0.0056120679,-0.0062511247,-0.0067267902
2015-06-02,-0.0152568455,-0.0160866324,-0.013538409,-0.0181203354
2015-06-03,0.0027172771,0.0067985598,0.0048831664,0.0035795905
2015-06-04,-0.0014459162,0.002175238,-0.0002268832,0.0003535673
2015-06-05,-0.0033929178,-0.0032430887,-0.0024266019,-0.0030104294
2015-06-08,-0.0040095768,-0.0030402597,-0.0035143476,-0.0042925458
2015-06-09,-0.0076186137,0.0022347104,-0.0038275346,-0.0062778108
2015-06-10,0.0092556469,0.0094012702,0.0101338811,0.0107978471
2015-06-11,0.0065633259,0.0049341097,0.0065638945,0.0049833432
2015-06-12,0.0018444107,0.0046539521,0.0036844239,0.0012105182
2015-06-15,-0.0092018942,-0.009368768,-0.0079285894,-0.0084288344
2015-06-16,-0.007563535,-0.004660571,-0.0030675177,-0.0077221878
2015-06-17,0.0083997547,0.0069606053,0.0065211654,0.0070860945
2015-06-18,-0.0076935849,-0.0032210611,-0.0037252624,-0.0054015741
2015-06-19,0.000163614,0.0026377514,0.0026632547,0.0016636439
2015-06-22,0.0042834798,0.0060329586,0.0064964853,0.0034045763
2015-06-23,0.007408142,0.0042194612,0.0044197068,0.0038176663
2015-06-24,0.00345236,0.0019857064,0.0020504557,0.0032533221
2015-06-25,-0.0004357312,-0.0003135223,0.0002231542,-0.0015305653
2015-06-26,-0.008685773,-0.0094242189,-0.0083782114,-0.0097682253
2015-06-29,-0.0123375228,-0.0093200803,-0.0128297359,-0.0127159841
2015-06-30,0.0112619878,0.011595577,0.0109868012,0.0111035928
2015-07-01,0.0041542896,0.0005005673,0.0005173367,-0.0004404224
2015-07-02,-0.0009910843,1.84662640095E-05,0.0014283378,-0.0018474534
2015-07-03,0.0044643611,0.0080297636,0.0069533773,0.0047006719
2015-07-06,-0.0029330528,-0.000545362,-0.0020094514,-0.0037905648
2015-07-07,0.0023944113,0.0037704939,0.0033227317,-0.0001529604
2015-07-08,-0.0168855862,-0.0111870691,-0.0148417028,-0.0143919233
2015-07-09,-0.0053690731,-0.0044299066,-0.0047090072,-0.0034283679
2015-07-10,0.0038122691,0.0005748551,0.0015012026,0.0016152859
2015-07-13,0.0095098921,0.0113273552,0.0114276595,0.0083578527
