Date,^GSPC,^^GSPC,0,10,20,30,40
2014-09-17,0.0012948052,0.0012948052,-0.0004482269,0.0003403593,0.0005226783,0.0014662342,0.0015115165
2014-09-18,0.0048792571,0.0048792571,0.0040611494,0.0043215901,0.0043625915,0.0034362543,0.0047627008
2014-09-19,-0.0004773835,-0.0004773835,-0.0026154551,-0.0016754121,-0.0016114805,-0.0019509755,-0.0020637512
2014-09-22,-0.0080456024,-0.0080456024,-0.0028405609,-0.0060185902,-0.0058474937,-0.0083485525,-0.0062918426
2014-09-23,-0.0057932498,-0.0057932498,-0.0054894518,-0.004340576,-0.0041157776,-0.0040038098,-0.003990842
2014-09-24,0.0078019766,0.0078019766,0.0086256135,0.0098878285,0.0117620183,0.0082672536,0.0113952868
2014-09-25,-0.0163009135,-0.0163009135,-0.0060728965,-0.0065770373,-0.0058474937,-0.0071945246,-0.0062918426
2014-09-26,0.0085392615,0.0085392615,0.0066111041,0.0100065405,0.0088636829,0.0080007669,0.0094855931
2014-09-29,-0.002550051,-0.002550051,-0.0005674441,-0.0010435265,-0.0002593407,-0.00007038,-0.0004512118
2014-09-30,-0.0027898167,-0.0027898167,-0.0007137866,-0.0017627385,-0.0033312312,-0.0054968409,-0.0033128534
2014-10-01,-0.0133371062,-0.0133371062,-0.0060728965,-0.0065770373,-0.0058474941,-0.0057002231,-0.0062918426
2014-10-02,5.14344867941E-06,5.14344867941E-06,0.0020870166,0.0016959775,0.0003987313,0.0006328272,0.0025943061
2014-10-03,0.0111036353,0.0111036353,0.010014209,0.0089368578,0.0096728867,0.0102892965,0.0135018509
2014-10-06,-0.0015663859,-0.0015663859,0.0004522251,-0.0032474101,-0.0041519124,-0.0043335538,-0.0029203205
2014-10-07,-0.0152416183,-0.0152416183,-0.0060728979,-0.0071171187,-0.0058474946,-0.0052058995,-0.0062918426
2014-10-08,0.0173109475,0.0173109475,0.0125435581,0.0136987725,0.0161182769,0.0155901955,0.0161313117
2014-10-09,-0.0208778486,0.02,-0.0060728965,-0.0065770373,-0.0058474937,-0.0053714905,-0.0062918426
2014-10-10,-0.01151708,-0.01151708,-0.0014184713,-0.0065770373,-0.0058474946,-0.006730631,-0.0062918426
2014-10-13,-0.0166050334,-0.0166050334,-0.0060728965,-0.0065770373,-0.0058474941,-0.015262071,-0.0062918426
2014-10-14,0.0015776197,0.0015776197,0.00441611,0.0046948977,0.0017040172,0.0019940855,0.0059855981
2014-10-15,-0.0081333008,-0.0081333008,-0.0060728951,-0.0087249465,-0.0058474941,-0.003710188,-0.0033966808
2014-10-16,0.0001449675,0.0001449675,-0.0018304456,-0.0001824591,0.0010000784,0.0018825987,0.0027910732
2014-10-17,0.0128018134,0.0128018134,0.0138113936,0.008995166,0.0098154442,0.0128894551,0.0117748603
2014-10-20,0.0091011161,0.0091011161,0.0061628092,0.0084529184,0.011384015,0.0155901955,0.0083203549
2014-10-21,0.0193853706,0.0193853706,0.0125313448,0.0150804734,0.0159523189,0.0155901955,0.0173624363
2014-10-22,-0.0073261007,-0.0073261007,-0.0007100971,-0.0039747059,-0.0058474937,-0.0041186456,-0.0057131858
2014-10-23,0.0122283058,0.0122283058,0.0004107868,0.0030313749,0.0041954834,0.0029710149,0.0063217496
2014-10-24,0.0070286903,0.0070286903,0.0067781843,0.0056703947,0.0080755977,0.0067149745,0.0073764548
2014-10-27,-0.0015026968,-0.0015026968,0.0065843863,0.0042375512,0.0025782092,-0.0005315077,0.0018850379
2014-10-28,0.0118683646,0.0118683646,0.0092919013,0.0096152415,0.0087004863,0.0068784682,0.0111955795
2014-10-29,-0.001386316,-0.001386316,-0.0016815048,-0.0052117445,-0.0023628124,-0.003511481,4.47765924037E-05
2014-10-30,0.006210797,0.006210797,0.0076502385,0.0040752683,0.004588631,0.0062319059,0.0062181726
2014-10-31,0.0116631145,0.0116631145,0.0029022964,0.0099390019,0.0087450286,0.0087893894,0.0108253248
2014-11-03,-0.0001189288,-0.0001189288,0.0002124473,-2.93385237455E-05,-0.0015519387,-0.0030569658,0.0023293607
2014-11-04,-0.0028338532,-0.0028338532,0.0073100002,0.0026961118,-0.0030095356,-0.0028361529,0.0005580224
2014-11-05,0.0056843107,0.0056843107,0.0037670834,0.0026633609,-0.001231207,-0.0018524677,0.0015549418
2014-11-06,0.0037684038,0.0037684038,0.0041590137,0.0039158054,0.001352468,0.0051608728,0.0067620724
2014-11-07,0.0003495251,0.0003495251,0.0019818237,-0.0034071915,-0.0030443273,-0.0020306911,-0.0006740652
2014-11-10,0.0031153271,0.0031153271,0.0061534084,0.0049241744,0.0036985027,0.0026099933,0.0046690088
2014-11-11,0.0006964517,0.0006964517,-0.00127684,-0.0012927726,-0.0015313458,-0.0029100496,-0.0022903304
2014-11-12,-0.0007013627,-0.0007013627,0.0010622093,-0.00244697,-0.0023011153,3.42847779393E-05,0.0006952337
2014-11-13,0.0005297044,0.0005297044,0.0012535811,-0.0041807648,-0.0053339531,-0.0030818563,-0.0015186449
2014-11-14,0.0002402412,0.0002402412,-0.0032673548,-0.0024139304,-0.0030146067,-0.0028502829,-0.0012479955
2014-11-17,0.0007350888,0.0007350888,0.0026088366,0.0010908153,-0.00049811,-0.0013484284,-0.0001220377
2014-11-18,0.0051208496,0.0051208496,-0.0003597052,0.0005740691,0.0021085981,0.0033179959,0.006082505
