Date,^GSPC,0,10,20,30,40
2014-01-03,-0.0003330203,0.0011202227,-0.0019495451,-0.0009718034,-0.0006712377,0.0008830428
2014-01-06,-0.0025149269,-0.0040202625,-0.0048777224,-0.0050347615,-0.0009549912,-0.0044069309
2014-01-07,0.0060633452,0.003775591,0.0053750705,0.0062453896,0.0064718891,0.0056627002
2014-01-08,-0.0002122317,-0.004702799,-5.63884386793E-05,-0.0003510639,0.0011831485,0.0013649259
2014-01-09,0.0003482487,0.0025703683,0.0012130997,0.0021764301,0.0045416858,0.0041809976
2014-01-10,0.0023040304,-0.0018678065,0.0031923121,0.003606692,0.0038069393,0.0061135329
2014-01-13,-0.0126559665,-0.0134015596,-0.0069562565,-0.0135171544,-0.0110147903,-0.0135726463
2014-01-14,0.0107598763,0.0093625952,0.0103155719,0.0093419096,0.0117756817,0.0093732961
2014-01-15,0.0051528891,0.0010200497,0.0009714012,0.0012921412,0.0009696092,0.0001525767
2014-01-16,-0.0013480284,-0.0026075169,0.0009753165,-0.0041287318,-0.005167719,-0.002077328
2014-01-17,-0.0039027806,-0.0026272684,-0.0031011163,-0.0038030539,-0.0003000516,-0.0018887483
2014-01-21,0.0027699124,-0.0012114942,-0.0023314739,0.0031282045,0.0041074473,0.0019277427
2014-01-22,0.0005746998,-0.001426179,0.0009753167,0.0001853611,-0.000232188,0.0011887401
2014-01-23,-0.0089293245,-0.0129079511,0.0009753165,-0.0062366296,-0.0047292318,-0.0083474386
2014-01-24,-0.0210964215,-0.0176426321,-0.0156811383,-0.0153301489,-0.0142237572,-0.0183668453
2014-01-27,-0.0048882216,0.0004099049,-0.0036316859,-0.0040552896,-0.0030505545,-0.0026743114
2014-01-28,0.0061218754,0.0067770202,0.0075528836,0.0103497859,0.0110536572,0.0068947934
2014-01-29,-0.010261704,-0.0126592983,-0.009593443,-0.0116747338,-0.0097048432,-0.0094101373
2014-01-30,0.0112040442,0.0098586958,0.0105526652,0.010435028,0.0149831939,0.0161905214
2014-01-31,-0.0064862899,-0.0087273065,0.0009753165,-0.0048562028,-0.0028522722,-0.0051906966
2014-02-03,-0.0230966046,-0.0223433245,-0.0179700777,-0.0226324778,-0.0224899165,-0.0254550613
2014-02-04,0.0076120434,0.0051660035,0.0068647284,0.0079321591,0.0049469266,0.008243449
2014-02-05,-0.0020302821,0.0028912369,0.0021570716,0.0002538599,0.0007064305,-0.000247784
2014-02-06,0.0123630544,0.004039675,0.0070379339,0.0095010838,0.0083445311,0.0069113746
2014-02-07,0.0132141936,0.0170427617,0.014139777,0.0156929176,0.0157534275,0.0157778934
2014-02-10,0.0015680046,0.0017585624,0.0051891198,0.0058376435,0.0039692484,0.0037661325
