Date,^GSPC,0,10,20,30,40
2016-01-05,0.0020102043,0.0094155017,0.0099168485,0.0110075409,0.0114311781,0.0043665916
2016-01-06,-0.0132021629,-0.0047781914,-0.0085755009,-0.0112768803,-0.0162690505,-0.0087881368
2016-01-07,-0.0239858165,-0.0116338655,-0.0215164982,-0.0199799631,-0.0173939634,-0.0254550613
2016-01-08,-0.0108975377,-0.0093298964,-0.0130020967,-0.0123330969,-0.0115976948,-0.0165510606
2016-01-11,0.0008529085,0.0022756942,-0.0101975752,-0.0040931143,-0.0058778692,-0.0051925629
2016-01-12,0.0077725142,0.0078690071,0.0009753167,0.0034540202,0.0044233203,0.0045186169
2016-01-13,-0.0252823754,-0.0177990831,-0.0274975765,-0.0328575,-0.0190245006,-0.0254550613
2016-01-14,0.0165580612,0.008225942,0.0162141975,0.0032503381,0.0099830274,0.0113084428
2016-01-15,-0.0218357728,-0.0135634551,-0.001949545,-0.0153348166,-0.0190606564,-0.0246701818
2016-01-19,0.0005316802,0.010568684,0.0009753165,0.0010943599,-0.0068058427,0.000221638
2016-01-20,-0.011762766,-0.0135117657,-0.0107943704,-0.0155633781,-0.0136543494,-0.0080513991
2016-01-21,0.0051819885,0.0022295453,0.0179766808,0.0158371963,0.0059184022,0.0079010502
2016-01-22,0.0200807268,0.0143826921,0.0121622374,0.010053589,0.0143365134,0.0163435452
2016-01-25,-0.015761545,-0.0124034313,-0.0122678699,-0.0153907258,-0.0206583478,-0.0205019787
2016-01-26,0.0140452379,0.0086085703,0.0169092827,0.0175467506,0.0103077125,0.0135554448
2016-01-27,-0.0109229225,-0.0069410894,-0.00548694,-0.0067912079,-0.007715201,-0.0067148712
2016-01-28,0.0055133506,0.0091498289,0.0009753165,0.0038037915,-0.0081423987,-9.00719314814E-05
2016-01-29,0.0244586511,0.0198490676,0.0441572852,0.0208035018,0.0277089421,0.024402827
2016-02-01,-0.0004433347,-0.0014489889,0.0042546112,0.0016515162,0.0025282409,-0.0001807343
2016-02-02,-0.0189209689,-0.0114137596,-0.0199973322,-0.0149899926,-0.0158388671,-0.0164242052
2016-02-03,0.00497962,0.0062799398,0.0163636208,0.0173929594,0.004214732,0.0082826018
2016-02-04,0.0015255684,0.0031806491,0.0115280282,0.0022538416,-0.0031440891,-0.0001347493
2016-02-05,-0.0186541581,-0.0027235858,-0.0128977131,-0.018494403,-0.0166393165,-0.0121762296
2016-02-08,-0.0142550582,-0.0062434729,-0.0158051047,-0.0258899536,-0.0224899147,-0.0254550613
2016-02-09,-0.0006638404,0.0093210507,0.0009753165,0.0042243041,-0.0033568386,-0.0012520999
2016-02-10,-0.0001889684,0.0027600862,0.00497704,0.0017677099,0.0002534725,0.0015436262
2016-02-11,-0.0123774472,-0.0114391651,-0.0113383401,-0.0042172447,-0.0125501715,-0.0213688929
2016-02-12,0.0193300151,0.0136445146,0.0314100757,0.0197359398,0.01653984,0.0221778154
2016-02-16,0.0163817379,0.0109853465,0.0135124791,0.0197290536,0.0254463125,0.0209296606
2016-02-17,0.0163461105,0.011699995,0.0244964808,0.0153368115,0.0177998152,0.0234961063
2016-02-18,-0.004676632,-0.0003670231,-0.0019495452,-0.0025402512,-0.0033272356,-0.0057642553
2016-02-19,-2.60334080879E-05,0.000891529,-0.0052749054,0.0010779798,-0.000322951,-0.0015388504
