Date,^GSPC,0,10,20,30,40
2015-09-02,0.018127671,0.0098089892,0.0111047793,0.0063924277,0.0127265248,0.014077547
2015-09-03,0.0011641159,0.0068978993,0.0110213235,0.0052249352,0.0037339954,0.0039555905
2015-09-04,-0.0154483087,-0.0141488044,-0.0074602868,-0.0086397026,-0.0069954926,-0.0136260306
2015-09-08,0.024773637,0.010023566,0.0111047793,0.0063924263,0.0193862207,0.0223113783
2015-09-09,-0.0139950357,-0.0161811262,-0.0046696886,-0.0125066917,-0.00831425,-0.011503676
2015-09-10,0.0052640754,-0.0022458024,0.0059989584,0.0063924277,0.0033663614,0.000044683
2015-09-11,0.0044770066,0.0006476911,-0.0074602868,0.0063924263,0.0032219719,0.0003457638
2015-09-14,-0.0040980415,-0.0045099715,0.0019330848,-0.0107128043,-0.0047055813,-0.0080393236
2015-09-15,0.0127496879,0.0085038468,0.0111047784,0.0038070318,0.0095393136,0.0064921835
2015-09-16,0.0086677408,0.0027555041,0.0031511197,0.0038070311,0.0064705797,0.012757442
2015-09-17,-0.0025643447,-0.0005462077,0.0032616677,0.0021554939,0.0074683428,-0.004837892
2015-09-18,-0.016296231,-0.0082269171,-0.0074602887,-0.0195674263,-0.0106471991,-0.0086447997
2015-09-21,0.0045553923,0.0068962043,0.0055112387,-0.011771448,-0.009300827,-0.0012686141
2015-09-22,-0.0123949303,-0.0088495249,-0.0074602868,-0.0072905025,-0.0090982895,-0.0136260306
2015-09-23,-0.002050744,0.0002106857,-0.0074602887,-0.0136401206,-0.0098087713,-0.0048170183
2015-09-24,-0.0033686521,-0.0021264339,-0.0047882106,0.0045500635,-0.0023416076,-0.0022135545
2015-09-25,-0.0004659016,0.0150024714,-0.0048235152,-0.00386925,-0.0098087722,-0.0047439374
2015-09-28,-0.026001211,-0.0142523004,-0.0074602887,-0.0296830535,-0.0103764087,-0.0136260306
2015-09-29,0.0012320938,0.000345041,0.0078503489,0.0063924277,0.0016373657,0.0027212342
2015-09-30,0.0188958984,0.0008148672,0.0111047784,0.0038070306,0.0186987519,0.0145853842
2015-10-01,0.0019719387,0.0030837739,-3.96082177758E-05,0.0063924263,-0.0060576918,-0.0094538443
2015-10-02,0.014213793,0.0072272476,0.07185819,0.0038070311,0.0106821507,0.0195088796
2015-10-05,0.0181245938,0.0112514338,0.0189209618,0.0063924263,0.0153006315,0.0191008523
2015-10-06,-0.0035946894,-0.0038615633,0.0319100022,0.0063924263,-0.0037732911,-0.0070583019
2015-10-07,0.0080035198,0.0059417724,0.0111047793,0.0038070311,0.0104163345,0.0144415246
2015-10-08,0.0087797803,0.0071588852,0.0111047784,0.0038070318,0.0074374415,0.0040966691
2015-10-09,0.0007248486,0.0016476605,0.0089681027,-0.003134876,0.0009657554,-0.0013501616
2015-10-12,0.0012746643,0.0005172072,-0.0010141777,-0.001351139,8.89487564564E-05,-0.0039641028
2015-10-13,-0.0068488239,-0.0075435406,-0.0074602868,-0.0036282553,-0.0098087713,-0.0075204279
2015-10-14,-0.0047274308,-0.0067578638,0.0030945763,0.0054399637,0.0058941934,0.0056839222
2015-10-15,0.0147435513,0.0033666035,0.0111047793,0.0038070318,0.0099541396,0.01225447
2015-10-16,0.0045600614,0.0042863498,-0.0074602868,-0.0023401328,-0.0057006404,0.0050905412
2015-10-19,0.000270509,0.0043423865,-0.0025939541,0.0063924263,0.0012888089,-0.0048166178
2015-10-20,-0.0014221007,-0.0010156464,-0.0074602868,0.0020641917,-0.0098087713,0.0013271617
2015-10-21,-0.0058424493,0.0005258676,-0.0021871217,-0.0080305655,-0.0098087713,-0.0119240591
2015-10-22,0.0164908473,0.0083363894,0.0098896101,0.0673999041,-0.0106471991,-0.052541241
2015-10-23,0.0109699537,0.0025627846,0.0111047793,0.0063924263,0.0088371616,0.0014508059
2015-10-26,-0.0019149327,-0.0021866644,-0.0036917236,0.0063924263,-0.0095057636,-0.0083096996
2015-10-27,-0.0025573858,0.0056723529,0.0111047784,0.0063924263,-0.0005679959,-0.0074131875
2015-10-28,0.0117704884,0.0009077685,0.000695073,0.0038070315,0.0081167147,0.0097712567
2015-10-29,-0.0004498756,-0.0036628852,0.0078541227,-0.0037860419,-0.0027573584,-0.0048958668
2015-10-30,-0.0048214818,-0.0125636971,0.0139916698,0.0038070311,0.0014472045,0.0044113947
2015-11-02,0.0118038766,0.0052650422,0.0111047793,0.0038070311,0.0095585585,0.008842119
2015-11-03,0.0027243528,-0.0062101008,0.008848818,0.0038070313,0.0056182053,-0.0059202383
2015-11-04,-0.0035516667,-0.0048344834,-0.0064630192,-0.0041124686,-0.0037954133,-0.0056673763
