Date,^GSPC,0,10,20,30,40
2014-11-04,-0.0028338532,0.0062991986,0.0016435143,-0.0024379794,-0.0016372018,-0.0044900007
2014-11-05,0.0056843107,0.0036321562,0.0044442266,0.0026681637,0.0005657412,0.0020903973
2014-11-06,0.0037684038,0.001816242,0.00434554,0.0044398746,0.0052363127,0.005490765
2014-11-07,0.0003495251,0.0029261345,-0.0022586007,-0.0038882094,0.0008556182,-0.0018718401
2014-11-10,0.0031153271,0.0049428595,0.0055621844,0.0009900574,0.002273242,0.0028090458
2014-11-11,0.0006964517,-0.0022547422,-0.0013556033,0.000541728,0.001025144,-0.0010847477
2014-11-12,-0.0007013627,0.0018381421,-0.0019924333,-0.0046756775,-3.95849347115E-05,-0.0019010054
2014-11-13,0.0005297044,0.0004317593,-0.0040036188,-0.0068492196,-0.0006981269,-0.0022455305
2014-11-14,0.0002402412,-0.0033685239,-0.0034961775,-0.0006931489,-0.0026751738,-0.0027891407
2014-11-17,0.0007350888,0.0011312179,0.0029436853,-0.0020027584,0.0012383712,-0.0010951115
2014-11-18,0.0051208496,-0.0003888132,0.0014729854,0.0015096301,0.0059977174,0.007127393
2014-11-19,-0.0015022868,0.000010808,0.0009510722,-1.6126781702E-05,0.0011067409,-0.000264748
2014-11-20,0.0019651639,-0.0006741723,0.0016450975,0.000938205,0.0046481704,0.0051281918
2014-11-21,0.0052232126,0.0027295426,0.0064092949,0.0027960707,0.0057210559,0.0023502819
2014-11-24,0.0028599298,0.0019089356,0.0021349192,0.0026973411,0.0030387649,0.0031329338
2014-11-25,-0.0011506916,0.0048575578,0.0027029496,-0.0024530552,0.0005118027,-0.0011199908
2014-11-26,0.0028020526,0.0036183363,0.0029406827,-0.0009623361,0.0047368286,0.0028098971
2014-11-28,-0.0025456644,0.005257518,-0.0027969629,-0.0037088203,-0.0016267374,-0.0059516416
2014-12-01,-0.0068527897,-0.0042902008,-0.009676558,-0.0071389033,-0.0098295528,-0.0110477144
2014-12-02,0.006364167,0.0053299936,0.0073005352,0.0063588973,0.0113985501,0.0039165048
2014-12-03,0.0037576737,-0.0033362247,-0.0013853312,0.0026844041,0.0040748147,0.0041366247
2014-12-04,-0.0011625716,0.0022667702,-0.0025612172,-0.0034202235,-0.0005700402,-0.0006080503
2014-12-05,0.0016638314,0.0013393257,0.0012212936,-0.0010641776,-0.000139487,0.00017385
2014-12-08,-0.0072830219,0.000630796,-0.0038862536,-0.0064604534,-0.0073162895,-0.0086344369
2014-12-09,-0.0002378522,-0.0046035321,-0.0016713459,0.0008523203,-0.0007268898,-0.0030646194
2014-12-10,-0.0164861208,-0.0088162608,-0.01383432,-0.0068755783,-0.0160435494,-0.0166965853
2014-12-11,0.0045254338,0.0036045285,0.0034386944,-0.0001888922,0.0040860167,9.03587788343E-05
2014-12-12,-0.0163464658,-0.0118344175,-0.0132781053,-0.0063432497,-0.0174766593,-0.0115564261
2014-12-15,-0.0063627862,-0.0042666267,-0.0108027309,-0.0061172037,-0.0086278468,-0.006970556
2014-12-16,-0.00852526,-0.0048757493,-0.0073717497,-0.0032229507,-0.00758438,-0.0089237206
2014-12-17,0.0201480735,0.0126388269,0.0131344944,0.0200094711,0.0151274279,0.0214492027
2014-12-18,0.0237313745,0.0192001835,0.0193066988,0.0267928634,0.014814225,0.0191190597
2014-12-19,0.004559638,0.0008118702,0.0066272002,0.0068612536,0.0035826834,0.0080023743
2014-12-22,0.0038032226,0.0083390335,0.0022813994,-0.0065334388,0.0019759675,-0.0004655775
2014-12-23,0.0017448387,0.0073489612,0.0030053612,0.0009378064,0.0054311287,0.0031465013
2014-12-24,-0.0001393062,-0.0045130039,-0.0004462264,-0.0022061854,-0.0002264781,-0.001090277
2014-12-26,0.0033041101,0.0013880311,0.0060286075,-0.0003800546,0.0041311085,0.0013251556
2014-12-29,0.000861403,-0.0013883067,0.0030679647,0.0026791645,0.0017897105,0.0018428136
2014-12-30,-0.0049005927,-0.0024193451,-0.0062678419,-0.0061797751,-0.0033565462,-0.0059999754
2014-12-31,-0.0103643839,-0.0118344175,-0.0093505569,-0.0047461269,-0.0112977363,-0.011556427
2015-01-02,-0.0003400214,0.0011074115,0.0011896454,-0.0021573482,0.0013710437,-0.0006192895
2015-01-05,-0.0184472135,-0.0082132723,-0.015892392,-0.0074596955,-0.0186891705,-0.0110477144
2015-01-06,-0.0089332548,-0.004260072,-0.0090940725,-0.0078159403,-0.009159334,-0.0088051707
2015-01-07,0.0115627358,0.009200762,0.0119173098,0.0054457327,0.0138651039,0.013961358
2015-01-08,0.0177301685,0.0153299915,0.0153012276,0.015036393,0.0141538847,0.0132255144
2015-01-09,-0.0084393222,-0.0103793209,-0.0054342551,0.0004335586,-0.0097095724,-0.0115564279
2015-01-12,-0.0081266169,-0.006054786,-0.0131583391,-0.0078159403,-0.0085089989,-0.0092159761
2015-01-13,-0.0025818857,0.003041435,-0.0001817979,-0.0005891318,-0.0004298501,-0.003088736
2015-01-14,-0.0058300286,-0.0060494239,-0.0087362621,-0.0032808385,-0.0052035563,-0.0066772359
2015-01-15,-0.0092909032,-0.0020702966,-0.0042702639,-0.0077914917,-0.0046071094,-0.0095727863
2015-01-16,0.0133348932,0.0117760981,0.0131050032,0.0219597965,0.0139616719,0.0175903924
