Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Mean,True,Diff
2016-01-20,-0.0099432291463,-0.00440758280456,-0.00775420898572,-0.00360677856952,-0.00736197270453,-0.00916889309883,-0.011201008223,-0.007074508816,-0.00697792833671,-0.00490477588028,-0.00869435817003,-0.00380384549499,-0.012508993037,-0.0161405541003,-0.00790081452578,-0.00748957647011,-0.0119780004025,-0.00967022404075,-0.00584775023162,-0.00854498893023,-0.00824899971485,-0.0117627660262,0.00351376631139
2016-01-21,-0.00119972159155,0.00220512505621,0.00423316378146,0.0100479070097,0.00564979296178,0.00751618295908,0.00183836254291,-0.000273157842457,-0.000442426418886,0.00610233843327,0.000489394704346,0.00317730568349,0.00814189855009,0.00555641017854,0.00311845331453,0.00140874949284,0.00276106852107,-0.00101127463859,-0.000977441552095,0.00446656020358,0.00314043462276,0.00518198853996,-0.00204155391719
2016-01-22,0.0123703591526,0.00978581048548,0.0152518562973,0.0101737454534,0.0188027787954,0.0129983220249,0.0132400421426,0.00405308185145,0.0127996811643,0.0177704859525,0.0172835327685,0.0376276709139,0.0145263150334,0.0134302582592,0.0162764750421,0.0101806027815,0.0110881682485,0.0102570978925,0.0168984029442,0.0134194167331,0.0144117046148,0.0200807267905,-0.00566902217572
2016-01-25,-0.015822680667,-0.0118338614702,-0.0120934434235,-0.0116406083107,-0.0118393301964,-0.0106084402651,-0.00967978220433,-0.00977915991098,-0.00882691703737,-0.0118280397728,-0.0116099873558,-0.0137093141675,-0.0118093658239,-0.0159881319851,-0.0107168629766,-0.0143397115171,-0.0112582379952,-0.00994939915836,-0.00877725239843,-0.00904934573919,-0.0115579944104,-0.0157615449848,0.00420355057442
2016-01-26,0.0130752623081,0.0108322957531,0.0144079234451,0.00923632830381,0.016783233732,0.0170838888735,0.0144097572193,0.012119951658,0.00996628962457,0.0115153882653,0.0131728090346,0.0162473041564,0.0162153784186,0.0112879192457,0.0141650959849,0.00999033171684,0.0184600744396,0.0149997808039,0.0114202378318,0.0204402450472,0.0137914745137,0.0140452379211,-0.000253763407353
2016-01-27,-0.00406635738909,-0.000248396652751,-0.00181371811777,0.000337100820616,-0.00231401552446,-0.00260541727766,-0.00184588786215,-0.00312601728365,-0.000592776981648,-0.00258490396664,-0.00335130328313,-0.00334234908223,-0.00395281007513,-0.00210492219776,-0.000166238227393,-0.00375177850947,-0.00140563468449,0.00125101068988,-0.00453983899206,-0.000791677157395,-0.00205079629086,-0.0109229224534,0.00887212616251
2016-01-28,0.00338594336063,-0.00381104392,0.000279798754491,0.00130397314206,0.00055372423958,0.000239495187998,-0.000267451279797,-0.00513244699687,-0.000856683007441,-0.00334062427282,0.0013134686742,0.017560152337,0.00590101862326,-0.00481065176427,0.00424572359771,-0.000833901925944,0.00179107533768,-0.0101744551212,-0.00124639167916,0.000920569757,0.000351064518327,0.00551335062319,-0.00516228610486
2016-01-29,0.0227268822491,0.0209395214915,0.0250174757093,0.0250664185733,0.0208647828549,0.0246291104704,0.0200008153915,0.0162798855454,0.015567493625,0.0221468303353,0.0258565731347,0.0264502726495,0.0275747664273,0.0204282123595,0.0180867239833,0.0133861741051,0.0261953379959,0.0222619343549,0.0150836985558,0.0198745410889,0.0214218758047,0.0244586510594,-0.00303677525478
2016-02-01,0.00184592069127,0.001136894105,0.000795956933871,0.000995927606709,0.000960433273576,0.000543531845324,-0.00229762750678,0.00153934210539,-0.000208017649129,0.000582560081966,-0.00240771798417,-0.000520424800925,0.00121404102538,-0.000729367602617,0.00151511258446,0.000756284804083,0.00266283750534,0.00308120297268,0.000651658279821,0.00145269627683,0.000678562209941,-0.00044333466432,0.00112189687426
2016-02-02,-0.0111558726057,-0.0125107616186,-0.0159287266433,-0.0161129646003,-0.013534264639,-0.00992528535426,-0.0142688108608,-0.00869661290199,-0.0118164289743,-0.00712310057133,-0.0160189401358,-0.0135994730517,-0.0208941865712,-0.0185361690819,-0.0155282989144,-0.0109590990469,-0.0116065880284,-0.0146443173289,-0.0107362959534,-0.0108595946804,-0.0132227893919,-0.0189209689347,0.00569817954278
2016-02-03,0.00954683963209,0.00979712046683,0.0105236805975,0.0207967199385,0.0100855249912,0.00665924698114,0.0107491957024,0.0225193910301,0.00818998739123,0.00827303156257,0.00953699927777,0.00934724695981,0.0126430671662,0.0083003398031,0.00786053948104,0.00542042264715,0.00791708286852,0.00619519408792,0.00276622432284,0.00984125584364,0.00984845496714,0.00497962002235,0.00486883494479
2016-02-04,0.00456134229898,0.0210478976369,0.0146775115281,0.00402356637642,0.00491933338344,0.00836485624313,0.00062470784178,-0.0087219234556,0.0124382860959,0.0185257475823,0.00447151763365,0.00280092284083,0.00083501462359,0.0012314041378,0.00223130476661,0.000487762736157,0.0119606014341,0.0112656150013,-0.00201692036353,0.0087073771283,0.00612179609016,0.00152556835802,0.00459622773214
2016-02-05,-0.0140948407352,-0.0108894519508,-0.0167495142668,-0.00691423052922,-0.00870097242296,-0.00803037174046,-0.0105961402878,-0.0111581897363,-0.0171283818781,-0.0084163416177,-0.014432166703,-0.00984419882298,-0.0144181950018,-0.00995196495205,-0.00936860591173,-0.0113695971668,-0.0108287185431,-0.00483159488067,-0.0162972249091,-0.00890147127211,-0.0111461095512,-0.0186541580952,0.00750804854401
2016-02-08,-0.020129730925,-0.0160795859993,-0.0209951978177,-0.0166309885681,-0.0145107060671,-0.0118738245219,-0.0171329658478,-0.0201656986028,-0.0118338391185,-0.0060616931878,-0.0165635682642,-0.0220610611141,-0.0438700020313,-0.0272810533643,-0.0169388446957,-0.0191858466715,-0.0162068028003,-0.0686474218965,-0.0572674162686,-0.0100091081113,-0.0226722676307,-0.0142550582337,-0.00841720939703
2016-02-09,-0.0135125489905,-0.00173327815719,-0.00191015703604,-0.000775493681431,-0.000307118752971,-0.00205067591742,-0.0128611652181,-0.000541719375178,-0.00038214266533,-0.00207627471536,-0.00960703101009,0.0035267774947,0.000724538578652,-0.00481353048235,-0.000253115838859,-0.0024152258411,-0.00552731379867,-0.00705260457471,-0.00143630197272,-0.00274672545493,-0.00328755518422,-0.000663840393829,-0.00262371479039
2016-02-10,-0.00133862125222,0.00818787235767,-0.00223583588377,0.00271735107526,-0.00191924301907,0.00420565390959,0.00264165527187,0.000540326931514,-0.00116669305135,-0.000931533169933,0.00368425319903,0.00174163025804,0.000297967460938,0.000436139875092,-0.00114925624803,0.00500650657341,-0.000432247994468,-0.00143944006413,-0.00746046192944,0.00233705388382,0.000686154060531,-0.000188968354347,0.000875122414879
2016-02-11,-0.0146090658382,-0.0114174950868,-0.0132401362062,-0.0120256971568,-0.0127542642877,-0.0102723240852,-0.0117757646367,-0.0147989541292,-0.0146310562268,-0.0122914332896,-0.0192984174937,-0.0097838556394,-0.00735840387642,-0.00872534606606,-0.0110309040174,-0.0146489394829,-0.0100621059537,-0.016114924103,-0.0146320303902,-0.0173457544297,-0.0128408418968,-0.0123774471693,-0.00046339472752
2016-02-12,0.0111353015527,0.0171070545912,0.0205096155405,0.0200376529247,0.0174413453788,0.0144823882729,0.0132341776043,0.0163688976318,0.0149795906618,0.0150220412761,0.0172065589577,0.0169951524585,0.0184435155243,0.0164192225784,0.0147931594402,0.0115715032443,0.0157196205109,0.0274923369288,0.00901876017451,0.0149154812098,0.0161446686834,0.0193300150777,-0.00318534639433
2016-02-16,0.0143596697599,0.0143734682351,0.014867240563,0.0154293756932,0.0136678898707,0.0301609225571,0.0102884331718,0.0134461987764,0.0110275270417,0.0186071190983,0.0183115229011,0.0113562624902,0.0172508824617,0.0144035927951,0.0158480033278,0.0164622031152,0.0150244552642,0.0120234508067,0.0197749733925,0.019995810464,0.0158339515328,0.016381737872,-0.000547786339196
2016-02-17,0.010189242661,0.0115594845265,0.0146045219153,0.00948766805232,0.0133655518293,0.015922114253,0.0125808054581,0.00953108724207,0.0160187613219,0.0125066675246,0.0126742534339,0.0129033057019,0.012015662156,0.0113468905911,0.0128960032016,0.00779841747135,0.0109149515629,0.0134789030999,0.00879598315805,0.0133740296587,0.0120982145891,0.0163461105045,-0.00424789591541
2016-02-18,-0.00161648006178,-0.00431375019252,-0.0037261811085,-0.0053306533955,-0.00144072063267,-0.00175725109875,-0.000864718516823,-0.00338506209664,-0.001926261466,-0.00169310858473,-0.00262571219355,0.00284831272438,-0.00106740812771,-0.00354561721906,-0.00255181873217,-0.00211848970503,-0.00533573981375,-0.00179768516682,0.00391656067222,-0.00357279041782,-0.00209522875957,-0.00467663200243,0.00258140324286
2016-02-19,-0.0049863201566,-0.00168445636518,-0.0019431093242,-0.000110677676275,-0.000681377248839,-0.00592886609957,-0.00101201422513,-0.00116710411385,-0.000514553743415,-0.00127620063722,-0.0069470112212,-0.000648879329674,-0.00282946275547,-0.00142483296804,-0.00134499557316,-0.00172265886795,-0.000103645841591,-0.000740457093343,-0.00332518387586,-0.000483010080643,-0.00194374064449,-2.60334080879e-05,-0.0019177072364
2016-02-22,0.00816347822547,0.00813097972423,0.0137907192111,0.0180539004505,0.00795074459165,0.00511189363897,0.0112811587751,0.0110556008294,0.0103945368901,0.0118093062192,0.00926112942398,0.00693539530039,0.0135268997401,0.0077804736793,0.0119159501046,0.00689272629097,0.0114494999871,0.00514161493629,0.00853255856782,0.0119033232331,0.00995409488678,0.0143507312539,-0.0043966363671
2016-02-23,-0.00780097162351,-0.00945634953678,-0.0084399972111,-0.00859891064465,-0.00731968134642,-0.00968582928181,-0.00936098117381,-0.0027870927006,-0.00849101319909,-0.00852628424764,-0.0105997687206,-0.00741822551936,-0.0113875884563,-0.0114168208092,-0.00595602858812,-0.00860783364624,-0.00864407420158,-0.00482065742835,-0.00888059660792,-0.0100372293964,-0.00841179676354,-0.0125325773268,0.00412078056327
2016-02-24,0.0038282147143,0.00443362444639,0.000258595333435,0.000780703499913,0.00195883051492,0.00428593857214,0.00278857070953,0.00175767485052,0.0018530866364,0.0024676406756,0.0027094555553,0.00251596979797,0.00483370851725,0.00211097765714,0.00439453264698,-0.000107483705506,0.000445747282356,0.00185040244833,0.000558028928936,0.00677333772182,0.00252487766556,0.00442995987972,-0.00190508221415
2016-02-25,0.00683434121311,0.00729312188923,0.0116689316928,0.00692819757387,0.00756287947297,0.00786569900811,0.00713706435636,0.00870777107775,0.00735148321837,0.00863955914974,0.00905085913837,0.00787446741015,0.00923328753561,0.00651702191681,0.0103008206934,0.00672632595524,0.00684775691479,0.0118866916746,0.00681270845234,0.00433601578698,0.00797875039279,0.0112843665533,-0.00330561616053
2016-02-26,-9.0030109277e-05,-0.00244772876613,-0.00168613577262,0.000295701785944,0.00113578815944,-0.00116635090671,-0.000981737393886,-0.000110407825559,0.00174204737414,0.000312879798003,0.00103704351932,0.00155188911594,0.000271040131338,-0.00151822075713,0.00151742284652,-0.00251247314736,0.00142741820309,-0.000107142841443,0.000339505961165,0.00115547492169,8.29921918921e-06,-0.00187186515327,0.00188016437246
2016-02-29,-0.00964561477304,-0.00641082972288,-0.0170421954244,-0.0162723176181,-0.00770157389343,-0.00966783426702,-0.00768389925361,-0.00302413268946,-0.00367468595505,-0.00676881568506,-0.00268273451366,-0.0131078651175,-0.00803457386792,-0.00901086628437,-0.00498038716614,-0.00447414256632,-0.00765447784215,-0.00307344039902,-0.00594116933644,-0.00182891834993,-0.00743402400985,-0.0081541314224,0.000720107412543
2016-03-01,0.0136947352439,0.0162640232593,0.0201685652137,0.0119129791856,0.0212052296847,0.0160538740456,0.0202643815428,0.0189210101962,0.0142996488139,0.0164282601327,0.0174330491573,0.0183931235224,0.0197885092348,0.0177354793996,0.0180918145925,0.0242369137704,0.0156257916242,0.0198717992753,0.0152723286301,0.0176532361656,0.0176657382399,0.0235883858535,-0.00592264761363
2016-03-02,0.00518416427076,0.00349702150561,0.00227878056467,0.0030812707264,0.00612564105541,0.0050403457135,0.00424514850602,0.0029271224048,0.00367835350335,0.00712519325316,0.00585798360407,0.00595815945417,0.005624669604,0.00414278311655,0.00652862526476,0.00403807219118,0.00562272500247,0.00153417675756,0.00321081257425,0.00714185042307,0.00464214477688,0.00408594956528,0.000556195211599
2016-03-03,0.00193886714987,0.00306101283059,0.00435023382306,0.00870010443032,0.00208424800076,0.00416322145611,0.00141330994666,0.000545227201656,0.00583073263988,0.0107092279941,0.00387083017267,0.0101113459095,0.00789724756032,0.0032258220017,0.00524767069146,0.00149397249334,0.00891150627285,0.000357140612323,-0.00119550665841,0.0054189786315,0.00440675998107,0.00349263419912,0.000914125781942
2016-03-04,0.00103244115598,0.00376768852584,0.00446274364367,0.00320533080958,0.0044528003782,0.00382232177071,0.00552929053083,0.00213411590084,0.0024349950254,0.00233542639762,0.0049672271125,0.00190993759315,0.00635188538581,0.00297398027033,0.00323155103251,0.00425567664206,0.00666028354317,-0.000568394490983,-0.00198989664204,0.00480429083109,0.0032886848785,0.00330043995647,-1.17550779715e-05
2016-03-07,0.00374631374143,0.00228010583669,0.00270588556305,0.00332496501505,0.00343235954642,0.00455192476511,-0.00145527464338,0.00516208074987,0.00404691370204,0.00183432735503,0.00536800734699,0.00131648941897,0.00332625885494,0.000865239533596,0.00303315999918,0.000934407813475,0.00268889614381,0.00268053868786,0.00274431263097,0.00260969949886,0.00275983056054,0.000884623035137,0.0018752075254
2016-03-08,-0.0265805199742,-0.0105966795236,-0.00786590017378,-0.0248164981604,-0.00924776494503,-0.0084994584322,-0.0151760438457,-0.0108732627705,-0.00982524082065,-0.0123833185062,-0.0169083997607,-0.0139702418819,-0.0145528279245,-0.0137125328183,-0.00696653267369,-0.0135354520753,-0.00797004066408,-0.00897876825184,-0.0199142843485,-0.0144155789167,-0.0133394673467,-0.0113037560547,-0.00203571129199
2016-03-09,0.00200037402101,0.00204694573767,0.00229398231022,0.00305152311921,0.00195883051492,0.00219562603161,0.000881594489329,0.00319877360016,-0.000160243595019,0.00276237167418,0.00102437101305,0.00012609094847,0.00234335707501,0.00157880655024,0.00210026581772,0.00189700303599,0.00122572202235,0.00185989984311,0.00319329253398,0.00306597398594,0.00193222798407,0.00503967278222,-0.00310744479815
2016-03-10,-0.00361073366366,-0.00305954809301,-0.00163074024022,0.000355936703272,-0.00069094193168,0.000792953884229,-0.0020249299705,-0.00267896521837,-0.000570702715777,-0.00384362717159,-0.0016048757825,-0.000336046214215,-0.000475842272863,-0.00120781757869,-0.000504746858496,-0.00190969777759,0.000326328881783,0.00112879090011,0.00105273048393,-0.00157406937797,-0.00110332714394,0.000155792534013,-0.00125911967795
2016-03-11,0.00991377420723,0.0136774564162,0.0147942174226,0.00891620572656,0.0141789605841,0.0144851002842,0.0104979034513,0.00941558089107,0.0141434473917,0.012926986441,0.0140075199306,0.0115782888606,0.015493562445,0.0135132651776,0.0125427432358,0.00911205355078,0.0140549521893,0.0212492216378,0.0112742269412,0.0126423975453,0.0129208937287,0.0162625455332,-0.00334165180451
2016-03-14,0.00153754092753,-0.00104644475505,-0.00141088699456,-2.1702144295e-05,-6.32631126791e-05,-0.00162189314142,-0.00309604313225,-0.000952740665525,-0.00110770820174,-0.00127620063722,-0.00417544087395,-0.00214468175545,-0.00484941946343,-0.00440942822024,0.00113503972534,8.94920667633e-05,5.09998062626e-05,0.00112357595935,-0.0013406178914,-0.00182688154746,-0.00127033528406,-0.00126176824164,-8.5670424177e-06
2016-03-15,-0.0148752294481,-0.00574290566146,-0.00329860346392,-0.00345749035478,-0.00512618757784,-0.00771960942075,-0.00635466724634,-0.00643421150744,-0.00535853067413,-0.00224811001681,-0.0102518890053,-0.0129135781899,-0.00551267061383,-0.0106783704832,-0.00410200702026,-0.00755637744442,-0.00630430132151,-0.00478778220713,-0.0241362601519,-0.010964740999,-0.00789117626846,-0.001838630965,-0.00605254530346
2016-03-16,0.00409832131118,0.00664636027068,0.00450817355886,0.00616224016994,0.003632475622,0.00345938187093,0.00062470784178,0.00362277473323,0.00432468764484,0.00422399817035,0.00524090416729,0.00659135216847,0.0053014466539,0.00423751119524,0.00678018806502,0.00411017704755,0.00461501814425,0.00727493129671,0.0023065644782,0.00485907867551,0.00463101500645,0.00558472788483,-0.000953712878382
2016-03-17,0.00465531647205,0.00757495965809,0.0104133244604,0.00797436572611,0.00469719339162,0.00478512607515,0.00490838801488,0.00499361380935,0.00537273054942,0.00822964962572,0.00457989098504,0.00355258095078,0.00834688358009,0.00431391131133,0.0064825755544,0.00445035565645,0.00763644743711,0.0022357518319,0.00127672567032,0.00709445262328,0.00567871239036,0.00657358301021,-0.000894870619845
2016-03-18,0.00429520057514,0.00755191966891,0.00523406686261,0.000429462175816,0.00480701774359,0.00491800066084,0.00400275317952,0.00425173994154,0.00340699218214,0.00741552934051,0.00271304440685,0.0071797342971,0.00364400399849,0.00383588019758,0.0055047837086,0.00500069232658,0.00557723268867,0.00870852172375,0.00521741434932,0.00508770812303,0.00493908580393,0.00439596710198,0.000543118701945
2016-03-21,-0.000593364180531,-0.000383119331673,-0.00170065939892,0.000444935343694,0.0010469147237,3.33518255502e-05,-0.000103177269921,0.00269824243151,-0.000665496627335,-0.000704300357029,0.00140550383367,0.00168180163018,0.00118046603166,-0.000944630533922,0.00142649619374,-0.00108557601925,0.000658456294332,0.000693764595781,-0.00146486330777,0.00109185266774,0.00023582992435,0.000985092132833,-0.000749262208483
2016-03-22,-0.000896630634088,-0.00120852678083,-0.00166429928504,0.000576096586883,-0.000383091391996,0.00321437045932,0.00106649042573,0.00057932746131,0.00157785287593,-0.00136030849535,-0.00166951818392,-0.000934913172387,-0.00161025044508,-0.000302856205963,0.000398210831918,-0.000692283152603,0.00106439809315,0.00173249421641,0.000492198159918,0.00111416017171,5.46460687474e-05,-0.000877772980475,0.000932419049223
2016-03-23,-0.00690540997311,-0.00768973585218,-0.00723847001791,-0.00742901908234,-0.00560091994703,-0.0063233547844,-0.0065882364288,-0.00334884156473,-0.00506196869537,-0.00534267909825,-0.00721042323858,-0.00800108164549,-0.0157867223024,-0.0118193943053,-0.0055256895721,-0.00707466481254,-0.00459261424839,-0.00961232371628,-0.00536563619971,-0.00110795267392,-0.00688125705346,-0.00640650958383,-0.000474747469635
2016-03-24,-0.0044114892371,-0.00335935712792,-0.00168588559609,-0.00039847404696,-0.000762613723055,-0.00135649717413,-0.00242132227868,0.00251392042264,-0.00204257317819,-0.00124137406237,-0.00252354075201,-0.00134195305873,0.000422532728408,-0.00160804193001,-0.00122552644461,-0.0021218219772,-0.000459518749267,0.00224397145212,-0.00016795983538,-0.00125921994913,-0.00116033712402,-0.000378142009604,-0.000782195114416
2016-03-28,0.000780038768426,0.000143194920383,-0.000500633148476,0.0010213436326,0.0011617372511,0.000558750005439,-0.00117191625759,-2.77806539088e-05,0.000717645743862,-0.00109584978782,0.000292719400022,0.000654468080029,-0.000875780591741,-0.000649415480439,0.00110490759835,0.00116611190606,0.000762479612604,0.000379347417038,5.12080732733e-05,0.00211297068745,0.000329277332639,0.000545107171987,-0.000215829839347
2016-03-29,0.00423886999488,0.00710689928383,0.0102711413056,0.00436287280172,0.0053659779951,0.00812576059252,0.00581679772586,0.00288949836977,0.00471471715719,0.00514706969261,0.00625966629013,0.00621762638912,0.0054519684054,0.00386265804991,0.00688087521121,0.00204180600122,0.00833393633366,0.00985145196319,0.00474907178432,0.00489948224276,0.00582940783352,0.00877801208391,-0.0029486042504
2016-03-30,0.00200087274425,0.00154245493468,0.00297497818246,0.00173406745307,0.00195883051492,0.000853872741573,0.00334903388284,0.00296041369438,0.00151894718874,0.000651548616588,0.00230150157586,0.00266329757869,0.00308631034568,0.000225593685172,0.00318199000321,0.00106247479562,0.00120340799913,0.00224397145212,0.00293620466255,0.00165588664822,0.00200528278947,0.00434087979624,-0.00233559700677
2016-03-31,-0.000607937865425,-4.34600515291e-05,-0.000903108739294,0.000951775873546,0.00114951678552,0.00220536533743,-0.00177849573083,0.001888374798,-0.00116669305135,0.00047220592387,0.000667289306875,0.00147601845674,0.000487437529955,-0.000568814808503,0.00079474580707,0.000450979860034,-8.338841144e-05,0.000750805425923,-0.00129846925847,0.00255920691416,0.000370167719666,-0.00204184239013,0.0024120101098
2016-04-01,0.00303182937205,0.00408282876015,0.00410151714459,0.00168155459687,0.002991407644,0.00504732783884,0.0039682672359,7.41774274502e-05,0.00164616585243,0.00242585525848,0.00326886610128,0.00239015370607,0.00109672360122,0.00399711262435,0.00437104003504,0.00170123740099,0.00254016043618,0.00367020186968,0.00481407251209,0.00168643926736,0.0029293471016,0.00631095903716,-0.00338161193556
2016-04-04,-0.0054826438427,-0.00455640535802,-0.00413706153631,-0.00084398011677,-0.00396913196892,-0.00412795087323,-0.00847099069506,-0.00601176451892,-0.00551981804892,-0.00274238549173,-0.00668187718838,-0.00461108889431,-0.00565534038469,-0.00626360299066,-0.00550619605929,-0.00286028627306,-0.00576640572399,-0.00183475669473,-0.00463301502168,-0.00341413915157,-0.00465444242582,-0.00321347981188,-0.00144096261394
2016-04-05,-0.0109716029838,-0.00884658284485,-0.00939929299057,-0.00753915635869,-0.00626019388437,-0.00892804935575,-0.00869944505394,-0.00881921127439,-0.00455807987601,-0.00638311635703,-0.0075179184787,-0.00845054257661,-0.0108454935253,-0.00955470930785,-0.00733889779076,-0.00729327602312,-0.00809338502586,-0.00324616068974,-0.00881451740861,-0.00736537016928,-0.00794625002891,-0.0101962984758,0.0022500484469
2016-04-06,0.00722669810057,0.0115937935188,0.0118229370564,0.00746396742761,0.00781892426312,0.0071844435297,0.00892974995077,0.00962020363659,0.00823006220162,0.00824456289411,0.00752983754501,0.00751908356324,0.00951764080673,0.00825335644186,0.0101658664644,0.0138303590938,0.00789804384112,0.00676198489964,0.00912796333432,0.00830559805036,0.00885225273669,0.0104527978523,-0.00160054511566
2016-04-07,-0.00517096417025,-0.0105300908908,-0.00899249035865,-0.00457743275911,-0.00742691103369,-0.00961743295193,-0.00961600523442,-0.00517491344362,-0.00968948658556,-0.00517136789858,-0.0135035486892,-0.00967948231846,-0.00836098194122,-0.00766399968415,-0.00859403423965,-0.00667109480128,-0.0113988826051,-0.00858480297029,-0.00662126112729,-0.0111955637112,-0.00841203704476,-0.0120480740051,0.00363603696032
2016-04-08,0.00358779053204,-0.00031129072886,0.000194838037714,0.000322084175423,0.00221635424532,-0.000574001576751,0.00163398147561,0.00209432374686,0.000270188204013,0.00055476767011,-0.000120136828627,0.00404378958046,0.00408272026107,0.000964577193372,0.00312375719659,-1.75819732249e-05,0.000422921031713,0.000928378023673,0.000557186082006,0.00143031333573,0.00127024785616,0.00278270289483,-0.00151245503868
2016-04-11,-0.00449716299772,-0.000975172035396,-0.00368918478489,-0.000172830070369,-0.00153364636935,-0.0034368657507,-0.00258611142635,-0.00309759285301,-0.00103058072273,-0.00112483429257,-0.00291460426524,-0.00183575309347,0.000576451653615,-0.00128030451015,-0.00280151236802,-0.00175708683673,-0.00568826682866,-0.00477023934945,-0.00453205825761,-0.000323789427057,-0.00237355707213,-0.0027435462066,0.000369989134468
2016-04-12,0.00400595227256,0.00523335766047,0.00603060657158,0.0100813470781,0.00489774905145,0.00574508402497,0.00234139501117,0.00395047618076,0.00722641684115,0.0088371373713,0.0076038823463,0.0121396342292,0.00940637849271,0.00456360820681,0.00722289504483,0.00869056303054,0.0173098836094,0.00311272009276,-0.00121841242071,0.00950293801725,0.00683418055996,0.00961575414016,-0.0027815735802
