Date,Adj Close
2014-01-02,95.910004
2014-01-03,94.919998
2014-01-06,92.910004
2014-01-07,94.459999
2014-01-08,94.169998
2014-01-09,92.290001
2014-01-10,92.330002
2014-01-13,88.889999
2014-01-14,88.760002
2014-01-15,85.889999
2014-01-16,82.75
2014-01-17,83.559998
2014-01-21,80.93
2014-01-22,83.059998
2014-01-23,84.620003
2014-01-24,83.970001
2014-01-27,83.110001
2014-01-28,84.25
2014-01-29,82.550003
2014-01-30,85.970001
2014-01-31,85.709999
2014-02-03,83.93
2014-02-04,83.5
2014-02-05,85.82
2014-02-06,88.339996
2014-02-07,88.309998
2014-02-10,87.720001
2014-02-11,86.449997
2014-02-12,86.419998
2014-02-13,86.040001
2014-02-14,85.709999
2014-02-18,87.75
2014-02-19,87.559998
2014-02-20,86.150002
2014-02-21,85.980003
2014-02-24,87.440002
2014-02-25,88.790001
2014-02-26,90.220001
2014-02-27,91.620003
2014-02-28,89.690002
2014-03-03,88.419998
2014-03-04,89.059998
2014-03-05,88.5
2014-03-06,87.300003
2014-03-07,87.300003
2014-03-10,89.639999
2014-03-11,91.5
2014-03-12,91.389999
2014-03-13,89.510002
2014-03-14,95.260002
2014-03-17,96.410004
2014-03-18,98.639999
2014-03-19,101.269997
2014-03-20,104.300003
2014-03-21,100.839996
2014-03-24,101.260002
2014-03-25,100.339996
2014-03-26,101.43
2014-03-27,98.75
2014-03-28,97.889999
2014-03-31,97.440002
2014-04-01,98.980003
2014-04-02,100.110001
2014-04-03,99.769997
2014-04-04,96.089996
2014-04-07,93.75
2014-04-08,95.870003
2014-04-09,97.080002
2014-04-10,94.849998
2014-04-11,91.050003
2014-04-14,90.129997
2014-04-15,90.419998
2014-04-16,90.220001
2014-04-17,87.790001
2014-04-21,89.589996
2014-04-22,89.410004
2014-04-23,88.220001
2014-04-24,89.629997
2014-04-25,88.110001
2014-04-28,86.580002
2014-04-29,86.0
2014-04-30,87.709999
2014-05-01,85.970001
2014-05-02,88.120003
2014-05-05,88.540001
2014-05-06,87.550003
2014-05-07,84.790001
2014-05-08,85.860001
2014-05-09,87.870003
2014-05-12,89.879997
2014-05-13,88.510002
2014-05-14,87.150002
2014-05-15,86.760002
2014-05-16,87.870003
2014-05-19,86.669998
2014-05-20,85.330002
2014-05-21,84.82
2014-05-22,84.980003
2014-05-23,85.43
2014-05-27,87.220001
2014-05-28,85.400002
2014-05-29,85.029999
2014-05-30,84.900002
2014-06-02,86.800003
2014-06-03,86.769997
2014-06-04,87.029999
2014-06-05,85.93
2014-06-06,86.25
2014-06-09,85.410004
2014-06-10,85.309998
2014-06-11,97.110001
2014-06-12,95.0
2014-06-13,95.110001
2014-06-16,94.5
2014-06-17,94.639999
2014-06-18,94.889999
2014-06-19,95.029999
2014-06-20,95.0
2014-06-23,94.669998
2014-06-24,93.879997
2014-06-25,92.610001
2014-06-26,91.330002
2014-06-27,92.089996
2014-06-30,91.410004
2014-07-01,93.410004
2014-07-02,94.5
2014-07-03,96.43
2014-07-07,96.0
2014-07-08,94.910004
2014-07-09,94.419998
2014-07-10,92.690002
2014-07-11,91.639999
2014-07-14,91.5
2014-07-15,90.75
2014-07-16,89.260002
2014-07-17,89.75
2014-07-18,90.440002
2014-07-21,93.019997
2014-07-22,92.089996
2014-07-23,92.199997
2014-07-24,93.139999
2014-07-25,92.639999
2014-07-28,92.290001
2014-07-29,92.25
2014-07-30,94.129997
2014-07-31,92.330002
2014-08-01,93.059998
2014-08-04,94.599998
2014-08-05,95.32
2014-08-06,94.610001
2014-08-07,93.919998
2014-08-08,95.0
2014-08-11,95.290001
2014-08-12,92.970001
2014-08-13,92.449997
2014-08-14,93.730003
2014-08-15,93.239998
2014-08-18,94.529999
2014-08-19,95.639999
2014-08-20,97.489998
2014-08-21,96.0
2014-08-22,97.209999
2014-08-25,97.400002
2014-08-26,97.720001
2014-08-27,98.139999
2014-08-28,97.910004
2014-08-29,97.309998
2014-09-02,98.360001
2014-09-03,99.160004
2014-09-04,99.589996
2014-09-05,99.449997
2014-09-08,98.110001
2014-09-09,96.989998
2014-09-10,96.779999
2014-09-11,97.480003
2014-09-12,114.889999
2014-09-15,114.410004
2014-09-16,116.150002
2014-09-17,118.5
2014-09-18,118.400002
2014-09-19,120.379997
2014-09-22,118.919998
2014-09-23,116.050003
2014-09-24,120.410004
2014-09-25,118.860001
2014-09-26,118.650002
2014-09-29,118.32
2014-09-30,118.169998
2014-10-01,115.830002
2014-10-02,115.309998
2014-10-03,116.199997
2014-10-06,116.0
2014-10-07,113.419998
2014-10-08,114.870003
2014-10-09,114.769997
2014-10-10,114.220001
2014-10-13,113.169998
2014-10-14,111.959999
2014-10-15,110.279999
2014-10-16,113.849998
2014-10-17,116.57
2014-10-20,119.870003
2014-10-21,118.970001
2014-10-22,117.610001
2014-10-23,117.839996
2014-10-24,117.349998
2014-10-27,117.720001
2014-10-28,120.970001
2014-10-29,121.559998
2014-10-30,120.559998
2014-10-31,120.809998
2014-11-03,119.910004
2014-11-04,120.110001
2014-11-05,118.660004
2014-11-06,122.080002
2014-11-07,121.75
2014-11-10,124.080002
2014-11-11,122.18
2014-11-12,125.040001
2014-11-13,123.919998
2014-11-14,123.75
2014-11-17,124.199997
2014-11-18,124.879997
2014-11-19,127.260002
2014-11-20,127.040001
2014-11-21,127.379997
2014-11-24,126.769997
2014-11-25,125.699997
2014-11-26,125.800003
2014-11-28,126.489998
2014-12-01,124.459999
2014-12-02,122.0
2014-12-03,124.68
2014-12-04,125.739998
2014-12-05,129.75
2014-12-08,126.989998
2014-12-09,127.529999
2014-12-10,125.230003
2014-12-11,129.440002
2014-12-12,128.669998
2014-12-15,128.339996
2014-12-16,127.279999
2014-12-17,130.860001
2014-12-18,129.699997
2014-12-19,129.220001
2014-12-22,128.529999
2014-12-23,128.559998
2014-12-24,128.179993
2014-12-26,127.830002
2014-12-29,128.759995
2014-12-30,128.770004
2014-12-31,127.839996
2015-01-02,126.839996
2015-01-05,127.150002
2015-01-06,126.949997
2015-01-07,130.580002
2015-01-08,132.240005
2015-01-09,131.570007
2015-01-12,129.839996
2015-01-13,128.809998
2015-01-14,128.75
2015-01-15,127.139999
2015-01-16,129.720001
2015-01-20,127.160004
2015-01-21,128.350006
2015-01-22,132.559998
2015-01-23,135.339996
2015-01-26,136.080002
2015-01-27,135.839996
2015-01-28,133.860001
2015-01-29,134.399994
2015-01-30,131.940002
2015-02-02,130.960007
2015-02-03,133.850006
2015-02-04,132.0
2015-02-05,133.029999
2015-02-06,133.259995
2015-02-09,134.970001
2015-02-10,137.0
2015-02-11,135.899994
2015-02-12,136.070007
2015-02-13,136.660004
2015-02-17,135.910004
2015-02-18,136.619995
2015-02-19,136.919998
2015-02-20,138.0
2015-02-23,137.25
2015-02-24,138.389999
2015-02-25,138.759995
2015-02-26,140.589996
2015-02-27,140.759995
2015-03-02,143.619995
2015-03-03,142.029999
2015-03-04,139.910004
2015-03-05,140.860001
2015-03-06,138.589996
2015-03-09,140.960007
2015-03-10,140.470001
2015-03-11,141.960007
2015-03-12,144.820007
2015-03-13,150.100006
2015-03-16,150.179993
2015-03-17,150.460007
2015-03-18,150.990005
2015-03-19,152.289993
2015-03-20,152.020004
2015-03-23,153.179993
2015-03-24,153.770004
2015-03-25,151.580002
2015-03-26,150.009995
2015-03-27,151.199997
2015-03-30,151.580002
2015-03-31,150.850006
2015-04-01,150.979996
2015-04-02,151.330002
2015-04-06,153.270004
2015-04-07,151.449997
2015-04-08,152.169998
2015-04-09,151.800003
2015-04-10,151.679993
2015-04-13,152.0
2015-04-14,153.490005
2015-04-15,153.559998
2015-04-16,154.160004
2015-04-17,152.050003
2015-04-20,151.589996
2015-04-21,152.970001
2015-04-22,153.940002
2015-04-23,156.990005
2015-04-24,157.080002
2015-04-27,155.910004
2015-04-28,154.470001
2015-04-29,151.830002
2015-04-30,151.089996
2015-05-01,154.270004
2015-05-04,153.850006
2015-05-05,153.470001
2015-05-06,152.039993
2015-05-07,153.839996
2015-05-08,154.289993
2015-05-11,154.270004
2015-05-12,153.190002
2015-05-13,152.130005
2015-05-14,149.830002
2015-05-15,151.0
2015-05-18,151.509995
2015-05-19,152.139999
2015-05-20,150.830002
2015-05-21,152.25
2015-05-22,151.240005
2015-05-26,150.160004
2015-05-27,154.779999
2015-05-28,156.270004
2015-05-29,152.619995
2015-06-01,153.869995
2015-06-02,154.350006
2015-06-03,156.259995
2015-06-04,155.899994
2015-06-05,156.279999
2015-06-08,153.690002
2015-06-09,153.770004
2015-06-10,154.979996
2015-06-11,155.369995
2015-06-12,155.320007
2015-06-15,154.570007
2015-06-16,155.5
2015-06-17,155.619995
2015-06-18,156.479996
2015-06-19,154.729996
2015-06-22,155.690002
2015-06-23,156.360001
2015-06-24,155.589996
