Date,Adj Close
2014-01-02,33.231601
2014-01-03,33.528715
2014-01-06,33.672769
2014-01-07,33.96988
2014-01-08,33.924864
2014-01-09,33.4927
2014-01-10,33.852835
2014-01-13,33.087546
2014-01-14,33.510708
2014-01-15,33.771804
2014-01-16,33.573731
2014-01-17,33.294624
2014-01-21,33.618748
2014-01-22,33.987888
2014-01-23,33.690773
2014-01-24,33.078544
2014-01-27,32.871463
2014-01-28,33.51971
2014-01-29,33.321633
2014-01-30,34.942251
2014-01-31,34.897231
2014-02-03,34.366029
2014-02-04,34.888229
2014-02-05,35.221354
2014-02-06,35.635514
2014-02-07,35.950632
2014-02-10,36.319772
2014-02-11,36.571866
2014-02-12,36.652897
2014-02-13,36.760941
2014-02-14,36.616883
2014-02-18,36.733928
2014-02-19,36.661903
2014-02-20,36.364788
2014-02-21,36.562864
2014-02-24,36.63489
2014-02-25,36.832966
2014-02-26,36.932004
2014-02-27,36.823964
2014-02-28,37.085061
2014-03-03,36.850973
2014-03-04,37.787329
2014-03-05,37.598255
2014-03-06,37.202106
2014-03-07,36.796952
2014-03-10,36.597265
2014-03-11,36.715263
2014-03-12,36.878644
2014-03-13,36.633572
2014-03-14,36.479266
2014-03-17,36.760646
2014-03-18,37.069254
2014-03-19,36.324964
2014-03-20,36.533728
2014-03-21,36.842336
2014-03-24,36.406655
2014-03-25,36.733417
2014-03-26,36.22512
2014-03-27,36.41573
2014-03-28,36.796953
2014-03-31,37.060178
2014-04-01,37.105561
2014-04-02,37.042025
2014-04-03,37.105561
2014-04-04,37.250788
2014-04-07,37.296171
2014-04-08,37.359708
2014-04-09,37.49586
2014-04-10,36.715263
2014-04-11,36.352193
2014-04-14,36.397576
2014-04-15,36.951255
2014-04-16,37.123715
2014-04-17,37.477706
2014-04-21,37.568471
2014-04-22,37.423244
2014-04-23,37.160019
2014-04-24,37.423244
2014-04-25,36.969409
2014-04-28,37.160019
2014-04-29,37.114636
2014-04-30,36.878644
2014-05-01,37.160019
2014-05-02,37.023871
2014-05-05,37.386937
2014-05-06,36.878644
2014-05-07,37.414169
2014-05-08,37.559396
2014-05-09,37.396015
2014-05-12,37.586625
2014-05-13,37.541242
2014-05-14,37.459552
2014-05-15,37.205405
2014-05-16,37.622933
2014-05-19,37.3234
2014-05-20,37.0511
2014-05-21,36.851411
2014-05-22,36.760646
2014-05-23,37.232634
2014-05-27,37.632008
2014-05-28,37.250788
2014-05-29,37.523089
2014-05-30,37.677391
2014-06-02,37.677391
2014-06-03,37.259863
2014-06-04,37.559396
2014-06-05,38.603215
2014-06-06,38.294607
2014-06-09,37.901233
2014-06-10,37.635933
2014-06-11,37.681673
2014-06-12,37.471264
2014-06-13,37.425523
2014-06-16,37.425523
2014-06-17,37.535301
2014-06-18,37.855492
2014-06-19,38.12994
