Date,Adj Close
2015-01-02,55.213093
2015-01-05,54.087086
2015-01-06,53.381519
2015-01-07,53.333193
2015-01-08,54.493031
2015-01-09,54.406043
2015-01-12,54.290057
2015-01-13,54.937635
2015-01-14,53.951772
2015-01-15,54.125748
2015-01-16,54.869978
2015-01-20,53.942109
2015-01-21,53.903446
2015-01-22,54.676671
2015-01-23,54.425374
2015-01-26,54.792653
2015-01-27,54.4737
2015-01-28,52.762939
2015-01-29,52.067036
2015-01-30,51.371136
2015-02-02,52.009046
2015-02-03,53.555495
2015-02-04,54.995628
2015-02-05,55.063285
2015-02-06,55.014955
2015-02-09,55.179267
2015-02-10,55.488557
2015-02-11,55.846173
2015-02-12,56.426093
2015-02-13,57.479613
2015-02-17,56.832035
2015-02-18,56.271449
2015-02-19,55.913829
2015-02-20,56.542076
2015-02-23,56.261781
2015-02-24,57.18965
2015-02-25,57.62459
2015-02-26,57.170323
2015-02-27,57.392625
2015-03-02,57.866223
2015-03-03,57.953211
2015-03-04,58.407482
2015-03-05,58.31083
2015-03-06,58.349489
2015-03-09,58.542796
2015-03-10,56.735383
2015-03-11,56.116804
2015-03-12,57.344299
2015-03-13,57.073668
2015-03-16,57.75024
2015-03-17,57.150992
2015-03-18,57.015678
2015-03-19,56.783709
2015-03-20,57.460282
2015-03-23,57.141325
2015-03-24,55.643202
2015-03-25,54.638009
2015-03-26,54.03876
2015-03-27,54.067755
2015-03-30,54.960959
2015-03-31,54.825038
2015-04-01,55.397851
2015-04-02,56.252214
2015-04-06,56.51435
2015-04-07,56.621146
2015-04-08,57.456095
2015-04-09,57.854152
2015-04-10,58.067744
2015-04-13,57.067745
2015-04-14,57.26192
2015-04-15,58.16483
2015-04-16,57.931819
2015-04-17,56.718232
2015-04-20,56.766778
2015-04-21,57.125999
2015-04-22,57.048328
2015-04-23,57.504638
2015-04-24,57.902694
2015-04-27,57.164835
2015-04-28,57.281338
2015-04-29,56.640564
2015-04-30,56.077457
2015-05-01,56.708525
2015-05-04,57.067745
2015-05-05,56.29105
2015-05-06,55.980372
2015-05-07,56.232797
2015-05-08,56.708525
2015-05-11,56.087168
2015-05-12,55.659987
2015-05-13,54.64057
2015-05-14,54.892998
2015-05-15,54.990084
2015-05-18,55.310473
2015-05-19,55.562898
2015-05-20,55.892994
2015-05-21,55.863869
2015-05-22,56.184254
2015-05-26,56.883281
2015-05-27,57.611434
2015-05-28,57.310463
2015-05-29,56.757067
2015-06-01,57.067745
2015-06-02,57.106581
2015-06-03,57.592016
2015-06-04,57.232795
2015-06-05,56.980367
2015-06-08,56.184254
2015-06-09,56.164836
2015-06-10,56.533768
2015-06-11,57.048328
2015-06-12,56.562893
2015-06-15,56.640564
2015-06-16,57.164835
2015-06-17,57.883277
2015-06-18,58.718225
2015-06-19,58.74735
2015-06-22,59.193953
2015-06-23,58.990068
2015-06-24,58.601722
2015-06-25,59.106575
2015-06-26,59.485214
2015-06-29,58.47137
2015-06-30,58.627346
2015-07-01,60.684275
2015-07-02,60.772012
2015-07-06,60.547797
2015-07-07,60.937734
2015-07-08,60.138359
2015-07-09,60.45031
2015-07-10,61.600631
2015-07-13,62.117303
2015-07-14,61.649376
2015-07-15,62.146547
2015-07-16,62.70221
2015-07-17,62.653464
2015-07-20,62.70221
2015-07-21,62.653464
2015-07-22,62.877683
2015-07-23,60.898743
2015-07-24,60.606286
2015-07-27,59.572949
2015-07-28,60.840251
2015-07-29,60.90849
2015-07-30,60.791509
2015-07-31,60.840251
2015-08-03,61.620128
2015-08-04,61.161952
2015-08-05,58.305648
2015-08-06,57.282055
2015-08-07,57.340547
2015-08-10,57.954702
2015-08-11,57.311303
2015-08-12,57.915707
2015-08-13,58.139922
2015-08-14,57.399039
2015-08-17,58.890555
2015-08-18,58.188663
2015-08-19,58.412878
2015-08-20,56.901865
2015-08-21,55.351857
2015-08-24,53.041468
2015-08-25,52.495552
2015-08-26,54.006569
2015-08-27,55.34211
2015-08-28,55.351857
2015-08-31,54.913178
2015-09-01,53.636126
2015-09-02,54.474496
2015-09-03,54.796194
2015-09-04,54.377009
2015-09-08,55.673558
2015-09-09,55.244623
2015-09-10,55.117895
2015-09-11,54.991164
2015-09-14,54.835188
2015-09-15,55.702802
2015-09-16,56.287713
2015-09-17,56.989601
2015-09-18,55.975759
2015-09-21,56.433938
2015-09-22,56.258465
2015-09-23,55.927017
2015-09-24,55.390851
2015-09-25,55.117895
2015-09-28,53.431409
2015-09-29,53.753107
2015-09-30,55.449344
2015-10-01,55.966012
2015-10-02,57.243064
2015-10-05,58.36893
2015-10-06,57.732572
2015-10-07,58.447253
2015-10-08,59.700392
2015-10-09,59.220676
2015-10-12,59.005292
2015-10-13,58.897599
2015-10-14,58.682214
2015-10-15,59.729761
2015-10-16,60.033258
2015-10-19,60.268223
2015-10-20,60.258431
2015-10-21,59.827665
2015-10-22,60.405285
2015-10-23,60.679408
2015-10-26,60.875212
2015-10-27,60.248642
2015-10-28,60.640246
2015-10-29,61.736747
2015-10-30,61.305978
2015-11-02,61.423462
2015-11-03,61.247239
2015-11-04,60.170319
2015-11-05,60.512977
2015-11-06,60.317173
2015-11-09,60.062627
2015-11-10,60.278012
2015-11-11,60.258431
2015-11-12,60.199692
2015-11-13,58.96613
2015-11-16,60.062627
2015-11-17,59.847246
2015-11-18,61.247239
2015-11-19,61.305978
2015-11-20,61.580105
2015-11-23,60.826262
2015-11-24,60.366123
2015-11-25,60.111581
2015-11-27,60.297592
2015-11-30,59.582911
2015-12-01,60.454235
2015-12-02,59.210884
2015-12-03,58.36893
2015-12-04,59.475219
2015-12-07,59.103192
2015-12-08,58.29061
2015-12-09,57.360544
2015-12-10,58.41788
2015-12-11,56.753556
2015-12-14,56.166144
2015-12-15,56.538171
2015-12-16,57.468237
2015-12-17,56.205305
2015-12-18,55.216501
2015-12-21,55.275239
2015-12-22,55.696217
2015-12-23,55.97034
2015-12-24,56.097613
2015-12-28,55.989921
2015-12-29,56.352159
2015-12-30,55.519993
2015-12-31,55.24587
2016-01-04,54.714849
2016-01-05,54.724685
2016-01-06,54.301834
2016-01-07,53.701977
2016-01-08,53.760977
2016-01-11,53.810148
2016-01-12,53.957652
2016-01-13,52.6596
2016-01-14,54.134659
2016-01-15,52.993947
2016-01-19,53.347962
2016-01-20,52.718604
2016-01-21,53.416798
2016-01-22,54.410006
2016-01-25,53.308626
2016-01-26,53.928152
2016-01-27,53.220122
2016-01-28,53.21029
2016-01-29,54.783685
2016-02-01,54.882024
2016-02-02,53.682309
2016-02-03,56.87827
2016-02-04,57.242116
2016-02-05,58.422164
2016-02-08,58.412332
2016-02-09,57.242116
2016-02-10,54.882024
2016-02-11,55.1082
2016-02-12,55.835893
2016-02-16,56.524255
2016-02-17,56.740598
2016-02-18,56.366915
2016-02-19,56.799598
2016-02-22,57.183116
2016-02-23,56.583259
2016-02-24,57.42896
2016-02-25,57.556795
2016-02-26,56.947105
2016-02-29,56.770098
2016-03-01,58.235325
2016-03-02,58.382828
2016-03-03,58.923683
2016-03-04,58.746679
2016-03-07,57.979646
2016-03-08,57.320788
2016-03-09,57.802638
2016-03-10,57.399456
2016-03-11,58.176321
2016-03-14,58.245157
2016-03-15,58.412332
2016-03-16,58.91385
2016-03-17,59.739884
2016-03-18,58.766343
2016-03-21,58.845015
2016-03-22,58.874515
2016-03-23,58.264825
2016-03-24,59.012186
2016-03-28,59.090858
2016-03-29,59.739884
2016-03-30,59.789051
2016-03-31,60.064398
2016-04-01,60.84126
2016-04-04,60.678277
2016-04-05,60.381949
2016-04-06,61.438855
2016-04-07,60.648645
2016-04-08,60.846195
2016-04-11,60.688153
2016-04-12,60.964729
2016-04-13,61.191914
2016-04-14,61.08326
2016-04-15,61.21167
2016-04-18,61.715427
2016-04-19,61.517874
2016-04-20,60.707909
2016-04-21,60.194271
2016-04-22,60.352313
2016-04-25,60.253539
2016-04-26,60.302926
2016-04-27,60.549867
2016-04-28,60.401705
2016-04-29,60.016474
2016-05-02,60.480724
2016-05-03,60.204151
2016-05-04,60.144884
2016-05-05,60.302926
2016-05-06,60.668397
2016-05-09,60.668397
2016-05-10,61.873469
2016-05-11,61.310445
2016-05-12,61.498118
2016-05-13,61.08326
2016-05-16,61.241302
2016-05-17,59.690514
2016-05-18,59.641127
2016-05-19,59.512716
2016-05-20,61.004237
2016-05-23,61.053628
2016-05-24,61.675916
2016-05-25,61.833958
2016-05-26,61.527754
2016-05-27,62.110534
2016-05-31,62.525393
2016-06-01,62.950131
2016-06-02,62.880988
2016-06-03,62.782213
2016-06-06,62.624171
2016-06-07,62.476005
2016-06-08,62.446374
2016-06-09,62.159921
2016-06-10,62.031511
2016-06-13,61.626528
2016-06-14,61.873469
2016-06-15,61.587017
2016-06-16,62.327839
2016-06-17,61.606773
2016-06-20,61.695672
2016-06-21,61.774694
2016-06-22,61.873469
2016-06-23,62.179677
2016-06-24,60.895586
2016-06-27,61.695672
2016-06-28,62.298208
2016-06-29,63.15756
2016-06-30,64.392268
2016-07-01,64.754326
2016-07-05,64.486503
2016-07-06,64.575775
2016-07-07,65.726438
2016-07-08,66.569591
2016-07-11,66.867179
2016-07-12,66.60927
2016-07-13,66.291847
2016-07-14,66.480312
2016-07-15,66.34144
2016-07-18,66.321605
2016-07-19,66.549748
2016-07-20,66.579513
2016-07-21,66.480312
2016-07-22,66.916772
2016-07-25,66.926693
2016-07-26,66.639027
2016-07-27,67.373066
2016-07-28,67.313552
2016-07-29,66.708463
2016-08-01,66.996129
2016-08-02,66.361283
2016-08-03,66.301761
2016-08-04,66.639027
2016-08-05,66.847336
2016-08-08,66.529913
2016-08-09,66.361283
2016-08-10,66.678706
2016-08-11,67.135001
2016-08-12,66.966372
2016-08-15,66.976286
2016-08-16,66.767978
2016-08-17,67.224273
2016-08-18,66.867179
2016-08-19,65.756195
2016-08-22,65.904989
2016-08-23,65.131271
2016-08-24,65.161028
2016-08-25,65.03207
2016-08-26,64.982477
2016-08-29,65.131271
2016-08-30,65.022156
2016-08-31,64.73449
2016-09-01,65.359414
2016-09-02,65.627244
2016-09-06,65.805788
2016-09-07,65.815709
2016-09-08,65.627244
2016-09-09,64.585697
2016-09-12,65.230464
2016-09-13,64.248431
2016-09-14,64.645211
2016-09-15,65.706594
2016-09-16,65.389172
2016-09-19,65.319736
