Date,Adj Close
2015-01-02,24.859874
2015-01-05,24.416808
2015-01-06,24.233802
2015-01-07,24.628709
2015-01-08,24.893585
2015-01-09,24.696132
2015-01-12,24.330121
2015-01-13,24.416808
2015-01-14,24.363833
2015-01-15,24.654223
2015-01-16,24.920416
2015-01-20,25.147888
2015-01-21,25.646395
2015-01-22,26.004543
2015-01-23,25.820628
2015-01-26,25.777069
2015-01-27,25.622194
2015-01-28,25.360843
2015-01-29,25.428601
2015-01-30,24.78974
2015-02-02,25.041413
2015-02-03,25.297925
2015-02-04,26.115859
2015-02-05,26.140058
2015-02-06,25.931946
2015-02-09,25.694793
2015-02-10,26.164259
2015-02-11,26.10134
2015-02-12,26.217496
2015-02-13,26.972514
2015-02-17,26.962834
2015-02-18,27.170948
2015-02-19,27.901767
2015-02-20,28.032442
2015-02-23,27.974364
2015-02-24,27.959845
2015-02-25,28.327673
2015-02-26,28.293794
2015-02-27,28.317993
2015-03-02,28.317993
2015-03-03,28.250236
2015-03-04,28.046963
2015-03-05,28.042122
2015-03-06,27.471019
2015-03-09,27.882407
2015-03-10,27.224187
2015-03-11,26.735362
2015-03-12,27.083831
2015-03-13,26.740201
2015-03-16,26.933796
2015-03-17,26.75472
2015-03-18,27.14191
2015-03-19,27.098351
2015-03-20,27.490378
2015-03-23,27.577496
2015-03-24,27.320984
2015-03-25,27.422621
2015-03-26,27.422621
2015-03-27,27.713011
2015-03-30,27.761411
2015-03-31,27.514577
2015-04-01,27.635574
2015-04-02,27.790449
2015-04-06,27.984044
2015-04-07,28.066322
2015-04-08,28.182478
2015-04-09,28.08568
2015-04-10,28.051802
2015-04-13,27.771091
2015-04-14,28.129239
2015-04-15,27.887246
2015-04-16,27.930995
2015-04-17,27.39143
2015-04-20,27.410874
2015-04-21,26.778951
2015-04-22,26.8227
2015-04-23,26.676872
2015-04-24,26.662288
2015-04-27,26.613679
2015-04-28,26.744925
2015-04-29,26.531044
2015-04-30,26.41924
2015-05-01,26.871309
2015-05-04,27.094913
2015-05-05,27.041443
2015-05-06,26.778951
2015-05-07,26.915057
2015-05-08,27.206715
2015-05-11,27.124078
2015-05-12,27.104634
2015-05-13,27.206715
2015-05-14,27.571286
2015-05-15,27.54698
2015-05-18,27.085191
2015-05-19,27.119218
2015-05-20,28.261539
2015-05-21,27.960161
2015-05-22,27.668503
2015-05-26,27.517815
2015-05-27,28.402507
2015-05-28,28.290706
2015-05-29,27.814333
2015-06-01,27.741418
2015-06-02,27.590728
2015-06-03,27.658783
2015-06-04,27.362265
2015-06-05,27.347681
2015-06-08,27.294212
2015-06-09,27.328239
2015-06-10,27.619895
2015-06-11,27.474067
2015-06-12,27.4449
2015-06-15,27.381709
2015-06-16,27.54212
2015-06-17,27.726836
2015-06-18,27.843498
2015-06-19,27.824055
2015-06-22,28.096267
2015-06-23,28.251817
2015-06-24,28.222653
2015-06-25,28.178904
2015-06-26,28.057381
2015-06-29,27.352543
2015-06-30,27.401152
2015-07-01,27.69767
2015-07-02,27.634477
2015-07-06,27.328239
2015-07-07,27.877524
2015-07-08,27.663643
2015-07-09,27.814333
2015-07-10,27.858082
2015-07-13,28.295566
2015-07-14,28.363619
2015-07-15,28.125434
2015-07-16,28.486705
2015-07-17,28.130316
2015-07-20,28.247486
2015-07-21,28.052203
2015-07-22,28.198664
2015-07-23,28.149844
2015-07-24,28.101025
2015-07-27,28.032675
2015-07-28,28.54529
2015-07-29,28.706397
2015-07-30,28.970027
2015-07-31,28.90656
2015-08-03,29.013966
2015-08-04,29.438703
2015-08-05,29.682805
2015-08-06,29.428938
2015-08-07,29.404529
2015-08-10,29.712098
2015-08-11,29.516815
2015-08-12,29.726743
2015-08-13,29.536344
2015-08-14,29.882968
2015-08-17,29.946435
2015-08-18,29.536344
2015-08-19,29.887851
2015-08-20,31.044894
2015-08-21,29.965964
2015-08-24,28.965146
2015-08-25,28.696632
2015-08-26,29.511934
2015-08-27,29.965964
2015-08-28,30.024548
2015-08-31,29.829266
2015-09-01,29.121371
2015-09-02,29.604692
2015-09-03,29.868323
2015-09-04,29.619338
2015-09-08,30.312588
2015-09-09,29.809739
2015-09-10,29.785327
2015-09-11,30.131953
2015-09-14,29.970845
2015-09-15,30.258886
2015-09-16,30.668977
2015-09-17,30.351644
2015-09-18,29.819503
2015-09-21,29.887851
2015-09-22,29.45335
2015-09-23,29.633985
2015-09-24,29.878087
2015-09-25,30.361408
2015-09-28,30.000138
2015-09-29,30.161245
2015-09-30,30.908198
2015-10-01,30.859376
2015-10-02,31.332935
2015-10-05,31.89925
2015-10-06,31.137653
2015-10-07,31.249941
2015-10-08,31.796727
2015-10-09,31.938307
2015-10-12,32.416748
2015-10-13,32.167763
2015-10-14,31.586799
2015-10-15,31.802443
2015-10-16,32.297443
2015-10-19,32.508185
2015-10-20,32.317048
2015-10-21,32.645412
2015-10-22,33.566795
2015-10-23,33.488381
2015-10-26,33.140412
2015-10-27,32.758133
2015-10-28,33.14531
2015-10-29,33.243332
2015-10-30,33.106105
2015-11-02,33.091399
2015-11-03,33.213924
2015-11-04,32.944372
2015-11-05,33.130608
2015-11-06,32.655212
2015-11-09,32.635608
2015-11-10,32.865955
2015-11-11,33.012985
2015-11-12,32.557194
2015-11-13,32.429768
2015-11-16,33.233528
2015-11-17,33.14531
2015-11-18,33.54719
2015-11-19,33.738328
2015-11-20,33.409963
2015-11-23,33.944172
2015-11-24,34.953772
2015-11-25,36.046692
2015-11-27,36.762234
2015-11-30,36.718123
2015-12-01,37.007283
2015-12-02,36.992581
2015-12-03,37.129807
2015-12-04,38.026683
2015-12-07,37.962972
2015-12-08,38.090399
2015-12-09,37.74243
2015-12-10,37.75223
2015-12-11,37.953172
2015-12-14,38.217825
2015-12-15,38.232527
2015-12-16,39.129403
2015-12-17,38.95787
2015-12-18,38.614803
2015-12-21,39.041189
2015-12-22,39.457772
2015-12-23,39.085296
2015-12-24,39.119603
2015-12-28,39.212723
2015-12-29,39.45287
2015-12-30,39.041189
2015-12-31,38.756932
2016-01-04,38.335447
2016-01-05,39.114701
2016-01-06,39.24703
2016-01-07,38.536386
2016-01-08,38.310941
2016-01-11,38.24723
2016-01-12,38.967674
2016-01-13,38.44327
2016-01-14,38.782689
2016-01-15,37.444679
2016-01-19,37.828373
2016-01-20,37.169203
2016-01-21,36.637936
2016-01-22,37.375811
2016-01-25,37.149526
2016-01-26,37.793939
2016-01-27,37.685717
2016-01-28,38.531814
2016-01-29,39.555001
2016-02-01,40.346983
2016-02-02,40.007563
2016-02-03,39.313959
2016-02-04,38.581005
2016-02-05,38.831883
2016-02-08,40.041997
2016-02-09,40.760195
