Date,Adj Close
2014-01-02,51.192331
2014-01-03,51.229939
2014-01-06,51.201731
2014-01-07,51.615409
2014-01-08,51.841048
2014-01-09,52.207715
2014-01-10,52.123099
2014-01-13,52.226518
2014-01-14,52.367546
2014-01-15,52.113699
2014-01-16,52.226518
2014-01-17,52.593185
2014-01-21,52.931647
2014-01-22,56.410282
2014-01-23,55.639341
2014-01-24,53.890622
2014-01-27,53.740195
2014-01-28,53.608571
2014-01-29,53.364125
2014-01-30,54.276092
2014-01-31,53.129082
2014-02-03,51.972672
2014-02-04,51.803441
2014-02-05,51.653013
2014-02-06,52.28293
2014-02-07,53.223101
2014-02-10,52.894039
2014-02-11,53.373529
2014-02-12,53.683783
2014-02-13,53.843614
2014-02-14,53.81541
2014-02-18,54.041049
2014-02-19,53.994042
2014-02-20,54.041049
2014-02-21,54.031649
2014-02-24,54.501735
2014-02-25,54.266692
2014-02-26,54.464986
2014-02-27,54.984329
2014-02-28,55.314822
2014-03-03,54.974888
2014-03-04,56.655672
2014-03-05,55.664198
2014-03-06,55.522557
2014-03-07,55.81528
2014-03-10,55.626427
2014-03-11,54.66328
2014-03-12,54.578296
2014-03-13,54.125051
2014-03-14,53.822888
2014-03-17,54.804921
2014-03-18,55.390361
2014-03-19,54.691607
2014-03-20,55.938035
2014-03-21,56.806753
2014-03-24,56.344064
2014-03-25,56.750096
2014-03-26,55.786953
2014-03-27,55.768067
2014-03-28,56.192982
2014-03-31,56.853966
2014-04-01,56.901178
2014-04-02,58.251472
2014-04-03,58.024851
2014-04-04,56.636786
2014-04-07,55.739737
2014-04-08,55.805835
2014-04-09,56.872851
2014-04-10,55.456459
2014-04-11,55.56977
2014-04-14,55.985247
2014-04-15,56.419606
2014-04-16,57.420524
2014-04-17,57.666031
2014-04-21,57.939867
2014-04-22,57.920982
2014-04-23,56.995606
2014-04-24,57.373309
2014-04-25,55.938035
2014-04-28,55.088198
2014-04-29,55.286492
2014-04-30,55.692525
2014-05-01,55.947476
2014-05-02,55.994688
2014-05-05,55.985247
2014-05-06,54.937117
2014-05-07,55.192067
2014-05-08,54.956002
2014-05-09,54.861574
2014-05-12,55.503672
2014-05-13,54.861574
2014-05-14,54.634953
2014-05-15,53.501839
2014-05-16,53.964529
2014-05-19,54.380002
2014-05-20,53.719019
2014-05-21,54.030627
2014-05-22,54.11561
2014-05-23,54.889904
2014-05-27,55.040986
2014-05-28,55.46803
2014-05-29,56.303136
2014-05-30,56.426501
2014-06-02,56.644766
2014-06-03,57.593749
2014-06-04,57.698138
2014-06-05,58.115692
2014-06-06,58.552223
2014-06-09,58.969774
2014-06-10,58.950794
2014-06-11,58.855897
2014-06-12,58.599672
2014-06-13,58.324466
2014-06-16,58.381406
2014-06-17,58.62814
2014-06-18,58.779977
2014-06-19,59.055183
2014-06-20,59.064675
2014-06-23,58.732529
2014-06-24,57.830994
2014-06-25,57.925895
2014-06-26,58.058752
2014-06-27,58.779977
2014-06-30,58.68508
2014-07-01,60.127534
2014-07-02,59.985185
2014-07-03,60.412228
2014-07-07,60.469168
2014-07-08,60.355288
2014-07-09,60.744374
2014-07-10,60.099066
2014-07-11,59.985185
2014-07-14,59.975697
2014-07-15,59.86182
2014-07-16,59.74794
2014-07-17,59.84284
2014-07-18,60.98162
2014-07-21,61.01958
2014-07-22,61.655397
2014-07-23,59.140591
2014-07-24,60.080086
2014-07-25,59.833348
2014-07-28,59.918757
2014-07-29,59.529674
2014-07-30,60.137022
2014-07-31,58.732529
2014-08-01,58.343446
2014-08-04,58.504775
2014-08-05,58.191609
2014-08-06,58.239057
2014-08-07,57.793038
2014-08-08,58.163141
2014-08-11,58.371914
2014-08-12,58.030284
2014-08-13,58.941306
2014-08-14,58.969774
2014-08-15,58.979266
2014-08-18,59.672023
2014-08-19,59.596103
2014-08-20,59.159571
2014-08-21,59.273448
2014-08-22,58.950794
2014-08-25,59.691003
2014-08-26,59.757432
2014-08-27,59.17587
2014-08-28,59.118666
2014-08-29,59.757428
2014-09-02,59.824164
2014-09-03,60.157843
2014-09-04,60.129243
2014-09-05,59.700225
2014-09-08,59.805096
2014-09-09,59.118666
2014-09-10,59.538153
2014-09-11,60.615466
2014-09-12,60.062507
2014-09-15,59.690693
2014-09-16,59.376078
2014-09-17,58.975663
2014-09-18,59.013798
2014-09-19,58.07949
2014-09-22,57.621871
2014-09-23,56.554094
2014-09-24,56.868709
2014-09-25,55.743728
2014-09-26,56.05834
2014-09-29,55.171702
2014-09-30,52.712001
2014-10-01,51.996972
2014-10-02,51.958836
2014-10-03,53.093349
2014-10-06,53.779778
2014-10-07,53.150552
2014-10-08,53.70351
2014-10-09,52.244847
2014-10-10,49.146384
2014-10-13,49.070116
2014-10-14,49.632607
2014-10-15,50.02349
2014-10-16,49.985354
2014-10-17,50.948259
2014-10-20,50.871991
2014-10-21,52.530858
2014-10-22,51.8635
2014-10-23,52.721534
2014-10-24,53.646307
2014-10-27,53.73211
2014-10-28,55.295642
2014-10-29,55.352845
2014-10-30,56.544562
2014-10-31,58.279701
2014-11-03,58.546644
2014-11-04,59.013798
2014-11-05,59.223538
2014-11-06,59.252142
2014-11-07,59.223538
2014-11-10,58.632448
2014-11-11,58.813587
2014-11-12,58.689651
2014-11-13,58.346437
2014-11-14,58.661048
2014-11-17,58.174829
2014-11-18,58.842191
2014-11-19,58.575244
2014-11-20,58.746852
2014-11-21,60.081575
2014-11-24,60.710801
2014-11-25,60.86404
2014-11-26,61.074743
2014-11-28,61.486565
2014-12-01,60.892774
2014-12-02,61.18967
2014-12-03,61.936702
2014-12-04,61.860081
2014-12-05,62.252756
2014-12-08,61.534455
2014-12-09,61.697268
2014-12-10,60.57672
2014-12-11,60.519255
2014-12-12,59.168849
2014-12-15,58.689981
2014-12-16,58.651675
2014-12-17,59.302931
2014-12-18,61.017277
2014-12-19,60.883195
2014-12-22,61.860081
2014-12-23,61.975012
2014-12-24,61.860081
2014-12-26,62.013322
2014-12-29,61.84093
2014-12-30,61.400372
2014-12-31,60.57672
2015-01-02,60.500099
2015-01-05,59.322086
2015-01-06,58.603785
2015-01-07,60.366017
2015-01-08,61.582344
2015-01-09,61.218401
2015-01-12,60.298976
2015-01-13,59.973346
2015-01-14,60.241514
2015-01-15,59.714757
2015-01-16,60.385172
2015-01-20,59.465748
2015-01-21,60.088277
2015-01-22,60.145739
2015-01-23,60.231935
2015-01-26,60.490524
2015-01-27,61.898391
2015-01-28,64.599203
2015-01-29,64.714134
2015-01-30,63.584006
2015-02-02,64.043722
2015-02-03,65.298352
2015-02-04,65.097229
2015-02-05,66.323128
2015-02-06,65.748489
2015-02-09,66.303977
2015-02-10,66.620024
2015-02-11,66.744534
2015-02-12,67.405366
