Date,Adj Close
2015-01-02,73.970001
2015-01-05,71.809998
2015-01-06,71.690002
2015-01-07,72.989998
2015-01-08,74.93
2015-01-09,74.650002
2015-01-12,72.199997
2015-01-13,72.139999
2015-01-14,70.459999
2015-01-15,70.07
2015-01-16,69.839996
2015-01-20,67.860001
2015-01-21,69.269997
2015-01-22,70.400002
2015-01-23,68.639999
2015-01-26,73.0
2015-01-27,72.419998
2015-01-28,71.5
2015-01-29,72.190002
2015-01-30,70.800003
2015-02-02,70.18
2015-02-03,69.889999
2015-02-04,68.959999
2015-02-05,68.849998
2015-02-06,67.980003
2015-02-09,67.260002
2015-02-10,69.010002
2015-02-11,68.970001
2015-02-12,69.019997
2015-02-13,68.540001
2015-02-17,69.32
2015-02-18,69.0
2015-02-19,69.599998
2015-02-20,69.790001
2015-02-23,70.860001
2015-02-24,70.410004
2015-02-25,70.980003
2015-02-26,72.269997
2015-02-27,71.540001
2015-03-02,71.989998
2015-03-03,70.790001
2015-03-04,74.93
2015-03-05,72.910004
2015-03-06,72.82
2015-03-09,71.690002
2015-03-10,70.239998
2015-03-11,71.760002
2015-03-12,72.419998
2015-03-13,71.800003
2015-03-16,73.139999
2015-03-17,73.160004
2015-03-18,75.029999
2015-03-19,75.419998
2015-03-20,76.029999
2015-03-23,77.639999
2015-03-24,76.5
2015-03-25,75.650002
2015-03-26,76.099998
2015-03-27,76.07
2015-03-30,76.169998
2015-03-31,75.230003
2015-04-01,74.849998
2015-04-02,75.050003
2015-04-06,75.949997
2015-04-07,75.720001
2015-04-08,76.760002
2015-04-09,77.849998
2015-04-10,78.239998
2015-04-13,77.410004
2015-04-14,77.339996
2015-04-15,79.239998
2015-04-16,77.809998
2015-04-17,78.040001
2015-04-20,78.559998
2015-04-21,77.68
2015-04-22,77.529999
2015-04-23,77.440002
2015-04-24,77.739998
2015-04-27,76.379997
2015-04-28,75.949997
2015-04-29,76.059998
2015-04-30,74.010002
2015-05-01,74.5
2015-05-04,75.440002
2015-05-05,73.610001
2015-05-06,74.5
2015-05-07,76.589996
2015-05-08,76.900002
2015-05-11,77.629997
2015-05-12,76.510002
2015-05-13,77.730003
2015-05-14,79.07
2015-05-15,79.839996
2015-05-18,81.0
2015-05-19,82.519997
2015-05-20,82.139999
2015-05-21,81.589996
2015-05-22,82.129997
2015-05-26,82.190002
2015-05-27,81.949997
2015-05-28,81.800003
2015-05-29,81.830002
2015-06-01,82.389999
2015-06-02,81.550003
