Date,^STI,0,5,10,20
2016-06-14,-0.0061579571,-0.0038176794,-0.003924164,-0.0050790757,-0.0066630226
2016-06-15,0.0021361619,0.0037031453,0.0021473011,0.0036565717,0.0025789123
2016-06-16,-0.0082123954,-0.006568484,-0.0092501845,-0.0074819056,-0.0081679989
2016-06-17,0.0043009698,-0.0004882608,0.0002771346,0.0020342804,0.0044827443
2016-06-20,0.0134611101,0.0204570219,0.0173808485,0.026174577,0.0114464639
2016-06-21,-0.0040856988,-0.0007526819,-0.0005650767,0.0006520655,-0.002002595
2016-06-22,-0.0011909321,0.000409374,-0.0010528304,0.0002384614,-0.0017033033
2016-06-23,0.0027671138,0.0028640684,0.0033081146,0.0034979116,0.0024153776
2016-06-24,-0.0211466254,-0.022250846,-0.0218853913,-0.0196081512,-0.0237414166
2016-06-27,-0.002027284,-0.0038309861,-0.0050830767,-0.002561735,-0.0051758923
2016-06-28,0.0097259543,0.0051235724,0.0091695199,0.015099464,0.0128398594
2016-06-29,0.013046952,0.011608582,0.0089674247,0.011216078,0.0107281469
2016-06-30,0.0171118345,0.0175628848,0.0146082221,0.0192913841,0.016899256
2016-07-01,0.0019130999,0.0010884386,-7.61211849749E-05,0.0005846359,0.0002284478
2016-07-04,0.0084626139,0.0054035708,0.00743719,0.0108884331,0.0062325383
2016-07-05,-0.0020540202,-0.0005833674,0.0014582081,0.0001159292,-0.0016171485
2016-07-07,-0.0008730819,0.0030389074,-0.0029014084,-0.0016980581,-0.0019165352
2016-07-08,-0.0053001794,-0.0026829485,-0.0064078295,-0.0055300659,-0.0066063646
2016-07-11,0.0101692084,0.0080475351,0.0054523321,0.0069369692,0.0069209682
2016-07-12,0.0088890696,0.0070509054,0.007774543,0.0094069447,0.0083280634
2016-07-13,0.0030382405,0.0049189534,0.0043058172,0.007677136,0.0055828653
2016-07-14,-0.0012823157,-0.0011317898,-0.0013999958,-0.001631882,-0.0029650368
2016-07-15,0.0063200906,0.0090279114,0.0075962804,0.0090211928,0.0072942069
2016-07-18,0.0011649635,-0.0045385957,-0.0004361821,-0.000827264,0.0009317286
2016-07-19,-0.0031530457,-0.0042224023,-0.0059251538,-0.004552885,-0.0041002147
2016-07-20,0.0089339725,0.0083219716,0.007532103,0.0105349813,0.0090041822
2016-07-21,-0.001787229,-0.0010410827,-0.0007984661,-0.0038109981,-0.0018725935
2016-07-22,0.0016548623,0.0007715616,-0.0008925772,-0.0006213132,-0.0013131332
2016-07-25,-0.0052764282,-0.0046957117,-0.0059302989,-0.0047150068,-0.0055781752
2016-07-26,0.0012245151,-0.0020463951,-0.0004755487,-0.0020046458,-0.0028482042
2016-07-27,0.0027404766,0.0033908207,0.004739996,0.0069257244,0.005944429
2016-07-28,-0.0078053104,-0.0063886996,-0.0085704345,-0.005696171,-0.0067336056
2016-07-29,-0.0172554829,-0.0156275108,-0.0158294067,-0.0099124359,-0.0126845371
2016-08-01,0.0082726424,0.0059202909,0.0057348777,0.0070734229,0.0079033216
2016-08-02,-0.0124715179,-0.0070561189,-0.0156943128,-0.0196081512,-0.0106064845
2016-08-03,-0.0102353338,-0.0050688144,-0.0058897547,-0.0067391666,-0.0084703397
2016-08-04,0.0015477879,0.0014652889,0.002235611,0.0036235843,0.0031848485
2016-08-05,-0.0013392059,-0.003531564,-0.0008584973,-0.0036502928,-0.0010847133
2016-08-08,0.0149539482,0.0114690643,0.0097254859,0.0117630865,0.0110927681
2016-08-10,0.0016671592,0.0039927959,-0.0009793881,0.0011318568,0.0027096458
2016-08-11,-0.0020016054,-0.0056383349,0.0016593132,0.0011437275,-0.0020238888
2016-08-12,-0.0008436721,0.0040032379,0.0001939274,0.0032188818,0.0011417232
2016-08-15,-6.62437391936E-05,0.0056397524,0.0045857355,0.0040057618,0.0013730843
2016-08-16,-0.0029374444,-0.0022314936,0.0004711859,-0.0009451993,-0.0030074995
2016-08-17,-0.0054190046,-0.0012496077,-0.0051322849,-0.0010114219,-0.0028119273
2016-08-18,-0.0022428699,-0.0008427687,-0.0036148024,-0.0004142411,-0.0011313558
2016-08-19,0.0024784522,0.0057458635,0.0047737043,0.004260283,0.0027318848
2016-08-22,-0.0009955936,-0.0036868975,-0.0025868574,-0.0018831249,-0.002154775
2016-08-23,0.0032468785,0.005941039,0.0033030845,0.0055480637,0.0053983899
2016-08-24,0.0066923802,0.0095814336,0.0076272236,0.0071068853,0.0059664892
2016-08-25,0.0025615133,0.0070680352,0.0033680908,0.0016393997,-0.0008751918
2016-08-26,-0.0067241553,-0.0092187338,-0.0071222559,-0.0037588067,-0.0051068645
2016-08-29,-0.0099243205,-0.0035959892,-0.0051555415,-0.0074473554,-0.0101544093
2016-08-30,-0.0003676466,0.0022968203,0.0010133693,0.0013981182,0.0003147572
2016-08-31,-0.0027614932,-0.0027527492,-0.0036314088,-0.002004886,-0.0018340573
2016-09-01,-0.0014617966,-0.0013421327,-0.0035870729,-0.0023364499,-0.0012214817
2016-09-02,-0.0044659072,-0.0030906051,-0.0050873533,-0.0017983578,-0.0016377456
2016-09-05,0.0169109205,0.0090057803,0.0160532258,0.0156876836,0.0180469304
2016-09-06,0.0155910597,0.0127900131,0.0130400909,0.0142814163,0.0158752967
2016-09-07,-0.0010017434,0.002544798,0.0018637693,0.0007012263,0.0001887623
2016-09-08,0.0002868208,0.0022745654,0.0023689698,0.0005239509,-0.0005430412
2016-09-09,-0.0073338049,-0.0058342852,-0.0022815177,-0.0044888584,-0.0067898519
2016-09-13,-0.0193094528,-0.017374672,-0.0191880222,-0.0196081512,-0.0219264105
2016-09-14,-0.0032090355,-0.001725886,-0.0015620622,-0.0032492783,-0.003946159
2016-09-15,-0.0013642626,0.0002365764,-0.0035828135,-0.0011968035,-0.0020072926
2016-09-16,0.0077863159,0.0101324013,0.0070700552,0.0065465868,0.0063535329
2016-09-19,0.0086943241,0.0016094968,0.0046927361,0.0085767489,0.0087318616
2016-09-20,0.0008936829,0.0013557859,-0.0023418586,0.0012535844,-0.0008739494
2016-09-21,-0.0013846289,-0.00110263,0.0020588944,-0.0003982,-0.0007337518
2016-09-22,-0.0016430038,0.0006149523,-0.0008916748,-0.0024280045,-0.0019943826
2016-09-23,0.0038190027,-0.0010916498,-0.0008260566,0.0020365305,0.0027749455
2016-09-26,-0.0024566843,-0.0023458675,-0.0017440706,-0.0016433708,-0.0030633453
2016-09-27,0.0036041135,0.0064136079,0.0069244374,0.0050982945,0.0036952738
2016-09-28,-0.0007764522,0.000660209,0.0037474213,0.0029823743,-0.0001788959
2016-09-29,0.0096453747,0.0101019526,0.0130599784,0.011970913,0.0118342396
2016-09-30,-0.0056436231,-0.0034890864,-0.0068247397,-0.0052549969,-0.0051163547
2016-10-03,0.0004773669,0.0028150883,0.0014887806,0.0019981973,-0.0013160128
2016-10-04,0.0047953712,0.001995042,0.0042300476,0.008020224,0.0056596212
2016-10-05,-0.0009884293,0.0031530224,0.0056163445,0.0039878543,0.0006457008
2016-10-06,0.0011895011,0.0021130051,0.0062716557,0.0050141588,0.0033248058
2016-10-07,-0.003464998,-0.0031268243,-0.0026094834,-0.0014620461,-0.0019412041
2016-10-10,-0.0017404991,-0.0009568445,0.0005510901,0.0007298458,-0.0008944012
2016-10-11,-0.0049281258,-0.001449259,-0.0041761566,-0.00453432,-0.0057826955
2016-10-12,-0.0149636373,-0.0104177445,-0.0146758426,-0.0126586705,-0.0137270354
2016-10-13,-0.0029292432,-0.0038113203,-0.0041095153,-0.0050159227,-0.0048152525
2016-10-14,0.0034728718,0.0008289889,0.0050155707,0.0060745534,0.0027229935
2016-10-17,0.0006498499,-0.0007724799,0.0010672174,0.0013115872,-0.0002060812
2016-10-18,0.0048018985,0.0067496132,0.00600967,0.00650228,0.0065229982
2016-10-19,0.0049302717,0.0003716294,7.6889526099E-05,0.0007515904,0.0013942905
2016-10-20,-0.0007033289,0.0010379981,0.0029374678,0.0015169587,0.0001305193
2016-10-21,-0.0040749826,-0.002537407,-0.0038053249,-0.0023653079,-0.006273631
2016-10-24,0.0090088669,0.0098128514,0.0084090866,0.0074595343,0.0086162724
2016-10-25,-0.0009210322,0.0022415798,0.0018685088,0.0018334836,-0.0008898284
2016-10-26,-0.0089677477,-0.0087085944,-0.0129277557,-0.0102568595,-0.010385111
2016-10-27,0.0001307547,0.0024720728,0.0047951471,0.00384227,0.0007837508
2016-10-28,-0.0044922952,-0.004229743,-0.0040349597,-0.0043187076,-0.0053914841
2016-10-31,-0.0008489655,0.0016816873,0.0016385671,0.0006006155,-0.0016710255
2016-11-01,-6.40334348123E-05,0.0015872773,-0.0015256302,0.0005317405,2.97836959362E-05
2016-11-02,-0.0023306349,0.001730863,-0.0008624159,-0.0011589844,0.0001068655
2016-11-03,-0.001804107,-0.0074832421,-0.0012032478,-0.0014219079,-0.0008162148
2016-11-04,-0.004750613,-0.004061358,-0.0046060635,0.0001693331,-0.0023957081
2016-11-07,0.0043472145,0.0061608106,0.0119517865,0.0096306764,0.0054358188
2016-11-08,0.0068633563,0.0075721834,0.0093986662,0.0093544759,0.0090778461
2016-11-09,-0.0108234419,-0.0101263002,-0.0096061472,-0.0114551205,-0.012918992
2016-11-10,0.0157223868,0.0199035667,0.0199945793,0.0173194278,0.0178751778
2016-11-11,-0.0069007386,0.0028935187,-0.0046848557,-0.0065519605,-0.0081155151
2016-11-14,-0.0097575611,-0.0017565992,-0.0025419584,-0.0061065787,-0.0079867654
2016-11-15,0.0036814223,0.0092558041,0.0035605384,0.0054443497,0.0026948312
2016-11-16,-0.0012733735,-0.0008872747,0.0004590969,-6.57886266708E-06,-0.0020879656
2016-11-17,0.006951466,0.0066393437,0.0068953931,0.0077005923,0.0063739484
2016-11-18,0.0089064083,0.0009992383,-0.000503012,0.0058029685,0.0069993185
2016-11-21,-0.0077732441,-0.0079832952,-0.0052337279,-0.0051765861,-0.0066146981
2016-11-22,0.0019613968,-0.0024630241,0.0033267885,0.0043489337,0.004169574
2016-11-23,0.0061781652,0.0076495837,0.0104687279,0.0062511098,0.0041798204
2016-11-24,0.0014181735,0.0041352864,0.0008652578,-6.99404627085E-05,-0.0018380098
2016-11-25,0.0054743149,0.0072625112,0.0101334499,0.0103964005,0.0041611632
2016-11-28,0.0053435347,0.0135421241,0.0086907838,0.0071703549,0.0055783931
2016-11-29,0.0015607077,0.003108371,0.0035305051,0.0056140646,0.0016251355
2016-11-30,0.0090002803,0.0076850858,-0.0023912881,0.002071416,0.006452987
2016-12-01,0.008025809,0.0087920688,0.013105209,0.0104005653,0.0092670284
2016-12-02,-0.0031498109,-0.0004519466,-0.0017189267,0.000279611,-0.000053063
2016-12-05,0.0080785956,0.0089822952,0.0083848145,0.0084198955,0.0086242901
2016-12-06,0.0020603852,0.0056238621,0.003330823,0.003954675,0.004605745
2016-12-07,0.0036283821,0.0034567341,0.0043323226,0.0039983671,0.0022758748
2016-12-08,-0.0003311474,-0.0020922348,-0.0016395482,-0.0018282253,-0.0012042914
2016-12-09,-0.0009231543,-0.0037422199,-0.0030202609,0.0006940309,-0.0010338277
2016-12-12,-0.0013336931,-0.0091828033,-0.0035976458,-0.0048867576,-0.0028036032
2016-12-13,0.0010292274,0.0089996234,0.0040363073,0.0060240049,0.0022849757
2016-12-14,-0.0003959599,0.000187017,0.0025266176,0.0003605708,-0.0011799727
2016-12-15,-0.0079153214,-0.0080951843,-0.0068339678,-0.0070737302,-0.0101946816
2016-12-16,0.0024162676,0.0031448137,0.0004111696,0.0017930903,3.75136733055E-05
2016-12-19,-0.0084704941,-0.0089423843,-0.0083471369,-0.0077746892,-0.0080529694
2016-12-20,-0.0006077955,-0.0022262484,-0.0022644629,-0.0015215874,-0.0015531816
2016-12-21,-0.0033064167,0.0014775116,-0.0005047671,0.0004667602,-0.0015046149
2016-12-22,-0.006798365,-0.0068824217,-0.0086282566,-0.0061269067,-0.0079668351
2016-12-23,-0.0038205567,-0.0029506478,-0.0022111465,-0.0030913409,-0.0042869318
2016-12-27,0.0051104667,0.0073198983,0.0069777165,0.0066403523,0.0052522765
2016-12-28,0.0043360748,0.0027551055,0.0050163083,0.0074423887,0.0053964276
2016-12-29,-0.0031620678,-0.0007035639,-0.0007264093,-0.0014851466,-0.0016256459
2016-12-30,-0.0029081556,-0.0048982017,-0.0041815462,-0.004445564,-0.0045272894
