Date,^STI,0,5,10,20
2014-04-30,0.0082953735,0.008638218,0.0091515323,0.008974079,0.0064244177
2014-05-02,-0.0037316069,0.0085554169,0.0073813144,0.0034733173,0.0015128646
2014-05-05,-0.0033722538,0.0005455185,-0.0008855411,-0.0010739192,-0.0031205472
2014-05-06,0.0012208613,0.0003614686,0.001881496,0.0034149494,0.0019022711
2014-05-07,-0.0028170772,0.0015879162,-0.0019843602,-0.0017081853,-0.0035914443
2014-05-08,0.0034731068,0.0018724855,0.0034067538,0.0020026099,0.0015472565
2014-05-09,0.0013661741,0.0018489715,0.0014275946,0.0010556988,-0.0004828256
2014-05-12,-0.0091744181,-0.0032018255,-0.0042714444,-0.003202457,-0.0040020011
2014-05-14,0.0113123301,0.004719587,0.0060666818,0.0099671241,0.0089359125
2014-05-15,0.0041031177,0.0027800556,0.0028045382,0.0048125442,0.0027960632
2014-05-16,-0.0030297745,-0.0013811346,-0.0009988407,-0.0016959142,-0.0040658861
2014-05-19,-4.90898110783E-05,0.0031193662,0.0036506224,0.0030086637,0.0008897278
2014-05-20,0.0009313988,0.0014248583,-0.0014989153,0.0002768915,-0.0011081547
2014-05-21,-0.001130627,0.0030152556,0.0036994107,0.000233436,0.0005758666
2014-05-22,0.0011887918,0.0006112531,0.0017340668,0.0025555026,0.0008594003
2014-05-23,0.0037777284,0.0002487414,0.0020688195,0.0042556189,0.0047308533
2014-05-26,0.0014814626,0.0003435239,0.0011343602,0.0003674515,-0.0009345096
2014-05-27,-0.0026902273,-0.0008703601,-0.0003601089,0.0006915536,-0.0024744309
2014-05-28,-0.0006782783,-0.0007592235,0.0019908138,0.0011812747,0.0007370822
2014-05-29,0.0087850403,0.0064224442,0.007466848,0.0073081609,0.005967739
2014-05-30,-0.001473454,-0.0013546851,-0.0038889849,-0.0032767896,-0.0032314435
2014-06-02,0.001936892,0.00193749,0.0021442696,0.0021884758,-1.14347785711E-05
2014-06-03,-0.0016881786,0.0016750749,0.0016896632,0.0017132126,-0.0005337987
2014-06-04,-0.0050176179,0.0035389829,0.0018059164,0.000428088,-0.0034555048
2014-06-05,-0.0001615989,-0.0001853313,0.0022274433,0.0007122084,0.0004738476
2014-06-06,0.006016078,0.0048358031,0.0039531095,0.0069259759,0.0048398236
2014-06-09,0.0017472653,0.0010930039,0.0008042301,0.0014683567,0.001593532
2014-06-10,-0.0034489649,0.0029561613,0.0019836631,4.63277101517E-05,-0.0023902729
2014-06-11,-0.0011482715,0.0003137793,-0.0015360783,0.0013075117,-0.0008420106
2014-06-12,0.0009023086,0.0016972683,0.0019802582,0.0013632774,0.0007009953
2014-06-13,0.000072876,0.0005948134,0.0004135766,0.0015097763,0.0005786736
2014-06-16,-0.0009083271,0.0017796848,0.0001158179,0.0011190195,-0.0022706091
2014-06-17,-0.004819748,-0.0037117545,-0.0030951535,-0.0035593584,-0.0057772305
2014-06-18,0.0007205073,0.0029471815,0.0028158594,0.0014774632,0.0004458055
2014-06-19,-0.0023770995,-0.0003231,0.001434505,0.0014075581,-0.0002673604
2014-06-20,-0.0031312074,-0.0067377575,-0.0061289012,-0.0038374979,-0.0042796079
2014-06-23,-0.0004297434,0.0004747771,0.0002673939,-0.0004660208,-0.0010013599
2014-06-24,0.0014204088,0.0002547763,0.0013231188,0.001995068,6.01522624493E-05
2014-06-25,-0.0001502214,-0.0024611168,-0.0033268698,-0.0025770012,-0.0016771629
2014-06-26,0.005207884,0.0040938221,0.0042516291,0.00553995,0.0044809179
2014-06-27,-0.0022963232,-0.0015833192,-0.0015262458,-0.0017625745,-0.0026150588
2014-06-30,-0.0047129816,-0.0028795283,-0.0024642097,-0.0026550815,-0.004016459
2014-07-01,-0.0040102879,-0.0033203065,-0.003728573,-0.0033575073,-0.0059101414
2014-07-02,0.0065380564,0.0045323055,0.0047246655,0.0066030845,0.0057025319
2014-07-03,0.0028269578,0.0043860208,0.0050473651,0.0034426209,0.0022954773
2014-07-04,-0.0002749724,0.0002310444,-0.0014300169,-0.0009103399,-0.0015998129
2014-07-07,0.0058868536,0.0026513375,0.0033360105,0.0053583607,0.0035168752
2014-07-08,-0.0025034515,-0.0010963511,-0.0009072414,0.000298677,-0.0014144797
2014-07-09,-0.0024029184,-0.0010223519,-0.0018732524,-0.0006533954,-0.0011001043
2014-07-10,-0.0018212373,-0.0005540494,-0.0015202551,-0.0012836773,-0.0015176069
2014-07-11,0.0073835871,0.0039698798,0.0048879189,0.003080966,0.0027046232
2014-07-14,-0.0008352684,0.0031780638,0.0019359253,0.0020343103,0.0005247816
2014-07-15,0.0001336722,0.0023877658,0.0021109162,0.0018864237,0.0003468543
2014-07-16,0.003944913,0.0022148173,0.0033830628,0.003937114,0.0025933282
2014-07-17,0.0007441664,0.0032947492,0.0034525106,0.0041972678,0.0020324308
2014-07-18,0.0011001679,0.0025659632,0.0020108921,0.0014540274,0.0019212626
2014-07-21,0.0011290881,0.0010728985,0.0012963042,0.001085395,-0.0005216617
2014-07-22,0.0007962059,0.0048636924,0.0042241188,0.0037798472,0.0020938069
2014-07-23,0.0071467511,0.0087773753,0.0078443699,0.0072935577,0.0060052741
2014-07-24,0.0039404831,0.0057426989,0.0072366819,0.0060025882,0.0052586626
2014-07-25,-0.0011097668,0.0023835003,0.0016326122,0.0008409377,7.77002424002E-05
2014-07-29,0.0017625819,-0.0007820651,-0.0004913164,0.0009865575,-0.0004374627
2014-07-30,-0.0007243737,0.0053226873,0.001671847,0.0019745044,0.0001220107
2014-07-31,0.0060675088,0.0065600248,0.0049674474,0.0059716757,0.0070615495
2014-08-01,-0.0088235224,-0.0012021083,-0.0019080462,-0.003177058,-0.0043088589
2014-08-04,-0.0078105526,-0.0061736517,-0.0054109143,-0.0026297141,-0.0038390402
2014-08-05,0.0027896264,0.0085871248,0.0067125913,0.00648815,0.0043398673
2014-08-06,-0.0022382843,0.0065106936,0.0056733498,0.003026031,-0.0014491025
2014-08-07,-0.0018117585,-0.001899099,-0.001539872,-0.0032171533,-0.0021270607
2014-08-08,-0.0076722038,-0.0072822627,-0.0064906068,-0.0065083308,-0.0078923143
2014-08-11,0.0053250022,0.0077176178,0.0069485623,0.0062757414,0.0055173226
2014-08-12,-0.0009259099,-0.0013713632,-0.0007341993,-6.77965581417E-05,-0.0024126116
2014-08-13,-0.0005995582,0.0014388207,-3.61735001206E-05,-7.70073384047E-05,9.71537083387E-05
2014-08-14,-0.0019950263,-0.0012358669,-0.0008551865,-0.0001117978,-0.0018122271
2014-08-15,0.0060336487,0.0033659395,0.0053983862,0.006306082,0.0068385592
2014-08-18,-0.0006005209,0.0008323155,0.0002907608,0.0011917986,-0.0014458783
2014-08-19,0.0011011579,0.0042594075,0.0033764001,0.0028526075,0.0025210138
2014-08-20,0.0021746645,0.0052635893,0.0054567698,0.0047186725,0.0027463166
2014-08-21,0.0001324318,0.0037756618,0.0026389267,0.000769712,-0.0001867004
2014-08-22,0.0004240598,0.0020799432,0.0018428722,0.0012340657,0.0016759709
2014-08-25,0.0014363545,0.0036511719,-0.0002332674,0.0027625524,0.0027990658
2014-08-26,-0.0021823792,0.0008616094,-0.0003317473,-0.0012938753,-0.0019198526
2014-08-27,0.0055338115,0.0026198141,0.003800543,0.0058131069,0.0043250415
2014-08-28,-0.0033694664,-0.0031542871,-0.0015868018,-0.0017117541,-0.0049959961
2014-08-29,-0.0009402847,0.0040811691,0.0044566924,0.0027287416,0.0001569055
2014-09-01,-0.0039029641,-0.0040797237,-0.0048374021,-0.0042478107,-0.0052012987
2014-09-02,0.0042665674,-0.0015620906,-0.000392538,0.0019944813,0.0012425557
2014-09-03,0.0061314424,0.0044163801,0.005336741,0.0072798021,0.0072220173
2014-09-04,-0.0007258826,-0.0009185281,-0.0005877386,-0.0012547541,-0.00217437
2014-09-05,-0.0013786066,0.0035006125,0.0037403032,0.003100099,0.0002843104
2014-09-08,-0.0019589994,-0.0002992004,-0.0015022596,-0.0016733371,-0.0042145662
2014-09-09,0.0023269988,0.0037705693,0.0033074385,0.003385039,0.0013529286
2014-09-10,-0.0012961222,-0.0005177185,0.000004556,-0.0003022905,-0.0021571852
2014-09-11,0.0025875762,0.0019190982,0.003080273,0.0023937151,0.002076203
2014-09-12,-0.0005169652,0.0057300273,0.0043502487,0.0016700365,8.4824860096E-05
2014-09-15,-0.0099369933,-0.0075971298,-0.0078321211,-0.0072785495,-0.0099487323
2014-09-16,-0.0121032028,-0.0062759351,-0.0077619469,-0.0073266579,-0.0094842538
2014-09-17,0.0072643034,0.007337667,0.0080674766,0.0079876631,0.0082908012
2014-09-18,0.0002457044,0.0034875516,0.0031058099,0.0036431812,0.0010965411
2014-09-19,0.0023506858,0.0034822635,0.0037694117,0.0038512778,0.0025660731
2014-09-22,-0.002569062,-0.0055028703,-0.0048478558,-0.004555054,-0.0047798194
2014-09-23,0.0004609851,0.0035135429,0.0025056722,0.0020132158,0.0002745781
2014-09-24,-0.0016022182,0.006175166,0.0031275274,0.0010948386,9.46465879679E-05
2014-09-25,-0.0005528932,-0.0016022511,0.0009964043,0.0010976084,-0.0005523991
2014-09-26,0.0003706316,0.0032698326,0.0015073586,0.0012046695,0.0002610646
2014-09-29,-0.000756614,0.0015890095,0.0021356549,0.0010697655,-0.0007752124
2014-09-30,-0.0039534233,-0.0013606492,-0.0014753551,-0.00187218,-0.0042112768
2014-10-01,-0.0038679854,-0.0007539354,-0.0026961309,-0.0022502504,-0.0040603932
2014-10-02,-0.0108983726,-0.0030199476,-0.0061683031,-0.0093619116,-0.0104873776
2014-10-03,0.0075687552,0.0067960201,0.0060260072,0.0091491267,0.0057375971
2014-10-07,-0.0028473692,-0.0017202217,-0.0010641851,-0.0006967168,-0.0013394691
2014-10-08,-0.0053410204,-0.0016850028,-0.001900699,-0.0040921811,-0.0057123099
2014-10-09,0.0100340774,0.0061299,0.0068377703,0.0097208582,0.0099577885
2014-10-10,-0.01091457,-0.0058525614,-0.0062886453,-0.0068136742,-0.0100524016
2014-10-13,-0.0067601089,-0.0040739253,-0.0038624541,-0.0046357857,-0.0067715887
2014-10-14,-0.0024231825,-0.003493214,-0.0023619919,-0.0021565035,-0.0025417693
2014-10-15,0.0013514746,0.0024809409,0.0015154444,0.0017630979,0.0004375298
2014-10-16,-0.0140126646,-0.0095289201,-0.0110550653,-0.0124080982,-0.014287103
2014-10-17,0.0042771807,0.0044105947,0.0059596589,0.0072472766,0.0050255014
2014-10-20,0.0041961096,0.0045153517,0.0050011277,0.0038873274,0.0042236121
2014-10-21,0.0067953439,0.0078999316,0.0070676422,0.0057393871,0.0059867548
2014-10-23,0.0104858087,0.0116378553,0.0097860759,0.0117992107,0.0101311048
2014-10-24,-0.0043195122,0.000209555,-4.09442000091E-05,-0.0015505441,-0.0021293797
2014-10-27,0.0011041234,0.0002946481,-0.0008327793,-0.000731498,0.0003619418
2014-10-28,-0.004492317,-0.0011634883,-0.002349298,-0.0004819166,-0.0036664978
2014-10-29,0.0038473455,0.0031759329,0.0042145038,0.004650753,0.0030652406
2014-10-30,0.0031834925,0.0015742648,0.0014733942,0.0009193495,-0.0002686307
2014-10-31,0.0122732039,0.0109225754,0.0106468899,0.0126559269,0.0103398012
2014-11-03,0.0050540429,0.0079940083,0.0074043758,0.0041930713,0.0031722495
2014-11-04,-0.0028208909,0.0051731896,0.0018733302,0.0013568997,-0.000497777
2014-11-05,0.0018175895,0.0026105084,0.0023724735,0.0017799865,-0.0001545437
2014-11-06,0.0010397271,0.0024113506,0.0013765506,0.0023751315,-0.0007594451
2014-11-07,-0.0013896383,0.0021269862,0.00173169,-0.0004747007,-0.000661388
2014-11-10,0.0044357875,0.0082912194,0.0079528103,0.0064417664,0.0038764831
2014-11-11,-0.0026846359,-0.0066162087,-0.0040419716,-0.0020276625,-0.0045114234
2014-11-12,-0.0025669481,0.0006843451,-0.000338532,-0.0001301672,-0.0027295817
2014-11-13,0.0064414036,0.0059110951,0.0028448794,0.0046762824,0.0045589088
2014-11-14,0.0032444188,0.0041504167,0.002853618,0.002103135,0.0006585922
2014-11-17,-0.0081764873,-0.0080116764,-0.0124909934,-0.0068103103,-0.0070059411
2014-11-18,0.0075912331,0.0081391847,0.0062365737,0.0099963639,0.0073584374
2014-11-19,0.0062663172,0.0135816159,0.0112542668,0.009750938,0.0075961761
2014-11-20,-0.005702122,-0.0066237357,-0.0094169313,-0.0056318147,-0.0069773588
2014-11-21,0.0089237422,0.0112227127,0.0114460075,0.0112411343,0.0085751498
2014-11-24,-0.0014328888,-0.0032299012,-0.0009460035,-0.001564363,-0.0012268629
2014-11-25,0.0013342153,0.0015805364,-0.000782487,-1.54804438353E-05,0.0003201943
2014-11-26,0.0013951208,0.0021876618,0.0023367461,0.0039288513,0.0034669461
2014-11-27,-0.0026006427,-0.0013371892,-0.0033103346,-0.0010293778,-0.0030260198
2014-11-28,0.0028514093,0.0027083047,-0.0022986415,0.0013111103,0.000053348
2014-12-01,-0.0134795203,-0.0117537938,-0.0172483996,-0.0146265961,-0.0155895576
2014-12-02,0.0050332864,0.0053959433,0.0076660952,0.0071237981,0.0034002382
2014-12-03,-0.005714173,-0.0080366321,-0.007558289,-0.0078429207,-0.0075261481
2014-12-04,0.0004328479,0.0006471835,0.003814349,0.0015519615,-0.0008871052
2014-12-05,0.005904137,0.0067280661,0.0074749626,0.0055808239,0.0043743411
2014-12-08,-0.0080184311,-0.0075692385,-0.0091680316,-0.0085651586,-0.0081592146
2014-12-09,0.0066488801,0.0128556881,0.0094705606,0.0080039073,0.0060743699
2014-12-10,0.0017966557,0.0060557295,0.0055885464,0.0043949112,0.0026747603
2014-12-11,-0.002140146,0.0003345255,2.45361588895E-05,-0.0015448499,-0.0031916331
2014-12-12,0.0016348253,0.0044848267,0.0020245407,0.0016396884,0.000577651
2014-12-15,-0.0090628506,-0.0068968497,-0.0077949683,-0.0079121031,-0.0083532799
2014-12-16,-0.0242897214,-0.0205857866,-0.0184048638,-0.019540282,-0.0209022835
2014-12-17,0.0037687995,-0.0002807397,0.004246708,0.0033077691,0.002350416
2014-12-18,0.0050750308,0.0073781218,0.0066621564,0.0060617719,0.0042867819
2014-12-19,0.0110009196,0.0123616615,0.012601723,0.0146733429,0.0139767537
2014-12-22,0.0155604107,0.0112126749,0.0139028961,0.0158468541,0.0135464352
2014-12-23,0.0004652378,0.0020723697,-0.0014387788,-0.0003892835,-0.0023074448
2014-12-29,0.0105012551,0.0125239585,0.0109428866,0.0120552499,0.0117527731
2014-12-30,-0.0004692251,0.0013096631,0.0005395366,0.0013102815,0.000238277
2014-12-31,-0.0002852973,-0.0011625309,-0.0003377679,0.000985181,-0.0006796699
2015-01-02,0.0016153198,-0.0001350995,0.0026078504,0.0018587001,0.0018041022
2015-01-05,-0.0126321666,-0.0128660463,-0.0130987065,-0.0128729604,-0.013688717
2015-01-06,-0.0140179197,-0.010403011,-0.0109697431,-0.0118079297,-0.0139661655
2015-01-07,0.0049876647,0.0020147488,0.0033274228,0.000827441,0.0024355808
2015-01-08,0.0140742022,0.0164537672,0.0143419756,0.0131202545,0.0129557904
2015-01-09,-0.0019959956,-0.0027976837,-0.0033191524,-0.0007001963,-0.0003014747
2015-01-12,0.0019301618,0.0011693183,0.0004070923,0.0019090045,1.78832560778E-05
2015-01-13,-0.0011426408,-0.0004442781,-0.0046015261,-0.0013805423,-0.0021376759
2015-01-14,-0.0044726763,-0.006027706,-0.0050650705,-0.0050207824,-0.0073664021
2015-01-15,0.0038050086,0.0042587388,0.0025377832,0.0054153446,0.0044429768
2015-01-16,-0.0114949804,-0.0056972504,-0.0091405408,-0.0076981131,-0.008162735
2015-01-19,0.0021245817,-0.0025277194,-0.0009398628,-0.0002458822,0.0020725541
2015-01-20,0.0079257201,0.0114816697,0.0102282679,0.010902131,0.0069245584
2015-01-21,0.0061120029,0.0031493381,0.0018307846,0.0033952817,0.0039062649
2015-01-22,0.0047080136,0.0018988084,0.0061800079,0.0068605803,0.0053488538
2015-01-23,0.0121532716,0.0064769899,0.0076938812,0.0110101514,0.010589676
2015-01-26,-0.0038120287,-0.0009090174,-0.0051973937,-0.0045344243,-0.0034942348
2015-01-27,0.0040171816,-0.0004891176,0.0015677875,0.0076808371,0.0034311404
2015-01-28,0.0020347233,0.0057143904,0.0044278977,0.0017716698,0.0021365266
2015-01-29,-2.92044692234E-05,-0.0011835098,-0.0015002582,0.0016128495,0.0005021505
2015-01-30,-0.0081789224,-0.0052038785,-0.0043020463,-0.004621258,-0.007368328
2015-02-02,0.0094358058,0.0041564163,0.006134226,0.0067122988,0.0071627293
2015-02-03,-0.0044881491,-0.000620326,-0.0005996414,-0.0003564749,0.0004036557
2015-02-04,0.0027983087,0.0017947163,0.0048037386,0.0030224063,0.0029554088
2015-02-05,-0.0032209137,-0.0048430264,-0.0075954711,-0.0053699892,-0.0062342603
2015-02-06,0.0072478369,0.0039562713,0.0086639281,0.0064214189,0.0053974884
2015-02-09,-0.0038952733,0.0022396278,-0.0005494775,-0.0002840571,-0.0036167633
2015-02-10,0.0047342046,0.0018824451,0.0007053926,0.0056888387,0.0041440828
2015-02-11,0.0030034514,0.0015758947,0.001751164,0.0021919254,0.0037954897
2015-02-12,-0.0074012891,-0.006480908,-0.0070372913,-0.0084285988,-0.0099617485
2015-02-13,0.0020597955,-0.0044450164,-0.0002411902,-0.0003510714,4.60129231215E-05
2015-02-16,0.0002743,0.0058232564,0.0011140136,0.0017891042,-1.110881567E-05
2015-02-17,-0.003288001,0.0015183166,-0.0007074443,-0.0001486372,-0.0005810447
2015-02-18,0.0057651181,0.0075466251,0.0057056509,0.0067764428,0.0055781212
2015-02-23,-0.0041884112,0.0040430631,0.0036404729,0.0026867241,-0.0008207746
2015-02-24,0.0047558835,0.0051093865,0.0024360046,0.0022157002,0.0025195479
2015-02-25,0.0009362504,0.002966579,0.002277744,0.0008961651,0.0016110502
2015-02-26,-0.0042668259,-0.0051726848,-0.0036876956,-0.0043227468,-0.0054946467
2015-02-27,-0.0068296321,-0.0047883708,-0.0081866058,-0.0062447423,-0.0064788926
2015-03-02,0.0003025779,-0.0067768432,-0.0076673781,-0.004621041,-0.0034404993
2015-03-03,0.0053384873,0.0015269537,0.0058378009,0.0065420009,0.006526283
2015-03-04,-0.001924664,0.0044396278,0.0055481186,0.0030230097,-0.0006905887
2015-03-05,-0.0059493947,-0.002362363,-0.0035084051,-0.0048227813,-0.0057328157
2015-03-06,0.0065289262,0.0046970509,0.0064610559,0.0060313866,0.0045553474
2015-03-09,-0.0037935519,0.0008088257,-0.001483656,0.0012792256,-0.0021301527
2015-03-10,-0.0018551279,0.0033349376,0.0002100612,-0.0013161898,-0.0025023799
2015-03-11,-0.0058050501,-0.0022350792,-0.0038167259,-0.0051544532,-0.0053785797
2015-03-12,-0.0014780362,9.13068652153E-06,0.000224445,-0.0009767581,-0.0014452226
2015-03-13,-0.0032154074,-0.0026990753,-0.0014039981,-0.0031595156,-0.0046502259
2015-03-16,0.0039383915,0.0012429487,0.0014967043,0.0022116713,0.0003153961
2015-03-17,-0.0018055436,0.0005031563,-0.0011239853,0.0007038321,-0.0029717069
2015-03-18,-0.0024362212,-0.0005592983,-0.0015598135,-0.0006062444,-0.0010076351
2015-03-19,0.0072348383,0.0069103204,0.0049656508,0.0056382753,0.0061838022
2015-03-20,0.0077310506,0.0059393402,0.0071504274,0.0079223253,0.0076090116
2015-03-23,-0.0006771812,0.0031778347,0.0028927876,0.0014263131,-0.0003717579
2015-03-24,0.0009174698,0.0049346276,0.0036955001,0.0038810372,0.0037768958
2015-03-25,0.0016861169,0.0024759583,0.0021103416,0.0015897006,0.0002702847
2015-03-26,0.0036697701,0.0043279119,0.0068660509,0.005094694,0.0038267886
2015-03-27,0.0053795083,0.0043260306,0.0058169272,0.0057167616,0.0033763675
2015-03-30,0.0012050103,0.0007587466,-2.83494591713E-06,-0.0007586014,0.0005472526
2015-03-31,-0.0021010633,0.0004343018,-0.001399158,-0.0013036635,-0.0018792264
2015-04-01,0.000002904,0.0014329292,0.0015892461,0.0019247849,0.0003568847
2015-04-02,0.0019505018,0.0027227271,0.0039053774,0.0049055945,0.0040617809
2015-04-06,-0.000243269,2.94484198093E-06,0.0011400981,0.0003779475,-0.0013456009
2015-04-07,0.0036742543,0.0012667477,0.0035154065,0.0053017121,0.0041318433
2015-04-08,-0.0014265007,0.0054964665,0.0014121449,0.0017924476,0.0012525208
2015-04-09,-0.0001097772,-0.0001743976,-0.001153396,0.0007969607,0.0004702136
2015-04-10,0.0034848994,0.0009254869,0.0029861415,0.0049467739,0.0025126329
2015-04-13,0.0034527582,0.0014728289,0.0032683909,0.0033656191,0.0014792737
