Date,^GSPC,0,10,20,30,40
2014-06-03,-0.0003792887,-0.0056733144,0.0009621624,0.0026536146,-3.80869023502E-05,0.0026669055
2014-06-04,0.0018898768,0.0056438651,0.00660223,0.0032367902,0.0048286393,0.003514586
2014-06-05,0.0065040821,0.0051316041,0.0059093847,0.0006663455,0.0039314479,0.0063628703
2014-06-06,0.0046170833,0.0011958424,0.0044969376,0.0059701437,0.0046019647,0.0031361133
2014-06-09,0.0009383313,0.0029400941,0.0021594046,0.0023450656,0.0015471466,-0.0007331772
2014-06-10,-0.0002460142,0.0010201354,0.0016269842,-0.0011408441,-0.000616807,-0.0006584032
2014-06-11,-0.0035433109,-0.0015974138,0.0044787275,0.0003504977,0.0019937088,0.0015743813
2014-06-12,-0.0071141395,-0.0059025818,-0.0003608679,-0.007915115,-0.0052265995,-0.0031388048
2014-06-13,0.0031296593,0.0001152437,0.0039607575,0.0049097715,0.0038487418,0.0058866069
2014-06-16,0.0008363553,-0.0011275988,0.000625317,-0.0036561741,0.0066632181,-0.0005008057
2014-06-17,0.0021702125,0.0044718627,0.0053616646,0.0010141833,0.0024435427,0.0019580778
2014-06-18,0.007689243,0.0045656525,0.0082503343,0.0066188732,0.0064287083,0.0038557965
2014-06-19,0.0012766633,0.0043661017,0.0012728488,-0.001688485,0.0039638937,0.0027738661
2014-06-20,0.0017285637,0.0003500953,0.0023138756,-0.0005702544,0.0005502999,0.0061706137
2014-06-23,-0.000132473,-0.0051396899,-0.0003059627,0.0035069557,0.0010846965,-0.0044214316
2014-06-24,-0.0064561066,-0.0028062258,-0.005239821,0.0129289692,-0.0013419497,0.0015531629
2014-06-25,0.0048855575,-0.0007524453,0.0013333447,0.0044069076,0.0074536973,0.0030640364
2014-06-26,-0.0011795791,-0.0032056905,-0.0024798727,-0.0007588761,0.0027918816,-0.0006810511
2014-06-27,0.0019090451,0.0081559215,0.0061990223,0.0012853453,0.0018011336,0.0011647185
2014-06-30,-0.0003723263,-0.0022234526,0.0058739004,0.0041270191,0.0019079032,0.0042389911
2014-07-01,0.006655573,0.0056538675,0.0063776318,-0.0010002498,0.0044275206,0.0036775675
2014-07-02,0.0006585962,-0.0054773148,-0.0021265764,0.0023422902,-0.0001270091,-0.0055164592
2014-07-03,0.0054645501,0.0007989835,0.0022146571,0.0046181018,0.0012067161,0.0012600506
