Date,^GSPC,0,10,20,30,40
2014-01-03,-0.0003330203,0.0012223236,-0.0032053543,-0.0022523245,-0.001488172,0.0012459969
2014-01-06,-0.0025149269,-0.0029739235,-0.0037850458,-0.0031222273,-0.0044279811,-0.0019348459
2014-01-07,0.0060633452,-0.002624169,0.002793815,0.0050103487,0.0071238815,0.0038964637
2014-01-08,-0.0002122317,-0.0056994483,0.003589666,0.0007368121,0.0038036823,0.0058994126
2014-01-09,0.0003482487,0.0055424962,0.0009693336,-0.0007195119,0.0048830383,-0.0017819731
2014-01-10,0.0023040304,-0.0006466974,0.0049202926,0.0041411044,0.0056906538,0.0029331259
2014-01-13,-0.0126559665,-0.0098681226,-0.0110023031,-0.0138524408,-0.0146089122,-0.0139913131
2014-01-14,0.0107598763,0.0086966455,0.0082283774,0.00882464,0.0072181532,0.007010065
2014-01-15,0.0051528891,-0.0008109286,-0.0021195048,0.0049072141,0.0020607421,0.0018607024
2014-01-16,-0.0013480284,-0.00129552,0.0028671008,-0.014760836,-0.0008184412,-0.0017684437
2014-01-17,-0.0039027806,-0.0025235657,-0.008284892,-0.0066138068,-0.0050130081,-0.0035201572
2014-01-21,0.0027699124,-0.002990406,0.0031547579,0.0022486122,0.0034617623,0.0064977221
2014-01-22,0.0005746998,-0.0009967629,0.0025276877,-0.001147504,0.0031114472,0.0028835479
2014-01-23,-0.0089293245,-0.0093611162,-0.0034550782,-0.0133319041,-0.008833833,-0.0101637524
2014-01-24,-0.0210964215,-0.0175657365,-0.0202695839,-0.014760836,-0.0179142095,-0.0139913131
2014-01-27,-0.0048882216,0.0021027643,0.0014388459,-0.0057510892,-0.0044524767,-0.0024141958
2014-01-28,0.0061218754,0.0090576019,0.0068393266,0.002948639,0.0069354381,0.0072651859
2014-01-29,-0.010261704,-0.0092328489,-0.0110112401,-0.0130117424,-0.0132349487,-0.0132155465
2014-01-30,0.0112040442,0.0093558077,0.008876347,0.0077484706,0.0075042644,0.0080488101
2014-01-31,-0.0064862899,-0.00606992,-0.0096456325,-0.0069146473,0.0008538011,-0.0029526493
2014-02-03,-0.0230966046,-0.0188840423,-0.0204056352,-0.0144901648,-0.0221611559,-0.013991314
2014-02-04,0.0076120434,0.008493891,0.0067856028,0.0102119213,0.0046040015,0.0092152096
2014-02-05,-0.0020302821,-0.0010911357,-0.001570533,0.000835659,-0.0021570693,-0.0022285786
2014-02-06,0.0123630544,0.0041482877,0.0074835736,0.0086294645,0.0075042644,0.0087249149
2014-02-07,0.0132141936,0.0205819663,0.0101118684,0.0146546746,0.0075042644,0.0058596078
2014-02-10,0.0015680046,0.0031492468,0.005020326,0.0030933218,0.003919113,0.0024217349
2014-02-11,0.0110013758,0.0111180954,0.0073076738,0.0094987405,0.0075042644,0.0005236585
2014-02-12,-0.0002692985,-0.0039219484,-0.0021589585,0.000145359,0.0003695781,-0.0027393736
2014-02-13,0.0057932118,0.0062067546,0.0067144916,0.0025918344,0.0056004841,0.0044766199
2014-02-14,0.0047976895,0.0080477837,0.0018668585,0.0009169085,0.0036899226,0.003990218
2014-02-18,0.0011578035,0.0013617333,0.0027687019,-0.0017025871,0.0075042644,0.0022278875
2014-02-19,-0.0065458619,-0.0053879218,-0.0031793769,-0.0053789187,-0.0058108433,-0.0026844917
2014-02-20,0.0060133417,0.0025663059,0.007242633,0.0038640955,0.0072072442,0.006023949
2014-02-21,-0.0019205665,-0.0008183662,-0.0027196947,-0.004928302,0.0015027123,-0.0019366844
2014-02-24,0.0061674554,0.003167063,0.0058647818,0.0050746864,0.0063137645,0.0074698236
2014-02-25,-0.0013485906,-0.0014108531,-0.0032188827,0.0002711555,0.0012881374,0.0012003109
2014-02-26,2.16997082534E-05,-0.0028822031,-0.0050075362,-0.0003635306,0.0005891323,-0.0074732071
2014-02-27,0.0049358815,0.0006231591,0.0028429711,0.0034334837,0.004453321,0.0056189783
2014-02-28,0.0027788242,0.0122310705,0.0030310829,0.0021777591,0.0075042644,0.0037165638
