Date,SnP Return,25
2014-01-03,-0.000333020328279,0.00453627016395
2014-01-06,-0.00251492693317,0.00194678420667
2014-01-07,0.00606334518255,0.00505328644067
2014-01-08,-0.000212231694766,0.00501344073564
2014-01-09,0.00034824873482,0.00693994900212
2014-01-10,0.00230403036309,0.00612849043682
2014-01-13,0.01,0.00149485189468
2014-01-14,0.0107598762781,0.00912916939706
2014-01-15,0.00515288913436,0.00199496001005
2014-01-16,-0.00134802835937,0.00160830200184
2014-01-17,-0.00390278060395,0.00112162088044
2014-01-21,0.00276991242951,0.00393994851038
2014-01-22,0.000574699765987,0.00548413256183
2014-01-23,-0.00892932453983,0.000967005616985
2014-01-24,0.01,-0.00141322251875
2014-01-27,-0.0048882215904,0.00246792030521
2014-01-28,0.0061218753944,0.00545955169946
2014-01-29,0.01,0.000486425997224
2014-01-30,0.0112040442427,0.0113450856879
2014-01-31,-0.00648628988702,0.00421260390431
2014-02-03,0.01,-0.000438998104073
2014-02-04,0.00761204338333,0.00628439383581
2014-02-05,-0.00203028211003,0.0043552047573
2014-02-06,0.0123630544157,0.00354376062751
2014-02-07,0.0132141936021,0.0102980453521
2014-02-10,0.00156800464224,0.00491407094523
2014-02-11,0.0110013758444,0.0109795760363
2014-02-12,-0.000269298518891,0.00310896942392
2014-02-13,0.00579321182006,0.00489194458351
2014-02-14,0.00479768947917,0.00434729643166
2014-02-18,0.00115780345615,0.00613146135584
2014-02-19,-0.00654586190052,0.00399031769484
2014-02-20,0.00601334166557,0.00697444844991
2014-02-21,-0.00192056651182,0.00563232088462
2014-02-24,0.00616745536205,0.0044838571921
2014-02-25,-0.00134859055001,0.00338247418404
2014-02-26,2.16997082534e-05,0.00232743797824
2014-02-27,0.00493588147209,0.00462044449523
2014-02-28,0.00277882422261,0.00307150627486
2014-03-03,-0.00740586636199,0.00094326667022
2014-03-04,0.0151523228342,0.00872810743749
2014-03-05,-5.33524369706e-05,0.00400759698823
2014-03-06,0.00171693312189,0.00169753679074
2014-03-07,0.000537944701998,0.00390896294266
2014-03-10,-0.000463353578807,0.00253465562128
2014-03-11,-0.0050950969416,0.00194554892369
2014-03-12,0.000305124168463,0.00304873101413
2014-03-13,0.01,0.00274651544169
2014-03-14,-0.00282576645112,0.00343533046544
2014-03-17,0.00956771760197,0.00590246031061
2014-03-18,0.00719368227489,0.00667920289561
2014-03-19,-0.00615052484482,0.00167417759076
