Date,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,AGN,LNT,ALXN,ALLE,ADS,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANTM,AON,APA,AIV,AAPL,AMAT,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AN,AZO,AVB,AVY,BHI,BLL,BAC,BK,BCR,BAX,BBT,BDX,BBBY,BBY,BIIB,BLK,HRB,BA,BWA,BXP,BSX,BMY,AVGO,CHRW,CA,COG,CPB,COF,CAH,HSIC,KMX,CCL,CAT,CBG,CBS,CELG,CNC,CNP,CTL,CERN,CF,SCHW,CHTR,CHK,CVX,CMG,CB,CHD,CI,XEC,CINF,CTAS,CSCO,C,CFG,CTXS,CLX,CME,CMS,COH,KO,CTSH,CL,CMCSA,CMA,CAG,CXO,COP,ED,STZ,GLW,COST,COTY,CCI,CSRA,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DLPH,DAL,XRAY,DVN,DLR,DFS,DISCA,DISCK,DG,DLTR,D,DOV,DOW,DPS,DTE,DD,DUK,DNB,ETFC,EMN,ETN,EBAY,ECL,EIX,EW,EA,EMR,ENDP,ETR,EVHC,EOG,EQT,EFX,EQIX,EQR,ESS,EL,ES,EXC,EXPE,EXPD,ESRX,EXR,XOM,FFIV,FB,FAST,FRT,FDX,FIS,FITB,FSLR,FE,FISV,FLIR,FLS,FLR,FMC,FTI,FL,F,FTV,FBHS,BEN,FCX,FTR,GPS,GRMN,GD,GE,GGP,GIS,GM,GPC,GILD,GPN,GS,GT,GWW,HAL,HBI,HOG,HAR,HRS,HIG,HAS,HCA,HCP,HP,HES,HPE,HOLX,HD,HON,HRL,HST,HPQ,HUM,HBAN,IDXX,ITW,ILMN,IR,INTC,ICE,IBM,IP,IPG,IFF,INTU,ISRG,IVZ,IRM,JEC,JBHT,SJM,JNJ,JCI,JPM,JNPR,KSU,K,KEY,KMB,KIM,KMI,KLAC,KSS,KHC,KR,LB,LLL,LH,LRCX,LEG,LEN,LVLT,LUK,LLY,LNC,LLTC,LKQ,LMT,L,LOW,LYB,MTB,MAC,M,MNK,MRO,MPC,MAR,MMC,MLM,MAS,MA,MAT,MKC,MCD,MCK,MJN,MDT,MRK,MET,MTD,KORS,MCHP,MU,MSFT,MAA,MHK,TAP,MDLZ,MON,MNST,MCO,MS,MOS,MSI,MUR,MYL,NDAQ,NOV,NAVI,NTAP,NFLX,NWL,NFX,NEM,NWSA,NWS,NEE,NLSN,NKE,NI,NBL,JWN,NSC,NTRS,NOC,NRG,NUE,NVDA,ORLY,OXY,OMC,OKE,ORCL,PCAR,PH,PDCO,PAYX,PYPL,PNR,PBCT,PEP,PKI,PRGO,PFE,PCG,PM,PSX,PNW,PXD,PBI,PNC,RL,PPG,PPL,PX,PCLN,PFG,PG,PGR,PLD,PRU,PEG,PSA,PHM,PVH,QRVO,PWR,QCOM,DGX,RRC,RTN,O,RHT,REGN,RF,RSG,RAI,RHI,ROK,COL,ROP,ROST,RCL,R,CRM,SCG,SLB,SNI,STX,SEE,SRE,SHW,SIG,SPG,SWKS,SLG,SNA,SO,LUV,SWN,SE,SPGI,SWK,SPLS,SBUX,STT,SRCL,SYK,STI,SYMC,SYF,SYY,TROW,TGT,TEL,TGNA,TDC,TSO,TXN,TXT,COO,HSY,TRV,TMO,TIF,TWX,TJX,TMK,TSS,TSCO,TDG,RIG,TRIP,FOXA,FOX,TSN,UDR,ULTA,USB,UA,UAA,UNP,UAL,UNH,UPS,URI,UTX,UHS,UNM,URBN,VFC,VLO,VAR,VTR,VRSN,VRSK,VZ,VRTX,VIAB,V,VNO,VMC,WMT,WBA,DIS,WM,WAT,WEC,WFC,HCN,WDC,WU,WRK,WY,WHR,WFM,WMB,WLTW,WYN,WYNN,XEL,XRX,XLNX,XL,XYL,YHOO,YUM,ZBH,ZION,ZTS
2015-01-02,155.68048,42.612569,60.806567,85.242507,19.765196,139.072735,72.339996,158.078332,12.606745,86.98715,210.163036,58.116894,39.697941,128.212213,63.25,58.708754,57.996646,259.130005,30.792905,186.600006,54.294603,284.644256,67.492415,529.549988,524.812404,45.327841,308.519989,42.60735,52.859515,56.339789,89.616014,54.134802,95.802345,51.31753,125.166434,87.906992,51.879558,152.71578,52.625594,80.755852,52.574163,120.934053,91.766459,61.180389,35.558687,105.158716,24.051911,49.197032,34.717073,44.011371,64.872244,30.133583,59.529999,79.359942,60.040001,616.789978,156.274598,49.434427,54.582383,67.32271,17.411433,38.917156,165.645246,38.520188,36.186203,135.24989,76.085122,35.695058,342.01001,339.164521,31.135768,121.543114,53.339606,124.679969,13.22,56.731999,97.409824,70.370208,28.68571,29.874852,41.677419,79.065102,77.330256,136.839996,66.470001,43.365592,84.349888,34.669998,53.511174,113.519997,52.220001,21.399449,34.141968,65.029999,51.955203,29.642493,166.429993,19.546924,103.105125,678.400024,113.796863,38.331218,102.766902,105.864163,48.177501,76.570752,25.845338,53.452587,23.792581,63.48,97.987038,79.545176,32.741108,34.627112,39.499518,52.669998,65.664582,55.213093,44.589563,26.431808,101.010002,63.99877,61.406135,95.591885,21.887986,133.742825,19.898759,73.329443,,34.146948,137.487891,91.599143,24.35257,64.167076,54.191945,75.830002,83.45014,70.147639,47.91315,51.385601,58.812063,60.706342,62.468291,34.48,33.439999,69.070036,70.349998,71.889899,68.488591,42.482094,68.265262,81.165632,66.660816,77.154885,117.785153,24.01,72.769811,63.221589,23.657407,101.838945,61.940173,63.860001,46.869999,57.44288,72.150002,78.992411,34.57,90.60676,77.258751,79.511536,214.765957,58.918538,199.310365,73.62042,50.26473,34.804416,84.342049,43.070309,84.650002,55.068737,85.903712,130.330002,78.449997,44.506152,128.942882,169.945285,60.532799,19.165102,44.549999,35.584107,70.620003,31.249695,57.817308,58.73232,55.333163,46.52,54.036699,13.579014,,43.787419,53.553509,22.855546,5.61027,39.11453,48.288646,132.297572,23.488197,26.742054,49.609164,31.873546,100.831666,91.670252,40.266037,188.941448,27.711194,244.547358,38.146625,26.828637,62.439166,101.543303,68.250662,40.253291,51.935688,73.970001,36.340485,61.482668,71.554696,,26.379999,99.276615,96.06751,24.859874,21.610143,17.136511,141.202811,9.985537,73.665001,90.553722,185.419998,60.789417,33.928402,42.455881,149.988688,49.305643,19.287127,97.150371,88.886509,525.570007,36.607399,34.554497,44.639999,81.278922,95.61918,98.721314,41.563362,59.151368,21.755859,116.952389,61.866047,13.228313,108.682163,23.597933,39.212839,65.911967,55.239659,,31.008973,77.694156,122.259548,111.419998,77.163749,39.891217,43.946211,49.349998,22.058011,66.456287,55.011825,43.645465,27.780001,182.43378,41.211923,65.280002,75.719139,119.686311,74.821377,61.51962,96.959999,27.260997,43.241684,75.544583,54.322426,108.720394,21.32123,84.211938,27.303182,71.192046,87.45685,204.780023,95.930385,69.727532,53.612048,50.180968,301.950012,74.779999,42.358501,34.75,44.305014,70.125496,154.570007,71.087339,35.603653,114.228553,36.053333,93.177491,37.036534,42.809906,63.595493,46.2274,56.349998,46.198335,61.58517,19.952378,39.341415,49.848572,36.558093,26.6,19.171879,15.215151,14.632075,100.494997,42.699619,46.460207,15.634789,45.416353,69.520622,102.236459,64.875111,141.480649,26.08024,45.934043,19.613028,192.110001,74.320296,72.013412,43.366158,42.883167,63.476865,122.965415,46.443891,42.9572,,63.329828,13.758518,89.141292,43.541088,165.15715,28.918232,49.90813,73.937886,68.239443,63.287061,149.726192,22.524894,86.258482,176.273761,111.466089,33.223994,123.451946,1142.060059,48.597288,84.121149,25.111905,40.385539,84.448064,38.796135,176.898553,20.509001,125.944136,70.400002,28.35,69.530541,65.80127,55.043375,103.096099,44.463319,68.989998,410.160004,10.009391,38.50788,29.785215,55.828249,105.6666,82.113493,154.334747,46.010836,79.841269,88.255819,59.240002,56.506237,81.458496,73.638865,57.975377,41.689533,105.903025,256.77771,127.261887,173.604183,71.250101,115.305861,132.269194,45.029294,42.021354,27.17,33.393268,86.350635,92.149365,16.10814,39.431463,75.177773,131.639999,91.333287,39.862469,19.691228,29.102844,37.651595,78.982677,70.900801,60.500099,29.251475,44.0,72.106945,50.438615,42.004834,160.458851,98.79082,100.727982,126.997232,100.973469,81.668264,66.065966,53.163426,33.585529,76.527633,180.899894,17.775706,74.589996,36.988159,35.69425,39.137926,29.159791,126.839996,42.715585,,33.445,113.022627,66.339996,97.466045,104.131203,103.589996,109.423382,110.253537,33.076477,35.099998,70.570324,47.01099,87.019997,66.559417,57.189999,63.970001,42.39157,123.07,71.009416,65.296419,102.010713,66.21789,81.21769,73.393968,91.243118,48.938895,113.879997,49.660387,51.253381,68.972109,103.526098,16.814175,,33.320604,184.908856,48.415629,39.24827,,81.317386,139.919464,33.645629,8.548604,41.009791,32.821896,36.951271,50.169998,49.479062,110.705673,27.793382,42.554622
2015-01-05,152.169464,42.622058,59.662235,83.803248,19.490271,135.732125,71.980003,155.994684,12.247867,85.811644,202.542726,56.59451,38.954092,124.112735,61.939999,57.871864,56.073362,256.690002,30.417834,182.169998,54.186112,280.684351,66.154503,519.460022,513.872306,45.068664,302.190002,42.181181,52.830101,55.510583,87.246037,53.063875,94.418228,50.527885,121.148678,87.158726,50.321793,150.901038,51.664128,74.386848,51.618095,118.81342,90.881186,57.423108,35.868384,102.196226,23.281017,47.494713,32.705756,43.749065,63.41724,29.848884,58.66,79.302775,59.209999,608.48999,157.330184,48.823537,53.600932,65.854247,16.905626,37.916813,163.182534,37.563882,35.043973,136.081543,75.212513,34.774845,336.73999,330.388999,30.57103,120.701344,51.800025,125.810317,13.81,55.845416,95.85267,67.28246,28.769832,28.237194,41.042787,77.243986,76.888424,135.610001,64.580002,43.156416,79.897376,33.919998,52.993542,111.93,52.080002,20.720245,33.417561,64.169998,51.777592,28.651794,160.5,18.290618,98.98385,667.690002,111.937369,37.904724,100.997984,99.733001,47.486716,75.175007,25.33049,51.768033,23.235243,62.07,98.005902,79.996419,32.470904,34.088817,39.499518,52.34,65.179514,54.087086,43.000173,26.144025,96.110001,60.95298,60.822992,97.866481,21.58359,132.222269,19.84032,72.859085,,33.22303,132.830476,90.693751,23.845226,63.530798,53.793069,74.699997,81.664757,67.084298,47.114273,51.029375,56.631696,61.876407,61.072887,33.060001,32.130001,68.62115,69.620003,71.017837,66.100338,41.168215,68.055507,80.372727,64.861127,76.044143,113.90255,23.23,70.257876,60.60636,23.459596,99.564147,61.788888,63.889999,46.57,56.262228,71.970001,78.398012,33.91,85.14521,73.132703,78.846658,212.55814,59.44022,200.106276,72.734134,49.815768,33.81318,82.807837,41.732243,84.220001,56.283354,83.553228,129.759995,77.190002,43.745603,130.690741,167.33378,59.485286,18.586642,41.830002,34.630962,69.82,30.560436,55.869062,56.67103,54.119077,44.700001,53.89206,13.048585,,43.200848,51.777721,21.496831,5.491981,39.366705,46.956988,129.535998,23.05705,26.920023,48.712445,31.406972,100.187979,93.486076,39.582037,183.042184,27.095171,238.568293,37.393156,26.168896,61.214867,95.1551,66.411458,39.405649,52.086856,71.809998,36.705105,59.78446,68.089885,,26.120001,97.193757,94.236827,24.416808,21.437698,16.851187,137.460173,9.690725,73.154999,88.315699,190.720001,59.732379,33.545822,42.688018,147.628626,48.527717,18.734705,95.724669,88.535679,514.369995,35.541164,34.723014,43.029999,79.940874,94.05851,98.031818,40.934336,57.315014,21.513589,111.921552,60.71338,12.827454,108.061388,23.811113,38.150309,64.439755,54.90594,,30.78933,76.52942,119.037396,112.389999,76.221668,39.437048,43.60885,48.57,21.336715,65.801783,53.316062,42.971807,27.440001,178.639954,40.224575,63.717915,71.908123,115.83008,75.19486,60.995167,96.07,25.993265,42.038427,73.475004,53.941014,104.287233,20.95465,81.843228,27.294221,69.988665,86.490943,206.460165,94.192998,69.43652,54.408872,48.505477,295.450012,73.0,41.414474,33.779999,43.897593,69.858438,154.110001,70.654235,35.07139,111.910402,36.476665,91.350675,35.878844,42.042938,62.209028,43.7645,55.720001,45.957015,58.773451,19.294005,38.003465,47.311428,36.133221,24.9,19.290835,14.756451,14.299972,99.430606,41.527809,45.71219,15.450634,41.066535,68.553699,99.651275,62.493312,138.495692,25.08445,44.181409,19.281762,188.720001,71.564964,70.723563,40.881642,42.281771,61.343893,117.691116,46.262134,43.031518,,60.746486,13.431584,88.471129,42.514035,163.452352,28.761318,50.750226,73.381214,64.114301,62.862935,139.677188,22.145935,83.618111,171.248369,108.589546,32.456443,120.19346,1097.579956,47.002704,83.721192,24.833295,40.357643,81.767768,37.851694,177.729999,20.209952,121.528023,67.629997,27.549999,69.202921,64.188912,51.625517,101.77405,45.377826,68.089996,412.470001,9.666537,38.289571,29.495858,54.661139,102.117097,81.395407,149.811723,45.976474,78.647742,85.4249,58.169998,55.985869,79.252547,71.980682,57.668026,41.093967,103.966182,256.01454,128.938327,174.316068,70.093694,115.933146,129.891476,44.837758,40.987801,26.01,31.773646,84.821522,90.182006,15.952638,38.676143,73.930411,130.100006,89.924275,38.439152,19.414211,28.875787,37.283111,77.168359,69.630179,59.322086,28.736283,43.07,68.82154,49.655819,41.198009,159.220012,98.095449,99.514733,125.252661,99.298553,80.043166,65.327145,52.211273,33.290661,74.959245,179.710663,16.520026,72.730003,36.235695,34.961208,38.236625,29.466541,127.150002,41.686522,,32.650002,109.201525,66.150002,95.860635,102.046315,92.25,107.597125,107.998189,32.029148,35.099998,69.977133,45.07788,85.739998,66.895348,56.240002,63.139999,42.039511,121.029999,69.031701,63.855084,102.26709,64.388933,80.981317,71.945403,89.909749,48.447141,113.019997,49.053522,49.847895,69.823621,102.157376,16.654754,,33.320604,181.095911,48.106573,37.694656,,79.850834,137.538099,33.263716,8.362089,40.257319,33.021971,34.651518,49.130001,48.473752,114.835386,26.751988,42.299155
2015-01-06,150.546797,42.138042,59.366924,83.198762,19.126976,134.031987,70.529999,155.885018,11.971807,85.938995,198.178259,56.090223,38.347271,124.068658,60.669998,57.190675,54.977087,255.169998,30.320594,177.949997,54.097347,277.113469,66.106374,506.640015,501.962262,45.337096,295.290009,41.690165,52.006469,55.814627,85.386663,52.311334,94.168315,50.661078,117.888992,87.634895,49.355584,146.039414,51.0068,73.837284,50.406448,120.432815,90.336407,56.800088,36.159308,102.205846,22.404125,46.558436,32.946242,43.664752,62.53658,29.893368,57.5,78.645331,59.119999,607.820007,159.469645,49.310339,53.435739,64.740581,16.39982,36.820285,163.746282,37.364214,34.360508,135.820439,74.796045,34.461972,334.649994,325.254902,30.382784,119.279673,51.439492,128.25149,13.7,55.750082,93.672654,66.405693,28.293139,27.840185,40.768094,75.806265,76.062389,134.820007,63.77,43.574767,79.383274,33.66,51.948516,110.510002,52.25,20.258388,33.003615,63.52,52.848853,27.602242,156.309998,17.79601,98.938056,664.380005,110.952935,37.589699,101.39774,97.979819,47.122655,75.028606,25.321129,49.945564,22.975792,60.330002,98.420984,78.778063,32.52681,33.689737,39.799467,50.98,64.494715,53.381519,41.709397,25.885756,94.18,58.436488,61.165477,98.493956,21.212606,133.969497,19.694219,72.720744,,31.899062,133.572277,90.761174,23.523257,63.096629,53.978591,73.620003,80.984617,66.659107,46.00364,50.396085,55.473978,61.684444,59.639251,31.98,31.120001,67.752652,68.669998,70.656022,65.786343,40.506617,68.150856,80.251454,64.110504,77.292574,113.437803,22.59,69.962917,59.926955,23.156564,96.586397,62.025265,63.509998,45.959999,56.169261,73.860001,78.253912,34.299999,82.718944,72.295538,78.220892,207.924525,59.777315,202.986724,72.062111,49.84383,33.553793,82.778334,41.257129,83.279999,57.507309,83.109039,126.730003,76.150002,42.994445,132.40061,167.323916,59.40769,17.837486,40.860001,34.812511,69.889999,29.754681,55.142105,56.129093,54.468735,43.77,52.493894,12.924817,,42.223232,50.764361,21.865626,5.441286,38.843682,46.387587,129.688891,22.560292,27.304059,48.591013,31.882693,96.079745,94.31672,39.127704,179.339358,27.163619,235.18591,37.026086,25.744431,60.484085,93.751635,65.077319,38.760289,51.406598,71.690002,37.401937,58.122763,67.03789,,25.75,96.8962,94.016376,24.233802,21.346937,16.723429,137.351547,9.433955,73.389999,87.10105,188.309998,58.48315,32.920626,42.077438,144.444872,47.870182,18.229906,94.549422,85.816751,519.789978,34.802281,35.042303,42.25,78.563766,93.306734,97.55011,40.486392,55.828894,21.213173,109.464407,60.892888,12.436141,107.017361,23.950142,37.399211,62.536195,54.831783,,30.78933,75.743899,118.567501,110.599998,74.94936,39.560053,43.241723,47.02,21.112529,66.133779,51.610712,41.804766,26.950001,177.800028,39.513683,63.862555,70.385607,113.233805,76.021862,60.770406,93.889999,25.602461,41.623187,72.551947,53.216335,103.286825,20.929076,81.666312,26.711777,69.670978,86.650363,205.985775,93.828246,69.0873,56.546228,47.034767,291.119995,66.870003,40.612053,32.869999,43.253294,71.074008,152.740005,70.317367,34.829451,110.899194,37.426666,90.388674,34.845531,42.604133,61.683134,42.6475,54.18,45.928058,58.049361,19.111122,37.66186,46.501427,35.505575,24.6,20.093795,14.551501,14.133921,99.816803,40.632281,45.443293,15.270161,40.591835,68.119031,96.475998,60.73578,139.258841,24.762003,43.544087,18.69717,188.080002,70.95676,70.25884,39.178961,41.845276,61.427718,115.967919,45.764691,42.724948,,60.22412,13.213627,87.800958,42.128891,163.145095,29.001304,50.675372,74.010895,62.32076,63.075001,139.307598,22.247607,81.452628,167.907735,108.322298,32.447303,118.654471,1079.959961,46.336731,83.339834,24.526826,40.497126,80.071499,37.897989,180.762876,19.968783,116.61347,64.669998,27.209999,68.220055,63.225313,50.264337,101.411317,45.972257,67.5,396.890015,9.342733,38.422454,29.607866,54.333195,100.946623,81.288665,147.722661,46.06483,78.878746,84.487633,57.200001,56.246051,77.70268,70.545526,56.078579,41.308762,102.993035,255.241576,125.908971,179.168062,67.858629,116.826543,129.493568,45.375885,39.826283,24.709999,30.872849,83.594348,89.279896,15.833724,38.36143,71.81948,130.5,89.797952,37.331066,19.114111,28.480905,37.084697,75.805315,69.620765,58.603785,28.259253,42.630001,68.582775,48.835293,41.018714,156.97213,98.419319,98.626293,124.083001,97.786342,79.139271,65.006348,51.504524,32.769728,73.812361,180.168059,16.147245,70.010002,35.786166,34.472514,38.46195,29.633857,126.949997,41.133876,,32.110001,106.943173,64.580002,95.667207,101.37651,89.389999,106.075236,108.037932,31.343624,34.48,69.565728,44.526897,84.860001,68.384332,55.18,62.919998,42.463789,117.360001,67.666131,63.443622,103.096022,64.240646,81.605338,72.12889,89.432854,48.484969,112.529999,49.184231,48.807835,70.818541,99.879295,16.626621,,33.283693,179.601391,47.76854,37.182571,,78.898529,134.604256,33.440702,8.250181,39.674153,33.183938,34.447743,49.209999,47.878772,113.861957,25.730246,41.886482
2015-01-07,151.638068,42.479698,61.766332,84.945063,18.714587,136.408194,71.110001,159.234812,11.99021,87.663059,203.042092,56.442272,38.856219,125.408709,60.16,58.066487,54.755909,265.230011,30.820687,187.929993,54.837055,279.238057,67.194027,505.149994,501.102268,46.170159,298.420013,42.01442,51.977051,56.606974,87.251512,52.56218,95.158346,51.308018,119.983153,89.384098,49.503471,151.139821,51.879968,75.014916,50.936545,121.030444,91.367598,56.167485,36.525311,103.638996,22.61612,47.25828,33.798864,44.086317,62.785457,29.929459,57.380001,79.331359,59.509998,607.23999,161.316936,49.797141,54.873907,65.312193,16.477636,37.580161,168.572826,37.542863,34.81927,139.002001,77.552679,35.455801,353.23999,332.138393,30.64633,121.131577,52.647767,129.685789,14.03,56.474606,96.20303,66.434282,28.620282,28.078391,42.567799,76.668899,78.79022,138.550003,64.779999,43.7364,80.613449,34.009998,51.870385,114.550003,52.535,20.521012,33.176093,64.190002,54.355722,28.141732,156.789993,17.736658,98.855634,694.26001,112.533996,38.011349,103.776277,97.147807,47.766763,74.638186,25.55515,50.408567,23.062275,61.23,100.109603,79.689577,33.057897,34.729199,40.296259,52.650002,65.008314,53.333193,42.113971,26.49822,91.989998,58.826496,62.072588,101.033272,21.517004,136.302277,19.7624,74.242485,,32.318159,134.210788,92.39859,24.73308,63.478399,56.366611,74.290001,80.635095,67.190597,45.760079,51.702246,55.734465,62.178059,60.528105,32.209999,31.32,68.572355,70.830002,70.943616,66.328694,40.441389,69.142412,81.202946,65.394702,77.540429,113.679861,22.950001,69.515717,60.103788,23.118686,98.002044,63.065321,65.0,46.810001,56.048409,76.980003,79.046445,36.0,82.198329,72.395199,79.540868,208.606774,60.660169,206.047217,72.393255,50.573388,33.600111,82.778334,41.266828,84.559998,58.338852,83.951144,128.350006,76.150002,42.712761,135.174391,168.55576,60.387309,18.036629,41.75,35.102993,70.839996,29.997378,54.97733,55.993609,54.876665,42.279999,54.885239,13.296118,,42.829356,51.430284,22.185895,5.483532,40.720954,47.250871,129.191995,22.569665,27.922264,49.618503,32.788401,97.546975,96.084255,39.587031,182.012003,27.505852,235.396711,38.021046,26.639447,61.480605,97.148997,65.248851,39.126313,51.652245,72.989998,38.196,54.288084,66.883473,,26.4,100.217265,94.696897,24.628709,21.464925,16.919323,139.95855,9.557585,74.870003,88.047903,194.919998,58.80026,33.61114,42.672414,143.500844,47.786833,18.706131,95.48384,86.65723,522.640015,35.260577,35.09552,41.689999,78.436793,95.390785,99.703617,41.13448,55.914086,21.688022,110.008279,62.366794,12.531584,107.760408,24.57114,37.893834,63.577059,56.834093,,31.721598,78.597052,120.552576,112.540001,75.337851,40.421083,45.375032,47.02,21.35621,65.668985,52.329257,41.975553,27.33,180.093316,39.513683,65.762129,71.123222,113.472434,77.747006,63.261537,96.910004,25.91701,41.96765,74.213441,53.921943,105.699564,21.245669,82.936658,26.801384,71.528999,88.160181,212.241847,95.488841,70.813996,57.755523,47.658424,296.48999,68.709999,40.838617,32.099998,43.802841,71.958058,154.050003,72.569529,35.92301,112.288304,38.653332,91.768511,35.343052,42.828613,61.606638,42.555941,56.110001,46.584446,58.105785,19.129411,37.857198,46.742859,35.718011,23.610001,19.915359,14.512462,14.075314,100.730481,40.765657,46.381984,15.527979,40.436831,70.452054,96.475998,61.715389,143.663808,24.875807,43.947099,18.648453,189.789993,70.965977,70.495944,38.892288,41.854978,62.24738,116.872361,47.445804,43.505313,,60.680003,13.340768,90.36835,42.385653,165.870788,29.398203,51.077706,74.567574,62.594512,64.541001,137.779256,22.164421,82.392902,172.11481,108.803344,32.593503,119.984467,1069.569946,47.134022,83.776997,25.037607,41.110859,80.118353,38.481321,184.466566,20.952751,119.5941,66.650002,27.190001,69.015712,64.026724,48.803799,102.680869,46.722152,68.800003,407.720001,9.399875,38.289571,30.083907,55.095188,101.117913,82.404603,149.232857,46.963154,80.072279,84.92758,56.93,57.268202,77.693169,70.283711,56.438616,41.36734,104.655885,259.595577,128.271668,182.465178,68.976165,118.176148,130.308798,45.877527,40.160957,24.24,30.881946,84.704653,90.815398,16.153875,39.305576,72.491143,131.300003,91.498487,37.722717,19.291093,28.826428,38.171256,76.919692,72.256128,60.366017,28.497768,42.779999,67.436708,49.712404,41.287657,162.067336,100.152992,100.307643,127.800131,100.667199,79.975854,66.338161,51.563418,33.11374,76.204151,182.555664,15.990286,70.839996,34.515768,33.192133,38.932196,29.838356,130.580002,41.495954,,33.279999,107.533962,65.529999,96.643997,102.319899,88.580002,107.226166,111.266948,31.638781,35.380001,70.455511,44.181366,86.839996,69.401202,55.639999,62.959999,42.189766,120.660004,67.148163,64.293646,105.275199,65.456647,83.770513,73.973392,90.347721,48.522797,115.93,49.791099,49.098304,71.472853,101.379264,16.4672,,33.385196,183.826295,48.454258,36.982945,,80.374605,138.55733,33.729464,8.355872,39.692965,33.20299,34.719443,48.59,49.465385,116.693754,25.975857,42.751131
