Date,SnP Return,5
2014-01-03,-0.000333020328279,0.00429744552821
2014-01-06,-0.00251492693317,0.00264924345538
2014-01-07,0.00606334518255,0.00417949212715
2014-01-08,-0.000212231694766,0.00256473571062
2014-01-09,0.00034824873482,0.00452449824661
2014-01-10,0.00230403036309,0.00382255879231
2014-01-13,0.01,0.000302688975353
2014-01-14,0.0107598762781,0.00709727127105
2014-01-15,0.00515288913436,0.00376979005523
2014-01-16,-0.00134802835937,0.00372170167975
2014-01-17,-0.00390278060395,0.00129604991525
2014-01-21,0.00276991242951,0.00346533721313
2014-01-22,0.000574699765987,0.00334202172235
2014-01-23,-0.00892932453983,0.000224768358748
2014-01-24,0.01,-0.00174420583062
2014-01-27,-0.0048882215904,0.00379950855859
2014-01-28,0.0061218753944,0.0079178577289
2014-01-29,0.01,0.000689837848768
2014-01-30,0.0112040442427,0.00646245386451
2014-01-31,-0.00648628988702,0.0015757821966
2014-02-03,0.01,-0.00175402243622
2014-02-04,0.00761204338333,0.00518354773521
2014-02-05,-0.00203028211003,0.00476437807083
2014-02-06,0.0123630544157,0.00378428632393
2014-02-07,0.0132141936021,0.00855736061931
2014-02-10,0.00156800464224,0.00521029066294
2014-02-11,0.0110013758444,0.0084079913795
2014-02-12,-0.000269298518891,0.00219769822434
2014-02-13,0.00579321182006,0.00276713888161
2014-02-14,0.00479768947917,0.00375584396534
2014-02-18,0.00115780345615,0.0039978986606
2014-02-19,-0.00654586190052,0.00115331902634
2014-02-20,0.00601334166557,0.00504605006427
2014-02-21,-0.00192056651182,0.00390430237167
2014-02-24,0.00616745536205,0.00405077077448
2014-02-25,-0.00134859055001,0.00399733614177
2014-02-26,2.16997082534e-05,0.00139986700378
2014-02-27,0.00493588147209,0.00477849598974
2014-02-28,0.00277882422261,0.00639281142503
2014-03-03,-0.00740586636199,8.87111527845e-05
2014-03-04,0.0151523228342,0.00931297801435
2014-03-05,-5.33524369706e-05,0.00525579974055
2014-03-06,0.00171693312189,0.00342057761736
2014-03-07,0.000537944701998,0.00168988096993
2014-03-10,-0.000463353578807,0.00274883396924
2014-03-11,-0.0050950969416,0.00458920560777
2014-03-12,0.000305124168463,0.0025106605608
2014-03-13,0.01,0.00260489759967
2014-03-14,-0.00282576645112,0.00229584565386
2014-03-17,0.00956771760197,0.00652538146824
2014-03-18,0.00719368227489,0.00430128909647
2014-03-19,-0.00615052484482,0.000476895307656
2014-03-20,0.00602233396081,0.00460248859599
2014-03-21,-0.00293697999067,0.00616392958909
2014-03-24,-0.00487658142921,0.000652900780551
2014-03-25,0.00439427100472,0.00497926585376
2014-03-26,-0.00702493667277,0.00162871554494
2014-03-27,-0.00190189159707,0.00313606485724
2014-03-28,0.00462948921413,0.00501283723861
2014-03-31,0.00789287154385,0.00529924500734
2014-04-01,0.00701468819685,0.00501205958426
2014-04-02,0.00284926336426,0.00384972034954
2014-04-03,-0.00112708474586,0.00304016144946
2014-04-04,0.01,0.00142816430889
2014-04-07,0.01,0.00288611231372
2014-04-08,0.0037435380478,0.00471201632172
2014-04-09,0.0108590394626,0.00511310901493
2014-04-10,0.01,0.000194073014427
2014-04-11,-0.00953205993381,0.00190587143879
2014-04-14,0.00818370818244,0.00575299281627
2014-04-15,0.00673457945541,0.00501131406054
2014-04-16,0.0104338684213,0.00625517591834
2014-04-17,0.00136292371099,0.00554578006268
2014-04-21,0.00376801562135,0.00410726666451
2014-04-22,0.00408378889976,0.00503781251609
2014-04-23,-0.00221576676651,0.00377741456032
2014-04-24,0.00171548790073,0.00561131816357
2014-04-25,-0.00812934477857,0.00126472883858
2014-04-28,0.00323081153934,0.00558457430452
2014-04-29,0.00474946032089,0.00549061223865
2014-04-30,0.00298754974058,0.00348492432386
2014-05-01,-0.000143271499645,0.00425147637725
2014-05-02,-0.00134935499644,-0.000218649976887
2014-05-05,0.00186946730011,0.00493586994708
2014-05-06,-0.0090290312077,0.000141237745993
2014-05-07,0.00560075474536,0.00880426820368
2014-05-08,-0.00137456920358,0.000903166597709
2014-05-09,0.00151832288286,0.00564866140485
2014-05-12,0.00962625620354,0.00560715701431
2014-05-13,0.000421668916014,0.00324341957457
2014-05-14,-0.00471208963163,0.00278288451955
2014-05-15,-0.00940590380541,0.000606643268839
2014-05-16,0.00373996241046,0.00487090647221
2014-05-19,0.00383741434791,0.00409289449453
2014-05-20,-0.00651960460873,0.00210198876448
