Date,SnP Return,15
2014-01-03,-0.000333020328279,0.000423082732596
2014-01-06,-0.00251492693317,-0.00321191642433
2014-01-07,0.00606334518255,0.00548630394042
2014-01-08,-0.000212231694766,0.000572317221668
2014-01-09,0.00034824873482,-0.000341845676303
2014-01-10,0.00230403036309,0.00258553191088
2014-01-13,0.01,-0.00409306865185
2014-01-14,0.0107598762781,0.00265321996994
2014-01-15,0.00515288913436,0.000202087976504
2014-01-16,-0.00134802835937,-0.00013079380733
2014-01-17,-0.00390278060395,-0.0018745061243
2014-01-21,0.00276991242951,-0.00040348037146
2014-01-22,0.000574699765987,0.000363315688446
2014-01-23,-0.00892932453983,-0.0040800278075
2014-01-24,0.01,-0.00293342489749
2014-01-27,-0.0048882215904,-0.00127452576999
2014-01-28,0.0061218753944,0.00207094359212
2014-01-29,0.01,-0.00430912245065
2014-01-30,0.0112040442427,0.00602409010753
2014-01-31,-0.00648628988702,-9.75712318905e-05
2014-02-03,0.01,-0.00539556285366
2014-02-04,0.00761204338333,0.00202573300339
2014-02-05,-0.00203028211003,0.00340414047241
2014-02-06,0.0123630544157,0.000400515680667
2014-02-07,0.0132141936021,0.00408896245062
2014-02-10,0.00156800464224,0.00234208907932
2014-02-11,0.0110013758444,0.00626198388636
2014-02-12,-0.000269298518891,0.00261301524006
2014-02-13,0.00579321182006,-0.00110442179721
2014-02-14,0.00479768947917,-0.00158038386144
2014-02-18,0.00115780345615,0.000929228204768
2014-02-19,-0.00654586190052,-0.00301714008674
2014-02-20,0.00601334166557,0.00209489278495
2014-02-21,-0.00192056651182,0.000634147610981
2014-02-24,0.00616745536205,0.000161904492415
2014-02-25,-0.00134859055001,0.00124298525043
2014-02-26,2.16997082534e-05,-0.00206295936368
2014-02-27,0.00493588147209,0.000764945521951
2014-02-28,0.00277882422261,0.00343556562439
2014-03-03,-0.00740586636199,-0.0035325170029
2014-03-04,0.0151523228342,0.00595528353006
2014-03-05,-5.33524369706e-05,0.00382015341893
2014-03-06,0.00171693312189,-0.00125400128309
2014-03-07,0.000537944701998,-0.00130619457923
2014-03-10,-0.000463353578807,-0.00106614269316
2014-03-11,-0.0050950969416,-1.04640203062e-05
2014-03-12,0.000305124168463,-0.000605874869507
2014-03-13,0.01,-0.000548231997527
2014-03-14,-0.00282576645112,0.00132660311647
2014-03-17,0.00956771760197,0.00343061517924
2014-03-18,0.00719368227489,0.000912463234272
2014-03-19,-0.00615052484482,-0.00166041532066
2014-03-20,0.00602233396081,0.000919007463381
2014-03-21,-0.00293697999067,0.00107171433046
2014-03-24,-0.00487658142921,-0.00177344307303
2014-03-25,0.00439427100472,0.00193805445451
2014-03-26,-0.00702493667277,-0.00329713150859
2014-03-27,-0.00190189159707,0.000625613029115
2014-03-28,0.00462948921413,0.00060148909688
2014-03-31,0.00789287154385,0.003756868653
2014-04-01,0.00701468819685,0.00189660314936
2014-04-02,0.00284926336426,-0.00199219025671
2014-04-03,-0.00112708474586,-0.00149640406016
2014-04-04,0.01,-0.00242091622204
2014-04-07,0.01,-0.000416053342633
2014-04-08,0.0037435380478,0.00467803794891
2014-04-09,0.0108590394626,0.00315590528771
2014-04-10,0.01,-0.00533616403118
2014-04-11,-0.00953205993381,-0.00221881968901
2014-04-14,0.00818370818244,0.00204627914354
2014-04-15,0.00673457945541,0.00400453060865
2014-04-16,0.0104338684213,0.00434390082955
