Date,SnP Return,Portfolio Return
2014-01-03,-0.000333020328279,-0.000415031332523
2014-01-06,-0.00251492693317,-0.0034602470696
2014-01-07,0.00606334518255,0.00410746224225
2014-01-08,-0.000212231694766,0.00214569806121
2014-01-09,0.00034824873482,0.00383853120729
2014-01-10,0.00230403036309,0.00408216612414
2014-01-13,-0.0126559664897,-0.0125525509939
2014-01-14,0.0107598762781,0.0113214300945
2014-01-15,0.00515288913436,0.00140010914765
2014-01-16,-0.00134802835937,-0.00451628351584
2014-01-17,-0.00390278060395,-0.00392193626612
2014-01-21,0.00276991242951,0.00223600375466
2014-01-22,0.000574699765987,0.00154172256589
2014-01-23,-0.00892932453983,-0.00733687495813
2014-01-24,-0.0210964214964,-0.0176163818687
2014-01-27,-0.0048882215904,-0.00154403923079
2014-01-28,0.0061218753944,0.0103854574263
2014-01-29,-0.0102617040054,-0.00994713138789
2014-01-30,0.0112040442427,0.0150354774669
2014-01-31,-0.00648628988702,-0.00464232824743
2014-02-03,-0.0230966046035,-0.0203258693218
2014-02-04,0.00761204338333,0.00663691898808
2014-02-05,-0.00203028211003,0.000676995143294
2014-02-06,0.0123630544157,0.00580469844863
2014-02-07,0.0132141936021,0.0225927028805
2014-02-10,0.00156800464224,0.00343045080081
2014-02-11,0.0110013758444,0.0123936757445
2014-02-12,-0.000269298518891,-0.000653394439723
2014-02-13,0.00579321182006,0.00563971232623
2014-02-14,0.00479768947917,0.00501106865704
2014-02-18,0.00115780345615,0.00604780809954
2014-02-19,-0.00654586190052,-0.00588265061378
2014-02-20,0.00601334166557,0.00828565936536
2014-02-21,-0.00192056651182,0.0010850073304
2014-02-24,0.00616745536205,0.00451647443697
2014-02-25,-0.00134859055001,-0.000518349756021
2014-02-26,2.16997082534e-05,-0.00157215422951
2014-02-27,0.00493588147209,0.00488659599796
2014-02-28,0.00277882422261,0.00674022361636
2014-03-03,-0.00740586636199,-0.00630269106477
2014-03-04,0.0151523228342,0.0163642484695
2014-03-05,-5.33524369706e-05,-0.00185569562018
2014-03-06,0.00171693312189,0.00128473737277
2014-03-07,0.000537944701998,-0.000801808666438
2014-03-10,-0.000463353578807,0.000701319426298
2014-03-11,-0.0050950969416,-0.00269856443629
2014-03-12,0.000305124168463,-0.000907713372726
2014-03-13,-0.0117700915066,-0.00584600586444
2014-03-14,-0.00282576645112,-0.00125349010341
2014-03-17,0.00956771760197,0.0120688397437
2014-03-18,0.00719368227489,0.00672071380541
2014-03-19,-0.00615052484482,-0.00479862513021
2014-03-20,0.00602233396081,0.00261967908591
2014-03-21,-0.00293697999067,0.000633847084828
2014-03-24,-0.00487658142921,-0.00796059984714
2014-03-25,0.00439427100472,0.00175287784077
2014-03-26,-0.00702493667277,-0.00638800486922
2014-03-27,-0.00190189159707,-0.0016498605255
2014-03-28,0.00462948921413,0.000848327646963
2014-03-31,0.00789287154385,0.0130191538483
2014-04-01,0.00701468819685,0.00390399736352
2014-04-02,0.00284926336426,0.00287302327342
2014-04-03,-0.00112708474586,-0.00313390907831
2014-04-04,-0.0126165430771,-0.0104004414752
2014-04-07,-0.0108083124624,-0.00710060400888
2014-04-08,0.0037435380478,0.00526033900678
2014-04-09,0.0108590394626,0.0114231202751
2014-04-10,-0.0211059679216,-0.0156548749655
2014-04-11,-0.00953205993381,-0.00928993523121
2014-04-14,0.00818370818244,0.00637090904638
2014-04-15,0.00673457945541,0.0053793429397
2014-04-16,0.0104338684213,0.0110564883798
2014-04-17,0.00136292371099,0.00176701741293
2014-04-21,0.00376801562135,0.0045962925069
2014-04-22,0.00408378889976,0.00621625501662
2014-04-23,-0.00221576676651,0.000343212042935
2014-04-24,0.00171548790073,-2.91655596811e-05
2014-04-25,-0.00812934477857,-0.00833314936608
2014-04-28,0.00323081153934,0.00404395302758
2014-04-29,0.00474946032089,0.00839342921972
2014-04-30,0.00298754974058,0.00250475481153
2014-05-01,-0.000143271499645,0.00112459494267
2014-05-02,-0.00134935499644,-0.00290682818741
2014-05-05,0.00186946730011,0.00350533495657
2014-05-06,-0.0090290312077,-0.00739862909541
2014-05-07,0.00560075474536,0.00779446447268
2014-05-08,-0.00137456920358,-0.00408131349832
2014-05-09,0.00151832288286,0.00522190378979
2014-05-12,0.00962625620354,0.00831046886742
2014-05-13,0.000421668916014,-0.000516047759447
2014-05-14,-0.00471208963163,-0.00409771176055
2014-05-15,-0.00940590380541,-0.00760441180319
2014-05-16,0.00373996241046,0.00534790800884
2014-05-19,0.00383741434791,0.00392246060073
2014-05-20,-0.00651960460873,-0.00412953691557
2014-05-21,0.00808334041971,0.00903180334717
2014-05-22,0.00235944422811,0.00325576635078
2014-05-23,0.00423939288552,0.00405263947323
2014-05-27,0.00596995027375,0.00544363260269
2014-05-28,-0.00111469281153,-0.000288536364678
2014-05-29,0.00535275865819,0.00588236562908
2014-05-30,0.00184198044745,0.00255738082342
2014-06-02,0.000727561668556,-0.000554083730094
2014-06-03,-0.00037928874556,-0.00153589784168
2014-06-04,0.00188987678895,0.00582568487152
2014-06-05,0.00650408209109,0.00443859724328
2014-06-06,0.00461708330742,0.0046117096208
2014-06-09,0.000938331305107,0.00250761210918
2014-06-10,-0.000246014154145,0.00192567962222
2014-06-11,-0.00354331093877,0.00097951409407
