MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,AGN,LNT,ALXN,ALLE,ADS,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANTM,AON,APA,AIV,AAPL,AMAT,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AN,AZO,AVB,AVY,BHI,BLL,BAC,BK,BCR,BAX,BBT,BDX,BBBY,BBY,BIIB,BLK,HRB,BA,BWA,BXP,BSX,BMY,AVGO,CHRW,CA,COG,CPB,COF,CAH,HSIC,KMX,CCL,CAT,CBG,CBS,CELG,CNC,CNP,CTL,CERN,CF,SCHW,CHTR,CHK,CVX,CMG,CB,CHD,CI,XEC,CINF,CTAS,CSCO,C,CFG,CTXS,CLX,CME,CMS,COH,KO,CTSH,CL,CMCSA,CMA,CAG,CXO,COP,ED,STZ,GLW,COST,COTY,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DLPH,DAL,XRAY,DVN,DLR,DFS,DISCA,DISCK,DG,DLTR,D,DOV,DOW,DPS,DTE,DD,DUK,DNB,ETFC,EMN,ETN,EBAY,ECL,EIX,EW,EA,EMR,ENDP,ETR,EVHC,EOG,EQT,EFX,EQIX,EQR,ESS,EL,ES,EXC,EXPE,EXPD,ESRX,EXR,XOM,FFIV,FB,FAST,FRT,FDX,FIS,FITB,FSLR,FE,FISV,FLIR,FLS,FLR,FMC,FTI,FL,F,FBHS,BEN,FCX,FTR,GPS,GRMN,GD,GE,GGP,GIS,GM,GPC,GILD,GPN,GS,GT,GWW,HAL,HBI,HOG,HAR,HRS,HIG,HAS,HCA,HCP,HP,HES,HOLX,HD,HON,HRL,HST,HPQ,HUM,HBAN,IDXX,ITW,ILMN,IR,INTC,ICE,IBM,IP,IPG,IFF,INTU,ISRG,IVZ,IRM,JEC,JBHT,SJM,JNJ,JCI,JPM,JNPR,KSU,K,KEY,KMB,KIM,KMI,KLAC,KSS,KR,LB,LLL,LH,LRCX,LEG,LEN,LVLT,LUK,LLY,LNC,LLTC,LKQ,LMT,L,LOW,LYB,MTB,MAC,M,MNK,MRO,MPC,MAR,MMC,MLM,MAS,MA,MAT,MKC,MCD,MCK,MJN,MDT,MRK,MET,MTD,KORS,MCHP,MU,MSFT,MAA,MHK,TAP,MDLZ,MON,MNST,MCO,MS,MOS,MSI,MUR,MYL,NDAQ,NOV,NAVI,NTAP,NFLX,NWL,NFX,NEM,NWSA,NWS,NEE,NLSN,NKE,NI,NBL,JWN,NSC,NTRS,NOC,NRG,NUE,NVDA,ORLY,OXY,OMC,OKE,ORCL,PCAR,PH,PDCO,PAYX,PNR,PBCT,PEP,PKI,PRGO,PFE,PCG,PM,PSX,PNW,PXD,PBI,PNC,RL,PPG,PPL,PX,PCLN,PFG,PG,PGR,PLD,PRU,PEG,PSA,PHM,PVH,QRVO,PWR,QCOM,DGX,RRC,RTN,O,RHT,REGN,RF,RSG,RAI,RHI,ROK,COL,ROP,ROST,RCL,R,CRM,SCG,SLB,SNI,STX,SEE,SRE,SHW,SIG,SPG,SWKS,SLG,SNA,SO,LUV,SWN,SE,SPGI,SWK,SPLS,SBUX,STT,SRCL,SYK,STI,SYMC,SYF,SYY,TROW,TGT,TEL,TGNA,TDC,TSO,TXN,TXT,COO,HSY,TRV,TMO,TIF,TWX,TJX,TMK,TSS,TSCO,TDG,RIG,TRIP,FOXA,FOX,TSN,UDR,ULTA,USB,UAA,UNP,UAL,UNH,UPS,URI,UTX,UHS,UNM,URBN,VFC,VLO,VAR,VTR,VRSN,VRSK,VZ,VRTX,VIAB,V,VNO,VMC,WMT,WBA,DIS,WM,WAT,WEC,WFC,HCN,WDC,WU,WY,WHR,WFM,WMB,WYN,WYNN,XEL,XRX,XLNX,XL,XYL,YHOO,YUM,ZBH,ZION,ZTS,
28.8805108542,7047.35384936,14.1255759789,45.4894543179,34.8385973794,44.9458583227,10135.987683,12946.1530379,2922.24560528,56.6147913012,76.4021198082,40.7421056052,6939.34602317,35.6451284,29.8603662846,37.6144543714,56.903412749,74.5207836393,41.415326619,12807.7419822,43.0238432661,15292.2540494,25.7763774057,113.499254145,76.8186067896,28.4779329271,83.2360188477,14.6955295043,21.3560816504,20.6811142506,29.840429775,36.6763111097,4493.01947937,8533.25780183,32.1036758099,29.0794480618,28.259406814,12759.0198326,8200.7494154,8597.29211428,8319.47810199,34.9341878356,39.6837774528,29.9978693366,6755.11182125,29.6251479891,26.7896803162,7020.98629623,39.8540181569,7264.45859882,9412.74699134,31.7717752872,8347.25863477,9917.48967281,48.6048379328,68.6966975976,38.7340462377,8685.25269106,31.78666249,30.1541497831,47.6531585558,29.5418037092,57.339766065,6854.18052317,6495.83513625,12680.2846044,50.3367553589,6210.9225499,55.0163410233,17105.8987588,34.1490450262,27.988203927,39.4158677538,36.9219435793,18.0367714629,37.8654690274,12233.4481955,8964.63874811,5781.58609865,5153.9407236,7889.83558236,9316.51518623,9678.55383456,12760.7515411,8313.70195192,22.4147565166,19.2114744543,6053.07327401,55.8952135143,21.7747805975,14.7848346709,12.6478966244,5496.39620965,8534.27835058,6740.67395679,24.5808846398,14213.5480089,158.930803306,21.7795083462,19850.8403351,41.1482366916,31.1068089291,49.7038463131,30.6385676619,110.834121728,31.7503096611,11.1797252199,22.1103589642,18.3168240001,35.3995148321,11391.3020358,10240.9410285,30.1855260975,30.9871998496,12.6952150991,53.4420497398,8898.66086186,8441.30210682,30.0698028351,6067.00985581,49.6466053145,31.8309534149,14.1568355302,56.4278944993,4540.42236151,20.2937717555,5215.41230332,27.4730492078,14.7636784139,45.7514348195,10451.7087081,11.4375987895,23.6437175859,8626.6375782,37.0344749682,35.6440422894,13.2061285377,30.3415047937,29.6600972828,74.0664631116,74.1466200012,8088.69799374,20.8047976584,5521.52667617,23.6592778978,9620.68089207,39.4553494418,8824.71496941,49.0646813516,32.3482604021,25.6287714972,16.8737957459,9305.84764385,27.8665431167,19.3715937871,49.3682768418,31.7628391707,5395.70286394,25.7095664629,45.9249915139,46.1796447446,8999.73416988,7770.4946043,7314.25892092,9081.35750315,61.2234903627,48.5132205765,50.3537779128,11030.0893898,109.031899231,40.0304569076,274.882571233,9935.01524742,7773.2552597,36.0573681397,24.4087076103,26.1006646054,15.901702896,9380.57573453,48.5800968436,25.5878300971,38.7428171494,11.8088540458,12361.9076631,51.4725281899,21.3436037733,4365.97523898,53.3771828982,6043.64794411,10326.0221246,23.673258547,27.4420986269,26.6585030445,21.4762333102,36.6247075256,8635.52390239,3283.3245676,25.1156942932,6863.95691378,3198.60380665,1199.13255736,45.0364176588,6993.77930297,12309.8779809,16.2659507009,5419.17739727,21.6535301281,5962.93929154,25.9333038314,28.9095589154,8565.75090137,38.3412195459,5744.95736186,14644.648378,26.6789966787,5617.81271371,30.0146296521,10495.1555573,166.253145404,7108.60390765,40.7385334588,19.4076935508,15.1421195204,30.2649131038,8209.35082391,11.458823061,47.0139020309,14.7445768331,25.8873158619,16.3854488351,16.1371331277,25.5100468708,20.3281531578,46.7295410307,46.0394772625,13292.9621022,45.2739686006,5997.58246953,28.2808785353,62.5635557629,19.3194017033,15.2823263562,11396.2463621,26.4732224693,20266.5916995,6037.81741626,5997.33689586,7320.62632084,9706.55004474,1904.66983256,10846.6469109,6721.56163816,40.5769898141,13.0071554918,47.9422410491,39.4783286835,13.4598938235,56.005514416,7.75748699193,5194.35455447,8670.18514293,27.5167616964,6421.92007568,28.1200368558,11764.7607645,32.7650951017,23.1143109193,27.6556685051,31.542324221,17.0793197389,27.3481343398,9423.20413135,27.9160275907,7423.15412243,14.8818559924,41.8351237703,27.0959455614,34.2580385391,9863.56587265,21.6601454011,60.9976943482,7348.04663829,9654.08796514,92.6379270604,7184.26275277,23.5286909357,22.104172962,60.3815980909,26.5303120644,10369.3458321,5435.91918547,29.0952826231,49.8018141258,45.2346904151,23.502869478,38.8291109643,38.9911065396,37.1061759485,17215.9212687,52.8523945364,15.7233805227,80.2466498635,7666.92884685,20.5610621866,13865.6566587,44.728725725,6950.96797953,10692.3389285,7424.77678169,37.7491563273,41.8700850815,53.4335253387,22.234370773,66.5150208781,57.3396921361,8253.39012207,27.5535473254,35.0489749555,5829.71245989,10469.0419394,7125.09032778,36.7673840609,70.6567952375,18.6187319231,17.6240884704,41.5631865297,26.1973712607,37.6858822945,4470.85668793,18.9526176229,42.2503050656,10051.7879016,9057.28732829,13748.0042558,68.8706894637,25.4988561386,150.391692565,54.6057225189,11.4102761477,9419.53330865,6518.23991242,32.549500004,8126.14993238,24.1964621777,9.06997728149,32.0116038214,23.8602229179,5.08568215164,10557.0498809,7746.89655491,101.448969548,9.31967967161,19.2160296579,9958.32056656,27.087758382,8808.37427645,12645.6437474,4368.65391735,38.8460515037,11144.004335,10831.74997,6142.36760908,33.2873932061,69.0127469659,7423.98204009,9590.30206979,19.2706546973,23.8116925905,9575.41423475,6906.05808648,2837.91179552,12.4423204753,41.9176192932,8252.62799821,26.8129905303,8279.75273357,21.5746568026,61.426963336,11465.5268204,23.5188413416,6.20193702343,71.9281820489,2539.6940113,31.5672417323,7172.98102933,40.33870068,59.0422995388,20.8518100276,72.2427460692,8039.85469096,45.9884413303,41.5343297602,22.8394977782,8470.28870517,10.9447302812,8614.10841392,63.23030451,19.5929770029,24.998408921,40.7053867903,72.5883601381,13809.4088599,25.856420593,405.442339093,56.7129465935,33.221373625,12.8390883074,3600.85028969,5994.81617204,10783.2476841,31.0722222244,31.4935174533,59.5192058575,8923.56199232,57.2116763064,37.6469771293,43.4887608563,25.0383309997,15.2353598354,7070.51087314,20.208084387,9299.88676597,8585.46423156,5282.50298341,5975.51373865,52.3927030612,37.9681544029,27.5797566812,2152.63459958,28.9408076345,10996.4103812,12214.843691,9406.81181583,9478.41734734,27.7867931788,31.7663712481,7355.44726363,9901.64821067,38.3786558956,35.9848346483,45.5217170351,31.9737224986,5700.43961995,7934.20718822,6202.92850229,13797.55579,7035.8665454,1157.09405428,28.8013376683,48.2341125385,74.2245366325,22.8318868003,9444.77810773,10745.0230138,31.0789290463,24.6608146877,24.1520787615,8699.25533164,15.8086362586,12.5487932514,32.1843505226,9398.2332332,9445.69813457,7455.87378524,57.0887408151,7416.06514914,31.1973921326,10471.0980546,51.9216822706,29.7361565651,1488.47057843,38.2405789437,34.4697237397,33.2820948224,37.9715782606,23.6988107524,8831.66715898,70.198020874,14.5902267758,5772.72699449,13236.7991398,6339.69147438,81.7678891954,9356.98662439,10285.3923947,13.1928783459,1828.2808793,7307.66435022,63.7227211335,62.2197068892,6673.2322317,8238.82517242,34.5644398036,5613.54389227,19.3312743352,
12916.6018698,13.5746093946,8357.85924576,32.2253039213,37.719129215,42.1852884857,21.3726364962,39.5833187847,2922.24560528,11158.5515554,56.8272237738,30.3890648177,66.2324929126,27.6417387574,60.4610895576,9111.98341016,34.7309834272,15737.665165,24.6321904139,39.8630271945,10.4453312588,15292.2540494,13.1938082791,36.1661021248,21313.4163893,22.4942215712,20310.8153306,37.9724563203,6943.4045127,19.001374865,206.553840375,8217.05720941,20.5303072176,26.1681794334,48.9080173332,46.8159823283,87.4484126934,49.9223231091,8200.7494154,8597.29211428,8319.47810199,12210.6603525,24.1451596812,7883.41206878,30.7059377784,25.0670011648,4732.88507205,7020.98629623,18.0642486283,24.3431931101,16.3032597499,23.7490264865,8347.25863477,33.7858886631,12.4181740278,134.286776648,23.3006919429,26.4285926264,26.4661532117,9150.41192881,18.4769507143,6847.15075184,30.9767600736,6854.18052317,31.3697353329,41.6740692103,243.206194866,20.8363995695,140.862602832,44.9339728922,26.8627962687,24.2850556762,47.3353829095,38.9343899119,4383.62670324,8580.01650339,12233.4481955,8964.63874811,51.6014390009,5153.9407236,44.8329837751,9316.51518623,18.1760036692,12760.7515411,21.2921199445,41.5453697124,9394.23371209,23.6999947122,7926.06074456,11229.3325817,15.3791920161,23.6071342545,5496.39620965,44.608803526,6740.67395679,6.48797905274,14213.5480089,149.966436971,10381.5279966,104.184372971,11375.2375068,7199.76879112,47.1891464696,28.2745540839,8412.74842232,13.8148133119,16.2974656477,7638.42315873,13.4631829473,21.1328070374,40.6011081899,10240.9410285,19.6161119085,24.1866709286,20.8659569809,69.6165017807,19.4512613797,27.5906475612,37.4209992451,28.5569094518,11282.4655668,7562.38739731,47.8743139063,60.2973753476,9.41548866768,12609.1578878,5215.41230332,35.4817734572,15.764475475,47.3648310276,2787.4726933,17.9672230158,9104.00044199,21.8746046569,22.387783206,29.9574656444,44.749288009,22.6812040706,8218.26369888,7065.52272196,9458.24380484,5.78319293762,5668.83554984,5521.52667617,21.3001598397,1064.51356076,10.1088658793,8824.71496941,25.2274340668,9866.31609836,9829.46803008,26.0630599225,15.6686000711,53.3930582084,5503.78182931,54.7956431815,22.7864604191,8.71158415527,11256.4896803,8705.69250055,133.89978996,22.3180883976,7770.4946043,250.820588247,48.4243957942,68.5832673042,36.3332091929,20.3104083775,11030.0893898,68.3583578081,27.9690563887,79.2543059851,28.5820341754,12.0977814092,6005.08385176,11101.8138252,44.9199649771,28.835762973,21.4476000712,21.8621236892,11384.0320783,10770.2022874,6950.37237819,67.7889000015,65.6256288856,8919.00609442,4365.97523898,7703.44419974,6043.64794411,47.2331679502,5883.40117759,7476.21825493,7739.80558897,41.1539812885,39.4443858218,8635.52390239,18.2188894495,33.034617162,16.6245170159,75.7379368595,1199.13255736,53.2216176502,40.3055028308,24.9406137758,1065.42160304,14.1495651235,21.9913065216,32.3600159911,22.047435009,10313.6817949,8565.75090137,56.2866758517,20.7339978514,26.3451501384,38.9194173478,116.118700181,26.4575548711,31.5428119956,9677.8880155,7108.60390765,40.5834820472,10.7811492637,28.38971106,8398.17328111,22.0090373418,6492.0632687,15.3865212496,10901.0841269,6193.48619701,3998.92780063,1116.38348417,13471.5982465,2722.6307154,9802.19185457,62.9709632777,13292.9621022,8579.79794909,5997.58246953,21.2178451969,12521.4088714,7191.11151604,13.1987836183,17.8682412273,36.8426917709,20266.5916995,42.2874198577,24.4252920009,7320.62632084,17.7383227257,36.5910916334,22.9147848252,34.4232270126,33.0075207981,101.124046529,10252.4465973,31.2953761244,3303.26550088,28.8323011881,6.64203528073,67.1358748274,8670.18514293,45.816049913,11.4172531141,9605.56768358,11764.7607645,41.3460400176,22.8787565755,7332.01514509,19.0408665916,7806.03523723,4461.45737413,9423.20413135,39.249950299,15.9985092905,15.3008790084,14492.1900503,11.1551988745,15.0425160224,9863.56587265,11465.0517206,29.7411266936,46.9778050543,46.1719992613,4043.24666918,7184.26275277,7.53580298178,12.0240660228,1903.53454918,5561.03936388,1854.33109544,18.6365735063,18.2439742476,44.257317183,13803.4978771,17.6220536486,36.8402669441,4.26200733322,16.5880930396,87.4128012508,35.3891126426,7603.21384811,68.475557435,7666.92884685,9897.30096318,142.170608539,39.1690095418,30.8767082611,18.6795800397,13.2526904636,42.9516984093,6023.47588282,6063.59217303,18.9589806657,48.2916428982,37.3572545443,20.2784298159,6657.14196113,3507.68748654,34.900112899,10469.0419394,28.0934033598,45.4876400204,51.963540126,8.36303978668,4.50144304837,11022.4679368,7435.49950692,29.797645173,15.878891597,34.031884038,53.0389278235,53.9783745669,34.9943254958,13748.0042558,3820.95656602,7306.65598493,6360.29085559,43.1492043965,9094.37204754,26.4068106294,51.7496881358,6789.46669643,8126.14993238,11185.6567855,7322.51514027,27.5436464164,8214.01229237,3696.77126681,36.1354084403,7746.89655491,12050.3232782,6029.22863146,40.6985388924,9958.32056656,31.2383654089,20.9849908344,12645.6437474,12.3232695622,10153.5102745,2569.31835465,36.7407142365,6142.3676053,26.1196638622,25785.6133751,36.8521615796,1582.95747136,34.1786789208,19.555301337,25.3648100513,6906.05808648,64.2049158578,15.3521007455,36.1542417575,35.472817052,5258.76338465,8279.75273357,33.6860352074,66.9026381801,36.4622009299,7892.90109805,9364.61803202,18705.2346611,16.2436773099,7226.12506231,44.2409153891,24.4751301374,8.81759264505,19.5218735003,48.6548821606,67.1735405526,34.1756706896,21.8251765447,25.121935735,44.0401534317,9523.40649836,19.9907523702,61.7162235532,15.5231288834,190.247320086,38.6211036671,39.0256597839,33.6420646751,16.881207176,11024.9601969,48.8256842926,7343.73437807,28.8594728329,3600.85028969,5994.81617204,10783.2476841,10888.0998067,45.1446396574,8000.51381046,21.7386804197,63.4719942346,10745.2485975,22.0371382783,4352.61717287,5837.40874342,39.8782878717,22.8108728253,31.8570451163,20.5329924089,22.6296540796,22.9246535025,20.8449304546,18.0108377128,23.597605485,13089.7410627,36.8509813072,64.5110462486,12214.843691,24.6385967366,9478.41734734,35.8206134647,18.0703952926,37.073667514,7.35657381152,44.7246798403,3284.4143379,9106.56717904,5708.13491188,10.3851555577,7934.20718822,6202.92850229,13797.55579,1548.86259014,20.6582439949,10254.1751971,35.1334778526,53.1633209234,10699.7153668,42.5222374903,10745.0230138,44.3975234416,1940.97205699,6027.66598996,8699.25533164,25.3604238718,28.320457949,8521.63316956,26.1088778823,11.0454747794,7455.87378524,57.4174775028,7416.06514914,32.3878461244,29.7857865873,10629.2975256,9017.00842344,30.4454721953,10719.5857483,8093.43374738,12031.0310824,7911.03372908,27.4654525006,8831.66715898,8666.15114578,4351.99663353,19.0384560544,13236.7991398,6339.69147438,5862.89714641,37.7562729533,49.3804230626,9.7910338886,19.5421995608,11.5355179939,15.7873509371,6793.52588755,729.573403076,8238.82517242,47.7399851495,5613.54389227,7425.74671577,
12916.6018698,11.6168082976,28.9088131432,10811.1007131,6053.26097439,52.2203671306,10135.987683,12946.1530379,10.1954699767,46.1448807168,65.3389392383,8657.75163974,6939.34602317,76.7616061773,34.7797664159,9111.98341016,59.0597560381,41.4436444802,6078.22901284,49.7896623456,28.0926708743,68.0706467126,45.9626775568,102.236516658,78.9154255261,55.1918552809,108.863069174,33.906448017,40.1324105931,24.1324620637,39.6172259889,8217.05720941,50.9683844302,8533.25780183,58.6886603106,10282.5182613,33.1240438136,32.5437116714,34.1302536659,56.59096264,8319.47810199,12210.6603525,36.2649128615,53.993772253,29.390624803,45.7522360671,34.4132184897,33.6316784711,26.769027919,22.8474684652,61.2352849763,6317.00633925,8347.25863477,23.2696054316,27.9524936427,58.1144233579,13243.5497826,32.0866763157,25.7503655299,9150.41192881,3817.97858256,11.613960048,44.9266543725,19.8669351378,6495.83513625,41.3880803785,8048.11492441,6210.9225499,16633.6060442,17105.8987588,5577.91114275,12044.8874268,46.8923789001,11725.4221716,31.1535983244,8580.01650339,72.1761212025,18.2953781026,5781.58609865,33.8161605359,30.229061401,240.100308662,9678.55383456,56.059425606,41.6770773912,29.2803992596,51.5765232605,6053.07327401,7926.06074456,11229.3325817,30.0118879296,15.9111508299,25.3873345632,23.9880763864,81.5772904964,5840.54997209,70.7755815099,160.288516985,40.092498556,96.4691215684,11375.2375068,33.0792913246,35.5743309592,45.9619571003,8412.74842232,37.7011350298,5502.86581581,19.7990833184,22.2973556039,45.576831642,39.1103443112,35.8340935671,28.8449079497,6363.19927506,14.3057167665,8424.6298185,8898.66086186,24.1885979417,41.4447088826,6067.00985581,11282.4655668,7562.38739731,45.0762513298,38.311260586,12.7621194379,12609.1578878,30.5823593231,41.0362198762,5696.07917634,39.766137983,33.6464073417,10.4339507933,34.4768278684,26.0456480612,26.4759934325,9802.71027985,9248.46669241,15.4360323895,8218.26369888,60.7746361925,9458.24380484,8088.69799374,22.4670980545,5521.52667836,24.5770699904,29.4502941034,9056.175973,8824.71496941,7569.11860837,9866.31609836,9829.46803008,26.1169161149,35.9229137919,20.6600749161,23.1684155883,34.7854426719,52.1198329752,5395.70286394,11256.4896803,35.4354130893,70.7066740354,8999.7341731,7770.4946043,7314.25892092,38.0339073358,63.3875337589,9859.17736633,22.5278435202,11030.0893898,65.7246570106,8615.90490992,14568.1990707,9935.01524742,7773.2552597,17.0884595754,11101.8138252,268.447277236,41.3780877083,34.5424836513,44.5652904867,45.3834554826,45.0001479166,16.4683256531,12361.9076631,13041.0703284,95.7799543016,17.3824781802,7703.44419974,18.5135709784,39.5392565235,25.2222837446,39.1528658935,7739.80558897,7447.41640086,40.2528864838,11.3550948661,30.2220540101,46.1709597083,42.2062650849,3198.60380665,1199.13255736,5601.92219307,33.8500609539,12309.8779809,5545.29923557,14.9171441108,21.5717485907,24.6513584414,31.1401199394,10313.6817949,35.9807932902,13509.4455747,5744.95736186,55.329584249,6910.3716139,5617.81271371,53.3539422535,51.5354554414,42.3082544545,19.9066285018,9275.39784242,84.4182003429,16.0103724297,52.5105788132,30.0767318459,22.1361547618,32.7152860142,28.177729915,6193.48619701,30.9769297889,3340.8566747,51.8270035896,7.13554548645,46.9589384874,40.6074402383,13292.9621022,28.5328784545,27.6123467312,7625.26513595,12521.4088714,7191.11151604,4726.53272007,25.5932032546,32.7769946539,57.1463595499,23.4507440515,37.553600882,7320.62632084,31.8154181535,11563.2142165,30.3317920834,24.7890440849,8623.57892356,5206.43949145,102.775344773,20.8832463639,3303.26550088,11370.1424084,5296.91384203,5194.35455447,47.5119815964,7638.18619306,33.071593229,9605.56768358,34.4298293412,11669.1437851,52.5772651537,19.0454587404,29.7084799475,20.4978005771,27.2366092716,28.1266806712,43.9345832211,20.7513226835,24.6868093004,55.9364165003,18.7018533725,37.3189295086,41.4767159262,46.5382868749,9415.20193641,47.6969127476,75.15726609,75.9739001118,39.1515645911,9178.52369536,31.6983349837,12964.3548896,31.2573446817,10369.3458321,5435.91918547,46.8024994753,35.7732940091,88.3418750333,40.4741215617,9483.18573317,8096.77531926,18.1146838159,75.182490265,7700.15902531,29.0830957064,73.2870025108,29.6181288044,26.4155637971,46.2155715427,35.5762413145,6950.96797953,10692.3389285,41.2433213107,10634.8366856,6023.47588282,41.7858625907,25.7819345419,67.301520307,7704.57750256,35.3731116028,35.1233732522,3507.68748654,22.1093386829,10469.0419394,7125.09032778,25.3420448727,77.9255442557,21.9167335892,20.9060164135,28.8061199147,7435.49950692,35.0997378095,4470.85668793,6544.03196665,38.0297289887,10051.7879267,12.2828881724,13748.0042558,59.6547618958,29.3094243081,125.65220715,15352.2066,42.4277686687,9419.53330865,56.2396167053,15.2350036333,8126.14993238,11185.6567855,7322.51514027,50.6144153304,23.9896093744,14.1912777411,438.591331069,8.90072625395,70.9009922317,11.4028175145,37.9866567804,9958.32056656,9559.86528497,8808.37427645,36.8417170666,19.7591740745,10153.5102745,11144.004335,41.1384149673,15.3497700735,30.303571719,111.310824847,21.5395723559,30.4384749876,5798.81944289,22.876068872,33.0106622898,6906.05808648,14540.0628256,18.044627607,10652.3837995,8252.62799821,5258.76338465,31.6257349837,54.1490781879,58.183133522,40.4468749438,57.8701537406,25.4756192101,203.2500448,17.6761530822,7226.12506231,45.5255030381,47.6998376022,11173.4743716,28.0140537024,45.0496832492,8039.85469096,47.3691547317,9229.90373109,32.0835662677,35.2651617582,9523.40649836,8614.10841392,6535.72162709,43.4148265308,45.4753343357,15820.3460641,43.0415161822,13809.4088599,9563.1921772,11024.9601969,12780.9044813,7343.73437807,6929.84108523,3600.85028969,5994.81617204,10783.2476841,40.0845733502,37.62115132,2098.7663933,8923.56199232,11302.2236396,54.6115345211,6949.46382587,20.6608661117,5837.40874342,7070.51087314,30.230723421,29.6561895636,8585.46423156,5282.50298341,34.0820369704,26.2712025404,8196.45811071,6929.06489887,50.5014334483,66.3639303509,53.3223301928,12214.843691,61.9065858751,9478.41734734,9164.55246389,17.9872579311,28.0965672677,32.6228167289,41.5036443994,3284.4143379,37.078572313,23.9884349679,5700.43961995,44.0421180153,6202.92850229,13797.55579,7035.8665454,6874.72080133,47.6577709521,8167.71414236,60.154216042,10699.7153668,29.3210228926,10745.0230138,32.8688507822,41.4258747422,36.0357269734,38.6669411344,31.5920185235,47.0339303216,24.1301786762,43.1743716108,22.8764069761,34.281933727,51.7283926971,7416.06514914,26.3478791229,35.374490104,44.1848045695,42.1718444789,9771.93213427,49.0187665499,8093.43374738,46.8546589523,7911.03372908,7706.50229129,8831.66715898,8666.15114578,14.8439778246,15.7502475444,57.7630837039,34.1021295981,5862.89714641,9356.98662439,51.9228187973,18.9750097563,21.1563234059,7307.66435022,49.4568779094,6793.52588755,6673.2322317,32.5107306916,16.3279609138,5613.54389227,7425.74671577,
