Date,^GSPC,^^GSPC,0,10,20,30,40
2016-07-22,0.0045436266,0.0045436266,0.0069193263,0.0023964588,0.0035722032,-0.0003095549,-0.0002326109
2016-07-25,-0.0030160188,-0.0030160188,-0.0025911708,-0.0017695241,-0.0024524063,-0.0047284123,-0.0009729997
2016-07-26,0.0003227325,0.0003227325,-0.0010204655,0.0010482557,0.0015276116,0.0024518697,0.0015535606
2016-07-27,-0.0011992612,-0.0011992612,-0.0060728979,-0.0065006725,-0.0058474946,-0.0076734833,-0.0052098054
2016-07-28,0.0016049207,0.0016049207,-0.0018695546,-0.0056982879,-0.0027720553,-0.0018896852,-0.0016651251
2016-07-29,0.0016299801,0.0016299801,-0.005216822,-0.003316056,-0.000238678,0.0014193701,-0.0005240757
2016-08-01,-0.0012705943,-0.0012705943,0.0022735344,-3.23411077261E-05,0.0001833756,-0.0017987844,-0.0013420004
2016-08-02,-0.006381941,-0.006381941,-0.0033003727,-0.0018332638,-0.0058269859,-0.0093164034,-0.0048496434
2016-08-03,0.0031290428,0.0031290428,-0.0020770798,-0.0002068263,0.0028690798,0.0034935959,0.0050088149
2016-08-04,0.0002125493,0.0002125493,0.0033595171,-0.0013822298,-0.0018521068,-0.0014293697,0.0026842356
2016-08-05,0.0085666972,0.0085666972,0.0053387517,0.0054652262,0.0049191155,0.0067443633,0.007271884
2016-08-08,-0.000907577,-0.000907577,-0.0010975748,-0.0013363287,-0.0011508176,-0.0006109439,-0.0005256543
2016-08-09,0.0003897177,0.0003897177,0.0017157686,-0.0013047718,-0.0012158914,0.0155901965,0.0074980883
2016-08-10,-0.0028687971,-0.0028687971,0.0034636026,-0.0029301066,-0.0027320969,-0.0004211571,-0.0018374035
2016-08-11,0.0047234152,0.0047234152,0.0013112873,0.0020408519,0.0053203115,0.0052016359,0.0065170266
2016-08-12,-0.0007963633,-0.0007963633,-0.0004764115,-0.0006557573,-0.0007102066,0.0008145357,0.0011109477
2016-08-15,0.0027890161,0.0027890161,-0.0015896149,-0.0008362792,-0.0001390721,0.0024438333,0.0015512137
2016-08-16,-0.0054941422,-0.0054941422,-0.0060728965,-0.0080624521,-0.0058474946,-0.0048549119,-0.0062918426
2016-08-17,0.0018668463,0.0018668463,0.0053820442,0.0018596184,0.0008887374,0.0019495385,0.0028740838
2016-08-18,0.0021972018,0.0021972018,-0.0002339995,0.0028088316,0.0038200365,0.0054129167,0.0065664658
2016-08-19,-0.0014413099,-0.0014413099,-0.0020598667,-0.0032687467,-0.0038406302,-0.0032996312,-0.0026082839
2016-08-22,-0.0005634816,-0.0005634816,0.0026786728,0.0013874155,0.0007530237,-0.0011145771,-0.0004427335
2016-08-23,0.0019498668,0.0019498668,-0.0016361298,-0.0001553837,0.0073078843,0.0090382397,0.005553348
2016-08-24,-0.0052540553,-0.0052540553,-0.0014501186,-0.0065770373,-0.0058474937,-0.0052058976,-0.0062918426
2016-08-25,-0.0013661601,-0.0013661601,0.0035361713,0.0033805966,0.0022862507,0.0021019168,0.0023107212
2016-08-26,-0.0015800644,-0.0015800644,-0.0054625212,-0.004772516,-0.003742307,-0.0022070333,-0.0023510586
2016-08-29,0.0052144285,0.0052144285,0.0073575871,0.0064498931,0.0058687553,0.0049160952,0.0064452365
2016-08-30,-0.0019555916,-0.0019555916,-0.003254442,-0.0048712604,-0.0053854878,-0.004312152,-0.0048629148
2016-08-31,-0.0023786911,-0.0023786911,-0.0011557587,-0.0037564263,-0.0041652322,-0.0030537192,-0.0033963779
2016-09-01,-4.13855045771E-05,-4.13855045771E-05,0.0037821345,0.0045996401,0.0043668328,0.0032897489,0.0029786555
2016-09-02,0.0041922416,0.0041922416,0.0055461014,0.0035711527,0.0044799978,0.0049260715,0.0035530953
2016-09-06,0.0029772424,0.0029772424,0.000084735,0.0040573869,0.0035156468,0.0006613769,0.0033688843
2016-09-07,-0.0001463958,-0.0001463958,-0.0060282098,-0.0053455271,-0.0031139341,-0.0005044695,-0.0007097162
2016-09-08,-0.0022254881,-0.0022254881,-0.0049074879,-0.0054333061,-0.0022424664,-0.0001933929,-0.0013091606
2016-09-09,-0.0248277423,0.02,-0.0060728984,-0.006845288,-0.0058474941,-0.0052058976,-0.0062918402
2016-09-12,0.014570387,0.014570387,0.0153477388,0.0183180235,0.0169824362,0.0155901955,0.0258134995
2016-09-13,-0.014941748,-0.014941748,-0.0060728965,-0.0085013583,-0.0058474941,-0.0052058995,-0.0062918426
2016-09-14,-0.0005878494,-0.0005878494,-0.0028112675,-0.0053933337,-0.0054956535,-0.003987547,9.78205353022E-05
2016-09-15,0.0100585163,0.0100585163,0.0062944777,0.0072568897,0.0072958879,0.0066385921,0.0102732964
2016-09-16,-0.003779428,-0.003779428,-0.0039294953,-0.0024087522,-0.0012223204,-0.0009701122,-3.6065466702E-06
2016-09-19,-1.86032703473E-05,-1.86032703473E-05,0.0050898176,-0.0003412887,0.000306508,-0.0007153302,0.0024940893
2016-09-20,0.0002990937,0.0002990937,0.0048036352,0.0016643573,0.0001376732,-0.001085462,0.0009709052
2016-09-21,0.0108580001,0.0108580001,0.0087267943,0.0084647927,0.009138844,0.0127631174,0.0096846465
2016-09-22,0.0064787522,0.0064787522,0.0076011559,0.0084868278,0.0100990785,0.0144340498,0.0091088768
2016-09-23,-0.0057532933,-0.0057532933,-0.0060728951,-0.0060173366,-0.0058474946,-0.0038665924,-0.0062918426
2016-09-26,-0.0086248498,-0.0086248498,-0.0021390752,-0.0042348802,-0.0045240461,-0.0044281054,-0.0062918426
2016-09-27,0.0064234952,0.0064234952,0.0037776073,0.0039154422,0.0051546032,0.0044323821,0.0047028549
2016-09-28,0.0052825764,0.0052825764,0.0013593705,0.0042253621,0.005645941,0.0063775526,0.0064079864
2016-09-29,-0.0093651276,-0.0093651276,-0.0060728951,-0.0065770373,-0.0058474937,-0.0052058976,-0.004881267
2016-09-30,0.0079363927,0.0079363927,0.0094236759,0.0078137051,0.0097270478,0.0071608163,0.0094132647
2016-10-03,-0.0032660235,-0.0032660235,-0.0060728965,-0.0101563744,-0.0058474941,-0.0046058558,-0.0062918426
2016-10-04,-0.0049678818,-0.0049678818,-0.0060728965,-0.0076857358,-0.0058474941,-0.0052058976,-0.0062918426
2016-10-05,0.0042874861,0.0042874861,-0.0023391331,0.0016548485,0.0025781551,0.0025140028,0.004431935
2016-10-06,0.0004814443,0.0004814443,0.0021879384,-0.0008661896,-0.0017513731,0.0010841135,0.0010035443
2016-10-07,-0.0032587878,-0.0032587878,0.0039621368,0.0005213022,-0.0027791501,-0.0006318986,0.0006528366
2016-10-10,0.0045953304,0.0045953304,0.0003844737,0.001312837,0.0018386948,0.0028728917,0.0051922062
2016-10-11,-0.0125245779,-0.0125245779,-0.0060728965,-0.0065770373,-0.0058474937,-0.0052058995,-0.0062918426
2016-10-12,0.0011459326,0.0011459326,0.0075226622,0.0040544495,0.0038158344,0.0004599076,0.0032266099
2016-10-13,-0.0031040765,-0.0031040765,-0.0029478136,-0.0030841157,-0.0053815832,-0.0033988114,-0.0048880018
2016-10-14,0.0002015839,0.0002015839,0.0045119701,0.0019691251,7.89011828601E-05,0.0011605881,0.0004240167
2016-10-17,-0.0030426179,-0.0030426179,-0.0008298759,-0.0020638853,3.8496684283E-05,-0.0003811475,-0.0023407559
2016-10-18,0.0061415058,0.0061415058,-0.0010805423,0.0046307798,-0.001151416,0.003339733,0.0074925525
2016-10-19,0.002189572,0.002189572,0.0016013412,0.0029021949,0.0023671035,0.0014770599,0.0032460401
2016-10-20,-0.0013766711,-0.0013766711,-0.0060728965,-0.0052371696,-0.0055197235,-0.0053009652,-0.0023268335
2016-10-21,-8.41452423144E-05,-8.41452423144E-05,-0.0039052297,-0.0065721907,-0.0058474937,-0.0038795434,-0.003058383
2016-10-24,0.0047385946,0.0047385946,0.0043547302,0.0003611296,0.0003127987,0.001709939,0.0044566551
2016-10-25,-0.0038049575,-0.0038049575,-0.0057920776,-0.0009672884,0.0018781521,0.0001539784,0.0009121187
2016-10-26,-0.0017419277,-0.0017419277,0.0093390252,0.0074982699,0.0068180086,0.0038897265,0.0041390359
2016-10-27,-0.0029911961,-0.0029911961,-0.0060728979,-0.0065770373,-0.0058474946,-0.0052058995,-0.0062918426
2016-10-28,-0.0031131402,-0.0031131402,0.0105435876,0.0051166434,0.0069475407,0.0064161932,0.0068754312
2016-10-31,-0.000122284,-0.000122284,0.0046285735,0.0017142706,0.0017960272,-0.0018255636,0.0031552175
2016-11-01,-0.0068100188,-0.0068100188,-0.0060728951,-0.0072961375,-0.0058474946,-0.0052058995,-0.0062918426
2016-11-02,-0.0065468848,-0.0065468848,-0.0012000762,-0.0056240298,-0.0058474941,-0.0052058976,-0.0062918426
2016-11-03,-0.0044332129,-0.0044332129,-0.0040795924,-0.0065770373,-0.0272619575,-0.0052058995,-0.0062918402
2016-11-04,-0.00166752,-0.00166752,-0.0012449711,-0.0025544669,-0.0058474937,-0.005731402,0.0004414394
2016-11-07,0.0219801998,0.0219801998,0.0163498707,0.0186236333,0.019495979,0.0155901955,0.0282451715
2016-11-08,0.0037648784,0.0037648784,0.010724443,0.008106757,0.0094470577,0.0084426226,0.0100012645
2016-11-09,0.0110161198,0.0110161198,0.0074414024,0.0090524126,-0.0010526171,0.009495154,0.0103760548
2016-11-10,0.0019488454,0.0019488454,-0.0009216047,-0.0040460248,-0.0058474941,-0.0036705285,-0.0053466279
2016-11-11,-0.0013989282,-0.0013989282,0.0043689162,0.0020951387,-0.0003062817,0.000043897,-0.0030332797
2016-11-14,-0.0001155095,-0.0001155095,-0.0001823069,0.0017961413,-0.0046154954,0.0081096655,0.0110125709
2016-11-15,0.0074529553,0.0074529553,0.0006606155,-0.0017246287,0.0028714472,0.0046260292,0.0046990756
2016-11-16,-0.0015835169,-0.0015835169,-0.0028038293,-0.0048697032,-0.0058474937,-0.0052058995,-0.0016088793
2016-11-17,0.0046654695,0.0046654695,0.0033630701,-0.0029274784,0.0037942315,0.0035852389,0.0041681882
2016-11-18,-0.0023896514,-0.0023896514,0.0016145417,-0.0031947065,-0.0041372152,-0.0016871616,-0.0003114454
2016-11-21,0.0074337024,0.0074337024,0.0039366316,0.0083592329,0.0083407462,0.0072559919,0.0085380636
2016-11-22,0.0021630908,0.0021630908,0.0028370013,0.0023152679,0.0004977128,0.001198587,0.0019307612
2016-11-23,0.0008076985,0.0008076985,-0.0021884451,0.0025127809,0.0003949432,0.0017010532,0.0040630847
2016-11-25,0.0039067456,0.0039067456,0.0050288709,0.0044428632,0.0033765584,0.0007564947,0.0024735834
2016-11-28,-0.0052683893,-0.0052683893,-0.0009028823,-0.0002803523,-0.0058474941,-0.0092533287,-0.0009186855
2016-11-29,0.0013344022,0.0013344022,0.0021017604,-0.0051202253,-0.0054921024,-0.0027223341,-0.0010428512
2016-11-30,-0.0026569303,-0.0026569303,-0.0040368037,-6.65690749884E-05,4.06308099627E-05,0.0001686392,0.0077244006
2016-12-01,-0.0035217232,-0.0035217232,-0.004050957,-0.006200403,-0.0058474941,-0.0052058995,-0.0062918426
2016-12-02,0.0003969277,0.0003969277,0.0011302503,0.0016396251,0.0079661701,0.0036385097,0.1026841104
2016-12-05,0.005804427,0.005804427,0.0027527753,0.0056435131,0.006157781,0.0037200265,0.0036515277
2016-12-06,0.0034050842,0.0034050842,0.0070083709,0.007565774,0.0089047225,0.0068719061,0.008288377
2016-12-07,0.0130773591,0.0130773591,0.0125880381,0.0111728311,0.0089474963,0.0078363968,0.0091056069
